# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               Fe              
  1                1.00000000E-05   7.89841787E+02   8.38850251E-01   1.60272814E-01   5.44809676E-10   5.29978481E-04   2.49848088E-04   6.07894510E-05   0.00000000E+00   2.94913732E-15  
  2                1.07914798E-05   8.37275940E+02   8.38849775E-01   1.60272788E-01   3.53363465E-09   5.30179731E-04   2.50342770E-04   6.07894721E-05   0.00000000E+00   2.43993907E-14  
  3                1.17986600E-05   8.06677909E+02   8.38850072E-01   1.60272805E-01   1.01258515E-09   5.30060244E-04   2.50035392E-04   6.07894479E-05   0.00000000E+00   2.43993941E-14  
  4                1.30832071E-05   8.51788699E+02   8.38849693E-01   1.60272784E-01   5.51642266E-09   5.30224964E-04   2.50423764E-04   6.07894667E-05   0.00000000E+00   2.43993891E-14  
  5                1.47188245E-05   8.22600208E+02   8.38849941E-01   1.60272799E-01   1.71627183E-09   5.30125714E-04   2.50170245E-04   6.07894389E-05   0.00000000E+00   2.43993920E-14  
  6                1.68037897E-05   8.66833206E+02   8.38849623E-01   1.60272782E-01   8.37452542E-09   5.30266173E-04   2.50490893E-04   6.07894569E-05   0.00000000E+00   1.63918340E-13  
  7                1.94561306E-05   8.39546202E+02   8.38849830E-01   1.60272794E-01   2.86791032E-09   5.30185334E-04   2.50283487E-04   6.07894239E-05   0.00000000E+00   1.63918358E-13  
  8                2.28324824E-05   8.83473579E+02   8.38849555E-01   1.60272779E-01   1.28171270E-08   5.30306065E-04   2.50552031E-04   6.07894418E-05   0.00000000E+00   1.63918322E-13  
  9                2.71199297E-05   8.58483550E+02   8.38849727E-01   1.60272790E-01   4.88926152E-09   5.30242051E-04   2.50385870E-04   6.07894018E-05   0.00000000E+00   1.63918337E-13  
  10               3.25662264E-05   9.02481478E+02   8.38849484E-01   1.60272777E-01   2.02600966E-08   5.30345514E-04   2.50610897E-04   6.07894201E-05   0.00000000E+00   4.58098149E-13  
  11               3.94656592E-05   8.79910855E+02   8.38849628E-01   1.60272786E-01   8.62824717E-09   5.30296077E-04   2.50480757E-04   6.07893714E-05   1.04866830E-15   4.58098183E-13  
  12               4.82082567E-05   9.24027447E+02   8.38849408E-01   1.60272773E-01   3.31665554E-08   5.30383710E-04   2.50667323E-04   6.07893902E-05   4.67559611E-15   1.33792531E-12  
  13               5.92552232E-05   9.03702153E+02   8.38849532E-01   1.60272782E-01   1.56311777E-08   5.30345975E-04   2.50566707E-04   6.07893307E-05   4.67559381E-15   1.33792539E-12  
  14               7.32229738E-05   9.47776518E+02   8.38849322E-01   1.60272769E-01   5.54871268E-08   5.30419264E-04   2.50719445E-04   6.07893498E-05   2.10043603E-14   3.91064011E-12  
  15               9.08540514E-05   9.29227711E+02   8.38849438E-01   1.60272778E-01   2.83960069E-08   5.30390139E-04   2.50641128E-04   6.07892762E-05   2.10043337E-14   3.91064026E-12  
  16               1.13134274E-04   9.73163461E+02   8.38849221E-01   1.60272763E-01   9.30866977E-08   5.30451134E-04   2.50765633E-04   6.07892949E-05   9.12242273E-14   1.10930729E-11  
  17               1.41247212E-04   9.55977938E+02   8.38849342E-01   1.60272773E-01   5.08705219E-08   5.30428201E-04   2.50703833E-04   6.07892029E-05   9.12240191E-14   1.10930730E-11  
  18               1.76745920E-04   9.99963080E+02   8.38849097E-01   1.60272754E-01   1.55442495E-07   5.30479254E-04   2.50806002E-04   6.07892206E-05   3.81817932E-13   3.04901363E-11  
