# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               Fe              
  1                1.00000000E-05   9.21245105E+02   8.38849290E-01   1.60272761E-01   6.67416428E-08   5.30379912E-04   2.50733624E-04   6.07894982E-05   1.05545177E-13   2.24305961E-11  
  2                8.19550853E-05   1.02424207E+03   8.38848691E-01   1.60272717E-01   4.30232188E-07   5.30502129E-04   2.50872991E-04   6.07893907E-05   1.29778969E-11   5.87318125E-10  
  3                1.58858092E-04   1.08097145E+03   8.38847815E-01   1.60272643E-01   1.21765281E-06   5.30541807E-04   2.50929817E-04   6.07893160E-05   1.09457521E-10   6.48671050E-09  
  4                2.45950718E-04   1.10555279E+03   8.38847287E-01   1.60272593E-01   1.69793463E-06   5.30555240E-04   2.50945616E-04   6.07892381E-05   4.02141315E-10   6.48670191E-09  
  5                3.46064018E-04   1.14222632E+03   8.38845871E-01   1.60272471E-01   3.11827511E-06   5.30572126E-04   2.51007838E-04   6.07891552E-05   1.40609034E-09   2.51435004E-08  
  6                4.62079360E-04   1.15793672E+03   8.38845141E-01   1.60272391E-01   3.71130544E-06   5.30578268E-04   2.51021732E-04   6.07890632E-05   2.81288181E-09   2.51434598E-08  
  7                5.97295432E-04   1.18884532E+03   8.38842811E-01   1.60272200E-01   5.96390870E-06   5.30588892E-04   2.51249383E-04   6.07889533E-05   1.22569394E-08   6.98207423E-08  
  8                7.55319779E-04   1.20142625E+03   8.38841442E-01   1.60272011E-01   6.71884149E-06   5.30592368E-04   2.51252390E-04   6.07888117E-05   1.22566435E-08   6.98205676E-08  
  9                9.40197346E-04   1.22998558E+03   8.38837505E-01   1.60271716E-01   1.01220910E-05   5.30599663E-04   2.52026450E-04   6.07886579E-05   4.26158820E-08   3.59083450E-07  
  10               1.15661944E-03   1.24125677E+03   8.38835252E-01   1.60271382E-01   1.11293883E-05   5.30601599E-04   2.52027324E-04   6.07884498E-05   4.26146574E-08   3.59082119E-07  
  11               1.40945253E-03   1.26879217E+03   8.38828150E-01   1.60270919E-01   1.61341561E-05   5.30606109E-04   2.54437668E-04   6.07882263E-05   1.29704268E-07   3.59080203E-07  
  12               1.70479469E-03   1.27956489E+03   8.38822812E-01   1.60270033E-01   1.75374821E-05   5.30605642E-04   2.54434909E-04   6.07877949E-05   1.29699471E-07   3.59077496E-07  
  13               2.04815840E-03   1.30673893E+03   8.38812011E-01   1.60269409E-01   2.47799433E-05   5.30607889E-04   2.58934460E-04   6.07875028E-05   3.61665106E-07   1.47373081E-06  
  14               2.44657445E-03   1.31742206E+03   8.38796998E-01   1.60266733E-01   2.67959231E-05   5.30601147E-04   2.58923033E-04   6.07863768E-05   3.61645602E-07   1.47370253E-06  
  15               2.89840510E-03   1.34461075E+03   8.38770983E-01   1.60265828E-01   3.72252519E-05   5.30597381E-04   2.76939475E-04   6.07859735E-05   7.64134936E-07   1.47368870E-06  
  16               3.41014285E-03   1.35544357E+03   8.38763843E-01   1.60264755E-01   4.02807468E-05   5.30595813E-04   2.76912864E-04   6.07854446E-05   7.64097183E-07   1.47367441E-06  
  17               4.00144646E-03   1.38281109E+03   8.38744677E-01   1.60263179E-01   5.51244641E-05   5.30594324E-04   2.80486570E-04   6.07847774E-05   3.12195452E-06   5.45353566E-06  
  18               4.67989539E-03   1.39381300E+03   8.38737297E-01   1.60262182E-01   5.94565914E-05   5.30592778E-04   2.80459993E-04   6.07842575E-05   3.12177707E-06   5.45348151E-06  
  19               5.45840204E-03   1.42118507E+03   8.38699547E-01   1.60259236E-01   7.99308007E-05   5.30583742E-04   2.92849575E-04   6.07830587E-05   1.12098562E-05   5.45335088E-06  
