# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              CH4              N2               Mg              
  26               2.02521163E-03   7.96901032E+02   8.38717628E-01   1.60306584E-01   5.15768710E-11   4.26261077E-04   3.51393221E-04   1.03779505E-04   6.07840034E-05   0.00000000E+00  
  27               2.44917920E-03   8.03303608E+02   8.38707103E-01   1.60309022E-01   6.11878756E-11   4.18555642E-04   3.59178940E-04   1.11524219E-04   6.07824730E-05   0.00000000E+00  
  28               2.96058381E-03   8.16457665E+02   8.38720769E-01   1.60305482E-01   9.48720225E-11   4.29483143E-04   3.48499791E-04   1.00651854E-04   6.07798381E-05   0.00000000E+00  
  29               3.57830471E-03   8.23466702E+02   8.38711301E-01   1.60307521E-01   1.13874810E-10   4.22824201E-04   3.55238217E-04   1.07346000E-04   6.07777426E-05   0.00000000E+00  
  30               4.32459646E-03   8.37421304E+02   8.38724404E-01   1.60303877E-01   1.77481550E-10   4.33865309E-04   3.44442924E-04   9.63517717E-05   6.07748569E-05   0.00000000E+00  
  31               5.22765663E-03   8.45225954E+02   8.38717195E-01   1.60305612E-01   2.16487963E-10   4.28489051E-04   3.49902610E-04   1.01760092E-04   6.07721968E-05   0.00000000E+00  
  32               6.32088651E-03   8.60180851E+02   8.38731737E-01   1.60302024E-01   3.40447665E-10   4.39683040E-04   3.38958487E-04   9.06064370E-05   6.07691075E-05   0.00000000E+00  
  33               7.64732922E-03   8.69122454E+02   8.38726824E-01   1.60303197E-01   4.25625530E-10   4.36050296E-04   3.42684617E-04   9.42680809E-05   6.07657946E-05   0.00000000E+00  
  34               9.25739433E-03   8.85355060E+02   8.38741572E-01   1.60299556E-01   6.78629263E-10   4.47400571E-04   3.31588157E-04   8.29521821E-05   6.07624655E-05   0.00000000E+00  
  35               1.12154752E-02   8.95637134E+02   8.38738891E-01   1.60300184E-01   8.71073515E-10   4.45463357E-04   3.33629953E-04   8.49150718E-05   6.07584907E-05   0.00000000E+00  
  36               1.35965456E-02   9.13365505E+02   8.38753508E-01   1.60296572E-01   1.40990463E-09   4.56713831E-04   3.22634442E-04   7.36936611E-05   6.07549505E-05   0.00000000E+00  
  37               1.64969648E-02   9.25279216E+02   8.38753028E-01   1.60296661E-01   1.86421378E-09   4.56449514E-04   3.23015278E-04   7.39804572E-05   6.07503466E-05   0.00000000E+00  
  38               2.00296863E-02   9.44757252E+02   8.38767103E-01   1.60293180E-01   3.06599724E-09   4.67285213E-04   3.12429558E-04   6.31690993E-05   6.07466447E-05   0.00000000E+00  
  39               2.43411572E-02   9.58598850E+02   8.38768499E-01   1.60292810E-01   4.18240582E-09   4.68445487E-04   3.11394680E-04   6.20281845E-05   6.07414794E-05   0.00000000E+00  
  40               2.96022016E-02   9.80397360E+02   8.38781959E-01   1.60289479E-01   7.04631709E-09   4.78809954E-04   3.01270399E-04   5.16840314E-05   6.07377421E-05   1.22319489E-15  
  41               3.60301695E-02   9.96707681E+02   8.38784994E-01   1.60288708E-01   9.97660007E-09   4.81214456E-04   2.98996565E-04   4.92959699E-05   6.07321842E-05   4.49641743E-15  
  42               4.38667301E-02   1.02115874E+03   8.38797073E-01   1.60285715E-01   1.71858489E-08   4.90521558E-04   2.89907370E-04   4.00056656E-05   6.07285358E-05   1.07348509E-14  
  43               5.34139389E-02   1.04040347E+03   8.38801094E-01   1.60284703E-01   2.52836201E-08   4.93673888E-04   2.86882359E-04   3.68670610E-05   6.07228341E-05   4.54101932E-14  
  44               6.49986872E-02   1.06826106E+03   8.38811511E-01   1.60282115E-01   4.48291680E-08   5.01713551E-04   2.79031778E-04   2.88413019E-05   6.07195858E-05   1.86798113E-13  
  45               7.90086780E-02   1.09097514E+03   8.38815759E-01   1.60281044E-01   6.85266370E-08   5.05043150E-04   2.75817336E-04   2.55230116E-05   6.07141076E-05   5.31625711E-13  
  46               9.58265244E-02   1.12256510E+03   8.38823853E-01   1.60279015E-01   1.24213214E-07   5.11332257E-04   2.69680881E-04   1.92453998E-05   6.07114964E-05   2.27773941E-12  
  47               1.15900918E-01   1.14939801E+03   8.38827656E-01   1.60278037E-01   1.97279776E-07   5.14353959E-04   2.66756790E-04   1.62329781E-05   6.07067312E-05   7.04886814E-12  
  48               1.39709015E-01   1.18554199E+03   8.38833317E-01   1.60276566E-01   3.66167560E-07   5.18871073E-04   2.62357870E-04   1.17254603E-05   6.07051154E-05   3.15030625E-11  
  49               1.67776746E-01   1.21685338E+03   8.38835975E-01   1.60275814E-01   5.98563441E-07   5.21139980E-04   2.60167079E-04   9.46411927E-06   6.07012888E-05   1.03330175E-10  
  50               2.00584365E-01   1.25743368E+03   8.38839058E-01   1.60274857E-01   1.11675449E-06   5.23957107E-04   2.57444104E-04   6.65480500E-06   6.07005025E-05   4.60509267E-10  
  51               2.38641353E-01   1.29298827E+03   8.38840053E-01   1.60274310E-01   1.84402013E-06   5.25398167E-04   2.56089153E-04   5.21956854E-06   6.06975012E-05   1.52930617E-09  
  52               2.82413277E-01   1.33781721E+03   8.38840180E-01   1.60273608E-01   3.40641288E-06   5.26997200E-04   2.54706816E-04   3.62622012E-06   6.06972851E-05   6.56113154E-09  
  53               3.32315750E-01   1.37743859E+03   8.38837250E-01   1.60272879E-01   5.60615909E-06   5.27832371E-04   2.54420928E-04   2.79403690E-06   6.06948545E-05   2.13427863E-08  
  54               3.88612502E-01   1.42666320E+03   8.38828556E-01   1.60271563E-01   1.01905008E-05   5.28711176E-04   2.55882275E-04   1.91606672E-06   6.06948939E-05   8.63194657E-08  
  55               4.51267802E-01   1.47114849E+03   8.38804588E-01   1.60268088E-01   1.67623393E-05   5.29193835E-04   2.59857680E-04   1.42488763E-06   6.06923961E-05   2.73196320E-07  
  56               5.18022765E-01   1.52770814E+03   8.38772567E-01   1.60266231E-01   3.08929416E-05   5.29731408E-04   2.77941938E-04   8.81953170E-07   6.06941899E-05   1.07357825E-06  
  57               5.86288076E-01   1.57977690E+03   8.38731471E-01   1.60261719E-01   5.20672615E-05   5.29991019E-04   2.85504318E-04   6.09474522E-07   6.06938497E-05   6.17849003E-06  
  58               6.54078975E-01   1.62689658E+03   8.38648384E-01   1.60253181E-01   8.10020948E-05   5.30147937E-04   3.10213265E-04   4.22754242E-07   6.06916812E-05   2.23391385E-05  
  59               7.13470446E-01   1.66498600E+03   8.38505048E-01   1.60241540E-01   1.13546945E-04   5.30241859E-04   3.77375220E-04   2.81388060E-07   6.06885396E-05   6.61798997E-05  
  60               7.65391312E-01   1.69624374E+03   8.38473395E-01   1.60238760E-01   1.48024716E-04   5.30276635E-04   3.77252070E-04   2.39360702E-07   6.06874593E-05   6.61394617E-05  
  61               8.12721868E-01   1.72320057E+03   8.38439878E-01   1.60235823E-01   1.84513983E-04   5.30297914E-04   3.77151652E-04   2.09812702E-07   6.06861648E-05   6.61031238E-05  
  62               8.66913030E-01   1.75257254E+03   8.38363281E-01   1.60225766E-01   2.32654134E-04   5.30292729E-04   3.77032103E-04   1.83070205E-07   6.06820208E-05   6.60594625E-05  
  63               9.11894435E-01   1.77576152E+03   8.38321831E-01   1.60222144E-01   2.77754467E-04   5.30299443E-04   3.76951859E-04   1.65289702E-07   6.06802715E-05   6.60257851E-05  
  64               9.46465309E-01   1.79302033E+03   8.38286758E-01   1.60219079E-01   3.15913115E-04   5.30301598E-04   3.76893385E-04   1.53590639E-07   6.06787823E-05   6.60000636E-05  
  65               9.86601414E-01   1.81232768E+03   8.38242858E-01   1.60215243E-01   3.63670432E-04   5.30301148E-04   3.76829375E-04   1.41933148E-07   6.06768879E-05   6.59704864E-05  
  66               1.03293900E+00   1.83390995E+03   8.38187324E-01   1.60210391E-01   4.24076562E-04   5.30297244E-04   3.76759672E-04   1.30340630E-07   6.06745029E-05   6.59365572E-05  
  67               1.08610842E+00   1.85762919E+03   8.38117676E-01   1.60204309E-01   4.99823683E-04   5.30288746E-04   3.76686268E-04   1.19200977E-07   6.06714976E-05   6.58980219E-05  
  68               1.14668657E+00   1.88357645E+03   8.38029914E-01   1.60196644E-01   5.95239935E-04   5.30274420E-04   3.76611682E-04   1.08564435E-07   6.06677413E-05   6.58544646E-05  
  69               1.21480949E+00   1.91132281E+03   8.37921235E-01   1.60187157E-01   7.13351569E-04   5.30253090E-04   3.76571271E-04   9.87687724E-08   6.06631026E-05   6.58060301E-05  
  70               1.29109071E+00   1.94094413E+03   8.37786345E-01   1.60175384E-01   8.60093782E-04   5.30223247E-04   3.76460535E-04   8.97735935E-08   6.06574065E-05   6.57522810E-05  
  71               1.37763989E+00   1.97268585E+03   8.37617559E-01   1.60160654E-01   1.04370807E-03   5.30182630E-04   3.76336948E-04   8.15775023E-08   6.06503257E-05   6.56920235E-05  
  72               1.47549893E+00   2.00661786E+03   8.37405827E-01   1.60142179E-01   1.27404032E-03   5.30128650E-04   3.76197702E-04   7.41227660E-08   6.06415513E-05   6.56245756E-05  
  73               1.58581187E+00   2.04243698E+03   8.37143155E-01   1.60119261E-01   1.55978516E-03   5.30058847E-04   3.76041264E-04   6.75168338E-08   6.06307553E-05   6.55495407E-05  
  74               1.70984102E+00   2.08020082E+03   8.36817073E-01   1.60090812E-01   1.91450833E-03   5.29969694E-04   3.75863640E-04   6.16505251E-08   6.06175128E-05   6.54661187E-05  
  75               1.84899505E+00   2.11956509E+03   8.36417449E-01   1.60055951E-01   2.34923042E-03   5.29858173E-04   3.75662498E-04   5.65683922E-08   6.06014177E-05   6.53738681E-05  
  76               2.00484842E+00   2.16058033E+03   8.35928325E-01   1.60013284E-01   2.88131122E-03   5.29719764E-04   3.75432562E-04   5.21461374E-08   6.05819210E-05   6.52718622E-05  
  77               2.17915877E+00   2.20289221E+03   8.35337970E-01   1.59961791E-01   3.52351241E-03   5.29551017E-04   3.75170752E-04   4.83921557E-08   6.05585547E-05   6.51596162E-05  
  78               2.37388800E+00   2.24655337E+03   8.34627412E-01   1.59899817E-01   4.29646908E-03   5.29346528E-04   3.74870598E-04   4.51888095E-08   6.05306570E-05   6.50360960E-05  
  79               2.59122776E+00   2.29114463E+03   8.33784419E-01   1.59826090E-01   5.21133459E-03   5.29102015E-04   3.74528462E-04   4.25468501E-08   6.04976433E-05   6.49007792E-05  
  80               2.83336704E+00   2.33667113E+03   8.32785599E-01   1.59739462E-01   6.28837022E-03   5.28814486E-04   3.80765490E-04   3.96625096E-08   6.04593691E-05   6.47529680E-05  
  81               3.10301939E+00   2.38275239E+03   8.31639226E-01   1.59639491E-01   7.53532315E-03   5.28480948E-04   3.80393843E-04   3.79669127E-08   6.04148941E-05   6.45924607E-05  
  82               3.40344848E+00   2.42956303E+03   8.30314757E-01   1.59523994E-01   8.97601869E-03   5.28094896E-04   3.79948144E-04   3.66335834E-08   6.03636119E-05   6.44178634E-05  
  83               3.73799310E+00   2.47665837E+03   8.28813103E-01   1.59393052E-01   1.06094614E-02   5.27656486E-04   3.79431173E-04   3.56826335E-08   6.03053834E-05   6.42292789E-05  
  84               4.11042857E+00   2.52425377E+03   8.27112540E-01   1.59244770E-01   1.24592760E-02   5.27159436E-04   3.78837045E-04   3.50313426E-08   6.02393548E-05   6.40254770E-05  
  85               4.52492241E+00   2.57193069E+03   8.25221970E-01   1.59079928E-01   1.45157714E-02   5.26606180E-04   3.78170219E-04   3.47071278E-08   6.01655802E-05   6.38068322E-05  
  86               4.98604248E+00   2.61989581E+03   8.23123076E-01   1.58896926E-01   1.67988685E-02   5.25991369E-04   3.77424810E-04   3.46486189E-08   6.00832127E-05   6.35722782E-05  
  87               5.49875743E+00   2.66775985E+03   8.20834030E-01   1.58697352E-01   1.92887930E-02   5.25320079E-04   3.76607934E-04   3.48878357E-08   5.99924906E-05   6.33225468E-05  
  88               6.06842485E+00   2.71581026E+03   8.18334150E-01   1.58479402E-01   2.20080377E-02   5.24586241E-04   3.75712203E-04   3.53669579E-08   5.98923036E-05   6.30564937E-05  
  89               6.70082648E+00   2.76353641E+03   8.15661507E-01   1.58246397E-01   2.49151830E-02   5.23800617E-04   3.74751990E-04   3.61431718E-08   5.97833197E-05   6.27757185E-05  
  90               7.40217227E+00   2.81136762E+03   8.12786520E-01   1.57995756E-01   2.80424003E-02   5.22954534E-04   3.73716498E-04   3.71511261E-08   5.96637854E-05   6.24787268E-05  
  91               8.17918395E+00   2.85884442E+03   8.09754009E-01   1.57731388E-01   3.13409279E-02   5.22060654E-04   3.72623000E-04   3.84504324E-08   5.95341845E-05   6.21673652E-05  
  92               9.03904498E+00   2.90638054E+03   8.06533263E-01   1.57450616E-01   3.48441668E-02   5.21109913E-04   3.71460399E-04   3.99868423E-08   5.93920710E-05   6.18401861E-05  
  93               9.98942876E+00   2.95348224E+03   8.03182460E-01   1.57158512E-01   3.84888231E-02   5.20118765E-04   3.70251659E-04   4.18332213E-08   5.92376825E-05   6.14995852E-05  
  94               1.10385240E+01   3.00066689E+03   7.99656489E-01   1.56851143E-01   4.23239607E-02   5.19073932E-04   3.68980261E-04   4.39262424E-08   5.90669225E-05   6.11436195E-05  
  95               1.21950299E+01   3.04734788E+03   7.96032794E-01   1.56535261E-01   4.62653290E-02   5.17997345E-04   3.67677196E-04   4.63612736E-08   5.88795831E-05   6.07754633E-05  
  96               1.34676500E+01   3.09408158E+03   7.92255565E-01   1.56205999E-01   5.03736269E-02   5.16872579E-04   3.66321489E-04   4.90676645E-08   5.86693018E-05   6.03929557E-05  
  97               1.48657646E+01   3.14027162E+03   7.88412131E-01   1.55870972E-01   5.45538546E-02   5.15724347E-04   3.64948349E-04   5.21513489E-08   5.84345665E-05   5.99996885E-05  
  98               1.63996371E+01   3.18659007E+03   7.84424695E-01   1.55523394E-01   5.88906213E-02   5.14529782E-04   3.63527243E-04   5.55264809E-08   5.81649905E-05   5.95926674E-05  
  99               1.80805773E+01   3.23235234E+03   7.80401283E-01   1.55172686E-01   6.32664148E-02   5.13319441E-04   3.62101721E-04   5.93313976E-08   5.78574932E-05   5.91761272E-05  
  100              1.99210521E+01   3.27831606E+03   7.76244062E-01   1.54810314E-01   6.77876360E-02   5.12064545E-04   3.60631658E-04   6.34667287E-08   5.74958230E-05   5.87463129E-05  
  101              2.19348400E+01   3.32377186E+03   7.72073217E-01   1.54446758E-01   7.23235451E-02   5.10799006E-04   3.59165456E-04   6.80971239E-08   5.70741442E-05   5.83077395E-05  
