# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               Fe              
  1                1.00000000E-05   6.56963682E+02   8.38849457E-01   1.60274920E-01   6.10750606E-13   5.23104219E-04   2.51112464E-04   6.07898516E-05   0.00000000E+00   0.00000000E+00  
  2                2.74333588E-05   7.74316660E+02   8.38850699E-01   1.60272882E-01   1.67544540E-10   5.29810576E-04   2.49335131E-04   6.07892595E-05   0.00000000E+00   3.05086122E-16  
  3                4.57334316E-05   8.18331156E+02   8.38850175E-01   1.60272833E-01   8.22502089E-10   5.30074982E-04   2.49903628E-04   6.07892201E-05   0.00000000E+00   5.73513284E-15  
  4                6.60727328E-05   8.51990359E+02   8.38849895E-01   1.60272812E-01   2.47295755E-09   5.30205096E-04   2.50201801E-04   6.07891927E-05   0.00000000E+00   4.33616295E-14  
  5                8.89825042E-05   8.75855720E+02   8.38849747E-01   1.60272802E-01   4.99454558E-09   5.30272938E-04   2.50353073E-04   6.07891557E-05   3.33009604E-16   1.56638982E-13  
  6                1.14939744E-04   8.99858736E+02   8.38849621E-01   1.60272794E-01   9.89460010E-09   5.30329276E-04   2.50477493E-04   6.07891295E-05   1.78583923E-15   1.30889872E-12  
  7                1.44432927E-04   9.18312835E+02   8.38849540E-01   1.60272789E-01   1.60108363E-08   5.30364725E-04   2.50551686E-04   6.07890922E-05   5.86840763E-15   1.30889835E-12  
  8                1.78020759E-04   9.38749863E+02   8.38849453E-01   1.60272783E-01   2.71448697E-08   5.30399172E-04   2.50623817E-04   6.07890652E-05   1.33834427E-14   6.83396099E-12  
  9                2.16371839E-04   9.54903949E+02   8.38849389E-01   1.60272779E-01   3.98304314E-08   5.30422339E-04   2.50669572E-04   6.07890260E-05   5.52783004E-14   6.83395870E-12  
  10               2.60238692E-04   9.73789556E+02   8.38849309E-01   1.60272773E-01   6.24687038E-08   5.30446756E-04   2.50718289E-04   6.07889970E-05   1.10396021E-13   2.81400487E-11  
  11               3.10457735E-04   9.89009597E+02   8.38849242E-01   1.60272768E-01   8.72367803E-08   5.30463835E-04   2.50750424E-04   6.07889548E-05   3.79567770E-13   2.81400369E-11  
  12               3.67975387E-04   1.00731773E+03   8.38849148E-01   1.60272761E-01   1.30947188E-07   5.30482600E-04   2.50786299E-04   6.07889230E-05   7.02521013E-13   1.01251986E-10  
  13               4.33850462E-04   1.02228799E+03   8.38849063E-01   1.60272755E-01   1.77887532E-07   5.30496075E-04   2.50810620E-04   6.07888772E-05   2.17922929E-12   1.01251931E-10  
  14               5.09280873E-04   1.04054774E+03   8.38848935E-01   1.60272744E-01   2.59865554E-07   5.30511186E-04   2.50838473E-04   6.07888418E-05   3.84341975E-12   3.34326324E-10  
  15               5.95606556E-04   1.05564798E+03   8.38848812E-01   1.60272734E-01   3.47145065E-07   5.30522239E-04   2.50857706E-04   6.07887915E-05   1.11921161E-11   3.34326090E-10  
