# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               Fe              
  1                1.00000000E-05   6.24225533E+02   8.38810171E-01   1.60285129E-01   7.38080639E-14   4.90843079E-04   2.81466522E-04   6.07934040E-05   0.00000000E+00   0.00000000E+00  
  2                1.72853009E-05   6.39972109E+02   8.38807254E-01   1.60285679E-01   1.59332470E-13   4.89682385E-04   2.83823304E-04   6.07933257E-05   0.00000000E+00   0.00000000E+00  
  3                2.64933246E-05   6.60835416E+02   8.38822447E-01   1.60281796E-01   4.75188404E-13   5.02381934E-04   2.72521538E-04   6.07917141E-05   0.00000000E+00   0.00000000E+00  
  4                3.79601278E-05   6.67307931E+02   8.38811041E-01   1.60284531E-01   5.85618509E-13   4.93977143E-04   2.81169516E-04   6.07923709E-05   0.00000000E+00   0.00000000E+00  
  5                5.21982531E-05   6.84973960E+02   8.38823414E-01   1.60281385E-01   1.39063487E-12   5.04113558E-04   2.71935302E-04   6.07910511E-05   0.00000000E+00   0.00000000E+00  
  6                6.99364903E-05   6.89944793E+02   8.38813428E-01   1.60283789E-01   1.58768550E-12   4.96681954E-04   2.79485606E-04   6.07915192E-05   0.00000000E+00   0.00000000E+00  
  7                9.19924369E-05   7.06560756E+02   8.38824310E-01   1.60281021E-01   3.41759773E-12   5.05525056E-04   2.71341060E-04   6.07903367E-05   0.00000000E+00   0.00000000E+00  
  8                1.19465986E-04   7.10972501E+02   8.38815288E-01   1.60283190E-01   3.78554041E-12   4.98793928E-04   2.78140303E-04   6.07906288E-05   0.00000000E+00   0.00000000E+00  
  9                1.53615827E-04   7.27143756E+02   8.38824900E-01   1.60280728E-01   7.65465927E-12   5.06600377E-04   2.70914761E-04   6.07895402E-05   0.00000000E+00   0.00000000E+00  
  10               1.96104647E-04   7.31350905E+02   8.38816510E-01   1.60282732E-01   8.35739908E-12   5.00352877E-04   2.77203229E-04   6.07896566E-05   0.00000000E+00   0.00000000E+00  
  11               2.48877432E-04   7.47488645E+02   8.38825193E-01   1.60280476E-01   1.62413793E-11   5.07450115E-04   2.70613519E-04   6.07886130E-05   0.00000000E+00   0.00000000E+00  
  12               3.14470953E-04   7.51765033E+02   8.38817362E-01   1.60282316E-01   1.76838166E-11   5.01667366E-04   2.76423893E-04   6.07885288E-05   0.00000000E+00   0.00000000E+00  
  13               3.95901010E-04   7.68179424E+02   8.38825297E-01   1.60280194E-01   3.35291787E-11   5.08272371E-04   2.70277519E-04   6.07874945E-05   0.00000000E+00   0.00000000E+00  
  14               4.97096873E-04   7.72647817E+02   8.38817873E-01   1.60281878E-01   3.65472385E-11   5.02892107E-04   2.75677266E-04   6.07871800E-05   0.00000000E+00   0.00000000E+00  
