# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               Fe              
  1                1.00000000E-05   9.89931220E+02   8.38848623E-01   1.60272708E-01   4.98453376E-07   5.30470428E-04   2.50864024E-04   6.07894897E-05   8.09789992E-12   1.53243993E-09  
  2                1.05718437E-05   1.06585527E+03   8.38845794E-01   1.60272456E-01   3.32184166E-06   5.30531952E-04   2.50935584E-04   6.07894005E-05   8.26641040E-12   1.53243722E-09  
  3                1.13009122E-05   1.00282983E+03   8.38848427E-01   1.60272691E-01   6.63547931E-07   5.30483151E-04   2.50879247E-04   6.07894826E-05   8.26645370E-12   1.53243968E-09  
  4                1.22317123E-05   1.07775691E+03   8.38845080E-01   1.60272392E-01   4.07560212E-06   5.30539193E-04   2.50942629E-04   6.07893753E-05   3.39476016E-11   4.39628458E-09  
  5                1.34169821E-05   1.01708659E+03   8.38848181E-01   1.60272670E-01   8.84893698E-07   5.30496030E-04   2.50893774E-04   6.07894729E-05   3.39477815E-11   4.39629279E-09  
  6                1.49278373E-05   1.09152080E+03   8.38844165E-01   1.60272311E-01   5.04704142E-06   5.30546939E-04   2.50952168E-04   6.07893428E-05   7.25283563E-11   4.39628180E-09  
  7                1.68478929E-05   1.03356169E+03   8.38847837E-01   1.60272639E-01   1.20083142E-06   5.30509523E-04   2.50910721E-04   6.07894585E-05   7.25287433E-11   4.39629140E-09  
  8                1.92904198E-05   1.10762266E+03   8.38842946E-01   1.60272202E-01   6.34375507E-06   5.30555215E-04   2.50960436E-04   6.07892987E-05   2.51273307E-10   1.45105950E-08  
  9                2.23868731E-05   1.05266539E+03   8.38847354E-01   1.60272596E-01   1.66646349E-06   5.30523530E-04   2.50926191E-04   6.07894377E-05   2.51274657E-10   1.45106325E-08  
  10               2.63157605E-05   1.12654748E+03   8.38841236E-01   1.60272051E-01   8.15594676E-06   5.30563943E-04   2.50986012E-04   6.07892372E-05   3.76211811E-10   1.45105774E-08  
  11               3.12814919E-05   1.07483420E+03   8.38846601E-01   1.60272527E-01   2.38204053E-06   5.30537836E-04   2.50958928E-04   6.07894053E-05   3.76213842E-10   1.45106224E-08  
  12               3.75634389E-05   1.14863034E+03   8.38838755E-01   1.60271828E-01   1.07887645E-05   5.30572889E-04   2.50999672E-04   6.07891466E-05   1.64073518E-09   5.63254869E-08  
  13               4.54790612E-05   1.10011787E+03   8.38845491E-01   1.60272426E-01   3.50295473E-06   5.30552004E-04   2.50979121E-04   6.07893581E-05   1.64074426E-09   5.63257040E-08  
  14               5.54693610E-05   1.17371300E+03   8.38835127E-01   1.60271508E-01   1.46268706E-05   5.30581573E-04   2.51060994E-04   6.07890168E-05   4.53004543E-09   5.63253434E-08  
  15               6.80383562E-05   1.12806446E+03   8.38843577E-01   1.60272237E-01   5.23728459E-06   5.30565217E-04   2.51046610E-04   6.07892739E-05   4.53007059E-09   5.63256058E-08  
  16               8.38758554E-05   1.20132856E+03   8.38829667E-01   1.60271013E-01   2.01256036E-05   5.30589324E-04   2.51230703E-04   6.07888173E-05   1.25824364E-08   2.20093800E-07  
  17               1.03774532E-04   1.15805159E+03   8.38840713E-01   1.60271967E-01   7.84940286E-06   5.30577038E-04   2.51222409E-04   6.07891543E-05   1.25825111E-08   2.20095131E-07  
  18               1.28802120E-04   1.23095434E+03   8.38821831E-01   1.60270327E-01   2.78216635E-05   5.30595734E-04   2.51712470E-04   6.07885404E-05   3.41766284E-08   2.20092621E-07  
  19               1.60200160E-04   1.18951360E+03   8.38835455E-01   1.60271407E-01   1.16627996E-05   5.30586482E-04   2.51710872E-04   6.07889180E-05   3.41768134E-08   2.20094118E-07  
  20               1.99566499E-04   1.26230781E+03   8.38809426E-01   1.60269198E-01   3.84524777E-05   5.30599677E-04   2.53062806E-04   6.07880892E-05   9.03073161E-08   8.06490401E-07  
  21               2.48793788E-04   1.22234606E+03   8.38827085E-01   1.60270564E-01   1.71651911E-05   5.30593435E-04   2.53071374E-04   6.07885654E-05   9.03078127E-08   8.06497289E-07  
  22               3.10209585E-04   1.29558954E+03   8.38790811E-01   1.60267581E-01   5.33274554E-05   5.30600814E-04   2.56148820E-04   6.07874441E-05   2.36465890E-07   8.06480615E-07  
  23               3.86625496E-04   1.25704998E+03   8.38799781E-01   1.60266644E-01   2.52703440E-05   5.30588629E-04   2.56172342E-04   6.07870346E-05   2.36463265E-07   8.06475863E-07  
  24               4.78721808E-04   1.33157624E+03   8.38735755E-01   1.60262578E-01   7.52799447E-05   5.30584614E-04   2.76320114E-04   6.07855057E-05   3.82519899E-07   3.05903185E-06  
  25               5.89314044E-04   1.29405469E+03   8.38769701E-01   1.60265511E-01   3.77482981E-05   5.30586074E-04   2.76451832E-04   6.07865509E-05   3.82524142E-07   3.05908756E-06  
  26               7.26918020E-04   1.36876148E+03   8.38704064E-01   1.60259800E-01   1.05869018E-04   5.30581809E-04   2.78217261E-04   6.07843994E-05   1.67809843E-06   3.05896774E-06  
  27               8.97532158E-04   1.33273062E+03   8.38739936E-01   1.60261924E-01   5.59506504E-05   5.30581956E-04   2.78347087E-04   6.07851187E-05   1.67810164E-06   3.05900745E-06  
  28               1.10539519E-03   1.40895982E+03   8.38640381E-01   1.60253425E-01   1.50630195E-04   5.30564900E-04   2.86364134E-04   6.07819119E-05   7.04081704E-06   1.22935357E-05  
  29               1.35586196E-03   1.37427956E+03   8.38693954E-01   1.60257331E-01   8.38978243E-05   5.30571966E-04   2.86504675E-04   6.07832865E-05   7.04087891E-06   1.22938297E-05  
  30               1.65124713E-03   1.45159010E+03   8.38529066E-01   1.60243700E-01   2.16333691E-04   5.30531268E-04   3.14544819E-04   6.07781384E-05   2.54983169E-05   1.22927105E-05  
  31               1.99734485E-03   1.41899164E+03   8.38556346E-01   1.60240552E-01   1.28297912E-04   5.30515652E-04   3.14694557E-04   6.07768194E-05   2.54973097E-05   1.22924608E-05  
  32               2.36667880E-03   1.49798781E+03   8.38282172E-01   1.60218378E-01   3.21593752E-04   5.30438109E-04   3.77212057E-04   6.07684463E-05   6.67579237E-05   5.55511398E-05  
  33               2.73582287E-03   1.46823943E+03   8.38386977E-01   1.60227562E-01   2.07538880E-04   5.30463677E-04   3.77419329E-04   6.07718104E-05   6.67605900E-05   5.55542992E-05  
  34               3.19274257E-03   1.53754002E+03   8.38172858E-01   1.60208816E-01   4.40532282E-04   5.30412144E-04   3.77014787E-04   6.07647250E-05   6.67473998E-05   5.55473560E-05  
  35               3.75595828E-03   1.50961405E+03   8.38308103E-01   1.60220660E-01   2.93356450E-04   5.30447360E-04   3.77229071E-04   6.07690684E-05   6.67504238E-05   5.55513953E-05  
  36               4.44912326E-03   1.58096479E+03   8.38021513E-01   1.60195584E-01   6.05195120E-04   5.30373822E-04   3.76797055E-04   6.07595727E-05   6.67331792E-05   5.55421253E-05  
  37               5.29793374E-03   1.55523506E+03   8.38193710E-01   1.60210656E-01   4.17813857E-04   5.30420497E-04   3.77017480E-04   6.07651032E-05   6.67365982E-05   5.55472253E-05  
  38               6.33498348E-03   1.62897880E+03   8.37805341E-01   1.60176691E-01   8.40376748E-04   5.30316557E-04   3.76551041E-04   6.07522263E-05   6.67138859E-05   5.55347006E-05  
  39               7.59320092E-03   1.60649491E+03   8.38018679E-01   1.60195355E-01   6.08233555E-04   5.30375891E-04   3.76772416E-04   6.07590762E-05   6.67175842E-05   5.55409621E-05  
  40               9.11015805E-03   1.68463355E+03   8.37461514E-01   1.60146652E-01   1.21440932E-03   5.30222374E-04   3.76252037E-04   6.07406029E-05   6.66865126E-05   5.55230934E-05  
  41               1.09102321E-02   1.66958584E+03   8.37695373E-01   1.60167098E-01   9.59915365E-04   5.30288647E-04   3.76445879E-04   6.07480985E-05   6.66892860E-05   5.55298343E-05  
  42               1.29946835E-02   1.75756597E+03   8.36753967E-01   1.60084850E-01   1.98397309E-03   5.30023555E-04   3.75837362E-04   6.07169147E-05   6.66415364E-05   5.55000066E-05  
  43               1.52743948E-02   1.75959489E+03   8.36865165E-01   1.60094575E-01   1.86297656E-03   5.30055849E-04   3.75909109E-04   6.07203762E-05   6.66377682E-05   5.55027938E-05  
  44               1.80402583E-02   1.80771673E+03   8.36201256E-01   1.60036602E-01   2.58525918E-03   5.29867169E-04   3.75519146E-04   6.06982635E-05   6.66010929E-05   5.54815254E-05  
  45               2.13921309E-02   1.80833386E+03   8.36383858E-01   1.60052563E-01   2.38657795E-03   5.29919978E-04   3.75624459E-04   6.07040085E-05   6.65977780E-05   5.54862992E-05  
  46               2.54533848E-02   1.85560408E+03   8.35628430E-01   1.59986616E-01   3.20840942E-03   5.29704451E-04   3.75227528E-04   6.06788038E-05   6.65548137E-05   5.54619671E-05  
  47               3.03574903E-02   1.85752839E+03   8.35835414E-01   1.60004704E-01   2.98320444E-03   5.29764344E-04   3.75337024E-04   6.06852559E-05   6.65495458E-05   5.54672250E-05  
  48               3.62724829E-02   1.90505227E+03   8.34963169E-01   1.59928575E-01   3.93210703E-03   5.29514771E-04   3.74918967E-04   6.06561041E-05   6.64986885E-05   5.54389802E-05  
  49               4.33788865E-02   1.90903753E+03   8.35171855E-01   1.59946809E-01   3.70505084E-03   5.29575201E-04   3.75021832E-04   6.06624864E-05   6.64900100E-05   5.54439620E-05  
  50               5.19042292E-02   1.95728202E+03   8.34153583E-01   1.59857951E-01   4.81280166E-03   5.29283186E-04   3.74570203E-04   6.06283963E-05   6.64294890E-05   5.54108291E-05  
  51               6.20876202E-02   1.96423579E+03   8.34327657E-01   1.59873164E-01   4.62340014E-03   5.29333662E-04   3.74651843E-04   6.06334790E-05   6.64153151E-05   5.54143395E-05  
  52               7.42311196E-02   2.01386450E+03   8.33108470E-01   1.59766790E-01   5.94970861E-03   5.28983380E-04   3.74145528E-04   6.05926050E-05   6.63423164E-05   5.53745440E-05  
  53               8.86469941E-02   2.02450396E+03   8.33203089E-01   1.59775069E-01   5.84674388E-03   5.29010930E-04   3.74190245E-04   6.05948730E-05   6.63201440E-05   5.53751081E-05  
  54               1.05733586E-01   2.07603060E+03   8.31705855E-01   1.59644454E-01   7.47551610E-03   5.28580111E-04   3.73601607E-04   6.05446240E-05   6.62309689E-05   5.53261832E-05  
  55               1.25895124E-01   2.09141218E+03   8.31640314E-01   1.59638760E-01   7.54678378E-03   5.28561405E-04   3.73581680E-04   6.05413739E-05   6.61967844E-05   5.53212013E-05  
  56               1.49645889E-01   2.14578319E+03   8.29726481E-01   1.59471824E-01   9.62873982E-03   5.28010047E-04   3.72861534E-04   6.04771136E-05   6.60853357E-05   5.52587841E-05  
  57               1.77488495E-01   2.16723732E+03   8.29359258E-01   1.59439817E-01   1.00281900E-02   5.27904188E-04   3.72728899E-04   6.04636238E-05   6.60327167E-05   5.52437692E-05  
  58               2.10061164E-01   2.22579340E+03   8.26783250E-01   1.59215148E-01   1.28304697E-02   5.27161378E-04   3.71790281E-04   6.03771457E-05   6.58889103E-05   5.51602187E-05  
  59               2.47949910E-01   2.25565757E+03   8.25808582E-01   1.59130166E-01   1.38907192E-02   5.26880058E-04   3.71439250E-04   6.03432401E-05   6.58052178E-05   5.51256396E-05  
  60               2.91848012E-01   2.32266997E+03   8.21904422E-01   1.58789494E-01   1.81356430E-02   5.25752875E-04   3.70043226E-04   6.02122670E-05   6.56032421E-05   5.50004015E-05  
  61               3.41624381E-01   2.38579811E+03   8.17561250E-01   1.58411201E-01   2.28505937E-02   5.24500065E-04   3.75326890E-04   6.00665902E-05   6.53831611E-05   5.48617197E-05  
  62               3.98358115E-01   2.44579314E+03   8.12845011E-01   1.57999969E-01   2.79810024E-02   5.23138547E-04   3.73633820E-04   5.99077672E-05   6.51464044E-05   5.47111575E-05  
  63               4.63334338E-01   2.50366535E+03   8.07742589E-01   1.57555084E-01   3.35314917E-02   5.21665277E-04   3.71767561E-04   5.97353297E-05   6.48920557E-05   5.45483825E-05  
  64               5.37811229E-01   2.55960136E+03   8.02318613E-01   1.57082177E-01   3.94317520E-02   5.20098905E-04   3.69742295E-04   5.95511112E-05   6.46221762E-05   5.43753093E-05  
  65               6.23271824E-01   2.61431922E+03   7.96551927E-01   1.56579402E-01   4.57047966E-02   5.18433310E-04   3.67541195E-04   5.93539474E-05   6.43355688E-05   5.41912258E-05  
  66               7.21338340E-01   2.66764475E+03   7.90543511E-01   1.56055559E-01   5.22407730E-02   5.16697610E-04   3.65193910E-04   5.91465785E-05   6.40356672E-05   5.39991531E-05  
  67               8.33772592E-01   2.72030921E+03   7.84231347E-01   1.55505239E-01   5.91071429E-02   5.14873872E-04   3.62669407E-04   5.89259917E-05   6.37198996E-05   5.37971468E-05  
  68               9.62506534E-01   2.77182615E+03   7.77767438E-01   1.54941693E-01   6.61385518E-02   5.13005925E-04   3.60021003E-04   5.86960810E-05   6.33936553E-05   5.35897876E-05  
  69               1.10966308E+00   2.82291860E+03   7.71061456E-01   1.54357043E-01   7.34332553E-02   5.11067647E-04   3.57208091E-04   5.84519629E-05   6.30534122E-05   5.33742782E-05  
  70               1.27755802E+00   2.87312313E+03   7.64263907E-01   1.53764410E-01   8.08275248E-02   5.09102422E-04   3.54288449E-04   5.81964625E-05   6.27045224E-05   5.31551541E-05  
  71               1.46872859E+00   2.92319161E+03   7.57245184E-01   1.53152492E-01   8.84623431E-02   5.07072765E-04   3.51205492E-04   5.79215936E-05   6.23421294E-05   5.29284346E-05  
  72               1.68598766E+00   2.97249659E+03   7.50198788E-01   1.52538158E-01   9.61272094E-02   5.05034452E-04   3.48039893E-04   5.76299389E-05   6.19731284E-05   5.26999583E-05  
  73               1.93248222E+00   3.02184881E+03   7.42956048E-01   1.51906701E-01   1.04005595E-01   5.02938693E-04   3.44717575E-04   5.73089958E-05   6.15912829E-05   5.24645603E-05  
  74               2.21166448E+00   3.07051872E+03   7.35746586E-01   1.51278140E-01   1.11847704E-01   5.00851663E-04   3.41340521E-04   5.69599140E-05   6.12047290E-05   5.22291668E-05  
  75               2.52732157E+00   3.11935559E+03   7.28367483E-01   1.50634781E-01   1.19874260E-01   4.98714647E-04   3.37817570E-04   5.65636321E-05   6.08060866E-05   5.19875823E-05  
  76               2.88378371E+00   3.16759613E+03   7.21070232E-01   1.49998549E-01   1.27811671E-01   4.96600095E-04   3.34266285E-04   5.61180293E-05   6.04041487E-05   5.17473788E-05  
  77               3.28598668E+00   3.21622552E+03   7.13595244E-01   1.49346810E-01   1.35942294E-01   4.94432869E-04   3.30565338E-04   5.55926004E-05   5.99894948E-05   5.15006357E-05  
  78               3.73955333E+00   3.26443662E+03   7.06218061E-01   1.48703585E-01   1.43966377E-01   4.92292306E-04   3.26848324E-04   5.49798648E-05   5.95715995E-05   5.12556279E-05  
  79               4.25091153E+00   3.31326567E+03   6.98646053E-01   1.48043357E-01   1.52202200E-01   4.90093636E-04   3.22972124E-04   5.42327121E-05   5.91399037E-05   5.10034306E-05  
  80               4.82739067E+00   3.36180549E+03   6.91196895E-01   1.47393823E-01   1.60304174E-01   4.87928286E-04   3.19095855E-04   5.33374522E-05   5.87051755E-05   5.07535639E-05  
  81               5.47735679E+00   3.41115228E+03   6.83544548E-01   1.46726547E-01   1.68626902E-01   4.85701712E-04   3.15052818E-04   5.22225368E-05   5.82557491E-05   5.04960910E-05  
  82               6.21035427E+00   3.46033970E+03   6.76035838E-01   1.46071769E-01   1.76793081E-01   4.83513662E-04   3.11022128E-04   5.08675747E-05   5.78032060E-05   5.02413791E-05  
  83               7.03726993E+00   3.51055081E+03   6.68303681E-01   1.45397470E-01   1.85201931E-01   4.81257562E-04   3.06807270E-04   4.91675314E-05   5.73345700E-05   4.99782548E-05  
  84               7.97052818E+00   3.56074874E+03   6.60726496E-01   1.44736646E-01   1.93441786E-01   4.79042165E-04   3.02609165E-04   4.71027780E-05   5.68622993E-05   4.97180011E-05  
  85               9.02432152E+00   3.61219784E+03   6.52899884E-01   1.44054020E-01   2.01952431E-01   4.76749885E-04   2.98201021E-04   4.45344025E-05   5.63723021E-05   4.94483268E-05  
  86               1.02148179E+01   3.66379734E+03   6.45230418E-01   1.43385045E-01   2.10291604E-01   4.74497453E-04   2.93804677E-04   4.14712366E-05   5.58777722E-05   4.91813220E-05  
  87               1.15604979E+01   3.71686712E+03   6.37287559E-01   1.42692164E-01   2.18927524E-01   4.72159404E-04   2.89167344E-04   3.77719616E-05   5.53639576E-05   4.89039235E-05  
  88               1.30824957E+01   3.77022093E+03   6.29513141E-01   1.42013913E-01   2.27379673E-01   4.69862421E-04   2.84537870E-04   3.35494177E-05   5.48449678E-05   4.86292324E-05  
  89               1.48050625E+01   3.82524877E+03   6.21449445E-01   1.41310372E-01   2.36145920E-01   4.67472599E-04   2.79636123E-04   2.87508201E-05   5.43054011E-05   4.83433886E-05  
  90               1.67559528E+01   3.88072289E+03   6.13557015E-01   1.40621728E-01   2.44725591E-01   4.65121413E-04   2.74730994E-04   2.37013388E-05   5.37596867E-05   4.80599990E-05  
  91               1.89670801E+01   3.93809059E+03   6.05358542E-01   1.39906367E-01   2.53638049E-01   4.62667860E-04   2.69519406E-04   1.85430624E-05   5.31921046E-05   4.77646460E-05  
  92               2.14751387E+01   3.99604846E+03   5.97343979E-01   1.39207061E-01   2.62350804E-01   4.60250162E-04   2.64300488E-04   1.37955609E-05   5.26176763E-05   4.74717455E-05  
  93               2.43225479E+01   4.05610456E+03   5.89019504E-01   1.38480760E-01   2.71401235E-01   4.57719174E-04   2.58752103E-04   9.65722608E-06   5.20204948E-05   4.71664125E-05  
  94               2.75582943E+01   4.11688938E+03   5.80899356E-01   1.37772342E-01   2.80230252E-01   4.55216747E-04   2.53205030E-04   6.45533963E-06   5.14158963E-05   4.68636843E-05  
  95               3.12391386E+01   4.18002333E+03   5.72458659E-01   1.37036022E-01   2.89408754E-01   4.52579215E-04   2.47310939E-04   4.10364672E-06   5.07874113E-05   4.65477760E-05  
  96               3.54304601E+01   4.24413779E+03   5.64209217E-01   1.36316437E-01   2.98379938E-01   4.49943506E-04   2.41416883E-04   2.54058800E-06   5.01498746E-05   4.62335399E-05  
  97               4.02079658E+01   4.31095982E+03   5.55600640E-01   1.35565562E-01   3.07742308E-01   4.47130648E-04   2.35153393E-04   1.52411951E-06   4.94866427E-05   4.59044907E-05  
  98               4.56591659E+01   4.37906422E+03   5.47160998E-01   1.34829446E-01   3.16921274E-01   4.44276425E-04   2.28897480E-04   9.06418089E-07   4.88126185E-05   4.55758459E-05  
  99               5.18859948E+01   4.45019108E+03   5.38352590E-01   1.34061177E-01   3.26501603E-01   4.41192472E-04   2.22289423E-04   5.29169154E-07   4.81121760E-05   4.52315589E-05  
  100              5.90068863E+01   4.52284676E+03   5.29722370E-01   1.33308460E-01   3.35888195E-01   4.38009883E-04   2.15739950E-04   3.09150984E-07   4.74002181E-05   4.48872541E-05  
  101              6.71601508E+01   4.59879802E+03   5.20744194E-01   1.32525401E-01   3.45653307E-01   4.34521485E-04   2.08904560E-04   1.78418259E-07   4.66621126E-05   4.45272875E-05  
