# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               Fe              
  1                1.00000000E-05   6.40853859E+02   8.38839185E-01   1.60277872E-01   2.21751777E-13   5.14091761E-04   2.59666521E-04   6.07908375E-05   0.00000000E+00   0.00000000E+00  
  2                1.09927369E-04   7.19920834E+02   8.38832116E-01   1.60278954E-01   6.27486204E-12   5.11962386E-04   2.65301059E-04   6.07895260E-05   0.00000000E+00   0.00000000E+00  
  3                2.21151129E-04   7.54837275E+02   8.38836682E-01   1.60277444E-01   2.43479544E-11   5.16688591E-04   2.61594146E-04   6.07881632E-05   0.00000000E+00   0.00000000E+00  
  4                3.51883814E-04   7.74299837E+02   8.38834675E-01   1.60277421E-01   4.67457397E-11   5.16342058E-04   2.62362577E-04   6.07872576E-05   0.00000000E+00   0.00000000E+00  
  5                5.06408085E-04   7.95907395E+02   8.38836096E-01   1.60276499E-01   9.89424819E-11   5.18888114E-04   2.60296481E-04   6.07863067E-05   0.00000000E+00   0.00000000E+00  
  6                6.89800539E-04   8.09285758E+02   8.38835077E-01   1.60276702E-01   1.47271344E-10   5.18294969E-04   2.61108094E-04   6.07854952E-05   0.00000000E+00   0.00000000E+00  
  7                9.07686498E-04   8.27277512E+02   8.38837167E-01   1.60276120E-01   2.62402736E-10   5.20137092E-04   2.59600485E-04   6.07846871E-05   0.00000000E+00   5.56161901E-16  
  8                1.16683084E-03   8.38344421E+02   8.38836117E-01   1.60276345E-01   3.53874606E-10   5.19459614E-04   2.60420398E-04   6.07837980E-05   0.00000000E+00   2.34033744E-15  
  9                1.47500202E-03   8.54732845E+02   8.38837760E-01   1.60275886E-01   5.78597032E-10   5.20902833E-04   2.59235817E-04   6.07829866E-05   0.00000000E+00   2.34032941E-15  
  10               1.84155455E-03   8.64642290E+02   8.38836680E-01   1.60276127E-01   7.40040000E-10   5.20170440E-04   2.60070347E-04   6.07819624E-05   0.00000000E+00   8.10717449E-15  
  11               2.27736201E-03   8.80239970E+02   8.38838041E-01   1.60275747E-01   1.14876249E-09   5.21362594E-04   2.59088532E-04   6.07810902E-05   0.00000000E+00   8.10715048E-15  
  12               2.79541758E-03   8.89496789E+02   8.38836919E-01   1.60276003E-01   1.42084782E-09   5.20578590E-04   2.59949427E-04   6.07798813E-05   0.00000000E+00   2.46968537E-14  
  13               3.41089823E-03   9.04706747E+02   8.38838086E-01   1.60275677E-01   2.12885027E-09   5.21598081E-04   2.59105794E-04   6.07789020E-05   0.00000000E+00   2.46967025E-14  
  14               4.14186627E-03   9.13626990E+02   8.38836927E-01   1.60275946E-01   2.57606473E-09   5.20773131E-04   2.59991089E-04   6.07774596E-05   0.00000000E+00   9.37968474E-14  
  15               5.00951665E-03   9.28710776E+02   8.38837962E-01   1.60275658E-01   3.76346752E-09   5.21673386E-04   2.59240802E-04   6.07763310E-05   0.00000000E+00   9.37965582E-14  
  16               6.03958645E-03   9.37470474E+02   8.38836753E-01   1.60275941E-01   4.48299474E-09   5.20802966E-04   2.60159719E-04   6.07745978E-05   0.00000000E+00   9.37966120E-14  
  17               7.26251766E-03   9.52676366E+02   8.38837713E-01   1.60275675E-01   6.43990259E-09   5.21632442E-04   2.59460749E-04   6.07732775E-05   6.07844255E-16   4.54286337E-13  
  18               8.71444302E-03   9.61499926E+02   8.38836478E-01   1.60275966E-01   7.60313578E-09   5.20736379E-04   2.60397664E-04   6.07711938E-05   2.08330901E-15   4.54286451E-13  
  19               1.04378233E-02   9.76996554E+02   8.38837391E-01   1.60275714E-01   1.07930304E-08   5.21520687E-04   2.59728290E-04   6.07696348E-05   4.83657499E-15   4.54284733E-13  
  20               1.24828962E-02   9.86042155E+02   8.38836143E-01   1.60276009E-01   1.26832426E-08   5.20612871E-04   2.60671761E-04   6.07671338E-05   4.83635037E-15   1.48853287E-12  
  21               1.49087717E-02   1.00209510E+03   8.38837071E-01   1.60275756E-01   1.79150474E-08   5.21401560E-04   2.59986380E-04   6.07653038E-05   8.11288915E-15   1.48852618E-12  
  22               1.77852461E-02   1.01160502E+03   8.38835867E-01   1.60276039E-01   2.10775974E-08   5.20526469E-04   2.60894498E-04   6.07623306E-05   2.65904493E-14   1.48852476E-12  
  23               2.11938827E-02   1.02835911E+03   8.38836821E-01   1.60275781E-01   2.97019119E-08   5.21331466E-04   2.60182789E-04   6.07601895E-05   5.01176847E-14   6.86172338E-12  
  24               2.52306979E-02   1.03854037E+03   8.38835709E-01   1.60276041E-01   3.51298033E-08   5.20528091E-04   2.61017955E-04   6.07566923E-05   9.47572734E-14   6.86170971E-12  
  25               3.00078438E-02   1.05641312E+03   8.38836771E-01   1.60275755E-01   4.98133314E-08   5.21414985E-04   2.60217357E-04   6.07542547E-05   1.78127113E-13   6.86166232E-12  
  26               3.56570220E-02   1.06764810E+03   8.38835851E-01   1.60275967E-01   5.96619827E-08   5.20762258E-04   2.60902511E-04   6.07502324E-05   3.52037387E-13   2.48705397E-11  
  27               4.23299433E-02   1.08686430E+03   8.38837008E-01   1.60275654E-01   8.53190243E-08   5.21727151E-04   2.60017156E-04   6.07475045E-05   6.60819692E-13   2.48703210E-11  
  28               5.02035494E-02   1.09942005E+03   8.38836326E-01   1.60275805E-01   1.03814214E-07   5.21262902E-04   2.60514532E-04   6.07429670E-05   1.38078013E-12   2.48701811E-11  
  29               5.94803153E-02   1.12045636E+03   8.38837597E-01   1.60275458E-01   1.50732769E-07   5.22328792E-04   2.59522551E-04   6.07400357E-05   2.59963920E-12   7.06656041E-11  
  30               7.03980628E-02   1.13494894E+03   8.38837240E-01   1.60275521E-01   1.88071702E-07   5.22128045E-04   2.59758169E-04   6.07351184E-05   5.93603982E-12   7.06649975E-11  
  31               8.32365230E-02   1.15822956E+03   8.38838552E-01   1.60275150E-01   2.78144685E-07   5.23255460E-04   2.58698838E-04   6.07320840E-05   1.12469812E-11   2.17782592E-10  
  32               9.83205645E-02   1.17510468E+03   8.38838474E-01   1.60275130E-01   3.56960050E-07   5.23300695E-04   2.58689160E-04   6.07269110E-05   2.83544788E-11   2.17779865E-10  
  33               1.16013495E-01   1.20134019E+03   8.38839723E-01   1.60274743E-01   5.41264816E-07   5.24450295E-04   2.57603454E-04   6.07239591E-05   5.42959727E-11   7.45813674E-10  
  34               1.36730085E-01   1.22147131E+03   8.38839839E-01   1.60274638E-01   7.20779572E-07   5.24725901E-04   2.57364177E-04   6.07188211E-05   1.55755573E-10   7.45800227E-10  
  35               1.60914797E-01   1.25143440E+03   8.38840795E-01   1.60274251E-01   1.12533270E-06   5.25818337E-04   2.56343236E-04   6.07161869E-05   3.02999047E-10   2.88089270E-09  
  36               1.89049984E-01   1.27560452E+03   8.38840762E-01   1.60274061E-01   1.56015153E-06   5.26234177E-04   2.55967386E-04   6.07113975E-05   9.98830236E-10   2.88081869E-09  
  37               2.21624733E-01   1.31003852E+03   8.38840897E-01   1.60273673E-01   2.50911084E-06   5.27178669E-04   2.55212229E-04   6.07093169E-05   1.97631180E-09   1.25309732E-08  
  38               2.59157317E-01   1.33895876E+03   8.38839381E-01   1.60273258E-01   3.61755343E-06   5.27620375E-04   2.54858829E-04   6.07051196E-05   7.43562938E-09   1.25305082E-08  
  39               3.02053793E-01   1.37828108E+03   8.38836769E-01   1.60272810E-01   5.95108616E-06   5.28354225E-04   2.55569181E-04   6.07037072E-05   1.47766607E-08   5.97288839E-08  
  40               3.50830442E-01   1.41236691E+03   8.38831451E-01   1.60271878E-01   8.85598834E-06   5.28726346E-04   2.55289013E-04   6.07001727E-05   6.16355331E-08   5.97256732E-08  
  41               4.05819088E-01   1.45709406E+03   8.38809151E-01   1.60268458E-01   1.48067173E-05   5.29231398E-04   2.58128046E-04   6.06984204E-05   2.03541901E-07   3.06030072E-07  
  42               4.65240076E-01   1.49693287E+03   8.38782758E-01   1.60267269E-01   2.26539546E-05   5.29583336E-04   2.77025653E-04   6.06965373E-05   3.58625234E-07   3.06008069E-07  
  43               5.28166105E-01   1.54998998E+03   8.38758957E-01   1.60264746E-01   3.94657681E-05   5.29906199E-04   2.79892152E-04   6.06973460E-05   2.46639242E-06   1.84719752E-06  
  44               5.92174627E-01   1.59915983E+03   8.38703034E-01   1.60258843E-01   6.37731148E-05   5.30100722E-04   2.93432144E-04   6.06963676E-05   1.13998098E-05   1.84697178E-06  
  45               6.53251427E-01   1.64219437E+03   8.38610083E-01   1.60250161E-01   9.46619095E-05   5.30216552E-04   3.26276071E-04   6.06941355E-05   3.28377641E-05   6.25132496E-06  
  46               7.07601795E-01   1.67797707E+03   8.38488336E-01   1.60239829E-01   1.29344600E-04   5.30275098E-04   3.77301908E-04   6.06911855E-05   6.61747202E-05   6.25046586E-06  
