# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                H2O              CO               CH4              N2               Mg              
  52               2.22568278E+00   1.35278194E+03   8.38708216E-01   1.60306305E-01   1.51616782E-06   3.55521782E-04   4.26595540E-04   1.04099524E-04   6.01248589E-05   9.99119300E-10  
  53               2.81805429E+00   1.40551451E+03   8.38730464E-01   1.60300251E-01   2.84662836E-06   3.37464211E-04   4.44882779E-04   8.57883770E-05   6.00839529E-05   4.68189222E-09  
  54               3.54039941E+00   1.46241894E+03   8.38748294E-01   1.60294470E-01   5.36295325E-06   3.21481187E-04   4.61558904E-04   6.90836080E-05   6.00453435E-05   2.18774172E-08  
  55               4.40365792E+00   1.51722948E+03   8.38753339E-01   1.60289470E-01   9.37593037E-06   3.11484792E-04   4.73126161E-04   5.74844430E-05   5.99970194E-05   8.40361679E-08  
  56               5.40961587E+00   1.57533363E+03   8.38743704E-01   1.60282998E-01   1.63321368E-05   3.06414722E-04   4.84185407E-04   4.63827776E-05   5.99526787E-05   3.13052630E-07  
  57               6.53002960E+00   1.63058677E+03   8.38727719E-01   1.60278658E-01   2.66228124E-05   3.13902954E-04   4.93227019E-04   3.73038894E-05   5.99073888E-05   9.74188465E-07  
  58               7.72823297E+00   1.68753274E+03   8.38706679E-01   1.60273343E-01   4.28970540E-05   3.13241838E-04   5.00325885E-04   3.01601658E-05   5.98704181E-05   5.05564294E-06  
  59               8.93762331E+00   1.73992585E+03   8.38640624E-01   1.60263135E-01   6.47487249E-05   3.27339660E-04   5.06436136E-04   2.39934427E-05   5.98372443E-05   1.78345899E-05  
  60               1.00471596E+01   1.79447729E+03   8.38507364E-01   1.60250267E-01   9.81753470E-05   3.92773060E-04   5.14459577E-04   1.59267283E-05   5.98360824E-05   6.42981740E-05  
  61               1.10206684E+01   1.83830843E+03   8.38466870E-01   1.60244630E-01   1.34544197E-04   3.90290398E-04   5.16862204E-04   1.34860640E-05   5.98236185E-05   6.40990587E-05  
  62               1.18536335E+01   1.87356290E+03   8.38435034E-01   1.60241179E-01   1.71410694E-04   3.88662364E-04   5.18429756E-04   1.18899902E-05   5.98122666E-05   6.39337681E-05  
  63               1.25036162E+01   1.89948314E+03   8.38406795E-01   1.60238298E-01   2.03508416E-04   3.87647386E-04   5.19397804E-04   1.08987616E-05   5.98022045E-05   6.38080177E-05  
  64               1.32691605E+01   1.92887609E+03   8.38369160E-01   1.60234602E-01   2.45808705E-04   3.86633723E-04   5.20356554E-04   9.91138899E-06   5.97899335E-05   6.36623764E-05  
  65               1.41635843E+01   1.96124505E+03   8.38287636E-01   1.60223732E-01   3.00402335E-04   3.85667219E-04   5.21226658E-04   8.98577124E-06   5.97719496E-05   6.34941016E-05  
  66               1.48280558E+01   1.98443186E+03   8.38246967E-01   1.60219962E-01   3.45391055E-04   3.85073785E-04   5.21787152E-04   8.39803435E-06   5.97601107E-05   6.33730352E-05  
  67               1.53062029E+01   2.00041668E+03   8.38216131E-01   1.60217125E-01   3.79421135E-04   3.84692366E-04   5.22130395E-04   8.03463121E-06   5.97510443E-05   6.32874914E-05  
  68               1.58834351E+01   2.01942145E+03   8.38176088E-01   1.60213467E-01   4.23476575E-04   3.84280322E-04   5.22511332E-04   7.62844986E-06   5.97401854E-05   6.31850173E-05  
  69               1.65736389E+01   2.04115928E+03   8.38125705E-01   1.60208907E-01   4.78742728E-04   3.83888504E-04   5.22897714E-04   7.21110145E-06   5.97265179E-05   6.30648713E-05  
  70               1.73940031E+01   2.06627902E+03   8.38060887E-01   1.60203082E-01   5.49834719E-04   3.83419222E-04   5.23298882E-04   6.77146843E-06   5.97101419E-05   6.29240221E-05  
  71               1.83673651E+01   2.09458245E+03   8.37978789E-01   1.60195755E-01   6.39705533E-04   3.82950316E-04   5.23686354E-04   6.33662982E-06   5.96898249E-05   6.27607852E-05  
  72               1.95149573E+01   2.12660550E+03   8.37873018E-01   1.60186367E-01   7.55321798E-04   3.82473076E-04   5.24064909E-04   5.89925858E-06   5.96654776E-05   6.25721620E-05  
  73               2.08597669E+01   2.16191928E+03   8.37739325E-01   1.60174559E-01   9.01262912E-04   3.82014090E-04   5.24406495E-04   5.48545645E-06   5.96358137E-05   6.23573159E-05  
  74               2.24268093E+01   2.20092100E+03   8.37568428E-01   1.60159520E-01   1.08763370E-03   3.81565692E-04   5.24713672E-04   5.08906982E-06   5.96005383E-05   6.21135330E-05  
  75               2.42434689E+01   2.24306718E+03   8.37353924E-01   1.60140701E-01   1.32136816E-03   3.81147884E-04   5.24964264E-04   4.72944462E-06   5.95582466E-05   6.18403281E-05  
  76               2.63400586E+01   2.28860283E+03   8.37081261E-01   1.60116625E-01   1.61614657E-03   3.80752015E-04   5.25158487E-04   4.40027139E-06   5.95082162E-05   6.15352254E-05  
  77               2.87495492E+01   2.33693122E+03   8.36737478E-01   1.60087099E-01   1.98138686E-03   3.86516911E-04   5.25357099E-04   4.04846467E-06   5.94522133E-05   6.11983153E-05  
  78               3.15099052E+01   2.38821252E+03   8.36320832E-01   1.60050728E-01   2.43458491E-03   3.86338225E-04   5.25411425E-04   3.79863742E-06   5.93836204E-05   6.08274854E-05  
  79               3.46643782E+01   2.44187292E+03   8.35812632E-01   1.60006403E-01   2.98730819E-03   3.86168906E-04   5.25385424E-04   3.58962676E-06   5.93033981E-05   6.04225457E-05  
  80               3.82609583E+01   2.49804781E+03   8.35193483E-01   1.59952430E-01   3.66065236E-03   3.86003479E-04   5.25278912E-04   3.41380501E-06   5.92103452E-05   5.99816308E-05  
  81               4.23548832E+01   2.55616016E+03   8.34452564E-01   1.59887869E-01   4.46636659E-03   3.85851759E-04   5.25082530E-04   3.27484755E-06   5.91025499E-05   5.95048797E-05  
  82               4.70114341E+01   2.61637778E+03   8.33567988E-01   1.59810813E-01   5.42824636E-03   3.85713210E-04   5.24793660E-04   3.16589385E-06   5.89783177E-05   5.89902709E-05  
  83               5.23066001E+01   2.67818230E+03   8.32530239E-01   1.59720437E-01   6.55661586E-03   3.85601746E-04   5.24403056E-04   3.08973235E-06   5.88353158E-05   5.84378344E-05  
  84               5.83283333E+01   2.74184072E+03   8.31314570E-01   1.59614584E-01   7.87837736E-03   3.85520755E-04   5.23905406E-04   3.04000108E-06   5.86712109E-05   5.78453133E-05  
  85               6.51773481E+01   2.80675164E+03   8.29918179E-01   1.59493016E-01   9.39654169E-03   3.85491482E-04   5.23290597E-04   3.02074936E-06   5.84830546E-05   5.72133718E-05  
  86               7.29660150E+01   2.87332291E+03   8.28312836E-01   1.59353274E-01   1.11417885E-02   3.85520756E-04   5.22550771E-04   3.02538606E-06   5.82675692E-05   5.65397992E-05  
  87               8.18202391E+01   2.94090611E+03   8.26504583E-01   1.59195893E-01   1.31075057E-02   3.85636413E-04   5.21675795E-04   3.05861196E-06   5.80208025E-05   5.58262861E-05  
  88               9.18805390E+01   3.00991944E+03   8.24465853E-01   1.59018472E-01   1.53236405E-02   3.85849846E-04   5.20654629E-04   3.11493126E-06   5.77374938E-05   5.50712902E-05  
  89               1.03297323E+02   3.07963392E+03   8.22216572E-01   1.58822756E-01   1.77684723E-02   3.86192928E-04   5.19478090E-04   3.19982826E-06   5.74114781E-05   5.42780480E-05  
  90               1.16215114E+02   3.15031714E+03   8.19738068E-01   1.58607120E-01   2.04622756E-02   3.86675931E-04   5.18135203E-04   3.30860383E-06   5.70340426E-05   5.34475745E-05  
  91               1.30788108E+02   3.22121650E+03   8.17065428E-01   1.58374629E-01   2.33668464E-02   3.87324484E-04   5.16619784E-04   3.44642847E-06   5.65944980E-05   5.25851282E-05  
  92               1.47179037E+02   3.29272424E+03   8.14178782E-01   1.58123549E-01   2.65037655E-02   3.88136916E-04   5.14918351E-04   3.60834066E-06   5.60756262E-05   5.16920495E-05  
  93               1.65563145E+02   3.36406457E+03   8.11129308E-01   1.57858347E-01   2.98173365E-02   3.89128221E-04   5.13025689E-04   3.80073847E-06   5.54568010E-05   5.07743586E-05  
  94               1.86132095E+02   3.43587243E+03   8.07884430E-01   1.57576177E-01   3.33429603E-02   3.90277569E-04   5.10922668E-04   4.01753491E-06   5.47037340E-05   4.98325695E-05  
  95               2.09098736E+02   3.50737808E+03   8.04507154E-01   1.57282532E-01   3.70120774E-02   3.91589538E-04   5.08602778E-04   4.26664035E-06   5.37778916E-05   4.88726051E-05  
  96               2.34702536E+02   3.57934918E+03   8.00953602E-01   1.56973579E-01   4.08723628E-02   3.93028099E-04   5.06039878E-04   4.54181731E-06   5.26159533E-05   4.78940643E-05  
  97               2.63215387E+02   3.65102132E+03   7.97296790E-01   1.56655680E-01   4.48443556E-02   3.94595958E-04   5.03224793E-04   4.85274918E-06   5.11536852E-05   4.69023827E-05  
  98               2.94946144E+02   3.72322171E+03   7.93484335E-01   1.56324254E-01   4.89849450E-02   3.96250429E-04   5.00124417E-04   5.19350313E-06   4.92885306E-05   4.58964254E-05  
  99               3.30242482E+02   3.79521419E+03   7.89595352E-01   1.55986192E-01   5.32080092E-02   3.98002485E-04   4.96726664E-04   5.57513438E-06   4.69342741E-05   4.48811155E-05  
  100              3.69497994E+02   3.86794081E+03   7.85561526E-01   1.55635518E-01   5.75877301E-02   3.99805380E-04   4.92991475E-04   5.99074206E-06   4.39564550E-05   4.38546261E-05  
  101              4.13162224E+02   3.94057991E+03   7.81476744E-01   1.55280412E-01   6.20219250E-02   4.01691984E-04   4.88905823E-04   6.45402867E-06   4.02975182E-05   4.28218028E-05  
