# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               Fe              
  1                1.00000000E-05   6.47894894E+02   8.38845892E-01   1.60276359E-01   3.47409952E-13   5.19047313E-04   2.54532495E-04   6.07903270E-05   0.00000000E+00   0.00000000E+00  
  2                1.09538204E-05   6.60962496E+02   8.38850811E-01   1.60275025E-01   7.44740970E-13   5.23506952E-04   2.50941242E-04   6.07898747E-05   0.00000000E+00   0.00000000E+00  
  3                1.21829855E-05   6.61781559E+02   8.38849668E-01   1.60275299E-01   7.42079315E-13   5.22665401E-04   2.51796239E-04   6.07899280E-05   0.00000000E+00   0.00000000E+00  
  4                1.37596975E-05   6.73759099E+02   8.38852065E-01   1.60274597E-01   1.42258135E-12   5.25065502E-04   2.50083353E-04   6.07896875E-05   0.00000000E+00   0.00000000E+00  
  5                1.57803111E-05   6.74568652E+02   8.38850845E-01   1.60274892E-01   1.39257910E-12   5.24156762E-04   2.50986360E-04   6.07897273E-05   0.00000000E+00   0.00000000E+00  
  6                1.83648762E-05   6.86658841E+02   8.38852368E-01   1.60274404E-01   2.57803541E-12   5.25840797E-04   2.49913165E-04   6.07895501E-05   0.00000000E+00   0.00000000E+00  
  7                2.16685162E-05   6.88078530E+02   8.38851175E-01   1.60274684E-01   2.57014070E-12   5.24976927E-04   2.50784671E-04   6.07895615E-05   0.00000000E+00   0.00000000E+00  
  8                2.58859871E-05   7.00794817E+02   8.38852278E-01   1.60274290E-01   4.73113786E-12   5.26330617E-04   2.49998514E-04   6.07894042E-05   0.00000000E+00   0.00000000E+00  
  9                3.12663246E-05   7.03246660E+02   8.38851157E-01   1.60274532E-01   4.91191921E-12   5.25573613E-04   2.50791807E-04   6.07893758E-05   0.00000000E+00   0.00000000E+00  
  10               3.81226423E-05   7.16865383E+02   8.38851970E-01   1.60274182E-01   9.10669084E-12   5.26740197E-04   2.50161215E-04   6.07892207E-05   0.00000000E+00   0.00000000E+00  
  11               4.68533789E-05   7.20469900E+02   8.38850905E-01   1.60274369E-01   9.88526258E-12   5.26108879E-04   2.50855485E-04   6.07891428E-05   0.00000000E+00   0.00000000E+00  
  12               5.79591555E-05   7.34964985E+02   8.38851379E-01   1.60274046E-01   1.83763390E-11   5.27121040E-04   2.50343648E-04   6.07889808E-05   0.00000000E+00   0.00000000E+00  
  13               7.20749949E-05   7.39612802E+02   8.38850269E-01   1.60274166E-01   2.06769904E-11   5.26596609E-04   2.50946743E-04   6.07888425E-05   0.00000000E+00   0.00000000E+00  
  14               8.99979478E-05   7.54841642E+02   8.38850229E-01   1.60273848E-01   3.81753220E-11   5.27464059E-04   2.50536759E-04   6.07886622E-05   0.00000000E+00   0.00000000E+00  
  15               1.12739448E-04   7.60321783E+02   8.38849060E-01   1.60273914E-01   4.39531482E-11   5.27012252E-04   2.51071172E-04   6.07884591E-05   0.00000000E+00   0.00000000E+00  
  16               1.41585583E-04   7.76111357E+02   8.38848563E-01   1.60273604E-01   7.98399486E-11   5.27746467E-04   2.50745956E-04   6.07882540E-05   0.00000000E+00   0.00000000E+00  
  17               1.78168576E-04   7.82270308E+02   8.38847934E-01   1.60273745E-01   9.31932228E-11   5.27340025E-04   2.51232557E-04   6.07880221E-05   0.00000000E+00   0.00000000E+00  
