# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               Fe              
  1                1.00000000E-05   6.99826169E+02   8.38853905E-01   1.60273264E-01   7.22361017E-12   5.28751927E-04   2.47942684E-04   6.07894437E-05   0.00000000E+00   0.00000000E+00  
  2                1.11206022E-04   7.89040271E+02   8.38850019E-01   1.60273126E-01   1.57882654E-10   5.29218350E-04   2.49768481E-04   6.07885735E-05   0.00000000E+00   2.48805863E-16  
  3                2.22051125E-04   8.33372059E+02   8.38849808E-01   1.60273009E-01   6.71229323E-10   5.29669924E-04   2.50092679E-04   6.07882092E-05   0.00000000E+00   3.52249445E-15  
  4                3.49840289E-04   8.57642870E+02   8.38849608E-01   1.60272997E-01   1.32052841E-09   5.29746886E-04   2.50302147E-04   6.07878314E-05   0.00000000E+00   1.20090978E-14  
  5                4.98704615E-04   8.85816516E+02   8.38849539E-01   1.60272943E-01   2.97024918E-09   5.29941371E-04   2.50420752E-04   6.07875963E-05   0.00000000E+00   1.11540814E-13  
  6                6.72800433E-04   9.02795236E+02   8.38849431E-01   1.60272941E-01   4.50340390E-09   5.29966567E-04   2.50527169E-04   6.07872460E-05   0.00000000E+00   1.11540750E-13  
  7                8.76937154E-04   9.26169543E+02   8.38849388E-01   1.60272907E-01   8.31332805E-09   5.30084514E-04   2.50595372E-04   6.07870315E-05   1.18237704E-15   3.40028343E-13  
  8                1.11680550E-03   9.40169421E+02   8.38849309E-01   1.60272909E-01   1.13129293E-08   5.30090815E-04   2.50666182E-04   6.07866587E-05   3.78228673E-15   1.48785034E-12  
  9                1.39940702E-03   9.61285001E+02   8.38849273E-01   1.60272885E-01   1.88559044E-08   5.30172239E-04   2.50711748E-04   6.07864298E-05   9.66496659E-15   1.48784867E-12  
  10               1.73279843E-03   9.73906033E+02   8.38849206E-01   1.60272889E-01   2.42884075E-08   5.30170387E-04   2.50765605E-04   6.07860113E-05   2.51896706E-14   5.27309322E-12  
  11               2.12649784E-03   9.94004916E+02   8.38849168E-01   1.60272870E-01   3.81801302E-08   5.30232283E-04   2.50798119E-04   6.07857517E-05   5.77965610E-14   5.27308594E-12  
  12               2.59156115E-03   1.00599743E+03   8.38849104E-01   1.60272873E-01   4.76539232E-08   5.30226301E-04   2.50842356E-04   6.07852708E-05   1.33937116E-13   1.63958901E-11  
  13               3.14103451E-03   1.02569195E+03   8.38849058E-01   1.60272856E-01   7.21081912E-08   5.30276114E-04   2.50866327E-04   6.07849677E-05   2.85715256E-13   1.63958614E-11  
  14               3.79008299E-03   1.03751046E+03   8.38848992E-01   1.60272860E-01   8.83514666E-08   5.30268073E-04   2.50904364E-04   6.07844099E-05   6.17776198E-13   4.67658215E-11  
  15               4.55654410E-03   1.05719869E+03   8.38848929E-01   1.60272843E-01   1.30264096E-07   5.30309922E-04   2.50922206E-04   6.07840521E-05   1.25292785E-12   4.67657162E-11  
  16               5.46113571E-03   1.06908168E+03   8.38848853E-01   1.60272845E-01   1.57665371E-07   5.30300571E-04   2.50955940E-04   6.07834012E-05   2.58681139E-12   1.71504447E-10  
  17               6.52818331E-03   1.08895456E+03   8.38848762E-01   1.60272828E-01   2.27783481E-07   5.30336441E-04   2.50969322E-04   6.07829744E-05   5.03129628E-12   1.71503949E-10  
  18               7.78586703E-03   1.10109325E+03   8.38848670E-01   1.60272828E-01   2.73563329E-07   5.30326360E-04   2.50999836E-04   6.07822134E-05   1.00821587E-11   1.71503500E-10  
  19               9.26712739E-03   1.12135211E+03   8.38848534E-01   1.60272808E-01   3.89246870E-07   5.30357888E-04   2.51009914E-04   6.07817045E-05   1.89911175E-11   7.89628155E-10  
  20               1.10106033E-02   1.13385796E+03   8.38848414E-01   1.60272806E-01   4.64865562E-07   5.30347268E-04   2.51037991E-04   6.07808131E-05   3.72311030E-11   7.89625446E-10  
  21               1.30632270E-02   1.15465509E+03   8.38848207E-01   1.60272780E-01   6.53521180E-07   5.30375404E-04   2.51046379E-04   6.07802047E-05   6.79734281E-11   7.89621587E-10  
  22               1.54794765E-02   1.16785327E+03   8.38848037E-01   1.60272773E-01   7.80677338E-07   5.30365293E-04   2.51072251E-04   6.07791662E-05   1.33125760E-10   2.62913456E-09  
  23               1.83228870E-02   1.18956832E+03   8.38847715E-01   1.60272738E-01   1.09167118E-06   5.30391559E-04   2.51082423E-04   6.07784482E-05   2.38275734E-10   2.62911775E-09  
  24               2.16667057E-02   1.20373551E+03   8.38847443E-01   1.60272718E-01   1.30946027E-06   5.30382719E-04   2.51106734E-04   6.07772454E-05   4.72602490E-10   2.62910191E-09  
  25               2.55953468E-02   1.22673296E+03   8.38846911E-01   1.60272666E-01   1.83079406E-06   5.30408150E-04   2.51132472E-04   6.07764111E-05   8.32558883E-10   1.18325271E-08  
  26               3.02050869E-02   1.24236179E+03   8.38846438E-01   1.60272624E-01   2.22022241E-06   5.30402132E-04   2.51158148E-04   6.07750444E-05   1.71269505E-09   1.18324311E-08  
  27               3.56062407E-02   1.26699410E+03   8.38845461E-01   1.60272534E-01   3.11490717E-06   5.30427179E-04   2.51257844E-04   6.07740888E-05   2.98965415E-09   1.18322985E-08  
