# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               Fe              
  1                1.00000000E-05   6.21607865E+02   8.38803486E-01   1.60286993E-01   6.17425830E-14   4.84905182E-04   2.86271073E-04   6.07940763E-05   0.00000000E+00   0.00000000E+00  
  2                1.69671026E-05   6.63945271E+02   8.38844543E-01   1.60276553E-01   7.16422670E-13   5.18806508E-04   2.55664025E-04   6.07902065E-05   0.00000000E+00   0.00000000E+00  
  3                2.59695742E-05   6.82191427E+02   8.38846314E-01   1.60275944E-01   1.68374248E-12   5.20979713E-04   2.54391516E-04   6.07898326E-05   0.00000000E+00   0.00000000E+00  
  4                3.69189859E-05   7.03504920E+02   8.38849441E-01   1.60274973E-01   4.58327624E-12   5.24232257E-04   2.52072853E-04   6.07893973E-05   0.00000000E+00   0.00000000E+00  
  5                5.01982308E-05   7.14667459E+02   8.38848864E-01   1.60274967E-01   7.08244553E-12   5.24251308E-04   2.52428062E-04   6.07892193E-05   0.00000000E+00   0.00000000E+00  
  6                6.62724725E-05   7.32566149E+02   8.38850022E-01   1.60274429E-01   1.52686228E-11   5.25946343E-04   2.51359398E-04   6.07889436E-05   0.00000000E+00   0.00000000E+00  
  7                8.57325703E-05   7.41799481E+02   8.38849276E-01   1.60274439E-01   2.10743176E-11   5.25801618E-04   2.51742766E-04   6.07887518E-05   0.00000000E+00   0.00000000E+00  
  8                1.09272527E-04   7.58520069E+02   8.38849106E-01   1.60273942E-01   4.10902530E-11   5.26941086E-04   2.51095164E-04   6.07884867E-05   0.00000000E+00   0.00000000E+00  
  9                1.37750307E-04   7.67086349E+02   8.38847591E-01   1.60273904E-01   5.41096898E-11   5.26796254E-04   2.51417944E-04   6.07882528E-05   0.00000000E+00   0.00000000E+00  
  10               1.72211065E-04   7.83456795E+02   8.38848276E-01   1.60273648E-01   9.97960049E-11   5.27637344E-04   2.50987432E-04   6.07880708E-05   0.00000000E+00   0.00000000E+00  
  11               2.13932257E-04   7.91878217E+02   8.38847959E-01   1.60273697E-01   1.28437655E-10   5.27515488E-04   2.51253775E-04   6.07878409E-05   0.00000000E+00   0.00000000E+00  
  12               2.64432798E-04   8.08283665E+02   8.38848453E-01   1.60273499E-01   2.28366510E-10   5.28161074E-04   2.50956548E-04   6.07876678E-05   0.00000000E+00   0.00000000E+00  
  13               3.25553024E-04   8.16777116E+02   8.38848188E-01   1.60273540E-01   2.89789611E-10   5.28058123E-04   2.51179397E-04   6.07873983E-05   0.00000000E+00   7.17985841E-16  
  14               3.99494888E-04   8.33353459E+02   8.38848551E-01   1.60273384E-01   5.00071307E-10   5.28561139E-04   2.50971234E-04   6.07872219E-05   0.00000000E+00   1.95531163E-15  
  15               4.88913781E-04   8.42015780E+02   8.38848324E-01   1.60273419E-01   6.27856479E-10   5.28470872E-04   2.51161586E-04   6.07869051E-05   0.00000000E+00   7.64398658E-15  
  16               5.96985946E-04   8.58873604E+02   8.38848598E-01   1.60273294E-01   1.05687407E-09   5.28870308E-04   2.51010855E-04   6.07867152E-05   0.00000000E+00   7.64397799E-15  
  17               7.27525712E-04   8.67766383E+02   8.38848400E-01   1.60273325E-01   1.31549755E-09   5.28788917E-04   2.51175889E-04   6.07863416E-05   0.00000000E+00   2.82439969E-14  
  18               8.85088507E-04   8.85016337E+02   8.38848614E-01   1.60273224E-01   2.16974322E-09   5.29113154E-04   2.51061085E-04   6.07861292E-05   0.00000000E+00   2.82439655E-14  
