# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               Fe              
  1                1.00000000E-05   6.54913862E+02   8.38849582E-01   1.60275324E-01   5.38356757E-13   5.22363531E-04   2.51715356E-04   6.07899902E-05   0.00000000E+00   0.00000000E+00  
  2                1.13705726E-04   7.35192990E+02   8.38842846E-01   1.60276152E-01   1.32675356E-11   5.20487188E-04   2.56661602E-04   6.07887901E-05   0.00000000E+00   0.00000000E+00  
  3                2.28308878E-04   7.74607132E+02   8.38844802E-01   1.60274902E-01   5.88294641E-11   5.24006909E-04   2.54202923E-04   6.07877285E-05   0.00000000E+00   0.00000000E+00  
  4                3.62225521E-04   7.93086156E+02   8.38842719E-01   1.60275038E-01   1.03882952E-10   5.23399959E-04   2.55144125E-04   6.07869765E-05   0.00000000E+00   0.00000000E+00  
  5                5.19922613E-04   8.18350746E+02   8.38844674E-01   1.60274449E-01   2.44129954E-10   5.25280892E-04   2.53777135E-04   6.07863537E-05   0.00000000E+00   0.00000000E+00  
  6                7.06431185E-04   8.30484375E+02   8.38843686E-01   1.60274659E-01   3.36776568E-10   5.24657744E-04   2.54551426E-04   6.07856299E-05   0.00000000E+00   9.00499084E-16  
  7                9.27291726E-04   8.51916824E+02   8.38845103E-01   1.60274232E-01   6.58334900E-10   5.26002594E-04   2.53560566E-04   6.07851045E-05   0.00000000E+00   4.61850725E-15  
  8                1.18913793E-03   8.61644477E+02   8.38844222E-01   1.60274429E-01   8.27354916E-10   5.25409842E-04   2.54240463E-04   6.07842991E-05   0.00000000E+00   4.61851081E-15  
  9                1.49961951E-03   8.81378717E+02   8.38845335E-01   1.60274094E-01   1.47211812E-09   5.26458689E-04   2.53460565E-04   6.07837911E-05   0.00000000E+00   1.32382112E-14  
  10               1.86787108E-03   8.89921258E+02   8.38844521E-01   1.60274282E-01   1.76321806E-09   5.25891464E-04   2.54083967E-04   6.07828617E-05   0.00000000E+00   4.68466297E-14  
  11               2.30453915E-03   9.08838853E+02   8.38845447E-01   1.60274005E-01   2.96130364E-09   5.26757667E-04   2.53432336E-04   6.07823278E-05   0.00000000E+00   4.68465053E-14  
  12               2.82226796E-03   9.16709819E+02   8.38844667E-01   1.60274187E-01   3.44262967E-09   5.26202834E-04   2.54025403E-04   6.07812359E-05   0.00000000E+00   1.45662019E-13  
  13               3.43604489E-03   9.35267447E+02   8.38845471E-01   1.60273948E-01   5.55810619E-09   5.26947987E-04   2.53456497E-04   6.07806437E-05   0.00000000E+00   1.45661625E-13  
  14               4.16411788E-03   9.42795195E+02   8.38844710E-01   1.60274128E-01   6.34066951E-09   5.26399862E-04   2.54032051E-04   6.07793492E-05   1.20787485E-15   4.15183426E-13  
  15               5.02795668E-03   9.61333741E+02   8.38845434E-01   1.60273914E-01   9.96171794E-09   5.27064596E-04   2.53515460E-04   6.07786694E-05   3.20876388E-15   4.15182209E-13  
  16               6.05300752E-03   9.68760538E+02   8.38844685E-01   1.60274092E-01   1.12338310E-08   5.26520996E-04   2.54079914E-04   6.07771276E-05   3.20866418E-15   1.35990244E-12  
  17               7.26918409E-03   9.87559989E+02   8.38845358E-01   1.60273895E-01   1.73274386E-08   5.27134841E-04   2.53592981E-04   6.07763354E-05   7.42362843E-15   1.35989791E-12  
  18               8.71183719E-03   9.95112645E+02   8.38844625E-01   1.60274069E-01   1.94361939E-08   5.26601784E-04   2.54143266E-04   6.07745025E-05   1.97621611E-14   1.35989706E-12  
  19               1.04224109E-02   1.01432018E+03   8.38845259E-01   1.60273884E-01   2.95525354E-08   5.27177025E-04   2.53677627E-04   6.07735679E-05   4.91816185E-14   7.31420858E-12  
  20               1.24497045E-02   1.02210509E+03   8.38844539E-01   1.60274055E-01   3.30523089E-08   5.26653313E-04   2.54216113E-04   6.07713898E-05   4.91791988E-14   7.31419993E-12  
  21               1.48507501E-02   1.04199389E+03   8.38845155E-01   1.60273874E-01   4.98712923E-08   5.27211944E-04   2.53753697E-04   6.07702982E-05   1.06068083E-13   7.31416505E-12  
  22               1.76924076E-02   1.05028564E+03   8.38844470E-01   1.60274035E-01   5.59603847E-08   5.26717081E-04   2.54262783E-04   6.07677397E-05   2.73891384E-13   2.25824835E-11  
  23               2.10523429E-02   1.07102364E+03   8.38845069E-01   1.60273856E-01   8.40326823E-08   5.27264719E-04   2.53799981E-04   6.07664724E-05   7.01836619E-13   2.25823500E-11  
  24               2.50209674E-02   1.08005721E+03   8.38844437E-01   1.60274002E-01   9.50095378E-08   5.26815807E-04   2.54263484E-04   6.07635038E-05   7.01781427E-13   2.25822807E-11  
  25               2.97026034E-02   1.10206637E+03   8.38845032E-01   1.60273819E-01   1.43101909E-07   5.27372030E-04   2.53783332E-04   6.07620844E-05   1.41529063E-12   1.22667215E-10  
  26               3.52180699E-02   1.11220050E+03   8.38844484E-01   1.60273940E-01   1.64016961E-07   5.26996507E-04   2.54174738E-04   6.07587126E-05   3.89812543E-12   1.22666653E-10  
  27               4.17061972E-02   1.13569276E+03   8.38845047E-01   1.60273753E-01   2.48157049E-07   5.27552656E-04   2.53686604E-04   6.07571518E-05   8.73871226E-12   1.22665474E-10  
  28               4.93338188E-02   1.14722608E+03   8.38844591E-01   1.60273844E-01   2.89313202E-07   5.27264713E-04   2.53991694E-04   6.07533935E-05   1.56806391E-11   3.37808097E-10  
  29               5.82935472E-02   1.17272190E+03   8.38845090E-01   1.60273650E-01   4.42564384E-07   5.27821409E-04   2.53496719E-04   6.07517484E-05   3.48832122E-11   3.37803871E-10  
  30               6.88071026E-02   1.18628944E+03   8.38844728E-01   1.60273702E-01   5.29268168E-07   5.27643046E-04   2.53694155E-04   6.07476931E-05   6.83962079E-11   9.96028879E-10  
  31               8.11237735E-02   1.21431921E+03   8.38845071E-01   1.60273500E-01   8.22038081E-07   5.28184416E-04   2.53211977E-04   6.07460383E-05   1.51336584E-10   9.96012442E-10  
  32               9.55232415E-02   1.23055910E+03   8.38844735E-01   1.60273503E-01   1.01449573E-06   5.28117322E-04   2.53300553E-04   6.07418244E-05   3.30965949E-10   3.21990646E-09  
  33               1.12311962E-01   1.26192728E+03   8.38844727E-01   1.60273286E-01   1.61054813E-06   5.28627516E-04   2.52870085E-04   6.07403091E-05   7.31056264E-10   3.21983520E-09  
  34               1.31825494E-01   1.28184840E+03   8.38844139E-01   1.60273208E-01   2.07052338E-06   5.28663915E-04   2.52864317E-04   6.07361905E-05   1.84139262E-09   1.16711306E-08  
  35               1.54410980E-01   1.31736491E+03   8.38843180E-01   1.60272942E-01   3.37007130E-06   5.29113404E-04   2.52688838E-04   6.07349698E-05   4.08100781E-09   1.16707792E-08  
  36               1.80426311E-01   1.34168036E+03   8.38840887E-01   1.60272582E-01   4.51622464E-06   5.29211107E-04   2.52693317E-04   6.07311055E-05   1.18401428E-08   4.70812571E-08  
  37               2.10141863E-01   1.38185144E+03   8.38836414E-01   1.60272136E-01   7.50477902E-06   5.29574783E-04   2.54259216E-04   6.07302628E-05   2.61054530E-08   4.70793014E-08  
  38               2.43895887E-01   1.41099389E+03   8.38829650E-01   1.60271195E-01   1.04257647E-05   5.29687978E-04   2.54850901E-04   6.07267481E-05   8.50837574E-08   2.06050785E-07  
  39               2.81869718E-01   1.45610226E+03   8.38805305E-01   1.60267859E-01   1.75434914E-05   5.29943894E-04   2.59234790E-04   6.07253300E-05   2.83443742E-07   2.06035776E-07  
  40               3.22948978E-01   1.49063728E+03   8.38781243E-01   1.60266949E-01   2.51936674E-05   5.30078268E-04   2.76732890E-04   6.07230471E-05   4.74992592E-07   1.00752223E-06  
  41               3.66627943E-01   1.54300692E+03   8.38750434E-01   1.60263520E-01   4.37697406E-05   5.30242174E-04   2.80695507E-04   6.07229799E-05   3.19652449E-06   1.00743194E-06  
  42               4.11079566E-01   1.59144247E+03   8.38690076E-01   1.60257636E-01   7.05054700E-05   5.30336127E-04   2.97417640E-04   6.07216417E-05   1.41429660E-05   4.46288330E-06  
  43               4.52360918E-01   1.63275741E+03   8.38581090E-01   1.60246843E-01   1.03400891E-04   5.30373203E-04   3.34154790E-04   6.07183023E-05   3.81185286E-05   4.46229176E-06  
  44               4.88648716E-01   1.66669499E+03   8.38481509E-01   1.60239395E-01   1.39513572E-04   5.30390204E-04   3.77207505E-04   6.07160371E-05   6.62838905E-05   1.68648551E-05  
