# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               Fe              
  1                1.00000000E-05   9.05632896E+02   8.38849376E-01   1.60272767E-01   4.05201695E-08   5.30352210E-04   2.50689099E-04   6.07894963E-05   3.95440080E-15   4.08756570E-12  
  2                1.22119827E-05   8.88252042E+02   8.38849480E-01   1.60272773E-01   2.06132516E-08   5.30317108E-04   2.50617314E-04   6.07894848E-05   3.95440068E-15   4.08756586E-12  
  3                1.50302854E-05   9.19893242E+02   8.38849332E-01   1.60272765E-01   5.21716349E-08   5.30377611E-04   2.50715330E-04   6.07894839E-05   4.04295073E-15   4.08756524E-12  
  4                1.86179562E-05   9.03026248E+02   8.38849436E-01   1.60272772E-01   2.72771489E-08   5.30347106E-04   2.50649705E-04   6.07894675E-05   4.04294949E-15   4.08756538E-12  
  5                2.31869783E-05   9.34380996E+02   8.38849288E-01   1.60272763E-01   6.58537507E-08   5.30400753E-04   2.50737976E-04   6.07894657E-05   1.86096134E-14   1.17542421E-11  
  6                2.89983007E-05   9.18879888E+02   8.38849391E-01   1.60272771E-01   3.63785075E-08   5.30375644E-04   2.50680406E-04   6.07894426E-05   1.86095997E-14   1.17542424E-11  
  7                3.63927809E-05   9.50348366E+02   8.38849238E-01   1.60272761E-01   8.49392782E-08   5.30423548E-04   2.50760753E-04   6.07894397E-05   4.37820910E-14   1.17542395E-11  
  8                4.57874866E-05   9.36557794E+02   8.38849338E-01   1.60272768E-01   5.00789298E-08   5.30403647E-04   2.50711843E-04   6.07894078E-05   4.37820317E-14   1.17542396E-11  
  9                5.77246610E-05   9.68519713E+02   8.38849173E-01   1.60272757E-01   1.14250210E-07   5.30446507E-04   2.50785095E-04   6.07894035E-05   1.86312426E-13   4.67023601E-11  
  10               7.28653119E-05   9.56733499E+02   8.38849271E-01   1.60272765E-01   7.24059050E-08   5.30431460E-04   2.50745272E-04   6.07893606E-05   1.86312010E-13   4.67023593E-11  
  11               9.20671406E-05   9.89406801E+02   8.38849083E-01   1.60272751E-01   1.61941796E-07   5.30469566E-04   2.50811358E-04   6.07893541E-05   5.49271215E-13   4.67023392E-11  
  12               1.16373199E-04   9.79652491E+02   8.38849183E-01   1.60272760E-01   1.10082297E-07   5.30458600E-04   2.50780048E-04   6.07892976E-05   5.49269319E-13   4.67023365E-11  
  13               1.47135981E-04   1.01298654E+03   8.38848958E-01   1.60272742E-01   2.40241998E-07   5.30492015E-04   2.50838456E-04   6.07892878E-05   1.75970566E-12   2.36286119E-10  
