# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                H2O              CO               CH4              N2               Mg              
  22               6.02660175E-03   7.55793125E+02   8.38245060E-01   1.60421342E-01   4.87461710E-12   7.09564297E-04   6.97549253E-05   4.61098203E-04   6.07613740E-05   0.00000000E+00  
  23               7.24103365E-03   7.71491912E+02   8.38273958E-01   1.60414329E-01   9.09201003E-12   6.87690101E-04   9.15469665E-05   4.39238129E-04   6.07577715E-05   0.00000000E+00  
  24               8.69440139E-03   7.73851743E+02   8.38251885E-01   1.60419659E-01   9.21599077E-12   7.04365844E-04   7.50252704E-05   4.55846927E-04   6.07452281E-05   0.00000000E+00  
  25               1.04354332E-02   7.90293988E+02   8.38282480E-01   1.60412224E-01   1.71872089E-11   6.81197398E-04   9.81284073E-05   4.32679242E-04   6.07414312E-05   0.00000000E+00  
  26               1.25210635E-02   7.93405496E+02   8.38261637E-01   1.60417249E-01   1.79028314E-11   6.96922364E-04   8.25336045E-05   4.48348718E-04   6.07269844E-05   0.00000000E+00  
  27               1.50239624E-02   8.10934513E+02   8.38295366E-01   1.60409035E-01   3.37260163E-11   6.71354684E-04   1.08052488E-04   4.22766251E-04   6.07230999E-05   0.00000000E+00  
  28               1.80280714E-02   8.15178622E+02   8.38276607E-01   1.60413536E-01   3.65205506E-11   6.85462800E-04   9.40523496E-05   4.36828249E-04   6.07069749E-05   0.00000000E+00  
  29               2.16432553E-02   8.34039461E+02   8.38314621E-01   1.60404240E-01   6.97260304E-11   6.56576309E-04   1.22911882E-04   4.07905734E-04   6.07030090E-05   0.00000000E+00  
  30               2.59949520E-02   8.39745851E+02   8.38298672E-01   1.60408001E-01   7.90278107E-11   6.68456064E-04   1.11121895E-04   4.19745109E-04   6.06854761E-05   0.00000000E+00  
  31               3.12543857E-02   8.60350134E+02   8.38342538E-01   1.60397180E-01   1.54002801E-10   6.34928363E-04   1.44653571E-04   3.86150669E-04   6.06815243E-05   0.00000000E+00  
  32               3.76153261E-02   8.67927195E+02   8.38330314E-01   1.60399826E-01   1.83936285E-10   6.43622514E-04   1.36036822E-04   3.94804289E-04   6.06629207E-05   0.00000000E+00  
  33               4.53474709E-02   8.90530366E+02   8.38379744E-01   1.60387292E-01   3.65156290E-10   6.05093754E-04   1.74615483E-04   3.56165583E-04   6.06588167E-05   0.00000000E+00  
  34               5.47571509E-02   9.00315018E+02   8.38373495E-01   1.60388793E-01   4.60055509E-10   6.09807852E-04   1.69978005E-04   3.60829493E-04   6.06394156E-05   0.00000000E+00  
  35               6.62792717E-02   9.25346699E+02   8.38430831E-01   1.60374830E-01   9.31834000E-10   5.66493322E-04   2.13422212E-04   3.17331573E-04   6.06352157E-05   0.00000000E+00  
  36               8.04178108E-02   9.37745426E+02   8.38430710E-01   1.60374838E-01   1.23855466E-09   5.66579406E-04   2.13425730E-04   3.17345470E-04   6.06150530E-05   0.00000000E+00  
  37               9.78862158E-02   9.65542054E+02   8.38491603E-01   1.60359991E-01   2.54773934E-09   5.20595289E-04   2.59624820E-04   2.71102176E-04   6.06104937E-05   0.00000000E+00  
  38               1.19543668E-01   9.81106383E+02   8.38497875E-01   1.60358437E-01   3.57552173E-09   5.15855260E-04   2.64482124E-04   2.66255444E-04   6.05895937E-05   0.00000000E+00  
  39               1.46568057E-01   1.01247602E+03   8.38559285E-01   1.60343442E-01   7.50989716E-09   4.69498454E-04   3.11134967E-04   2.19568431E-04   6.05848707E-05   1.15301031E-15  
  40               1.80396715E-01   1.03183768E+03   8.38570858E-01   1.60340591E-01   1.11119095E-08   4.60757619E-04   3.20025444E-04   2.10683945E-04   6.05632418E-05   5.05478229E-15  
  41               2.22868228E-01   1.06739471E+03   8.38627815E-01   1.60326663E-01   2.37195776E-08   4.17768597E-04   3.63349712E-04   1.67335037E-04   6.05583429E-05   3.46757410E-14  
  42               2.76309919E-01   1.09153605E+03   8.38643331E-01   1.60322844E-01   3.71051292E-08   4.06043097E-04   3.75244818E-04   1.55442330E-04   6.05365591E-05   1.06351407E-13  
  43               3.43420779E-01   1.13218420E+03   8.38692007E-01   1.60310922E-01   8.03701257E-08   3.69279232E-04   4.12319745E-04   1.18349889E-04   6.05318854E-05   7.47393407E-13  
  44               4.27529608E-01   1.16164780E+03   8.38708089E-01   1.60306954E-01   1.31376639E-07   3.57089599E-04   4.24666034E-04   1.06003616E-04   6.05103893E-05   2.54161234E-12  
  45               5.32176415E-01   1.20782048E+03   8.38745391E-01   1.60297773E-01   2.84913641E-07   3.28811651E-04   4.53180413E-04   7.74766842E-05   6.05061342E-05   1.75258314E-11  
  46               6.61514129E-01   1.24262892E+03   8.38758803E-01   1.60294411E-01   4.76611765E-07   3.18514445E-04   4.63597152E-04   6.70582490E-05   6.04852403E-05   6.23309183E-11  
  47               8.18657878E-01   1.29320126E+03   8.38783229E-01   1.60288251E-01   9.98991163E-07   2.99665271E-04   4.82606039E-04   4.80401725E-05   6.04805340E-05   3.83992641E-10  
  48               1.00688259E+00   1.33137987E+03   8.38791512E-01   1.60285952E-01   1.63662795E-06   2.92838970E-04   4.89534632E-04   4.11084778E-05   6.04595158E-05   1.27724335E-09  
  49               1.22813879E+00   1.38430875E+03   8.38804641E-01   1.60282091E-01   3.21372548E-06   2.81675617E-04   5.00996352E-04   2.96385944E-05   6.04537569E-05   6.52905203E-09  
  50               1.48504197E+00   1.42431877E+03   8.38806941E-01   1.60280356E-01   5.05304805E-06   2.77792223E-04   5.05212324E-04   2.54167337E-05   6.04325876E-05   1.93655853E-08  
  51               1.77924170E+00   1.47892591E+03   8.38807524E-01   1.60277196E-01   9.29799726E-06   2.72480091E-04   5.12083364E-04   1.85344394E-05   6.04260397E-05   8.24983800E-08  
  52               2.11016629E+00   1.52076986E+03   8.38789569E-01   1.60273214E-01   1.41186592E-05   2.73143965E-04   5.14891104E-04   1.57093246E-05   6.04052999E-05   2.19942656E-07  
  53               2.46768747E+00   1.57648367E+03   8.38767202E-01   1.60270454E-01   2.44870030E-05   2.87202475E-04   5.19673016E-04   1.09135260E-05   6.04018765E-05   6.66217900E-07  
  54               2.84435768E+00   1.61925792E+03   8.38750423E-01   1.60267893E-01   3.59102821E-05   2.88345279E-04   5.21411845E-04   9.16051776E-06   6.03867374E-05   2.53442742E-06  
  55               3.22450168E+00   1.67450304E+03   8.38697018E-01   1.60261138E-01   5.85998852E-05   3.00579102E-04   5.24044401E-04   6.50072576E-06   6.03861435E-05   1.20796085E-05  
  56               3.56517479E+00   1.72038810E+03   8.38609549E-01   1.60252282E-01   8.58642873E-05   3.32045227E-04   5.25842547E-04   4.66976628E-06   6.03851823E-05   3.34318844E-05  
  57               3.84006338E+00   1.75426078E+03   8.38510504E-01   1.60244618E-01   1.12216106E-04   3.80408378E-04   5.26997384E-04   3.48698580E-06   6.03843992E-05   6.52760160E-05  
  58               4.13304523E+00   1.78890717E+03   8.38468985E-01   1.60239638E-01   1.46011784E-04   3.79848664E-04   5.27469266E-04   2.99544893E-06   6.03805612E-05   6.51761124E-05  
  59               4.38861500E+00   1.81678823E+03   8.38439125E-01   1.60236903E-01   1.78924006E-04   3.79478522E-04   5.27775803E-04   2.67674250E-06   6.03767375E-05   6.50923616E-05  
  60               4.59496808E+00   1.83896217E+03   8.38411332E-01   1.60234385E-01   2.09460062E-04   3.79211963E-04   5.27990203E-04   2.45135548E-06   6.03737136E-05   6.50249937E-05  
  61               4.83148409E+00   1.86259395E+03   8.38377565E-01   1.60231356E-01   2.46458522E-04   3.78964867E-04   5.28180360E-04   2.24791717E-06   6.03693452E-05   6.49499551E-05  
  62               5.10113864E+00   1.88914261E+03   8.38303254E-01   1.60221637E-01   2.94540389E-04   3.78697176E-04   5.28349915E-04   2.04232625E-06   6.03622561E-05   6.48624136E-05  
  63               5.30994588E+00   1.90830360E+03   8.38267419E-01   1.60218469E-01   3.33662980E-04   3.78536936E-04   5.28462731E-04   1.91587980E-06   6.03578174E-05   6.47982800E-05  
  64               5.46623560E+00   1.92285188E+03   8.38237442E-01   1.60215818E-01   3.66367812E-04   3.78427403E-04   5.28544001E-04   1.82344085E-06   6.03547088E-05   6.47499116E-05  
  65               5.64825974E+00   1.93862442E+03   8.38202522E-01   1.60212738E-01   4.04460950E-04   3.78306916E-04   5.28618374E-04   1.73598228E-06   6.03505009E-05   6.46951704E-05  
  66               5.85943579E+00   1.95713100E+03   8.38157465E-01   1.60208769E-01   4.53570072E-04   3.78180669E-04   5.28700916E-04   1.63690241E-06   6.03458555E-05   6.46313093E-05  
  67               6.10277547E+00   1.97706705E+03   8.38104299E-01   1.60204095E-01   5.11464331E-04   3.78063717E-04   5.28774025E-04   1.54427288E-06   6.03398725E-05   6.45596561E-05  
  68               6.38107972E+00   1.99977940E+03   8.38036713E-01   1.60198163E-01   5.85024347E-04   3.77956921E-04   5.28849030E-04   1.44491095E-06   6.03331328E-05   6.44777644E-05  
  69               6.69843151E+00   2.02400783E+03   8.37956588E-01   1.60191143E-01   6.72294457E-04   3.77810380E-04   5.28911182E-04   1.35395400E-06   6.03247509E-05   6.43868027E-05  
  70               7.06090882E+00   2.05122447E+03   8.37854827E-01   1.60182234E-01   7.83102583E-04   3.77651119E-04   5.28969305E-04   1.25983830E-06   6.03151040E-05   6.42835226E-05  
  71               7.47323550E+00   2.08014285E+03   8.37732815E-01   1.60171565E-01   9.15923795E-04   3.77494151E-04   5.29011412E-04   1.17478704E-06   6.03033357E-05   6.41691450E-05  
  72               7.94050205E+00   2.11197565E+03   8.37579274E-01   1.60158147E-01   1.08303826E-03   3.77325961E-04   5.29042692E-04   1.09022933E-06   6.02896883E-05   6.40409564E-05  
  73               8.46818232E+00   2.14544017E+03   8.37395268E-01   1.60142079E-01   1.28327447E-03   3.77158596E-04   5.29053946E-04   1.01548271E-06   6.02733423E-05   6.39002260E-05  
  74               9.06223821E+00   2.18163501E+03   8.37166199E-01   1.60122083E-01   1.53252279E-03   3.76979465E-04   5.29047727E-04   9.43611083E-07   6.02543443E-05   6.37442689E-05  
  75               9.72914472E+00   2.21931985E+03   8.36892839E-01   1.60098232E-01   1.82993018E-03   3.76797924E-04   5.29017308E-04   8.81339595E-07   6.02319196E-05   6.35743625E-05  
  76               1.04760313E+01   2.25946594E+03   8.36556935E-01   1.60068930E-01   2.19536146E-03   3.76602049E-04   5.28962710E-04   8.23156031E-07   6.02058891E-05   6.33878752E-05  
  77               1.13107149E+01   2.30088482E+03   8.36157574E-01   1.60033895E-01   2.62764559E-03   3.76398457E-04   5.28877949E-04   7.73828002E-07   6.01753830E-05   6.31859538E-05  
  78               1.22413830E+01   2.34440240E+03   8.35668711E-01   1.59991783E-01   3.15017145E-03   3.82560603E-04   5.28778119E-04   7.16859408E-07   6.01416254E-05   6.29663748E-05  
  79               1.32775938E+01   2.38894598E+03   8.35107029E-01   1.59942813E-01   3.76101957E-03   3.82433023E-04   5.28629452E-04   6.80221205E-07   6.01012893E-05   6.27303623E-05  
  80               1.44303960E+01   2.43526410E+03   8.34439365E-01   1.59884607E-01   4.48715530E-03   3.82264816E-04   5.28442591E-04   6.47918200E-07   6.00549288E-05   6.24752900E-05  
  81               1.57114913E+01   2.48239836E+03   8.33669075E-01   1.59817459E-01   5.32492012E-03   3.82062006E-04   5.28215915E-04   6.22118886E-07   6.00019526E-05   6.22023560E-05  
  82               1.71342866E+01   2.53097937E+03   8.32769707E-01   1.59739064E-01   6.30308072E-03   3.81818354E-04   5.27943813E-04   6.00301073E-07   5.99415064E-05   6.19091901E-05  
  83               1.87135165E+01   2.58018175E+03   8.31747012E-01   1.59649924E-01   7.41537279E-03   3.81541301E-04   5.27625864E-04   5.83997233E-07   5.98730475E-05   6.15969069E-05  
  84               2.04656476E+01   2.63053151E+03   8.30574484E-01   1.59547729E-01   8.69062042E-03   3.81225232E-04   5.27255642E-04   5.71333575E-07   5.97955240E-05   6.12633586E-05  
  85               2.24088908E+01   2.68131067E+03   8.29261849E-01   1.59433329E-01   1.01182361E-02   3.80879127E-04   5.26834068E-04   5.63481200E-07   5.97084217E-05   6.09096933E-05  
  86               2.45633730E+01   2.73300298E+03   8.27782544E-01   1.59304407E-01   1.17271017E-02   3.80498019E-04   5.26354111E-04   5.58960015E-07   5.96104274E-05   6.05339103E-05  
  87               2.69511505E+01   2.78492483E+03   8.26153521E-01   1.59162445E-01   1.34987684E-02   3.80093696E-04   5.25818658E-04   5.58851792E-07   5.95010168E-05   6.01374522E-05  
  88               2.95963513E+01   2.83754747E+03   8.24348407E-01   1.59005143E-01   1.54619122E-02   3.79662072E-04   5.25220239E-04   5.61922853E-07   5.93784582E-05   5.97184768E-05  
  89               3.25249411E+01   2.89027471E+03   8.22389545E-01   1.58834452E-01   1.75922150E-02   3.79217022E-04   5.24563194E-04   5.69107649E-07   5.92419560E-05   5.92786247E-05  
  90               3.57648541E+01   2.94357801E+03   8.20249640E-01   1.58647992E-01   1.99193534E-02   3.78754834E-04   5.23839336E-04   5.79331934E-07   5.90889688E-05   5.88162406E-05  
  91               3.93461909E+01   2.99682135E+03   8.17962613E-01   1.58448723E-01   2.24064183E-02   3.78293222E-04   5.23055911E-04   5.93663135E-07   5.89181648E-05   5.83335815E-05  
  92               4.33007977E+01   3.05055055E+03   8.15495809E-01   1.58233798E-01   2.50889123E-02   3.77826631E-04   5.22202862E-04   6.10999506E-07   5.87253644E-05   5.78289384E-05  
  93               4.76590719E+01   3.10400126E+03   8.12900750E-01   1.58007711E-01   2.79107809E-02   3.77377156E-04   5.21292086E-04   6.32614604E-07   5.85083222E-05   5.73058174E-05  
  94               5.24527998E+01   3.15775230E+03   8.10140614E-01   1.57767252E-01   3.09120601E-02   3.76936104E-04   5.20312122E-04   6.57340929E-07   5.82602242E-05   5.67628178E-05  
  95               5.77161451E+01   3.21108351E+03   8.07274992E-01   1.57517616E-01   3.40279208E-02   3.76525578E-04   5.19276780E-04   6.86501967E-07   5.79765092E-05   5.62036658E-05  
  96               6.34858219E+01   3.26467366E+03   8.04256177E-01   1.57254643E-01   3.73102350E-02   3.76130576E-04   5.18171063E-04   7.18843562E-07   5.76454379E-05   5.56265145E-05  
  97               6.98010230E+01   3.31772894E+03   8.01159500E-01   1.56984902E-01   4.06770579E-02   3.75774888E-04   5.17012588E-04   7.55992451E-07   5.72591158E-05   5.50356292E-05  
  98               7.67044339E+01   3.37106371E+03   7.97920467E-01   1.56702766E-01   4.41985159E-02   3.75434162E-04   5.15781133E-04   7.96487061E-07   5.67976715E-05   5.44284752E-05  
  99               8.42428792E+01   3.42387131E+03   7.94624336E-01   1.56415670E-01   4.77818661E-02   3.75132065E-04   5.14496374E-04   8.42190580E-07   5.62479051E-05   5.38094400E-05  
  100              9.24680838E+01   3.47702190E+03   7.91194518E-01   1.56116931E-01   5.15103845E-02   3.74835964E-04   5.13133926E-04   8.91562694E-07   5.55778028E-05   5.31755108E-05  
  101              1.01437416E+02   3.52967297E+03   7.87728109E-01   1.55815013E-01   5.52784495E-02   3.74571315E-04   5.11715861E-04   9.46797595E-07   5.47676532E-05   5.25312110E-05  
