# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H2O              CH4              CO               H                NH3              N2              
  35               1.21004901E-02   2.61471044E+02   8.38073953E-01   1.60463844E-01   7.81871045E-04   5.31345356E-04   5.56320203E-33   8.99278545E-41   1.21724004E-04   1.91042965E-12  
  36               1.39610638E-02   2.67861224E+02   8.38073953E-01   1.60463844E-01   7.81871045E-04   5.31345356E-04   3.94599495E-32   9.13362502E-40   1.21724000E-04   3.86583573E-12  
  37               1.61210218E-02   2.78038219E+02   8.38073953E-01   1.60463844E-01   7.81871045E-04   5.31345356E-04   8.59815801E-31   3.04869906E-38   1.21723982E-04   1.28688702E-11  
  38               1.86271800E-02   2.85197318E+02   8.38073953E-01   1.60463844E-01   7.81871045E-04   5.31345356E-04   5.99233374E-30   3.02131277E-37   1.21723956E-04   2.59146195E-11  
  39               2.15336654E-02   2.96282921E+02   8.38073953E-01   1.60463844E-01   7.81871045E-04   5.31345356E-04   1.15409364E-28   8.75227894E-36   1.21723843E-04   8.21402218E-11  
  40               2.49020328E-02   3.04613828E+02   8.38073953E-01   1.60463844E-01   7.81871044E-04   5.31345356E-04   8.52542395E-28   9.15447478E-35   1.21723667E-04   1.70434354E-10  
  41               2.88034987E-02   3.17053949E+02   8.38073953E-01   1.60463844E-01   7.81870762E-04   5.31345356E-04   1.56883425E-26   2.49549620E-33   1.21722942E-04   5.32989588E-10  
  42               3.33188830E-02   3.27053168E+02   8.38073954E-01   1.60463844E-01   7.81870760E-04   5.31345355E-04   1.29798260E-25   2.91234054E-32   1.21721668E-04   1.16962642E-09  
  43               3.85397628E-02   3.41773866E+02   8.38073953E-01   1.60463842E-01   7.81870148E-04   5.31345349E-04   2.61051126E-24   8.58366984E-31   1.21716330E-04   3.83829073E-09  
  44               4.45638346E-02   3.56354738E+02   8.38073968E-01   1.60463840E-01   7.81864899E-04   5.31345343E-04   3.93132053E-23   1.85028304E-29   1.21701775E-04   1.11148645E-08  
  45               5.15122863E-02   3.72946717E+02   8.38073738E-01   1.60463783E-01   7.81864619E-04   5.31345153E-04   6.80672520E-22   4.57035896E-28   1.21655071E-04   3.44448741E-08  
  46               5.95271094E-02   3.88764599E+02   8.38074097E-01   1.60463790E-01   7.81553474E-04   5.31345176E-04   8.00437402E-21   7.47587562E-27   1.21544060E-04   8.99534409E-08  
  47               6.87745931E-02   4.06755689E+02   8.38074308E-01   1.60463739E-01   7.81553238E-04   5.31345007E-04   1.07044328E-19   1.38481303E-25   1.21225164E-04   2.49382125E-07  
  48               7.94523443E-02   4.23956231E+02   8.38074755E-01   1.60463629E-01   7.81553096E-04   5.31344644E-04   1.01233463E-18   1.77632466E-24   1.20545133E-04   5.89355717E-07  
  49               9.18213560E-02   4.43580093E+02   8.38075823E-01   1.60463339E-01   7.81565596E-04   5.31343683E-04   1.08554290E-17   2.57515332E-23   1.18813258E-04   1.45518330E-06  
  50               1.06238085E-01   4.62541044E+02   8.38074489E-01   1.60462220E-01   7.81867181E-04   5.31339977E-04   8.64079134E-17   2.72885595E-22   1.15600170E-04   3.06130256E-06  
  51               1.23262188E-01   4.84501658E+02   8.38080453E-01   1.60461400E-01   7.80121510E-04   5.31337261E-04   7.94135636E-16   3.34971070E-21   1.08809819E-04   6.45616715E-06  
  52               1.43720600E-01   5.06371881E+02   8.38087009E-01   1.60459810E-01   7.80113787E-04   5.31331998E-04   5.81983947E-15   3.25323801E-20   9.89038625E-05   1.14085426E-05  
  53               1.68908832E-01   5.32424776E+02   8.38097055E-01   1.60457375E-01   7.80101961E-04   5.31323934E-04   5.14266196E-14   3.84065648E-19   8.37252048E-05   1.89969478E-05  
  54               2.00527845E-01   5.59457381E+02   8.38107444E-01   1.60454857E-01   7.80089755E-04   5.31315594E-04   3.86215274E-13   3.86992486E-18   6.80283264E-05   2.68444317E-05  
  55               2.40594929E-01   5.91843923E+02   8.38118520E-01   1.60452171E-01   7.80076828E-04   5.31306699E-04   3.45034811E-12   4.68343938E-17   5.12921493E-05   3.52115018E-05  
  56               2.90856548E-01   6.25238970E+02   8.38126959E-01   1.60450125E-01   7.80067216E-04   5.31299901E-04   2.51918143E-11   4.63367613E-16   3.85396974E-05   4.15869516E-05  
  57               3.52534505E-01   6.63341119E+02   8.38133969E-01   1.60448423E-01   7.80059832E-04   5.31294094E-04   1.93087538E-10   4.79080083E-15   2.79388512E-05   4.68867291E-05  
  58               4.26339158E-01   7.00792268E+02   8.38138481E-01   1.60447313E-01   7.80055972E-04   5.31289489E-04   1.11429700E-09   3.68447596E-14   2.10664977E-05   5.03224849E-05  
  59               5.12534498E-01   7.41499703E+02   8.38141781E-01   1.60446428E-01   7.80052476E-04   5.31281450E-04   6.19040053E-09   2.68533548E-13   1.57916936E-05   5.29595511E-05  
  60               6.11229198E-01   7.80000006E+02   8.38143771E-01   1.60445850E-01   7.80041031E-04   5.31259905E-04   2.57358943E-08   1.44070162E-12   1.24861379E-05   5.46121096E-05  
  61               7.23028810E-01   8.21074707E+02   8.38145561E-01   1.60445403E-01   7.79983764E-04   5.31181383E-04   1.02532196E-07   7.28898574E-12   9.88208044E-06   5.59139684E-05  
  62               8.48790763E-01   8.59565020E+02   8.38146863E-01   1.60445049E-01   7.79796008E-04   5.30960097E-04   3.22108069E-07   2.87246457E-11   8.20331292E-06   5.67532164E-05  
  63               9.89467169E-01   9.00561825E+02   8.38148354E-01   1.60444568E-01   7.79184685E-04   5.30292921E-04   9.86397601E-07   1.09092759E-10   6.80901752E-06   5.74501762E-05  
  64               1.14615261E+00   9.38928978E+02   8.38149678E-01   1.60443730E-01   7.77744637E-04   5.28779464E-04   2.49470867E-06   3.39997333E-10   5.87981478E-06   5.79144456E-05  
  65               1.32065741E+00   9.79894913E+02   8.38153132E-01   1.60442233E-01   7.74118214E-04   5.25059281E-04   6.20511510E-06   1.03991643E-09   5.06940894E-06   5.83190405E-05  
  66               1.51563007E+00   1.01871381E+03   8.38162673E-01   1.60439869E-01   7.67223754E-04   5.18009536E-04   1.32394705E-05   2.74462115E-09   4.50856591E-06   5.85984760E-05  
  67               1.73494998E+00   1.06058545E+03   8.38181904E-01   1.60435139E-01   7.52987751E-04   5.03566702E-04   2.76537586E-05   7.23502278E-09   3.99861300E-06   5.88514445E-05  
  68               1.98428955E+00   1.10133854E+03   8.38212304E-01   1.60427689E-01   7.30235306E-04   4.80578032E-04   5.06011381E-05   1.72225667E-08   3.63059225E-06   5.90322139E-05  
  69               2.27269405E+00   1.14610835E+03   8.38262540E-01   1.60415403E-01   6.92471177E-04   4.42514251E-04   8.86025347E-05   4.16500839E-08   3.28598867E-06   5.91990031E-05  
  70               2.61355417E+00   1.19179813E+03   8.38327558E-01   1.60399510E-01   6.43465326E-04   3.93176839E-04   1.37866509E-04   9.53192961E-08   3.02395976E-06   5.93225116E-05  
  71               3.02658972E+00   1.24325088E+03   8.38410851E-01   1.60379143E-01   5.80576639E-04   3.29906979E-04   2.01050077E-04   2.25199903E-07   2.77692643E-06   5.94356576E-05  
  72               3.53187928E+00   1.29045391E+03   8.38479316E-01   1.60362359E-01   5.28734354E-04   2.77756533E-04   2.53133748E-04   4.60030893E-07   2.66039843E-06   5.94841195E-05  
  73               4.14386628E+00   1.33549671E+03   8.38533682E-01   1.60348958E-01   4.87376528E-04   2.36151545E-04   2.94685599E-04   8.58539497E-07   2.61839722E-06   5.94957362E-05  
  74               4.87566369E+00   1.38059022E+03   8.38578739E-01   1.60337723E-01   4.52807952E-04   2.01364030E-04   3.29425969E-04   1.53026839E-06   2.61295017E-06   5.94887587E-05  
  75               5.73917615E+00   1.42582253E+03   8.38615345E-01   1.60328362E-01   4.24255004E-04   1.72565757E-04   3.58180219E-04   2.62198128E-06   2.63424683E-06   5.94678486E-05  
  76               6.74491355E+00   1.47252873E+03   8.38645889E-01   1.60319986E-01   3.99403591E-04   1.47344955E-04   3.83355381E-04   4.41065315E-06   2.66445239E-06   5.94412274E-05  
  77               7.89916463E+00   1.52033756E+03   8.38669437E-01   1.60312436E-01   3.78456590E-04   1.25576090E-04   4.05075455E-04   7.26000486E-06   2.70170532E-06   5.94096788E-05  
  78               9.20433006E+00   1.57011278E+03   8.38673078E-01   1.60302708E-01   3.61229906E-04   1.05838130E-04   4.24750508E-04   1.18247054E-05   2.73511081E-06   5.93773605E-05  
  79               1.06345061E+01   1.62112330E+03   8.38674313E-01   1.60295535E-01   3.60858159E-04   8.56059595E-05   4.44925335E-04   1.89320438E-05   2.76095157E-06   5.93503347E-05  
  80               1.21534279E+01   1.67417863E+03   8.38678027E-01   1.60288939E-01   3.47577868E-04   7.03375335E-05   4.60129889E-04   3.00893573E-05   2.76664086E-06   5.93302008E-05  
  81               1.37108881E+01   1.72830952E+03   8.38661772E-01   1.60280996E-01   3.42065391E-04   5.62223964E-05   4.74175184E-04   4.70711118E-05   2.75296561E-06   5.93196500E-05  
  82               1.52037399E+01   1.77620438E+03   8.38609062E-01   1.60270695E-01   3.53206639E-04   4.47744976E-05   4.85557263E-04   6.82945978E-05   2.74961353E-06   5.93082229E-05  
  83               1.65093583E+01   1.81471309E+03   8.38536308E-01   1.60260731E-01   3.79968988E-04   3.60531802E-05   4.94231340E-04   9.06890678E-05   2.75618458E-06   5.92985424E-05  
  84               1.75418258E+01   1.84382095E+03   8.38474027E-01   1.60253849E-01   4.07099954E-04   3.03117266E-05   4.99943723E-04   1.11469575E-04   2.76304737E-06   5.92923229E-05  
  85               1.86663001E+01   1.87359684E+03   8.38454572E-01   1.60250942E-01   4.04271738E-04   2.74827641E-05   5.02736218E-04   1.36632474E-04   2.77574700E-06   5.92766445E-05  
  86               1.99007668E+01   1.90502508E+03   8.38417122E-01   1.60245331E-01   4.01650207E-04   2.48669714E-05   5.05303443E-04   1.68183660E-04   2.79052249E-06   5.92581364E-05  
  87               2.08801192E+01   1.92854824E+03   8.38394200E-01   1.60242621E-01   3.99954634E-04   2.31717756E-05   5.06965616E-04   1.95486088E-04   2.80553582E-06   5.92425395E-05  
  88               2.16039732E+01   1.94563425E+03   8.38375359E-01   1.60240495E-01   3.98811672E-04   2.20288188E-05   5.08083520E-04   2.17577164E-04   2.81613353E-06   5.92312079E-05  
  89               2.24189892E+01   1.96399263E+03   8.38352963E-01   1.60238076E-01   3.97704503E-04   2.09208468E-05   5.09163091E-04   2.43475155E-04   2.83043401E-06   5.92173017E-05  
  90               2.33332059E+01   1.98423117E+03   8.38325459E-01   1.60235199E-01   3.96565457E-04   1.97796168E-05   5.10271645E-04   2.74968219E-04   2.84589369E-06   5.92019227E-05  
  91               2.43546176E+01   2.00582202E+03   8.38292721E-01   1.60231890E-01   3.95478484E-04   1.86876549E-05   5.11326568E-04   3.12067497E-04   2.86532575E-06   5.91836643E-05  
  92               2.54909398E+01   2.02927448E+03   8.38223144E-01   1.60222287E-01   3.94379966E-04   1.75927240E-05   5.12360327E-04   3.56956954E-04   2.88640075E-06   5.91613736E-05  
  93               2.63396134E+01   2.04606304E+03   8.38191620E-01   1.60219270E-01   3.93693739E-04   1.68831269E-05   5.13037835E-04   3.92145356E-04   2.90347341E-06   5.91456638E-05  
  94               2.69614851E+01   2.05826576E+03   8.38167072E-01   1.60216927E-01   3.93197322E-04   1.63889112E-05   5.13507904E-04   4.19506021E-04   2.91549468E-06   5.91343215E-05  
  95               2.76700357E+01   2.07168138E+03   8.38138446E-01   1.60214227E-01   3.92729829E-04   1.58843388E-05   5.13984836E-04   4.51251442E-04   2.93038432E-06   5.91208261E-05  
  96               2.84746071E+01   2.08675955E+03   8.38104150E-01   1.60211017E-01   3.92184407E-04   1.53412767E-05   5.14495791E-04   4.89291894E-04   2.94674937E-06   5.91056845E-05  
  97               2.93879164E+01   2.10326602E+03   8.38063955E-01   1.60207295E-01   3.91634978E-04   1.47941221E-05   5.15006073E-04   5.33746528E-04   2.96649592E-06   5.90878958E-05  
  98               3.04214723E+01   2.12159630E+03   8.38015772E-01   1.60202866E-01   3.91058549E-04   1.42202076E-05   5.15537267E-04   5.86922373E-04   2.98852063E-06   5.90678268E-05  
  99               3.15874857E+01   2.14148988E+03   8.37959188E-01   1.60197711E-01   3.90488053E-04   1.36519561E-05   5.16056515E-04   6.49219902E-04   3.01453796E-06   5.90445477E-05  
  100              3.28989182E+01   2.16328298E+03   8.37891624E-01   1.60191596E-01   3.89906538E-04   1.30726845E-05   5.16579209E-04   7.23467362E-04   3.04363698E-06   5.90183026E-05  
  101              3.43694912E+01   2.18671976E+03   8.37810262E-01   1.60184084E-01   3.89340804E-04   1.25094833E-05   5.17076343E-04   8.10533527E-04   3.07736988E-06   5.89880669E-05  
