# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                H2O              CO               CH4              N2               Mg              
  17               1.14775791E-03   6.41707487E+02   8.38158819E-01   1.60442368E-01   2.18589559E-14   7.74967416E-04   4.69127764E-06   5.26507429E-04   6.07826718E-05   0.00000000E+00  
  18               1.32768692E-03   6.47936022E+02   8.38159483E-01   1.60442207E-01   3.02164329E-14   7.74459841E-04   5.19501853E-06   5.26000697E-04   6.07788125E-05   0.00000000E+00  
  19               1.53292067E-03   6.61206447E+02   8.38164249E-01   1.60441058E-01   6.38662305E-14   7.70860419E-04   8.72524794E-06   5.22431642E-04   6.07820518E-05   0.00000000E+00  
  20               1.76699267E-03   6.68300297E+02   8.38165735E-01   1.60440610E-01   9.10112941E-14   7.69577684E-04   9.99507406E-06   5.21153305E-04   6.07788765E-05   0.00000000E+00  
  21               2.03446695E-03   6.82438253E+02   8.38174803E-01   1.60438421E-01   1.92846177E-13   7.62720164E-04   1.67465794E-05   5.14341693E-04   6.07819608E-05   0.00000000E+00  
  22               2.34024418E-03   6.90557023E+02   8.38178841E-01   1.60437444E-01   2.83866760E-13   7.59660204E-04   1.97776817E-05   5.11292293E-04   6.07793511E-05   0.00000000E+00  
  23               2.69124575E-03   7.05724887E+02   8.38196129E-01   1.60433266E-01   6.04158933E-13   7.46579170E-04   3.27015111E-05   4.98277579E-04   6.07817959E-05   0.00000000E+00  
  24               3.09491802E-03   7.15115986E+02   8.38205305E-01   1.60431042E-01   9.22882748E-13   7.39628881E-04   3.95980611E-05   4.91346549E-04   6.07794444E-05   0.00000000E+00  
  25               3.56299125E-03   7.31582021E+02   8.38237148E-01   1.60423335E-01   1.98260476E-12   7.15527637E-04   6.34903975E-05   4.67327901E-04   6.07805528E-05   0.00000000E+00  
  26               4.10827298E-03   7.42448779E+02   8.38255605E-01   1.60418858E-01   3.14003697E-12   7.01554457E-04   7.73915014E-05   4.53375832E-04   6.07778656E-05   0.00000000E+00  
  27               4.75207343E-03   7.60342469E+02   8.38307216E-01   1.60406343E-01   6.77421372E-12   6.62488224E-04   1.16254525E-04   4.14372613E-04   6.07768330E-05   0.00000000E+00  
  28               5.51831728E-03   7.72786166E+02   8.38336860E-01   1.60399126E-01   1.10336892E-11   6.40021215E-04   1.38678254E-04   3.91899525E-04   6.07732179E-05   0.00000000E+00  
  29               6.44568824E-03   7.92211335E+02   8.38404532E-01   1.60382656E-01   2.37252706E-11   5.88752338E-04   1.89864602E-04   3.40606953E-04   6.07700122E-05   0.00000000E+00  
  30               7.57727197E-03   8.06310206E+02   8.38440666E-01   1.60373774E-01   3.93510709E-11   5.61250741E-04   2.17414682E-04   3.13033582E-04   6.07654375E-05   0.00000000E+00  
  31               8.97457472E-03   8.27288347E+02   8.38510469E-01   1.60356612E-01   8.34694738E-11   5.08117347E-04   2.70658749E-04   2.59744008E-04   6.07610059E-05   0.00000000E+00  
  32               1.07062448E-02   8.43051419E+02   8.38544308E-01   1.60347944E-01   1.39458326E-10   4.81759538E-04   2.97171949E-04   2.33235717E-04   6.07558801E-05   0.00000000E+00  
  33               1.28607583E-02   8.65742908E+02   8.38604252E-01   1.60332856E-01   2.91179832E-10   4.35424664E-04   3.43783195E-04   1.86622662E-04   6.07512936E-05   0.00000000E+00  
  34               1.55416902E-02   8.83580182E+02   8.38634398E-01   1.60325480E-01   4.92995347E-10   4.12680551E-04   3.66767578E-04   1.63657339E-04   6.07461610E-05   0.00000000E+00  
  35               1.88686844E-02   9.08263239E+02   8.38682634E-01   1.60313675E-01   1.01575005E-09   3.76297629E-04   4.03524915E-04   1.26916884E-04   6.07420988E-05   0.00000000E+00  
  36               2.29807698E-02   9.28329541E+02   8.38706549E-01   1.60307799E-01   1.73638662E-09   3.58277254E-04   4.21821713E-04   1.08641594E-04   6.07371996E-05   0.00000000E+00  
  37               2.80291110E-02   9.55293294E+02   8.38741951E-01   1.60299105E-01   3.53941502E-09   3.31603499E-04   4.48878575E-04   8.16048966E-05   6.07339305E-05   0.00000000E+00  
  38               3.41937065E-02   9.77817536E+02   8.38759867E-01   1.60294686E-01   6.10133347E-09   3.18116390E-04   4.62628280E-04   6.78741965E-05   6.07295376E-05   1.30514774E-15  
  39               4.16350856E-02   1.00688999E+03   8.38783577E-01   1.60288843E-01   1.21720209E-08   3.00264998E-04   4.80799611E-04   4.97208768E-05   6.07271127E-05   7.36338830E-15  
  40               5.05292895E-02   1.03154930E+03   8.38795708E-01   1.60285839E-01   2.08469370E-08   2.91133629E-04   4.90141060E-04   4.03948004E-05   6.07233571E-05   2.80832572E-14  
  41               6.10069354E-02   1.06236906E+03   8.38810363E-01   1.60282211E-01   4.02679932E-08   2.80093687E-04   5.01414420E-04   2.91361983E-05   6.07217338E-05   1.42865100E-13  
  42               7.32029069E-02   1.08833585E+03   8.38817676E-01   1.60280385E-01   6.70768891E-08   2.74572118E-04   5.07084605E-04   2.34780142E-05   6.07185456E-05   5.01005684E-13  
  43               8.72009107E-02   1.11988740E+03   8.38825967E-01   1.60278307E-01   1.22984866E-07   2.68289560E-04   5.13523946E-04   1.70503627E-05   6.07174169E-05   2.20017668E-12  
  44               1.03112220E-01   1.14654940E+03   8.38830111E-01   1.60277244E-01   1.97373298E-07   2.65110151E-04   5.16804358E-04   1.37792144E-05   6.07146865E-05   6.95868879E-12  
  45               1.21068345E-01   1.17879350E+03   8.38834700E-01   1.60276045E-01   3.45519147E-07   2.61537708E-04   5.20483041E-04   1.01097739E-05   6.07139539E-05   2.69247509E-11  
  46               1.41234711E-01   1.20603571E+03   8.38836902E-01   1.60275422E-01   5.35179677E-07   2.59727701E-04   5.22363165E-04   8.23681005E-06   6.07115298E-05   7.74235121E-11  
  47               1.63764005E-01   1.23905007E+03   8.38839239E-01   1.60274705E-01   8.99924956E-07   2.57687148E-04   5.24481345E-04   6.12590958E-06   6.07110198E-05   2.69049924E-10  
  48               1.88825830E-01   1.26734796E+03   8.38840117E-01   1.60274286E-01   1.36066349E-06   2.56622907E-04   5.25606679E-04   5.00607522E-06   6.07089131E-05   7.24524631E-10  
  49               2.16570071E-01   1.30195335E+03   8.38840785E-01   1.60273797E-01   2.23408723E-06   2.55514248E-04   5.26883888E-04   3.73453436E-06   6.07087292E-05   1.44113181E-09  
  50               2.47159195E-01   1.33208942E+03   8.38839837E-01   1.60273336E-01   3.33921375E-06   2.54894823E-04   5.27588117E-04   3.03406494E-06   6.07070147E-05   6.12939613E-09  
  51               2.80674305E-01   1.36886807E+03   8.38837833E-01   1.60272896E-01   5.39648592E-06   2.55252085E-04   5.28373738E-04   2.25231990E-06   6.07071840E-05   1.17289052E-08  
  52               3.17252486E-01   1.40132632E+03   8.38830305E-01   1.60271472E-01   8.01142106E-06   2.54890308E-04   5.28811070E-04   1.81436881E-06   6.07055731E-05   4.82386036E-08  
  53               3.56661530E-01   1.44066553E+03   8.38820420E-01   1.60270895E-01   1.27851928E-05   2.61191982E-04   5.29312838E-04   1.31341785E-06   6.07061639E-05   8.77558284E-08  
  54               3.98899558E-01   1.47582974E+03   8.38801702E-01   1.60267825E-01   1.88982895E-05   2.61324374E-04   5.29574920E-04   1.04436738E-06   6.07045326E-05   3.51339649E-07  
  55               4.43007132E-01   1.51852140E+03   8.38775130E-01   1.60266494E-01   3.00129710E-05   2.77585064E-04   5.29894980E-04   7.20044400E-07   6.07056896E-05   9.37342804E-07  
  56               4.87814976E-01   1.55907395E+03   8.38747574E-01   1.60263442E-01   4.54633895E-05   2.81866459E-04   5.30069069E-04   5.38051630E-07   6.07056311E-05   3.85666306E-06  
  57               5.32061324E-01   1.59576086E+03   8.38705119E-01   1.60259392E-01   6.48953803E-05   2.93880095E-04   5.30183830E-04   4.10064284E-07   6.07048306E-05   1.17420458E-05  
  58               5.72277658E-01   1.62753243E+03   8.38640885E-01   1.60253406E-01   8.71636045E-05   3.16186777E-04   5.30256636E-04   3.15480873E-07   6.07032822E-05   2.62988451E-05  
  59               6.12364152E-01   1.65693264E+03   8.38546075E-01   1.60244264E-01   1.13235168E-04   3.50667833E-04   5.30296106E-04   2.41673833E-07   6.07004224E-05   4.88126416E-05  
  60               6.46453353E-01   1.68121554E+03   8.38480798E-01   1.60239331E-01   1.39605382E-04   3.77244395E-04   5.30321337E-04   1.97225709E-07   6.06989768E-05   6.62000860E-05  
  61               6.75938769E-01   1.70088115E+03   8.38457895E-01   1.60237324E-01   1.64537648E-04   3.77173320E-04   5.30334445E-04   1.78706441E-07   6.06981204E-05   6.61756452E-05  
  62               7.08547002E-01   1.72239589E+03   8.38428838E-01   1.60234780E-01   1.96162419E-04   3.77097153E-04   5.30345282E-04   1.60688754E-07   6.06970805E-05   6.61485238E-05  
  63               7.44516871E-01   1.74462159E+03   8.38362190E-01   1.60225640E-01   2.33926841E-04   3.77006416E-04   5.30331874E-04   1.44978901E-07   6.06933649E-05   6.61167102E-05  
  64               7.73736905E-01   1.76255772E+03   8.38330069E-01   1.60222835E-01   2.68872592E-04   3.76946593E-04   5.30334880E-04   1.33531818E-07   6.06921370E-05   6.60927990E-05  
  65               7.95765365E-01   1.77522201E+03   8.38305183E-01   1.60220660E-01   2.95948580E-04   3.76903322E-04   5.30335272E-04   1.26477721E-07   6.06910833E-05   6.60751801E-05  
  66               8.20371485E-01   1.78963215E+03   8.38274142E-01   1.60217947E-01   3.29718909E-04   3.76855441E-04   5.30334576E-04   1.18777621E-07   6.06898704E-05   6.60552159E-05  
  67               8.47767153E-01   1.80465001E+03   8.38238900E-01   1.60214869E-01   3.68055173E-04   3.76806601E-04   5.30331967E-04   1.11736217E-07   6.06883778E-05   6.60335112E-05  
  68               8.78173428E-01   1.82146594E+03   8.38195187E-01   1.60211050E-01   4.15602283E-04   3.76752391E-04   5.30327344E-04   1.04285983E-07   6.06866335E-05   6.60091508E-05  
  69               9.11807566E-01   1.83889888E+03   8.38145268E-01   1.60206691E-01   4.69894958E-04   3.76697936E-04   5.30320145E-04   9.75565984E-08   6.06845298E-05   6.59827899E-05  
  70               9.48873955E-01   1.85811307E+03   8.38083763E-01   1.60201320E-01   5.36781568E-04   3.76639743E-04   5.30309787E-04   9.06380892E-08   6.06820529E-05   6.59534870E-05  
  71               9.89546862E-01   1.87786152E+03   8.38013505E-01   1.60195185E-01   6.13174679E-04   3.76583973E-04   5.30296048E-04   8.44874419E-08   6.06791177E-05   6.59219970E-05  
  72               1.03394396E+00   1.89926222E+03   8.37927823E-01   1.60187705E-01   7.06322679E-04   3.76529556E-04   5.30277829E-04   7.83285293E-08   6.06756651E-05   6.58873889E-05  
  73               1.08208926E+00   1.92096957E+03   8.37830723E-01   1.60179230E-01   8.11883557E-04   3.76484428E-04   5.30255425E-04   7.29566680E-08   6.06716561E-05   6.58506106E-05  
  74               1.13446189E+00   1.94428218E+03   8.37713044E-01   1.60168959E-01   9.39900863E-04   3.76394434E-04   5.30226949E-04   6.76616625E-08   6.06669397E-05   6.58103739E-05  
  75               1.19186669E+00   1.96813978E+03   8.37577996E-01   1.60157174E-01   1.08681206E-03   3.76299380E-04   5.30192670E-04   6.30303884E-08   6.06614403E-05   6.57671304E-05  
  76               1.25467576E+00   1.99374313E+03   8.37413758E-01   1.60142843E-01   1.26547757E-03   3.76192383E-04   5.30149787E-04   5.84901387E-08   6.06549159E-05   6.57195995E-05  
  77               1.32328811E+00   2.01978125E+03   8.37225885E-01   1.60126450E-01   1.46985237E-03   3.76078727E-04   5.30099307E-04   5.45721104E-08   6.06473769E-05   6.56686804E-05  
  78               1.39813513E+00   2.04746141E+03   8.36999216E-01   1.60106674E-01   1.71643174E-03   3.75950555E-04   5.30037378E-04   5.07850516E-08   6.06384649E-05   6.56129472E-05  
  79               1.47968117E+00   2.07545304E+03   8.36741276E-01   1.60084170E-01   1.99702714E-03   3.75813628E-04   5.29965682E-04   4.75577440E-08   6.06282591E-05   6.55534037E-05  
  80               1.56843026E+00   2.10497477E+03   8.36432775E-01   1.60057257E-01   2.33262461E-03   3.75658814E-04   5.29879100E-04   4.44697136E-08   6.06162584E-05   6.54884476E-05  
  81               1.66492826E+00   2.13467258E+03   8.36084228E-01   1.60026852E-01   2.71178381E-03   3.75492693E-04   5.29780259E-04   4.18728199E-08   6.06026424E-05   6.54192273E-05  
  82               1.76977304E+00   2.16577857E+03   8.35671424E-01   1.59990843E-01   3.16084319E-03   3.75304565E-04   5.29662550E-04   3.94073684E-08   6.05867404E-05   6.53439326E-05  
  83               1.88361444E+00   2.19693497E+03   8.35208861E-01   1.59950496E-01   3.66402990E-03   3.75102112E-04   5.29529818E-04   3.73635032E-08   6.05688657E-05   6.52638779E-05  
  84               2.00715991E+00   2.22937990E+03   8.34666678E-01   1.59903205E-01   4.25382854E-03   3.74872817E-04   5.29373762E-04   3.54347855E-08   6.05481514E-05   6.51770261E-05  
  85               2.14117510E+00   2.26173350E+03   8.34065263E-01   1.59850752E-01   4.90805731E-03   3.74626139E-04   5.29199973E-04   3.38691519E-08   6.05251047E-05   6.50849411E-05  
  86               2.28649363E+00   2.29522662E+03   8.33366880E-01   1.59789637E-01   5.66561809E-03   3.74346750E-04   5.28997143E-04   3.24051893E-08   6.04985084E-05   6.49852095E-05  
  87               2.44383787E+00   2.32843801E+03   8.32595677E-01   1.59722855E-01   6.49504985E-03   3.80679656E-04   5.28775409E-04   3.07122483E-08   6.04696289E-05   6.48800091E-05  
  88               2.61418386E+00   2.36263031E+03   8.31724055E-01   1.59646842E-01   7.44315138E-03   3.80395980E-04   5.28522279E-04   2.96645866E-08   6.04366429E-05   6.47668527E-05  
  89               2.79875726E+00   2.39648224E+03   8.30778960E-01   1.59564425E-01   8.47118365E-03   3.80079393E-04   5.28247322E-04   2.88830506E-08   6.04007247E-05   6.46476805E-05  
  90               2.99868711E+00   2.43124551E+03   8.29709770E-01   1.59471188E-01   9.63421090E-03   3.79713462E-04   5.27936111E-04   2.81699785E-08   6.03602783E-05   6.45196695E-05  
  91               3.21518260E+00   2.46555390E+03   8.28564081E-01   1.59371285E-01   1.08804559E-02   3.79315765E-04   5.27602178E-04   2.76919510E-08   6.03167046E-05   6.43854145E-05  
  92               3.44956464E+00   2.50066692E+03   8.27282829E-01   1.59259563E-01   1.22741674E-02   3.78865893E-04   5.27228625E-04   2.72721544E-08   6.02681018E-05   6.42417801E-05  
  93               3.70327427E+00   2.53527006E+03   8.25923686E-01   1.59141053E-01   1.37526049E-02   3.78385049E-04   5.26831910E-04   2.70603762E-08   6.02161980E-05   6.40916854E-05  
  94               3.97786749E+00   2.57059685E+03   8.24419698E-01   1.59009916E-01   1.53886006E-02   3.77849218E-04   5.26392826E-04   2.68998852E-08   6.01587865E-05   6.39317286E-05  
  95               4.27500242E+00   2.60534627E+03   8.22841254E-01   1.58872291E-01   1.71055816E-02   3.77284249E-04   5.25931506E-04   2.69318942E-08   6.00980029E-05   6.37652825E-05  
  96               4.59645166E+00   2.64073780E+03   8.21112677E-01   1.58721579E-01   1.89858694E-02   3.76662388E-04   5.25426200E-04   2.70126721E-08   6.00312886E-05   6.35886613E-05  
  97               4.94408002E+00   2.67553747E+03   8.19314047E-01   1.58564763E-01   2.09423480E-02   3.76013182E-04   5.24899845E-04   2.72720556E-08   5.99610818E-05   6.34055461E-05  
  98               5.31986389E+00   2.71091568E+03   8.17362546E-01   1.58394621E-01   2.30651064E-02   3.75305820E-04   5.24328606E-04   2.75792541E-08   5.98844872E-05   6.32120654E-05  
  99               5.72587835E+00   2.74565042E+03   8.15351672E-01   1.58219307E-01   2.52524346E-02   3.74575126E-04   5.23739290E-04   2.80614566E-08   5.98043542E-05   6.30123765E-05  
  100              6.16431881E+00   2.78088871E+03   8.13190236E-01   1.58030868E-01   2.76035262E-02   3.73786842E-04   5.23105623E-04   2.85948835E-08   5.97173578E-05   6.28023657E-05  
  101              6.63747214E+00   2.81549535E+03   8.10978427E-01   1.57838043E-01   3.00093927E-02   3.72978749E-04   5.22456345E-04   2.92983761E-08   5.96265180E-05   6.25863674E-05  
