# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               CH4              H2O              NH3              H2S              H2O(s)           Ar              
  27               5.39756063E-02   8.21313392E+01   8.38831897E-01   1.60608979E-01   5.31825942E-04   1.22712747E-18   9.03721362E-09   2.30016423E-05   0.00000000E+00   4.22443659E-06  
  28               6.54219606E-02   8.36504176E+01   8.38831897E-01   1.60608979E-01   5.31825942E-04   1.25486438E-18   9.03721362E-09   2.30016423E-05   0.00000000E+00   4.22443659E-06  
  29               7.93598565E-02   8.77827597E+01   8.38831897E-01   1.60608979E-01   5.31825942E-04   1.29774724E-18   9.03721362E-09   2.30016423E-05   0.00000000E+00   4.22443659E-06  
  30               9.63953143E-02   8.98304911E+01   8.38831897E-01   1.60608979E-01   5.31825942E-04   1.34904256E-18   9.03721362E-09   2.30016423E-05   0.00000000E+00   4.22443659E-06  
  31               1.17289930E-01   9.45780407E+01   8.38831897E-01   1.60608979E-01   5.31825942E-04   1.41480080E-18   9.03721362E-09   2.30016423E-05   0.00000000E+00   4.22443659E-06  
  32               1.42973809E-01   9.74375236E+01   8.38831897E-01   1.60608979E-01   5.31825942E-04   6.97053946E-19   9.03721362E-09   2.30016423E-05   2.70525448E-18   4.22443659E-06  
  33               1.74665659E-01   1.03058711E+02   8.38831877E-01   1.60608975E-01   5.31825929E-04   3.42986627E-18   9.06361945E-09   2.30016418E-05   2.39591813E-17   4.22443649E-06  
  34               2.13950677E-01   1.07293212E+02   8.38831678E-01   1.60608937E-01   5.31825803E-04   2.83812668E-17   3.22944977E-08   2.30016363E-05   8.62971687E-16   4.22443549E-06  
  35               2.62675666E-01   1.14766686E+02   8.38830450E-01   1.60608702E-01   5.31825025E-04   9.12034391E-16   2.71556771E-07   2.30016027E-05   1.80294967E-14   4.22442931E-06  
  36               3.21532009E-01   1.22290733E+02   8.38824416E-01   1.60607547E-01   5.31821199E-04   1.92417523E-14   1.74141062E-06   2.30014372E-05   2.64795700E-13   4.22439891E-06  
  37               3.83896581E-01   1.29798001E+02   8.38795870E-01   1.60602081E-01   5.31803101E-04   2.85045369E-13   8.96365093E-06   2.30006545E-05   9.47948063E-13   4.22425516E-06  
  38               4.28989710E-01   1.34331385E+02   8.38795870E-01   1.60602081E-01   5.31803101E-04   1.24002599E-12   4.29569853E-05   2.30006545E-05   6.55130967E-12   4.22425516E-06  
  39               4.63324516E-01   1.38007179E+02   8.38729718E-01   1.60589415E-01   5.31761160E-04   7.79072120E-12   4.30270693E-05   2.29988405E-05   0.00000000E+00   4.22392201E-06  
  40               4.91915390E-01   1.40458636E+02   8.38729718E-01   1.60589415E-01   5.31761160E-04   7.80933447E-12   1.21819263E-04   2.29988405E-05   1.99611409E-11   4.22392201E-06  
  41               5.14744270E-01   1.42815877E+02   8.38729718E-01   1.60589415E-01   5.31761160E-04   2.77704754E-11   1.21819263E-04   2.29988405E-05   0.00000000E+00   4.22392201E-06  
  42               5.42940889E-01   1.45042655E+02   8.38729718E-01   1.60589415E-01   5.31761160E-04   2.78800050E-11   1.21819263E-04   2.29988405E-05   1.17461171E-10   4.22392201E-06  
  43               5.77751828E-01   1.48281039E+02   8.38729718E-01   1.60589415E-01   5.31761160E-04   1.45341176E-10   1.21819263E-04   2.29988405E-05   0.00000000E+00   4.22392201E-06  
  44               6.20708880E-01   1.51494848E+02   8.38729717E-01   1.60589415E-01   5.31761159E-04   1.46258810E-10   1.21819263E-04   2.29988405E-05   9.84085190E-10   4.22392201E-06  
  45               6.73694520E-01   1.55871307E+02   8.38729717E-01   1.60589415E-01   5.31761159E-04   1.13034400E-09   1.21819263E-04   2.29988405E-05   0.00000000E+00   4.22392201E-06  
  46               7.39024814E-01   1.60328493E+02   8.38729715E-01   1.60589415E-01   5.31761158E-04   1.13286484E-09   1.21819262E-04   2.29988404E-05   2.70340260E-09   4.22392199E-06  
  47               8.19555078E-01   1.66098987E+02   8.38729708E-01   1.60589413E-01   5.31761153E-04   3.84406875E-09   1.21819261E-04   2.29988402E-05   8.36639404E-09   4.22392196E-06  
  48               9.18805114E-01   1.72040438E+02   8.38729679E-01   1.60589408E-01   5.31761135E-04   1.22425318E-08   1.21819257E-04   2.29988394E-05   3.43937496E-08   4.22392181E-06  
  49               1.04111033E+00   1.79420245E+02   8.38729581E-01   1.60589389E-01   5.31761073E-04   4.67454666E-08   1.21819243E-04   2.29988367E-05   1.17122130E-07   4.22392132E-06  
  50               1.19181711E+00   1.87038368E+02   8.38729199E-01   1.60589316E-01   5.31760831E-04   1.64290787E-07   1.21819187E-04   2.29988263E-05   4.54273751E-07   4.22391940E-06  
  51               1.37719243E+00   1.95828092E+02   8.38727753E-01   1.60589039E-01   5.31759914E-04   6.20165078E-07   1.21818977E-04   2.29987866E-05   1.72274437E-06   4.22391211E-06  
  52               1.60355038E+00   2.05550951E+02   8.38722590E-01   1.60588050E-01   5.31756641E-04   2.34856728E-06   1.21818228E-04   2.29986450E-05   6.14979122E-06   4.22388611E-06  
  53               1.87820701E+00   2.15998340E+02   8.38704694E-01   1.60584624E-01   5.31745294E-04   8.51729866E-06   1.21815628E-04   2.29981543E-05   2.13189996E-05   4.22379598E-06  
  54               2.20987636E+00   2.27320803E+02   8.38647398E-01   1.60573653E-01   5.31708968E-04   2.98899271E-05   1.21807306E-04   2.29965832E-05   6.82592777E-05   4.22350744E-06  
  55               2.60885310E+00   2.39303566E+02   8.38073883E-01   1.60463844E-01   5.31345355E-04   9.80826764E-05   1.21724008E-04   2.29808568E-05   6.83856436E-04   4.22061916E-06  
  56               3.07245700E+00   2.51761489E+02   8.38073883E-01   1.60463844E-01   5.31345355E-04   7.81939113E-04   1.21724008E-04   2.29808568E-05   0.00000000E+00   4.22061916E-06  
  57               3.58431559E+00   2.63909247E+02   8.38073883E-01   1.60463844E-01   5.31345355E-04   7.81939113E-04   1.21724008E-04   2.29808568E-05   0.00000000E+00   4.22061916E-06  
  58               4.20607765E+00   2.77206557E+02   8.38073883E-01   1.60463844E-01   5.31345355E-04   7.81939113E-04   1.21724008E-04   2.29808568E-05   0.00000000E+00   4.22061916E-06  
  59               4.95853655E+00   2.91392577E+02   8.38073883E-01   1.60463844E-01   5.31345355E-04   7.81939113E-04   1.21724008E-04   2.29808568E-05   0.00000000E+00   4.22061916E-06  
  60               5.86468311E+00   3.06693747E+02   8.38073883E-01   1.60463844E-01   5.31345355E-04   7.81939113E-04   1.21724008E-04   2.29808568E-05   0.00000000E+00   4.22061916E-06  
  61               6.94969952E+00   3.22788330E+02   8.38073883E-01   1.60463844E-01   5.31345355E-04   7.81939101E-04   1.21724007E-04   2.29808568E-05   0.00000000E+00   4.22061916E-06  
  62               8.24234319E+00   3.39929600E+02   8.38073883E-01   1.60463844E-01   5.31345355E-04   7.81939061E-04   1.21724007E-04   2.29808568E-05   0.00000000E+00   4.22061916E-06  
  63               9.78018963E+00   3.57835171E+02   8.38073882E-01   1.60463844E-01   5.31345355E-04   7.81938941E-04   1.21724007E-04   2.29808568E-05   0.00000000E+00   4.22061916E-06  
  64               1.16043940E+01   3.76822958E+02   8.38073876E-01   1.60463843E-01   5.31345350E-04   7.81938593E-04   1.21724005E-04   2.29808566E-05   0.00000000E+00   4.22061912E-06  
  65               1.37553162E+01   3.96492909E+02   8.38073883E-01   1.60463843E-01   5.31345353E-04   7.81930356E-04   1.21724001E-04   2.29808567E-05   0.00000000E+00   4.22061914E-06  
  66               1.62724884E+01   4.17110825E+02   8.38073883E-01   1.60463843E-01   5.31345353E-04   7.81930356E-04   1.21723989E-04   2.29808567E-05   0.00000000E+00   4.22061914E-06  
  67               1.92081236E+01   4.38291739E+02   8.38073431E-01   1.60463757E-01   5.31345066E-04   7.81929959E-04   1.21723891E-04   2.29808443E-05   0.00000000E+00   4.22061686E-06  
  68               2.26103275E+01   4.60365276E+02   8.38073920E-01   1.60463799E-01   5.31345205E-04   7.81391549E-04   1.21723840E-04   2.29808503E-05   0.00000000E+00   4.22061797E-06  
  69               2.65223778E+01   4.82805799E+02   8.38073750E-01   1.60463772E-01   5.31345116E-04   7.81421147E-04   1.21723633E-04   2.29808465E-05   0.00000000E+00   4.22061727E-06  
  70               3.09874119E+01   5.05953794E+02   8.38072824E-01   1.60463722E-01   5.31344951E-04   7.82088103E-04   1.21723186E-04   2.29808393E-05   0.00000000E+00   4.22061596E-06  
  71               3.60957541E+01   5.29474596E+02   8.38071584E-01   1.60463722E-01   5.31344951E-04   7.83328453E-04   1.21722366E-04   2.29808393E-05   0.00000000E+00   4.22061595E-06  
  72               4.19559807E+01   5.53975814E+02   8.38071585E-01   1.60463722E-01   5.31344950E-04   7.83328452E-04   1.21720750E-04   2.29808393E-05   0.00000000E+00   4.22061594E-06  
  73               4.86609534E+01   5.78946394E+02   8.38068966E-01   1.60463219E-01   5.31343287E-04   7.83326000E-04   1.21717433E-04   2.29807673E-05   0.00000000E+00   4.22060273E-06  
  74               5.62883601E+01   6.04821589E+02   8.38071843E-01   1.60463470E-01   5.31344114E-04   7.80199602E-04   1.21712385E-04   2.29808032E-05   0.00000000E+00   4.22060931E-06  
  75               6.49103115E+01   6.30949278E+02   8.38071849E-01   1.60463468E-01   5.31344110E-04   7.80199620E-04   1.21703777E-04   2.29808030E-05   0.00000000E+00   4.22060927E-06  
  76               7.46914176E+01   6.58054381E+02   8.38071858E-01   1.60463466E-01   5.31344101E-04   7.80199660E-04   1.21689669E-04   2.29808026E-05   0.00000000E+00   4.22060921E-06  
  77               8.58019993E+01   6.85624371E+02   8.38071872E-01   1.60463462E-01   5.31344089E-04   7.80199740E-04   1.21668087E-04   2.29808021E-05   0.00000000E+00   4.22060912E-06  
  78               9.83898758E+01   7.14257656E+02   8.38071894E-01   1.60463457E-01   5.31344070E-04   7.80199900E-04   1.21635092E-04   2.29808014E-05   0.00000000E+00   4.22060898E-06  
  79               1.12592035E+02   7.43233722E+02   8.38071924E-01   1.60463449E-01   5.31344042E-04   7.80200191E-04   1.21588225E-04   2.29808003E-05   0.00000000E+00   4.22060878E-06  
  80               1.28557844E+02   7.73173137E+02   8.38071966E-01   1.60463438E-01   5.31344002E-04   7.80200708E-04   1.21521430E-04   2.29807987E-05   0.00000000E+00   4.22060849E-06  
  81               1.46664533E+02   8.03674912E+02   8.38072020E-01   1.60463423E-01   5.31343946E-04   7.80201576E-04   1.21431761E-04   2.29807964E-05   0.00000000E+00   4.22060809E-06  
  82               1.67335702E+02   8.35705861E+02   8.38072067E-01   1.60463397E-01   5.31343850E-04   7.80203008E-04   1.21308819E-04   2.29807926E-05   0.00000000E+00   4.22060740E-06  
  83               1.90909951E+02   8.68496352E+02   8.38072159E-01   1.60463369E-01   5.31343744E-04   7.80205261E-04   1.21151572E-04   2.29807884E-05   0.00000000E+00   4.22060668E-06  
  84               2.17622410E+02   9.02653917E+02   8.38072066E-01   1.60463294E-01   5.31343465E-04   7.80208603E-04   1.20948232E-04   2.29807771E-05   0.00000000E+00   4.22060469E-06  
  85               2.47589692E+02   9.37051072E+02   8.38072215E-01   1.60463253E-01   5.31343283E-04   7.80212713E-04   1.20706147E-04   2.29807703E-05   0.00000000E+00   4.22060363E-06  
  86               2.81049061E+02   9.72429247E+02   8.38072224E-01   1.60463172E-01   5.31342924E-04   7.80218336E-04   1.20412887E-04   2.29855443E-05   0.00000000E+00   4.22060149E-06  
  87               3.18590795E+02   1.00811134E+03   8.38072402E-01   1.60463114E-01   5.31342570E-04   7.80227985E-04   1.20081984E-04   2.29889766E-05   0.00000000E+00   4.22059995E-06  
  88               3.60700046E+02   1.04504552E+03   8.38072567E-01   1.60463040E-01   5.31342032E-04   7.80237222E-04   1.19697450E-04   2.30113554E-05   0.00000000E+00   4.22059801E-06  
  89               4.07782118E+02   1.08218432E+03   8.38072645E-01   1.60462947E-01   5.31341221E-04   7.80245569E-04   1.19286336E-04   2.30617994E-05   0.00000000E+00   4.22059557E-06  
  90               4.60210604E+02   1.12040811E+03   8.38072538E-01   1.60462819E-01   5.31339921E-04   7.80250388E-04   1.18831592E-04   2.31750898E-05   0.00000000E+00   4.22059220E-06  
  91               5.18363193E+02   1.15856960E+03   8.38071677E-01   1.60462569E-01   5.31337681E-04   7.80246954E-04   1.18372123E-04   2.34084004E-05   0.00000000E+00   4.22058563E-06  
  92               5.81168485E+02   1.19680244E+03   8.38070438E-01   1.60462368E-01   5.31334780E-04   7.80174419E-04   1.17896477E-04   2.42859687E-05   0.00000000E+00   4.22058033E-06  
  93               6.50725075E+02   1.23504109E+03   8.38070670E-01   1.60462288E-01   5.31331155E-04   7.80239973E-04   1.17437257E-04   2.42858759E-05   0.00000000E+00   4.22057824E-06  
  94               7.29528325E+02   1.27531681E+03   8.38070905E-01   1.60462203E-01   5.31325592E-04   7.80312703E-04   1.16954059E-04   2.42857368E-05   0.00000000E+00   4.22057600E-06  
  95               8.20651190E+02   1.31726085E+03   8.38071111E-01   1.60462119E-01   5.31317350E-04   7.80392072E-04   1.16491128E-04   2.42855320E-05   0.00000000E+00   4.22057380E-06  
  96               9.28321347E+02   1.36302413E+03   8.38071298E-01   1.60462028E-01   5.31304411E-04   7.80482990E-04   1.16007560E-04   2.42852114E-05   0.00000000E+00   4.22057139E-06  
  97               1.05901266E+03   1.41260986E+03   8.38071416E-01   1.60461935E-01   5.31284595E-04   7.80584529E-04   1.15557257E-04   2.42847111E-05   0.00000000E+00   4.22056896E-06  
  98               1.22114486E+03   1.46853644E+03   8.38071441E-01   1.60461830E-01   5.31252494E-04   7.80700941E-04   1.15105948E-04   2.42838754E-05   0.00000000E+00   4.22056620E-06  
  99               1.42216458E+03   1.52944605E+03   8.38071258E-01   1.60461719E-01   5.31203286E-04   7.80826932E-04   1.14737274E-04   2.42824788E-05   0.00000000E+00   4.22056328E-06  
  100              1.66969117E+03   1.59641711E+03   8.38070726E-01   1.60461579E-01   5.31126816E-04   7.80964494E-04   1.14430208E-04   2.42798910E-05   0.00000000E+00   4.22055959E-06  
  101              1.97016394E+03   1.66690959E+03   8.37974917E-01   1.60443279E-01   5.30957129E-04   7.81044153E-04   1.14252713E-04   2.42717412E-05   0.00000000E+00   4.22007825E-06  
