# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               Fe              
  1                1.00000000E-05   6.77891520E+02   8.38854562E-01   1.60273879E-01   2.12079934E-12   5.27301130E-04   2.48210005E-04   6.07895834E-05   0.00000000E+00   0.00000000E+00  
  2                1.09530443E-05   6.86567588E+02   8.38854697E-01   1.60273714E-01   3.32114559E-12   5.27867836E-04   2.48091941E-04   6.07895306E-05   0.00000000E+00   0.00000000E+00  
  3                1.21690853E-05   6.94166172E+02   8.38854595E-01   1.60273620E-01   4.80808778E-12   5.28204474E-04   2.48114805E-04   6.07894934E-05   0.00000000E+00   0.00000000E+00  
  4                1.37209053E-05   7.01237112E+02   8.38854437E-01   1.60273548E-01   6.65535917E-12   5.28429997E-04   2.48195886E-04   6.07894555E-05   0.00000000E+00   0.00000000E+00  
  5                1.57007943E-05   7.08420569E+02   8.38854094E-01   1.60273488E-01   9.12933240E-12   5.28609920E-04   2.48304138E-04   6.07894165E-05   0.00000000E+00   0.00000000E+00  
  6                1.82259319E-05   7.15562391E+02   8.38853767E-01   1.60273421E-01   1.23124385E-11   5.28747397E-04   2.48429603E-04   6.07893671E-05   0.00000000E+00   0.00000000E+00  
  7                2.14446390E-05   7.23168687E+02   8.38853161E-01   1.60273357E-01   1.67642041E-11   5.28872578E-04   2.48565183E-04   6.07893133E-05   0.00000000E+00   0.00000000E+00  
  8                2.55445256E-05   7.31032218E+02   8.38852428E-01   1.60273225E-01   2.27932054E-11   5.28978789E-04   2.48707446E-04   6.07892263E-05   0.00000000E+00   0.00000000E+00  
  9                3.07615554E-05   7.39582187E+02   8.38850974E-01   1.60273092E-01   3.16031638E-11   5.29085040E-04   2.48853891E-04   6.07891336E-05   0.00000000E+00   0.00000000E+00  
  10               3.73937933E-05   7.48504598E+02   8.38850839E-01   1.60273077E-01   4.39703652E-11   5.29180606E-04   2.49002486E-04   6.07890776E-05   0.00000000E+00   0.00000000E+00  
  11               4.58189164E-05   7.58115607E+02   8.38850705E-01   1.60273061E-01   6.22816433E-11   5.29276721E-04   2.49151500E-04   6.07890147E-05   0.00000000E+00   0.00000000E+00  
  12               5.65153880E-05   7.68046258E+02   8.38850571E-01   1.60273048E-01   8.82135826E-11   5.29362035E-04   2.49298186E-04   6.07889431E-05   0.00000000E+00   0.00000000E+00  
  13               7.00905293E-05   7.78581353E+02   8.38850441E-01   1.60273033E-01   1.26494238E-10   5.29445819E-04   2.49441867E-04   6.07888628E-05   0.00000000E+00   0.00000000E+00  
  14               8.73125673E-05   7.89357066E+02   8.38850313E-01   1.60273021E-01   1.80605807E-10   5.29518674E-04   2.49580426E-04   6.07887714E-05   0.00000000E+00   0.00000000E+00  
  15               1.09153060E-04   8.00633423E+02   8.38850191E-01   1.60273009E-01   2.59568921E-10   5.29588253E-04   2.49713610E-04   6.07886688E-05   0.00000000E+00   0.00000000E+00  
  16               1.36839464E-04   8.12064695E+02   8.38850073E-01   1.60272999E-01   3.70014210E-10   5.29647047E-04   2.49840244E-04   6.07885514E-05   0.00000000E+00   1.20115671E-15  
  17               1.71919687E-04   8.23995607E+02   8.38849961E-01   1.60272990E-01   5.30451835E-10   5.29703653E-04   2.49960455E-04   6.07884199E-05   0.00000000E+00   4.40165696E-15  
  18               2.16341349E-04   8.36140483E+02   8.38849854E-01   1.60272981E-01   7.55868091E-10   5.29752446E-04   2.50073847E-04   6.07882701E-05   0.00000000E+00   4.40165598E-15  
  19               2.72549013E-04   8.48894003E+02   8.38849756E-01   1.60272973E-01   1.08643609E-09   5.29801668E-04   2.50180237E-04   6.07881039E-05   0.00000000E+00   1.63545083E-14  
  20               3.43602574E-04   8.61983350E+02   8.38849662E-01   1.60272964E-01   1.55796704E-09   5.29846135E-04   2.50279625E-04   6.07879165E-05   0.00000000E+00   1.63486026E-14  
  21               4.33323917E-04   8.75781132E+02   8.38849578E-01   1.60272955E-01   2.25744318E-09   5.29892409E-04   2.50371436E-04   6.07877106E-05   0.00000000E+00   6.23410305E-14  
  22               5.46477480E-04   8.89950012E+02   8.38849498E-01   1.60272947E-01   3.26298344E-09   5.29934592E-04   2.50456242E-04   6.07874798E-05   0.00000000E+00   6.23410031E-14  
  23               6.88991306E-04   9.04833193E+02   8.38849427E-01   1.60272937E-01   4.75624398E-09   5.29977917E-04   2.50533435E-04   6.07872271E-05   0.00000000E+00   2.41240679E-13  
  24               8.68227337E-04   9.20067939E+02   8.38849360E-01   1.60272929E-01   6.90227598E-09   5.30016887E-04   2.50604156E-04   6.07869440E-05   2.74652664E-16   2.41240528E-13  
  25               1.09342428E-03   9.35958405E+02   8.38849298E-01   1.60272920E-01   1.00625951E-08   5.30055567E-04   2.50667971E-04   6.07866330E-05   1.76707039E-15   9.24255943E-13  
  26               1.37633878E-03   9.52125564E+02   8.38849238E-01   1.60272913E-01   1.45553709E-08   5.30089029E-04   2.50726551E-04   6.07862822E-05   4.45453460E-15   9.24255121E-13  
