# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               SiO             
  45               6.12433715E-02   1.31210103E+03   8.38842558E-01   1.60272244E-01   4.92982933E-06   5.30360415E-04   2.51558496E-04   6.07672201E-05   1.22690076E-08   1.58980006E-07  
  46               6.91485751E-02   1.35734380E+03   8.38834814E-01   1.60271355E-01   9.19817579E-06   5.30460415E-04   2.52822572E-04   6.07678396E-05   5.28104763E-08   7.43476519E-07  
  47               7.76765546E-02   1.40188033E+03   8.38809212E-01   1.60267742E-01   1.63141181E-05   5.30510679E-04   2.56462609E-04   6.07672180E-05   1.99273077E-07   3.02790600E-06  
  48               8.65588480E-02   1.44443473E+03   8.38780391E-01   1.60266662E-01   2.72528406E-05   5.30545165E-04   2.76323571E-04   6.07674273E-05   4.50189545E-07   1.85335116E-05  
  49               9.58028468E-02   1.48517078E+03   8.38755824E-01   1.60263999E-01   4.32688423E-05   5.30560023E-04   2.79010716E-04   6.07668330E-05   2.24992706E-06   1.94423219E-05  
  50               1.05453454E-01   1.52452189E+03   8.38712687E-01   1.60259818E-01   6.59803210E-05   5.30561741E-04   2.89137684E-04   6.07655780E-05   8.87194961E-06   2.25847886E-05  
  51               1.14940366E-01   1.56042966E+03   8.38620394E-01   1.60249550E-01   9.50748727E-05   5.30535894E-04   3.13614625E-04   6.07619625E-05   2.48539840E-05   3.01519702E-05  
  52               1.23386808E-01   1.59046276E+03   8.38492850E-01   1.60240260E-01   1.27335586E-04   5.30502765E-04   3.77272555E-04   6.07587411E-05   6.65559801E-05   5.01663428E-05  
  53               1.30732060E-01   1.61522255E+03   8.38462257E-01   1.60237585E-01   1.60615519E-04   5.30499056E-04   3.77189162E-04   6.07577970E-05   6.65418631E-05   5.02421343E-05  
  54               1.38952748E-01   1.64168431E+03   8.38389907E-01   1.60227911E-01   2.04170220E-04   5.30471837E-04   3.77084215E-04   6.07541760E-05   6.65235007E-05   5.03202280E-05  
  55               1.46577496E-01   1.66503595E+03   8.38347213E-01   1.60224181E-01   2.50613103E-04   5.30463231E-04   3.77003011E-04   6.07527763E-05   6.65088738E-05   5.03901757E-05  
  56               1.53068382E-01   1.68420156E+03   8.38306229E-01   1.60220600E-01   2.95195646E-04   5.30454152E-04   3.76935187E-04   6.07514156E-05   6.64963821E-05   5.04472196E-05  
  57               1.60338871E-01   1.70482251E+03   8.38255402E-01   1.60216159E-01   3.50485837E-04   5.30442174E-04   3.76860995E-04   6.07497098E-05   6.64823849E-05   5.05082928E-05  
  58               1.68453421E-01   1.72697881E+03   8.38192012E-01   1.60210621E-01   4.19439256E-04   5.30426503E-04   3.76779904E-04   6.07475695E-05   6.64666991E-05   5.05736625E-05  
  59               1.77474097E-01   1.75051167E+03   8.38113503E-01   1.60203764E-01   5.04833986E-04   5.30406361E-04   3.76692609E-04   6.07449027E-05   6.64492142E-05   5.06428729E-05  
  60               1.87454379E-01   1.77542320E+03   8.38016152E-01   1.60195261E-01   6.10716421E-04   5.30380664E-04   3.76599820E-04   6.07415865E-05   6.64297468E-05   5.07159935E-05  
  61               1.98426601E-01   1.80144662E+03   8.37896812E-01   1.60184839E-01   7.40500516E-04   5.30348468E-04   3.76504708E-04   6.07375097E-05   6.64082309E-05   5.07922694E-05  
  62               2.10378813E-01   1.82843026E+03   8.37751430E-01   1.60172144E-01   8.98582823E-04   5.30308595E-04   3.76412502E-04   6.07325401E-05   6.63845829E-05   5.08713318E-05  
  63               2.23262477E-01   1.85596476E+03   8.37577542E-01   1.60156962E-01   1.08767367E-03   5.30260313E-04   3.76321248E-04   6.07265925E-05   6.63588876E-05   5.09519143E-05  
  64               2.37267849E-01   1.88434450E+03   8.37367862E-01   1.60138658E-01   1.31577801E-03   5.30201554E-04   3.76178861E-04   6.07194239E-05   6.63306453E-05   5.10344794E-05  
  65               2.52726053E-01   1.91385079E+03   8.37113083E-01   1.60116419E-01   1.59294413E-03   5.30129642E-04   3.76020608E-04   6.07107151E-05   6.62991673E-05   5.11199417E-05  
  66               2.69760988E-01   1.94449059E+03   8.36803876E-01   1.60089432E-01   1.92931998E-03   5.30041884E-04   3.75843772E-04   6.07001556E-05   6.62640368E-05   5.12081011E-05  
  67               2.88508250E-01   1.97607316E+03   8.36432119E-01   1.60056988E-01   2.33374184E-03   5.29935925E-04   3.75646563E-04   6.06874684E-05   6.62249388E-05   5.12979997E-05  
  68               3.09117126E-01   2.00857750E+03   8.35986710E-01   1.60018120E-01   2.81828564E-03   5.29808563E-04   3.75425679E-04   6.06722826E-05   6.61814001E-05   5.13890955E-05  
  69               3.31752695E-01   2.04179199E+03   8.35458927E-01   1.59972068E-01   3.39243922E-03   5.29657271E-04   3.75179033E-04   6.06542999E-05   6.61330911E-05   5.14800825E-05  
  70               3.56599792E-01   2.07569449E+03   8.34836491E-01   1.59917761E-01   4.06956082E-03   5.29478508E-04   3.74902759E-04   6.06331087E-05   6.60794933E-05   5.15701206E-05  
  71               3.83863413E-01   2.11011813E+03   8.34109948E-01   1.59854376E-01   4.85993312E-03   5.29269543E-04   3.74594181E-04   6.06083855E-05   6.60202349E-05   5.16577736E-05  
  72               4.13769665E-01   2.14504614E+03   8.33266416E-01   1.59780789E-01   5.77756874E-03   5.29026661E-04   3.74248990E-04   6.05796962E-05   6.59547723E-05   5.17419580E-05  
  73               4.46568157E-01   2.18032712E+03   8.32297148E-01   1.59696239E-01   6.83198229E-03   5.28747334E-04   3.73864411E-04   6.05467381E-05   6.58827544E-05   5.18210959E-05  
  74               4.82533669E-01   2.21593566E+03   8.31190326E-01   1.59599697E-01   8.03603002E-03   5.28428154E-04   3.73436180E-04   6.05091078E-05   6.58036785E-05   5.18939259E-05  
  75               5.21967484E-01   2.25174247E+03   8.29939057E-01   1.59490561E-01   9.39720694E-03   5.28067130E-04   3.72961679E-04   6.04665598E-05   6.57172548E-05   5.19588915E-05  
  76               5.65199925E-01   2.28770474E+03   8.28534687E-01   1.59368079E-01   1.09249270E-02   5.27661763E-04   3.72437281E-04   6.04187889E-05   6.56231022E-05   5.20146928E-05  
  77               6.12593312E-01   2.32366252E+03   8.26974735E-01   1.59231830E-01   1.26197440E-02   5.27210656E-04   3.71861177E-04   6.03656103E-05   6.55210186E-05   5.20597433E-05  
  78               6.64442671E-01   2.35956788E+03   8.25250105E-01   1.59081874E-01   1.44862033E-02   5.26713454E-04   3.78030732E-04   6.03071009E-05   6.54110319E-05   5.21225444E-05  
  79               7.21172966E-01   2.39536369E+03   8.23375913E-01   1.58918437E-01   1.65249728E-02   5.26172034E-04   3.77364020E-04   6.02431631E-05   6.52931692E-05   5.21424095E-05  
  80               7.83349351E-01   2.43115065E+03   8.21334143E-01   1.58740394E-01   1.87460349E-02   5.25582084E-04   3.76631068E-04   6.01733980E-05   6.51667837E-05   5.21488748E-05  
  81               8.51470999E-01   2.46679241E+03   8.19133258E-01   1.58548481E-01   2.11401816E-02   5.24946038E-04   3.75833994E-04   6.00980337E-05   6.50321543E-05   5.21410546E-05  
  82               9.26062849E-01   2.50237039E+03   8.16766184E-01   1.58342084E-01   2.37151081E-02   5.24261848E-04   3.74968999E-04   6.00167742E-05   6.48889363E-05   5.21182343E-05  
  83               1.00771278E+00   2.53776988E+03   8.14244715E-01   1.58122229E-01   2.64579797E-02   5.23532908E-04   3.74038890E-04   5.99299313E-05   6.47375216E-05   5.20797563E-05  
  84               1.09706270E+00   2.57312084E+03   8.11558481E-01   1.57888013E-01   2.93800791E-02   5.22756214E-04   3.73038190E-04   5.98370602E-05   6.45774185E-05   5.20248174E-05  
  85               1.19480027E+00   2.60821839E+03   8.08733608E-01   1.57641714E-01   3.24529820E-02   5.21939292E-04   3.71974828E-04   5.97389059E-05   6.44095672E-05   5.19530615E-05  
  86               1.30165581E+00   2.64326501E+03   8.05752149E-01   1.57381766E-01   3.56962102E-02   5.21076949E-04   3.70840342E-04   5.96347099E-05   6.42331929E-05   5.18634453E-05  
  87               1.41840231E+00   2.67804768E+03   8.02646320E-01   1.57110979E-01   3.90747177E-02   5.20178464E-04   3.69645137E-04   5.95253539E-05   6.40494705E-05   5.17558533E-05  
  88               1.54585475E+00   2.71279922E+03   7.99392098E-01   1.56827257E-01   4.26146358E-02   5.19236885E-04   3.68378385E-04   5.94097747E-05   6.38574184E-05   5.16288217E-05  
  89               1.68487689E+00   2.74722804E+03   7.96037722E-01   1.56534807E-01   4.62634880E-02   5.18266115E-04   3.67057123E-04   5.92892943E-05   6.36588217E-05   5.14827843E-05  
  90               1.83638711E+00   2.78161204E+03   7.92550617E-01   1.56230786E-01   5.00567072E-02   5.17256729E-04   3.65667305E-04   5.91624044E-05   6.34523925E-05   5.13157443E-05  
  91               2.00136183E+00   2.81566497E+03   7.88984048E-01   1.55919840E-01   5.39363509E-02   5.16224073E-04   3.64228701E-04   5.90304524E-05   6.32400931E-05   5.11284686E-05  
  92               2.18083183E+00   2.84972051E+03   7.85291980E-01   1.55597954E-01   5.79524933E-02   5.15154834E-04   3.62721914E-04   5.88912183E-05   6.30201549E-05   5.09180845E-05  
  93               2.37588869E+00   2.88345912E+03   7.81537569E-01   1.55270634E-01   6.20364318E-02   5.14067208E-04   3.61171485E-04   5.87461750E-05   6.27949044E-05   5.06858863E-05  
  94               2.58769303E+00   2.91721252E+03   7.77669990E-01   1.54933448E-01   6.62434512E-02   5.12946492E-04   3.59555951E-04   5.85925580E-05   6.25624190E-05   5.04283837E-05  
  95               2.81748328E+00   2.95064155E+03   7.73761220E-01   1.54592672E-01   7.04952521E-02   5.11813422E-04   3.57904468E-04   5.84318578E-05   6.23253323E-05   5.01475241E-05  
  96               3.06658189E+00   2.98411155E+03   7.69749093E-01   1.54242886E-01   7.48594553E-02   5.10650014E-04   3.56190654E-04   5.82603416E-05   6.20813204E-05   4.98388815E-05  
  97               3.33640457E+00   3.01726964E+03   7.65713093E-01   1.53891018E-01   7.92495975E-02   5.09479162E-04   3.54447848E-04   5.80793702E-05   6.18332670E-05   4.95051114E-05  
  98               3.62841500E+00   3.05049404E+03   7.61582577E-01   1.53530909E-01   8.37425182E-02   5.08280425E-04   3.52645658E-04   5.78840754E-05   6.15785738E-05   4.91409434E-05  
  99               3.94414994E+00   3.08339531E+03   7.57448886E-01   1.53170523E-01   8.82388546E-02   5.07080116E-04   3.50823633E-04   5.76757775E-05   6.13205526E-05   4.87502005E-05  
  100              4.28527361E+00   3.11638657E+03   7.53228676E-01   1.52802593E-01   9.28292636E-02   5.05854113E-04   3.48945283E-04   5.74479386E-05   6.10561627E-05   4.83264975E-05  
  101              4.65359067E+00   3.14906931E+03   7.49020419E-01   1.52435704E-01   9.74066237E-02   5.04630777E-04   3.47054417E-04   5.72015372E-05   6.07889225E-05   4.78746804E-05  
