# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               Fe              
  1                1.00000000E-05   6.16384694E+02   8.38785571E-01   1.60291414E-01   4.30482532E-14   4.70825762E-04   2.99725296E-04   6.07956778E-05   0.00000000E+00   0.00000000E+00  
  2                2.63567724E-05   6.86986212E+02   8.38848333E-01   1.60275412E-01   2.19191774E-12   5.22711184E-04   2.52911914E-04   6.07896745E-05   0.00000000E+00   0.00000000E+00  
  3                4.66671785E-05   7.09968281E+02   8.38848272E-01   1.60275135E-01   5.74561801E-12   5.23667700E-04   2.52833431E-04   6.07892991E-05   0.00000000E+00   0.00000000E+00  
  4                6.99346882E-05   7.36020695E+02   8.38850070E-01   1.60274335E-01   1.76184832E-11   5.26197187E-04   2.51220483E-04   6.07888921E-05   0.00000000E+00   0.00000000E+00  
  5                9.66804123E-05   7.46729724E+02   8.38848548E-01   1.60274331E-01   2.51347797E-11   5.25831340E-04   2.51840269E-04   6.07886181E-05   0.00000000E+00   0.00000000E+00  
  6                1.27455342E-04   7.66793941E+02   8.38848091E-01   1.60273773E-01   5.55146151E-11   5.27193728E-04   2.51048504E-04   6.07883259E-05   0.00000000E+00   0.00000000E+00  
  7                1.62958223E-04   7.74057679E+02   8.38847404E-01   1.60273921E-01   6.79586799E-11   5.26772922E-04   2.51586692E-04   6.07880930E-05   0.00000000E+00   0.00000000E+00  
  8                2.03978681E-04   7.91899803E+02   8.38848235E-01   1.60273623E-01   1.31654463E-10   5.27740481E-04   2.51051964E-04   6.07879083E-05   0.00000000E+00   0.00000000E+00  
  9                2.51429119E-04   7.97667295E+02   8.38847641E-01   1.60273758E-01   1.51159116E-10   5.27347317E-04   2.51509133E-04   6.07876435E-05   0.00000000E+00   0.00000000E+00  
  10               3.06339378E-04   8.14629129E+02   8.38848297E-01   1.60273518E-01   2.74157475E-10   5.28119209E-04   2.51092595E-04   6.07874851E-05   0.00000000E+00   0.00000000E+00  
  11               3.69909872E-04   8.19698966E+02   8.38847787E-01   1.60273637E-01   3.05325393E-10   5.27769461E-04   2.51482025E-04   6.07871813E-05   0.00000000E+00   7.84449787E-16  
  12               4.43504426E-04   8.36404916E+02   8.38848337E-01   1.60273433E-01   5.33257146E-10   5.28419179E-04   2.51135458E-04   6.07870392E-05   0.00000000E+00   2.56846938E-15  
  13               5.28707617E-04   8.41181569E+02   8.38847900E-01   1.60273536E-01   5.85131717E-10   5.28114632E-04   2.51467816E-04   6.07866920E-05   0.00000000E+00   2.56847058E-15  
  14               6.27323418E-04   8.57929062E+02   8.38848370E-01   1.60273360E-01   9.96402451E-10   5.28672434E-04   2.51172446E-04   6.07865602E-05   0.00000000E+00   7.90213004E-15  
  15               7.41441180E-04   8.62616131E+02   8.38847994E-01   1.60273449E-01   1.08490243E-09   5.28408409E-04   2.51457789E-04   6.07861651E-05   0.00000000E+00   7.90213264E-15  
  16               8.73435408E-04   8.79648045E+02   8.38848404E-01   1.60273295E-01   1.81755481E-09   5.28895294E-04   2.51200412E-04   6.07860411E-05   0.00000000E+00   2.35122324E-14  
  17               1.02604388E-03   8.84452809E+02   8.38848085E-01   1.60273370E-01   1.97690963E-09   5.28672163E-04   2.51442379E-04   6.07855960E-05   0.00000000E+00   2.35122366E-14  
  18               1.20237374E-03   9.01926601E+02   8.38848444E-01   1.60273234E-01   3.27425402E-09   5.29098697E-04   2.51217005E-04   6.07854782E-05   0.00000000E+00   6.87329850E-14  
  19               1.40599149E-03   9.06989054E+02   8.38848176E-01   1.60273297E-01   3.57106613E-09   5.28914196E-04   2.51419652E-04   6.07849815E-05   0.00000000E+00   6.87329856E-14  
  20               1.64092718E-03   9.25097979E+02   8.38848491E-01   1.60273177E-01   5.87793556E-09   5.29289724E-04   2.51220994E-04   6.07848713E-05   0.00000000E+00   2.00805278E-13  
  21               1.91190657E-03   9.30586415E+02   8.38848273E-01   1.60273227E-01   6.45507704E-09   5.29143192E-04   2.51386361E-04   6.07843244E-05   1.09951751E-15   2.00805240E-13  
  22               2.22440979E-03   9.49451100E+02   8.38848543E-01   1.60273122E-01   1.05798790E-08   5.29470595E-04   2.51213760E-04   6.07842218E-05   1.88633034E-15   5.90592906E-13  
  23               2.58472095E-03   9.55493966E+02   8.38848369E-01   1.60273161E-01   1.17248113E-08   5.29358142E-04   2.51345928E-04   6.07836249E-05   4.80812714E-15   5.90592660E-13  
  24               2.99994664E-03   9.75335658E+02   8.38848596E-01   1.60273069E-01   1.92165250E-08   5.29642643E-04   2.51196916E-04   6.07835334E-05   8.05216291E-15   1.78336756E-12  
  25               3.47815623E-03   9.82239525E+02   8.38848464E-01   1.60273096E-01   2.16352212E-08   5.29564997E-04   2.51296379E-04   6.07828969E-05   2.17442680E-14   1.78336630E-12  
  26               4.02842546E-03   1.00332494E+03   8.38848648E-01   1.60273016E-01   3.56101448E-08   5.29809627E-04   2.51170064E-04   6.07828239E-05   3.56741106E-14   5.59957913E-12  
  27               4.66096616E-03   1.01130796E+03   8.38848551E-01   1.60273033E-01   4.08549679E-08   5.29762501E-04   2.51240733E-04   6.07821591E-05   1.03446066E-13   5.59957317E-12  
  28               5.38711658E-03   1.03396542E+03   8.38848682E-01   1.60272964E-01   6.78368913E-08   5.29969556E-04   2.51136639E-04   6.07821161E-05   2.86961314E-13   1.86526262E-11  
  29               6.21939595E-03   1.04345743E+03   8.38848611E-01   1.60272970E-01   7.98901351E-08   5.29950221E-04   2.51181488E-04   6.07814481E-05   5.32094960E-13   1.86525974E-11  
  30               7.17151138E-03   1.06814201E+03   8.38848675E-01   1.60272910E-01   1.34587330E-07   5.30121297E-04   2.51099564E-04   6.07814529E-05   1.46560045E-12   6.70846678E-11  
  31               8.25826473E-03   1.07958486E+03   8.38848611E-01   1.60272907E-01   1.63592811E-07   5.30123388E-04   2.51124284E-04   6.07808123E-05   3.03560424E-12   6.70845215E-11  
  32               9.49557394E-03   1.10670818E+03   8.38848571E-01   1.60272852E-01   2.80269133E-07   5.30258533E-04   2.51065319E-04   6.07808783E-05   8.27859398E-12   2.64913149E-10  
  33               1.08999230E-02   1.12069084E+03   8.38848475E-01   1.60272840E-01   3.53882824E-07   5.30274665E-04   2.51076511E-04   6.07803032E-05   1.95828016E-11   2.64912337E-10  
  34               1.24900486E-02   1.15085050E+03   8.38848252E-01   1.60272783E-01   6.18931747E-07   5.30376215E-04   2.51040654E-04   6.07804453E-05   5.30035968E-11   1.16850845E-09  
  35               1.42873413E-02   1.16805399E+03   8.38848028E-01   1.60272756E-01   8.15810111E-07   5.30398340E-04   2.51045572E-04   6.07799672E-05   1.45589522E-10   1.16850338E-09  
  36               1.63148098E-02   1.20181241E+03   8.38847405E-01   1.60272676E-01   1.45609716E-06   5.30469653E-04   2.51045961E-04   6.07801780E-05   3.90290704E-10   5.73735226E-09  
  37               1.85951851E-02   1.22286979E+03   8.38846696E-01   1.60272590E-01   2.00430056E-06   5.30490976E-04   2.51054823E-04   6.07797975E-05   1.24507023E-09   5.73731569E-09  
  38               2.11506598E-02   1.26099270E+03   8.38844915E-01   1.60272431E-01   3.65312176E-06   5.30538099E-04   2.51276604E-04   6.07800553E-05   3.26345666E-09   3.20391173E-08  
  39               2.39997016E-02   1.28736169E+03   8.38842440E-01   1.60272129E-01   5.30913984E-06   5.30555741E-04   2.51363417E-04   6.07797518E-05   1.25401047E-08   3.20387911E-08  
  40               2.71487179E-02   1.33272994E+03   8.38833296E-01   1.60271080E-01   1.01736537E-05   5.30583645E-04   2.52758917E-04   6.07798148E-05   5.75544469E-08   1.01129249E-07  
  41               3.05388196E-02   1.37732956E+03   8.38807227E-01   1.60267583E-01   1.84642028E-05   5.30591502E-04   2.56862070E-04   6.07788524E-05   2.29205401E-07   7.32297038E-07  
  42               3.40670198E-02   1.41965823E+03   8.38774056E-01   1.60265832E-01   3.13492542E-05   5.30594739E-04   2.76518075E-04   6.07784793E-05   5.78425205E-07   7.32278059E-07  
  43               3.77384549E-02   1.46028579E+03   8.38746950E-01   1.60263182E-01   5.05612454E-05   5.30594828E-04   2.80208131E-04   6.07776803E-05   3.02460821E-06   3.58037760E-06  
  44               4.15322932E-02   1.49897303E+03   8.38681280E-01   1.60255746E-01   7.77023552E-05   5.30574529E-04   2.93687576E-04   6.07750245E-05   1.18341764E-05   3.58015231E-06  
  45               4.51777802E-02   1.53361760E+03   8.38588505E-01   1.60246992E-01   1.11983721E-04   5.30544451E-04   3.24067864E-04   6.07718442E-05   3.16996727E-05   1.75526875E-05  
  46               4.83705170E-02   1.56202452E+03   8.38472402E-01   1.60238395E-01   1.49167112E-04   5.30508712E-04   3.77304395E-04   6.07687035E-05   6.66494095E-05   1.75514993E-05  
  47               5.15657700E-02   1.58906178E+03   8.38399301E-01   1.60228699E-01   1.94021705E-04   5.30480427E-04   3.77189064E-04   6.07650727E-05   6.66364483E-05   1.75501892E-05  
  48               5.47230120E-02   1.61433676E+03   8.38351557E-01   1.60224525E-01   2.45961374E-04   5.30469838E-04   3.77092043E-04   6.07635176E-05   6.66260536E-05   5.55441040E-05  
  49               5.76252034E-02   1.63664854E+03   8.38300665E-01   1.60220076E-01   3.01326433E-04   5.30457727E-04   3.77003909E-04   6.07618466E-05   6.66163410E-05   5.55418471E-05  
  50               6.08635795E-02   1.66036913E+03   8.38236171E-01   1.60214440E-01   3.71488092E-04   5.30441633E-04   3.76907472E-04   6.07597140E-05   6.66053688E-05   5.55390977E-05  
  51               6.44643471E-02   1.68562127E+03   8.38153842E-01   1.60207245E-01   4.61048678E-04   5.30420334E-04   3.76801564E-04   6.07569814E-05   6.65929227E-05   5.55357187E-05  
  52               6.84526092E-02   1.71210099E+03   8.38050093E-01   1.60198180E-01   5.73906487E-04   5.30392749E-04   3.76687329E-04   6.07535247E-05   6.65788858E-05   5.55316010E-05  
  53               7.28469785E-02   1.73985127E+03   8.37919077E-01   1.60186734E-01   7.16415410E-04   5.30357191E-04   3.76565300E-04   6.07491520E-05   6.65630147E-05   5.55265610E-05  
  54               7.76495140E-02   1.76841904E+03   8.37756763E-01   1.60172554E-01   8.92933147E-04   5.30312450E-04   3.76440512E-04   6.07437251E-05   6.65452439E-05   5.55204828E-05  
  55               8.27855940E-02   1.79731879E+03   8.37559744E-01   1.60155348E-01   1.10714576E-03   5.30257527E-04   3.76348947E-04   6.07371360E-05   6.65256549E-05   5.55132821E-05  
  56               8.82586060E-02   1.82624385E+03   8.37325031E-01   1.60134853E-01   1.36249111E-03   5.30191559E-04   3.76183529E-04   6.07292815E-05   6.65042021E-05   5.55048739E-05  
  57               9.43064183E-02   1.85639196E+03   8.37034414E-01   1.60109480E-01   1.67865224E-03   5.30109361E-04   3.75998066E-04   6.07195574E-05   6.64796901E-05   5.54946502E-05  
  58               1.00980001E-01   1.88745777E+03   8.36679547E-01   1.60078501E-01   2.06470865E-03   5.30008503E-04   3.75791488E-04   6.07076825E-05   6.64518221E-05   5.54823578E-05  
  59               1.08335551E-01   1.91949702E+03   8.36246579E-01   1.60040708E-01   2.53572859E-03   5.29884991E-04   3.75559703E-04   6.06931980E-05   6.64200350E-05   5.54675675E-05  
  60               1.16435020E-01   1.95221423E+03   8.35725920E-01   1.59995267E-01   3.10214325E-03   5.29736044E-04   3.75301120E-04   6.06757814E-05   6.63839870E-05   5.54499889E-05  
