# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                H2O              CO               CH4              N2               Mg              
  16               2.59791543E-04   6.32451739E+02   8.38212326E-01   1.60429493E-01   2.51246145E-14   7.34514671E-04   4.39782909E-05   4.86507385E-04   6.08303896E-05   0.00000000E+00  
  17               3.24286219E-04   6.49490483E+02   8.38254383E-01   1.60419356E-01   6.74257903E-14   7.02642487E-04   7.52912608E-05   4.54898745E-04   6.08272232E-05   0.00000000E+00  
  18               4.04832678E-04   6.49360747E+02   8.38222828E-01   1.60426859E-01   5.98559097E-14   7.26428426E-04   5.21079446E-05   4.78392623E-04   6.08255796E-05   0.00000000E+00  
  19               5.05575579E-04   6.66512739E+02   8.38266301E-01   1.60416365E-01   1.52994393E-13   6.93497403E-04   8.45860931E-05   4.45669662E-04   6.08221775E-05   0.00000000E+00  
  20               6.31401086E-04   6.66937169E+02   8.38234101E-01   1.60424114E-01   1.40408118E-13   7.17897580E-04   6.07026578E-05   4.69821485E-04   6.08198515E-05   0.00000000E+00  
  21               7.88675506E-04   6.84127781E+02   8.38277860E-01   1.60413538E-01   3.40930708E-13   6.84762651E-04   9.34840774E-05   4.36842528E-04   6.08162346E-05   0.00000000E+00  
  22               9.84954933E-04   6.84896198E+02   8.38244475E-01   1.60421583E-01   3.18621495E-13   7.10049782E-04   6.86443704E-05   4.61917023E-04   6.08129899E-05   0.00000000E+00  
  23               1.22987815E-03   7.02069840E+02   8.38287221E-01   1.60411241E-01   7.34959488E-13   6.77690573E-04   1.00736869E-04   4.29668046E-04   6.08091846E-05   0.00000000E+00  
  24               1.53504875E-03   7.02998223E+02   8.38252575E-01   1.60419598E-01   6.91490735E-13   7.03921335E-04   7.48956482E-05   4.55716475E-04   6.08046892E-05   0.00000000E+00  
  25               1.91495819E-03   7.20187143E+02   8.38293502E-01   1.60409688E-01   1.52354744E-12   6.72945228E-04   1.05673950E-04   4.24813835E-04   6.08006935E-05   0.00000000E+00  
  26               2.38735582E-03   7.21170065E+02   8.38257893E-01   1.60418285E-01   1.43473943E-12   6.99894229E-04   7.90638294E-05   4.51607376E-04   6.07945110E-05   0.00000000E+00  
  27               2.97390652E-03   7.38404623E+02   8.38296433E-01   1.60408945E-01   3.03438410E-12   6.70727744E-04   1.08085885E-04   4.22485451E-04   6.07902767E-05   0.00000000E+00  
  28               3.70166572E-03   7.39399498E+02   8.38260395E-01   1.60417652E-01   2.85451269E-12   6.97991554E-04   8.11155468E-05   4.49618093E-04   6.07818635E-05   0.00000000E+00  
  29               4.60316670E-03   7.56808398E+02   8.38296662E-01   1.60408856E-01   5.84699851E-12   6.70545619E-04   1.08456195E-04   4.22194761E-04   6.07773115E-05   0.00000000E+00  
  30               5.71964646E-03   7.57834014E+02   8.38260785E-01   1.60417527E-01   5.50037235E-12   6.97675006E-04   8.15791593E-05   4.49215060E-04   6.07660338E-05   0.00000000E+00  
  31               7.10080771E-03   7.75599696E+02   8.38295253E-01   1.60409159E-01   1.10185418E-11   6.71586519E-04   1.07591266E-04   4.23131903E-04   6.07610720E-05   0.00000000E+00  
  32               8.81055004E-03   7.76900612E+02   8.38260667E-01   1.60417519E-01   1.04756475E-11   6.97724816E-04   8.16655139E-05   4.49181911E-04   6.07463248E-05   0.00000000E+00  
  33               1.09253061E-02   7.95282379E+02   8.38294227E-01   1.60409361E-01   2.07431899E-11   6.72312160E-04   1.07024258E-04   4.23759550E-04   6.07408712E-05   0.00000000E+00  
  34               1.35428933E-02   7.97079884E+02   8.38261457E-01   1.60417276E-01   2.00894163E-11   6.97054308E-04   8.24586337E-05   4.48431847E-04   6.07220872E-05   0.00000000E+00  
  35               1.67824652E-02   8.16483267E+02   8.38295627E-01   1.60408953E-01   3.98779233E-11   6.71152723E-04   1.08324590E-04   4.22505660E-04   6.07162071E-05   0.00000000E+00  
  36               2.07947111E-02   8.19190076E+02   8.38265411E-01   1.60416232E-01   3.98958898E-11   6.93921796E-04   8.56990406E-05   4.45220793E-04   6.06931321E-05   0.00000000E+00  
  37               2.57663840E-02   8.39924380E+02   8.38301403E-01   1.60407429E-01   7.99142698E-11   6.66571293E-04   1.13033507E-04   4.17827725E-04   6.06868745E-05   0.00000000E+00  
  38               3.19314620E-02   8.44108841E+02   8.38274669E-01   1.60413814E-01   8.39966188E-11   6.86608455E-04   9.31107125E-05   4.37823112E-04   6.06597314E-05   0.00000000E+00  
  39               3.95908688E-02   8.66746959E+02   8.38314721E-01   1.60403930E-01   1.71949107E-10   6.55991291E-04   1.23735342E-04   4.07138816E-04   6.06534317E-05   0.00000000E+00  
  40               4.91114415E-02   8.72958468E+02   8.38291840E-01   1.60409155E-01   1.92119024E-10   6.72716655E-04   1.07101632E-04   4.23828923E-04   6.06228067E-05   0.00000000E+00  
  41               6.09878750E-02   8.98083847E+02   8.38337525E-01   1.60397518E-01   4.04997485E-10   6.36985019E-04   1.42872955E-04   3.87995679E-04   6.06167728E-05   0.00000000E+00  
  42               7.58172892E-02   9.07119215E+02   8.38321664E-01   1.60401354E-01   4.88203331E-10   6.48951306E-04   1.30986361E-04   3.99923059E-04   6.05839608E-05   0.00000000E+00  
  43               9.44370179E-02   9.35310878E+02   8.38377487E-01   1.60387761E-01   1.06130277E-09   6.06774737E-04   1.73272685E-04   3.57574861E-04   6.05783347E-05   0.00000000E+00  
  44               1.17862023E-01   9.47682712E+02   8.38368978E-01   1.60389809E-01   1.37877671E-09   6.13185480E-04   1.66945249E-04   3.63929222E-04   6.05438877E-05   0.00000000E+00  
  45               1.47584904E-01   9.79708872E+02   8.38433556E-01   1.60374068E-01   3.09525843E-09   5.64411665E-04   2.15914579E-04   3.14900896E-04   6.05385058E-05   0.00000000E+00  
  46               1.85434297E-01   9.96327077E+02   8.38434166E-01   1.60373892E-01   4.35192482E-09   5.63934685E-04   2.16499207E-04   3.14331037E-04   6.05029732E-05   4.51921549E-16  
  47               2.34044604E-01   1.03299935E+03   8.38503998E-01   1.60356849E-01   1.00437881E-08   5.11208769E-04   2.69517354E-04   2.61261614E-04   6.04972577E-05   3.76173285E-15  
  48               2.96748668E-01   1.05489985E+03   8.38513828E-01   1.60354420E-01   1.52721632E-08   5.03768872E-04   2.77104695E-04   2.53679873E-04   6.04608133E-05   1.07172088E-14  
  49               3.78126618E-01   1.09741302E+03   8.38582929E-01   1.60337532E-01   3.61728582E-08   4.51594974E-04   3.29633495E-04   2.01109860E-04   6.04545372E-05   9.51989578E-14  
  50               4.83987114E-01   1.12578734E+03   8.38599638E-01   1.60333417E-01   5.91730221E-08   4.38946063E-04   3.42458136E-04   1.88284628E-04   6.04174265E-05   3.25244270E-13  
  51               6.21856732E-01   1.17562352E+03   8.38661137E-01   1.60318357E-01   1.43360375E-07   3.92456052E-04   3.89284515E-04   1.41426224E-04   6.04108732E-05   3.02497060E-12  
  52               8.01435993E-01   1.21194319E+03   8.38680695E-01   1.60313520E-01   2.50409354E-07   3.77577148E-04   4.04328633E-04   1.26376967E-04   6.03739661E-05   1.20929363E-11  
  53               1.03303024E+00   1.26987646E+03   8.38727778E-01   1.60301889E-01   6.06808408E-07   3.41741942E-04   4.40409410E-04   9.02712390E-05   6.03665799E-05   1.09712646E-10  
  54               1.32858776E+00   1.31370702E+03   8.38743716E-01   1.60297796E-01   1.08526834E-06   3.29269447E-04   4.53007495E-04   7.76648426E-05   6.03293501E-05   4.57931670E-10  
  55               1.69631732E+00   1.37708020E+03   8.38772267E-01   1.60290288E-01   2.46864183E-06   3.06599295E-04   4.75911977E-04   5.47396410E-05   6.03184200E-05   3.42870097E-09  
  56               2.14491855E+00   1.42443747E+03   8.38779265E-01   1.60287455E-01   4.21110508E-06   2.99214613E-04   4.83598734E-04   4.70406599E-05   6.02785944E-05   1.24928616E-08  
  57               2.68121530E+00   1.49003829E+03   8.38788118E-01   1.60282200E-01   8.68016233E-06   2.87388942E-04   4.96891573E-04   3.37245051E-05   6.02632195E-05   7.09721124E-08  
  58               3.30763918E+00   1.53948002E+03   8.38771860E-01   1.60277476E-01   1.39985564E-05   2.86319532E-04   5.01761310E-04   2.88282732E-05   6.02219038E-05   2.19572776E-07  
  59               4.00972440E+00   1.60649098E+03   8.38751774E-01   1.60273020E-01   2.64787149E-05   2.96465382E-04   5.10727041E-04   1.98355232E-05   6.02092973E-05   9.31529312E-07  
  60               4.74855882E+00   1.65597855E+03   8.38728958E-01   1.60269121E-01   4.02865354E-05   2.98132827E-04   5.13804868E-04   1.67302195E-05   6.01770634E-05   3.97503732E-06  
  61               5.48194147E+00   1.71899289E+03   8.38649150E-01   1.60258291E-01   6.83644570E-05   3.17876872E-04   5.18956956E-04   1.15314356E-05   6.01721420E-05   1.98506292E-05  
  62               6.13700449E+00   1.77104055E+03   8.38514117E-01   1.60246921E-01   1.02798261E-04   3.84437520E-04   5.22903283E-04   7.54599473E-06   6.01720918E-05   6.48615879E-05  
  63               6.70740208E+00   1.81270471E+03   8.38469787E-01   1.60241333E-01   1.39930727E-04   3.83187132E-04   5.24061036E-04   6.36074831E-06   6.01647075E-05   6.47106393E-05  
  64               7.19662466E+00   1.84635088E+03   8.38436158E-01   1.60238077E-01   1.77583539E-04   3.82363850E-04   5.24815860E-04   5.58699646E-06   6.01581270E-05   6.45849491E-05  
  65               7.57912817E+00   1.87120666E+03   8.38406530E-01   1.60235291E-01   2.10474481E-04   3.81845216E-04   5.25281888E-04   5.10512033E-06   6.01521772E-05   6.44888681E-05  
  66               8.03076841E+00   1.89945943E+03   8.38367220E-01   1.60231663E-01   2.53883015E-04   3.81325220E-04   5.25740479E-04   4.62646053E-06   6.01447623E-05   6.43771343E-05  
  67               8.55990893E+00   1.93072728E+03   8.38285612E-01   1.60221204E-01   3.10197567E-04   3.80817774E-04   5.26146110E-04   4.17645497E-06   6.01329709E-05   6.42469002E-05  
  68               8.97436555E+00   1.95435674E+03   8.38240763E-01   1.60217184E-01   3.59338247E-04   3.80497701E-04   5.26424597E-04   3.87683175E-06   6.01252269E-05   6.41482336E-05  
  69               9.29107063E+00   1.97163847E+03   8.38204448E-01   1.60213938E-01   3.99095225E-04   3.80273024E-04   5.26602803E-04   3.68177275E-06   6.01188758E-05   6.40741504E-05  
  70               9.67186800E+00   1.99202492E+03   8.38157271E-01   1.60209738E-01   4.50642123E-04   3.80040364E-04   5.26794911E-04   3.46830598E-06   6.01111972E-05   6.39857928E-05  
  71               1.01248363E+01   2.01516760E+03   8.38097847E-01   1.60204472E-01   5.15462580E-04   3.79836427E-04   5.26983926E-04   3.25283809E-06   6.01015001E-05   6.38827097E-05  
  72               1.06603892E+01   2.04168145E+03   8.38021370E-01   1.60197718E-01   5.98940011E-04   3.79565745E-04   5.27172903E-04   3.03060995E-06   6.00897982E-05   6.37624747E-05  
  73               1.12933924E+01   2.07134562E+03   8.37924361E-01   1.60189178E-01   7.04737745E-04   3.79293970E-04   5.27347274E-04   2.81481424E-06   6.00751930E-05   6.36236117E-05  
  74               1.20369150E+01   2.10468903E+03   8.37799136E-01   1.60178181E-01   8.41218417E-04   3.79014969E-04   5.27508304E-04   2.60158409E-06   6.00575488E-05   6.34636060E-05  
  75               1.29051207E+01   2.14118175E+03   8.37640833E-01   1.60164310E-01   1.01364936E-03   3.78741721E-04   5.27641333E-04   2.40374275E-06   6.00358978E-05   6.32818916E-05  
  76               1.39134475E+01   2.18125601E+03   8.37438152E-01   1.60146576E-01   1.23433030E-03   3.78467071E-04   5.27746875E-04   2.21701106E-06   6.00099426E-05   6.30760445E-05  
  77               1.50788754E+01   2.22424683E+03   8.37184070E-01   1.60124374E-01   1.51088329E-03   3.78200428E-04   5.27812981E-04   2.05073714E-06   5.99785891E-05   6.28457851E-05  
  78               1.64203201E+01   2.27050523E+03   8.36862922E-01   1.60096334E-01   1.86035395E-03   3.77933279E-04   5.27839403E-04   1.89997631E-06   5.99413170E-05   6.25887650E-05  
  79               1.79589316E+01   2.31925397E+03   8.36464114E-01   1.60061332E-01   2.29209821E-03   3.77671382E-04   5.27815279E-04   1.77108321E-06   5.98967424E-05   6.23048545E-05  
  80               1.97177598E+01   2.37082039E+03   8.35962755E-01   1.60018131E-01   2.82827296E-03   3.83759700E-04   5.27774938E-04   1.63102004E-06   5.98465664E-05   6.19920135E-05  
  81               2.17236277E+01   2.42438675E+03   8.35364686E-01   1.59965991E-01   3.47868138E-03   3.83619463E-04   5.27643358E-04   1.53977026E-06   5.97852360E-05   6.16504735E-05  
  82               2.40074609E+01   2.48032369E+03   8.34636586E-01   1.59902527E-01   4.27050971E-03   3.83446792E-04   5.27450803E-04   1.46333326E-06   5.97135979E-05   6.12776484E-05  
  83               2.66039068E+01   2.53782206E+03   8.33770967E-01   1.59827091E-01   5.21188731E-03   3.83249434E-04   5.27190853E-04   1.40455503E-06   5.96301744E-05   6.08739999E-05  
  84               2.95530632E+01   2.59728643E+03   8.32739299E-01   1.59737193E-01   6.33383624E-03   3.83023698E-04   5.26858325E-04   1.35866508E-06   5.95335305E-05   6.04369426E-05  
  85               3.29008231E+01   2.65791287E+03   8.31539095E-01   1.59632621E-01   7.63904283E-03   3.82781421E-04   5.26447948E-04   1.32823508E-06   5.94220227E-05   5.99671960E-05  
  86               3.66994510E+01   2.72017464E+03   8.30139028E-01   1.59510646E-01   9.16156496E-03   3.82520759E-04   5.25952423E-04   1.30911840E-06   5.92937087E-05   5.94620936E-05  
  87               4.10083291E+01   2.78325631E+03   8.28545669E-01   1.59371843E-01   1.08942316E-02   3.82258783E-04   5.25368207E-04   1.30399716E-06   5.91466848E-05   5.89228888E-05  
  88               4.58945738E+01   2.84768249E+03   8.26726532E-01   1.59213383E-01   1.28723572E-02   3.81996512E-04   5.24686095E-04   1.30935880E-06   5.89781649E-05   5.83470286E-05  
  89               5.14331205E+01   2.91274487E+03   8.24695607E-01   1.59036490E-01   1.50806939E-02   3.81755230E-04   5.23903936E-04   1.32759589E-06   5.87854865E-05   5.77361418E-05  
  90               5.77071578E+01   2.97894205E+03   8.22421776E-01   1.58838453E-01   1.75530602E-02   3.81539344E-04   5.23010952E-04   1.35596853E-06   5.85641892E-05   5.70882472E-05  
  91               6.48076498E+01   3.04553007E+03   8.19933537E-01   1.58621762E-01   2.02584252E-02   3.81375051E-04   5.22007542E-04   1.39722276E-06   5.83098243E-05   5.64060458E-05  
  92               7.28220107E+01   3.11292634E+03   8.17204774E-01   1.58384142E-01   2.32251647E-02   3.81266775E-04   5.20883078E-04   1.44887701E-06   5.80147803E-05   5.56892490E-05  
  93               8.18389398E+01   3.18022797E+03   8.14287566E-01   1.58130136E-01   2.63966017E-02   3.81241729E-04   5.19643632E-04   1.51401117E-06   5.76712985E-05   5.49430728E-05  
  94               9.19543503E+01   3.24806992E+03   8.11145653E-01   1.57856584E-01   2.98121459E-02   3.81294046E-04   5.18274894E-04   1.58956290E-06   5.72643635E-05   5.41671325E-05  
  95               1.03273396E+02   3.31549138E+03   8.07852264E-01   1.57569871E-01   3.33921223E-02   3.81447712E-04   5.16786553E-04   1.67953898E-06   5.67786084E-05   5.33673290E-05  
  96               1.15912292E+02   3.38334248E+03   8.04355305E-01   1.57265452E-01   3.71931583E-02   3.81681771E-04   5.15158120E-04   1.78050664E-06   5.61846054E-05   5.25423654E-05  
  97               1.29999898E+02   3.45071403E+03   8.00738433E-01   1.56950621E-01   4.11242397E-02   3.82012560E-04   5.13399683E-04   1.89703909E-06   5.54530071E-05   5.16980161E-05  
  98               1.45677243E+02   3.51853205E+03   7.96937535E-01   1.56619781E-01   4.52550534E-02   3.82404330E-04   5.11484987E-04   2.02566832E-06   5.45301102E-05   5.08325082E-05  
  99               1.63101874E+02   3.58587218E+03   7.93049049E-01   1.56281336E-01   4.94806786E-02   3.82870051E-04   5.09424716E-04   2.17182406E-06   5.33665384E-05   4.99516543E-05  
  100              1.82452328E+02   3.65379038E+03   7.88989903E-01   1.55928033E-01   5.38913945E-02   3.83359860E-04   5.07184657E-04   2.33170552E-06   5.18717014E-05   4.90527588E-05  
  101              2.03932855E+02   3.72128669E+03   7.84874549E-01   1.55569844E-01   5.83626702E-02   3.83894044E-04   5.04776579E-04   2.51220214E-06   4.99768398E-05   4.81415826E-05  
