# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                H2O              CO               CH4              N2               Mg              
  14               3.36173450E-03   5.74004184E+02   8.38151785E-01   1.60444147E-01   9.89026962E-17   7.79864128E-04   4.47626343E-09   5.31275486E-04   6.02073118E-05   0.00000000E+00  
  15               4.00360725E-03   5.79239726E+02   8.38151716E-01   1.60444164E-01   1.37393984E-16   7.79864027E-04   4.76165631E-09   5.31275258E-04   6.01550672E-05   0.00000000E+00  
  16               4.75276094E-03   5.88800014E+02   8.38151719E-01   1.60444163E-01   2.64524910E-16   7.79861942E-04   7.03185114E-09   5.31272934E-04   6.01556970E-05   0.00000000E+00  
  17               5.62690444E-03   5.94205791E+02   8.38151649E-01   1.60444180E-01   3.65753301E-16   7.79861686E-04   7.51720870E-09   5.31272505E-04   6.01026673E-05   0.00000000E+00  
  18               6.64654427E-03   6.04127728E+02   8.38151658E-01   1.60444178E-01   6.98888738E-16   7.79858369E-04   1.11152330E-08   5.31268835E-04   6.01057923E-05   0.00000000E+00  
  19               7.83531288E-03   6.10004592E+02   8.38151589E-01   1.60444193E-01   9.81383431E-16   7.79857628E-04   1.21523779E-08   5.31267844E-04   6.00551856E-05   0.00000000E+00  
  20               9.22048900E-03   6.20533094E+02   8.38151605E-01   1.60444188E-01   1.88809561E-15   7.79851994E-04   1.82161793E-08   5.31261673E-04   6.00628905E-05   0.00000000E+00  
  21               1.08336511E-02   6.27063153E+02   8.38151547E-01   1.60444202E-01   2.71551272E-15   7.79850113E-04   2.05122142E-08   5.31259408E-04   6.00168667E-05   0.00000000E+00  
  22               1.27116348E-02   6.38432864E+02   8.38151569E-01   1.60444192E-01   5.31574255E-15   7.79839831E-04   3.14606467E-08   5.31248289E-04   6.00309655E-05   0.00000000E+00  
  23               1.48967077E-02   6.45956280E+02   8.38151523E-01   1.60444201E-01   7.95894128E-15   7.79834868E-04   3.70472896E-08   5.31242691E-04   5.99935977E-05   0.00000000E+00  
  24               1.74375533E-02   6.58402314E+02   8.38151579E-01   1.60444187E-01   1.59659596E-14   7.79814497E-04   5.85130160E-08   5.31220961E-04   6.00152997E-05   0.00000000E+00  
  25               2.03896599E-02   6.67089692E+02   8.38151522E-01   1.60444184E-01   2.49323110E-14   7.79801822E-04   7.21630279E-08   5.31207201E-04   5.99879737E-05   0.00000000E+00  
  26               2.38163344E-02   6.80881140E+02   8.38151621E-01   1.60444159E-01   5.15731663E-14   7.79757732E-04   1.18072673E-07   5.31160832E-04   6.00181507E-05   0.00000000E+00  
  27               2.77888224E-02   6.91165743E+02   8.38151481E-01   1.60444119E-01   8.52089993E-14   7.79722678E-04   1.54713276E-07   5.31123823E-04   6.00044175E-05   0.00000000E+00  
  28               3.23877933E-02   7.06739016E+02   8.38151678E-01   1.60444070E-01   1.83799216E-13   7.79615246E-04   2.65254857E-07   5.31012395E-04   6.00444220E-05   0.00000000E+00  
  29               3.77029596E-02   7.18942632E+02   8.38151599E-01   1.60443994E-01   3.22120328E-13   7.79513014E-04   3.70394846E-07   5.30906443E-04   6.00447502E-05   0.00000000E+00  
  30               4.38351427E-02   7.36508783E+02   8.38152043E-01   1.60443884E-01   7.20446125E-13   7.79226835E-04   6.61849847E-07   5.30613125E-04   6.00918997E-05   0.00000000E+00  
  31               5.08948055E-02   7.50892567E+02   8.38152475E-01   1.60443776E-01   1.33362727E-12   7.78913136E-04   9.81034565E-07   5.30292220E-04   6.01044288E-05   0.00000000E+00  
  32               5.90082691E-02   7.70729654E+02   8.38153638E-01   1.60443488E-01   3.07809275E-12   7.78085248E-04   1.81755732E-06   5.29451426E-04   6.01558587E-05   0.00000000E+00  
  33               6.83252421E-02   7.87517239E+02   8.38154988E-01   1.60443151E-01   5.96533792E-12   7.77080413E-04   2.83140069E-06   5.28433102E-04   6.01770246E-05   0.00000000E+00  
  34               7.90239376E-02   8.09759405E+02   8.38158341E-01   1.60442317E-01   1.40208153E-11   7.74578862E-04   5.34540455E-06   5.25908790E-04   6.02281403E-05   0.00000000E+00  
  35               9.13078736E-02   8.29044535E+02   8.38162547E-01   1.60441258E-01   2.80078323E-11   7.71369991E-04   8.56695701E-06   5.22675649E-04   6.02529712E-05   0.00000000E+00  
  36               1.05438342E-01   8.53818068E+02   8.38172329E-01   1.60438798E-01   6.61615839E-11   7.63883659E-04   1.60673740E-05   5.15150489E-04   6.02998155E-05   0.00000000E+00  
  37               1.21735521E-01   8.75781182E+02   8.38184691E-01   1.60435599E-01   1.34630355E-10   7.54211445E-04   2.57541245E-05   5.05435629E-04   6.03241777E-05   0.00000000E+00  
  38               1.40677502E-01   9.03321583E+02   8.38210361E-01   1.60428871E-01   3.16722615E-10   7.33914289E-04   4.60665570E-05   4.85069990E-04   6.03633740E-05   0.00000000E+00  
  39               1.62899762E-01   9.28258955E+02   8.38241209E-01   1.60420895E-01   6.50577318E-10   7.09553719E-04   7.04529685E-05   4.60629038E-04   6.03831337E-05   0.00000000E+00  
  40               1.89468867E-01   9.59178408E+02   8.38298132E-01   1.60407037E-01   1.52410485E-09   6.66578217E-04   1.13504900E-04   4.17494021E-04   6.04120965E-05   0.00000000E+00  
  41               2.21876905E-01   9.88244533E+02   8.38357250E-01   1.60392636E-01   3.19472867E-09   6.21936186E-04   1.58274864E-04   3.72653400E-04   6.04250566E-05   2.03655835E-16  
  42               2.62456601E-01   1.02414289E+03   8.38440393E-01   1.60372372E-01   7.58155431E-09   5.59163197E-04   2.21284047E-04   3.09561309E-04   6.04434916E-05   1.80646913E-15  
  43               3.14161789E-01   1.05837617E+03   8.38509851E-01   1.60355421E-01   1.61328542E-08   5.06724448E-04   2.74001371E-04   2.56789956E-04   6.04479302E-05   1.22506525E-14  
  44               3.80717839E-01   1.09901919E+03   8.38585956E-01   1.60336832E-01   3.73591534E-08   4.49270417E-04   3.31809154E-04   1.98932536E-04   6.04549736E-05   1.03363670E-13  
  45               4.66014342E-01   1.13725794E+03   8.38638386E-01   1.60324004E-01   7.66810826E-08   4.09667119E-04   3.71704657E-04   1.59010216E-04   6.04500667E-05   6.36200380E-13  
  46               5.73938356E-01   1.18071474E+03   8.38688224E-01   1.60311789E-01   1.64668708E-07   3.71979413E-04   4.09672497E-04   1.21018852E-04   6.04472124E-05   4.35435016E-12  
  47               7.08030828E-01   1.22039849E+03   8.38718597E-01   1.60304306E-01   3.10654759E-07   3.48924169E-04   4.32917845E-04   9.77614339E-05   6.04340103E-05   2.12033550E-11  
  48               8.71079458E-01   1.26457272E+03   8.38747124E-01   1.60297226E-01   6.04641960E-07   3.27147982E-04   4.54862674E-04   7.58040946E-05   6.04240852E-05   1.10528329E-10  
  49               1.06569168E+00   1.30460264E+03   8.38763951E-01   1.60292946E-01   1.05027013E-06   3.14074123E-04   4.68054605E-04   6.26044632E-05   6.04060819E-05   4.29435834E-10  
  50               1.29394415E+00   1.34922691E+03   8.38780274E-01   1.60288634E-01   1.88686948E-06   3.01065905E-04   4.81201715E-04   4.94476349E-05   6.03929078E-05   1.79733869E-09  
  51               1.55758512E+00   1.38986786E+03   8.38789329E-01   1.60285873E-01   3.08495199E-06   2.93161934E-04   4.89311350E-04   4.13299819E-05   6.03734054E-05   5.92180529E-09  
  52               1.85825064E+00   1.43538751E+03   8.38797089E-01   1.60282843E-01   5.22813007E-06   2.85321082E-04   4.97720725E-04   3.29098597E-05   6.03596280E-05   2.10994031E-08  
  53               2.19818248E+00   1.47702350E+03   8.38797637E-01   1.60280364E-01   8.17054747E-06   2.81015772E-04   5.03023802E-04   2.75951616E-05   6.03400947E-05   6.13396649E-08  
  54               2.57700686E+00   1.52336365E+03   8.38782762E-01   1.60275354E-01   1.31687435E-05   2.78672262E-04   5.08598979E-04   2.19982559E-05   6.03255389E-05   1.89202544E-07  
  55               2.98429425E+00   1.56537348E+03   8.38764841E-01   1.60273262E-01   1.97115598E-05   2.93174436E-04   5.13119999E-04   1.74636000E-05   6.03097018E-05   3.18782002E-07  
  56               3.41372301E+00   1.61186589E+03   8.38754290E-01   1.60270609E-01   3.03575329E-05   2.91477638E-04   5.16593285E-04   1.39745896E-05   6.02998378E-05   1.47048605E-06  
  57               3.86007576E+00   1.65470758E+03   8.38730525E-01   1.60267042E-01   4.41245898E-05   2.94794004E-04   5.19108250E-04   1.14400936E-05   6.02879539E-05   5.21202683E-06  
  58               4.29333426E+00   1.70286356E+03   8.38670564E-01   1.60259759E-01   6.65184066E-05   3.11683482E-04   5.22082262E-04   8.43632345E-06   6.02872128E-05   1.79165916E-05  
  59               4.67845270E+00   1.74160493E+03   8.38588153E-01   1.60251541E-01   9.08484054E-05   3.43249320E-04   5.24098749E-04   6.38948937E-06   6.02852698E-05   3.94093387E-05  
  60               4.99748963E+00   1.77263836E+03   8.38505571E-01   1.60244943E-01   1.15502998E-04   3.81882874E-04   5.25472536E-04   4.99214616E-06   6.02848596E-05   6.50428024E-05  
  61               5.33648312E+00   1.80293567E+03   8.38468051E-01   1.60240230E-01   1.44629620E-04   3.81242709E-04   5.26037372E-04   4.40701150E-06   6.02796397E-05   6.49425016E-05  
  62               5.62101010E+00   1.82802468E+03   8.38442197E-01   1.60237798E-01   1.73339366E-04   3.80774577E-04   5.26451452E-04   3.98076051E-06   6.02761928E-05   6.48593683E-05  
  63               5.84064716E+00   1.84585362E+03   8.38421372E-01   1.60235875E-01   1.96339800E-04   3.80489914E-04   5.26696577E-04   3.72591489E-06   6.02724923E-05   6.47972892E-05  
  64               6.08875476E+00   1.86633964E+03   8.38394378E-01   1.60233405E-01   2.26080748E-04   3.80177665E-04   5.26962425E-04   3.44802903E-06   6.02688880E-05   6.47265842E-05  
  65               6.36788329E+00   1.88756735E+03   8.38363047E-01   1.60230572E-01   2.60482894E-04   3.79898861E-04   5.27192233E-04   3.20430883E-06   6.02636632E-05   6.46496373E-05  
  66               6.68026281E+00   1.91145255E+03   8.38292639E-01   1.60221190E-01   3.04557652E-04   3.79595902E-04   5.27411999E-04   2.94830311E-06   6.02561135E-05   6.45609318E-05  
  67               6.91683071E+00   1.92811533E+03   8.38261565E-01   1.60218429E-01   3.38545048E-04   3.79413426E-04   5.27550316E-04   2.79678619E-06   6.02511868E-05   6.44976890E-05  
  68               7.09073428E+00   1.94091764E+03   8.38235494E-01   1.60216108E-01   3.67038564E-04   3.79284189E-04   5.27656961E-04   2.67945490E-06   6.02480777E-05   6.44502957E-05  
  69               7.28979139E+00   1.95421958E+03   8.38206867E-01   1.60213569E-01   3.98303159E-04   3.79155084E-04   5.27748769E-04   2.57570903E-06   6.02436264E-05   6.43981388E-05  
  70               7.51668747E+00   1.97005588E+03   8.38169749E-01   1.60210282E-01   4.38794707E-04   3.79024951E-04   5.27859411E-04   2.45014162E-06   6.02391704E-05   6.43376134E-05  
  71               7.77423125E+00   1.98652302E+03   8.38128374E-01   1.60206630E-01   4.83925131E-04   3.78881425E-04   5.27953739E-04   2.33900553E-06   6.02331945E-05   6.42713036E-05  
  72               8.06531620E+00   2.00562512E+03   8.38075522E-01   1.60201971E-01   5.41492175E-04   3.78761423E-04   5.28060809E-04   2.21114147E-06   6.02269542E-05   6.41955608E-05  
  73               8.39278271E+00   2.02540755E+03   8.38016114E-01   1.60196749E-01   6.06256175E-04   3.78608787E-04   5.28149515E-04   2.09894127E-06   6.02189839E-05   6.41131513E-05  
  74               8.76207136E+00   2.04797761E+03   8.37940801E-01   1.60190134E-01   6.88338045E-04   3.78436716E-04   5.28244615E-04   1.97484944E-06   6.02103729E-05   6.40197997E-05  
  75               9.17714742E+00   2.07137799E+03   8.37854899E-01   1.60182605E-01   7.81911110E-04   3.78277396E-04   5.28320058E-04   1.86631771E-06   6.01997008E-05   6.39182384E-05  
  76               9.64222731E+00   2.09756689E+03   8.37747089E-01   1.60173162E-01   8.99324637E-04   3.78102137E-04   5.28395156E-04   1.75066096E-06   6.01879534E-05   6.38045573E-05  
  77               1.01617851E+01   2.12454948E+03   8.37623730E-01   1.60162373E-01   1.03362508E-03   3.77939204E-04   5.28448458E-04   1.65101242E-06   6.01737800E-05   6.36816586E-05  
  78               1.07406150E+01   2.15424973E+03   8.37470434E-01   1.60148972E-01   1.20049274E-03   3.77762453E-04   5.28495058E-04   1.54798857E-06   6.01580043E-05   6.35455318E-05  
  79               1.13838438E+01   2.18464660E+03   8.37295099E-01   1.60133658E-01   1.39130600E-03   3.77596631E-04   5.28517964E-04   1.46068240E-06   6.01393647E-05   6.33992651E-05  
  80               1.20970131E+01   2.21764409E+03   8.37079380E-01   1.60114824E-01   1.62604604E-03   3.77417361E-04   5.28528314E-04   1.37248538E-06   6.01184952E-05   6.32386992E-05  
  81               1.28861005E+01   2.25118689E+03   8.36833613E-01   1.60093378E-01   1.89344385E-03   3.77246868E-04   5.28513124E-04   1.29915499E-06   6.00942369E-05   6.30671626E-05  
  82               1.37576296E+01   2.28715144E+03   8.36534757E-01   1.60067305E-01   2.21858407E-03   3.77062069E-04   5.28479666E-04   1.22654147E-06   6.00669946E-05   6.28803377E-05  
  83               1.47186901E+01   2.32347904E+03   8.36194612E-01   1.60037435E-01   2.58645532E-03   3.76882516E-04   5.28417541E-04   1.16752043E-06   6.00356098E-05   6.26816319E-05  
  84               1.57766156E+01   2.36201709E+03   8.35780138E-01   1.60001813E-01   3.02806513E-03   3.83066814E-04   5.28355283E-04   1.09152717E-06   6.00022549E-05   6.24668357E-05  
  85               1.69399418E+01   2.40073992E+03   8.35324550E-01   1.59962096E-01   3.52352107E-03   3.82965634E-04   5.28241219E-04   1.04654532E-06   5.99626484E-05   6.22396828E-05  
  86               1.82184639E+01   2.44147402E+03   8.34784772E-01   1.59915041E-01   4.11055658E-03   3.82834154E-04   5.28097611E-04   1.00341724E-06   5.99181997E-05   6.19953497E-05  
  87               1.96223174E+01   2.48226392E+03   8.34184449E-01   1.59862715E-01   4.76343783E-03   3.82688599E-04   5.27922450E-04   9.70608218E-07   5.98682951E-05   6.17377549E-05  
  88               2.11629648E+01   2.52483888E+03   8.33483292E-01   1.59801603E-01   5.52599354E-03   3.82512733E-04   5.27711956E-04   9.39794039E-07   5.98124306E-05   6.14621411E-05  
  89               2.28528746E+01   2.56736700E+03   8.32710726E-01   1.59734274E-01   6.36620141E-03   3.82324788E-04   5.27467252E-04   9.17884074E-07   5.97502227E-05   6.11724639E-05  
  90               2.47059455E+01   2.61143552E+03   8.31822111E-01   1.59656833E-01   7.33262283E-03   3.82108344E-04   5.27181585E-04   8.98136158E-07   5.96808146E-05   6.08640675E-05  
  91               2.67373485E+01   2.65541516E+03   8.30851454E-01   1.59572250E-01   8.38825076E-03   3.81882665E-04   5.26858702E-04   8.86031450E-07   5.96040282E-05   6.05407580E-05  
  92               2.89639012E+01   2.70067227E+03   8.29752842E-01   1.59476519E-01   9.58302820E-03   3.81632490E-04   5.26489791E-04   8.76354907E-07   5.95186674E-05   6.01982551E-05  
  93               3.14037028E+01   2.74588134E+03   8.28561124E-01   1.59372682E-01   1.08790344E-02   3.81376605E-04   5.26080102E-04   8.73166629E-07   5.94246419E-05   5.98399193E-05  
  94               3.40766588E+01   2.79200366E+03   8.27237865E-01   1.59257387E-01   1.23180735E-02   3.81104271E-04   5.25621005E-04   8.73044132E-07   5.93205440E-05   5.94625324E-05  
  95               3.70042700E+01   2.83802833E+03   8.25817166E-01   1.59133610E-01   1.38630394E-02   3.80833321E-04   5.25118512E-04   8.78860479E-07   5.92062282E-05   5.90689235E-05  
  96               4.02096523E+01   2.88500916E+03   8.24250942E-01   1.58997158E-01   1.55662293E-02   3.80550789E-04   5.24560930E-04   8.87225559E-07   5.90796106E-05   5.86555182E-05  
  97               4.37177087E+01   2.93174797E+03   8.22590353E-01   1.58852495E-01   1.73719827E-02   3.80280345E-04   5.23958466E-04   9.01525996E-07   5.89406841E-05   5.82261448E-05  
  98               4.75551767E+01   2.97938842E+03   8.20777180E-01   1.58694544E-01   1.93436166E-02   3.80006512E-04   5.23296257E-04   9.18316195E-07   5.87863532E-05   5.77768845E-05  
  99               5.17505834E+01   3.02669711E+03   8.18875366E-01   1.58528882E-01   2.14115670E-02   3.79756456E-04   5.22587844E-04   9.41072766E-07   5.86164570E-05   5.73121351E-05  
  100              5.63318981E+01   3.07481708E+03   8.16819426E-01   1.58349800E-01   2.36470516E-02   3.79512510E-04   5.21815957E-04   9.66395744E-07   5.84264701E-05   5.68281102E-05  
  101              6.13267569E+01   3.12239996E+03   8.14691934E-01   1.58164499E-01   2.59602440E-02   3.79305857E-04   5.20999145E-04   9.98000087E-07   5.82160966E-05   5.63303668E-05  
