# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               Fe              
  1                1.00000000E-05   7.45443422E+02   8.38851052E-01   1.60272876E-01   7.35024104E-11   5.29651731E-04   2.48990343E-04   6.07894139E-05   0.00000000E+00   0.00000000E+00  
  2                1.27462490E-05   7.53948233E+02   8.38850929E-01   1.60272873E-01   9.72979699E-11   5.29714155E-04   2.49115243E-04   6.07893878E-05   0.00000000E+00   0.00000000E+00  
  3                1.62390136E-05   7.62403972E+02   8.38850817E-01   1.60272870E-01   1.27403619E-10   5.29769629E-04   2.49229500E-04   6.07893577E-05   0.00000000E+00   0.00000000E+00  
  4                2.06871928E-05   7.69463678E+02   8.38850737E-01   1.60272872E-01   1.55395624E-10   5.29806532E-04   2.49308318E-04   6.07893201E-05   0.00000000E+00   0.00000000E+00  
  5                2.63543330E-05   7.77622978E+02   8.38850641E-01   1.60272871E-01   1.97791356E-10   5.29848020E-04   2.49403257E-04   6.07892781E-05   0.00000000E+00   0.00000000E+00  
  6                3.35743487E-05   7.84879119E+02   8.38850564E-01   1.60272874E-01   2.40346250E-10   5.29875941E-04   2.49477535E-04   6.07892264E-05   0.00000000E+00   0.00000000E+00  
  7                4.27703092E-05   7.93526013E+02   8.38850470E-01   1.60272874E-01   3.07987842E-10   5.29910788E-04   2.49570466E-04   6.07891695E-05   0.00000000E+00   0.00000000E+00  
  8                5.44769388E-05   8.01586009E+02   8.38850388E-01   1.60272876E-01   3.82211630E-10   5.29934767E-04   2.49650183E-04   6.07891007E-05   0.00000000E+00   1.35834309E-15  
  9                6.93697967E-05   8.11199257E+02   8.38850291E-01   1.60272876E-01   5.01838793E-10   5.29967119E-04   2.49746209E-04   6.07890262E-05   0.00000000E+00   5.95306210E-15  
  10               8.83003232E-05   8.20415044E+02   8.38850203E-01   1.60272878E-01   6.42883513E-10   5.29990306E-04   2.49832052E-04   6.07889373E-05   0.00000000E+00   5.95305836E-15  
  11               1.12342089E-04   8.31181647E+02   8.38850107E-01   1.60272876E-01   8.67522439E-10   5.30021937E-04   2.49928622E-04   6.07888422E-05   0.00000000E+00   5.95305759E-15  
