# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               Fe              
  1                1.00000000E-05   5.93096358E+02   8.38641293E-01   1.60326818E-01   7.98558472E-15   3.58964415E-04   4.08488812E-04   6.08086598E-05   0.00000000E+00   0.00000000E+00  
  2                1.45401110E-05   6.34782328E+02   8.38808554E-01   1.60285620E-01   1.23881647E-13   4.89707544E-04   2.82585028E-04   6.07934012E-05   0.00000000E+00   0.00000000E+00  
  3                2.15876057E-05   6.57845908E+02   8.38829532E-01   1.60280293E-01   4.38768587E-13   5.07011364E-04   2.66942540E-04   6.07913293E-05   0.00000000E+00   0.00000000E+00  
  4                3.03306507E-05   6.72630962E+02   8.38833784E-01   1.60279131E-01   8.96999184E-13   5.10932415E-04   2.63820131E-04   6.07907416E-05   0.00000000E+00   0.00000000E+00  
  5                4.08735428E-05   6.87800136E+02   8.38838510E-01   1.60277854E-01   1.84236429E-12   5.15149427E-04   2.60324040E-04   6.07901419E-05   0.00000000E+00   0.00000000E+00  
  6                5.35069005E-05   6.98830996E+02   8.38839359E-01   1.60277556E-01   2.95879023E-12   5.16197511E-04   2.59714289E-04   6.07898542E-05   0.00000000E+00   0.00000000E+00  
  7                6.85892799E-05   7.11747579E+02   8.38841788E-01   1.60276846E-01   5.20321781E-12   5.18522342E-04   2.57880891E-04   6.07894542E-05   0.00000000E+00   0.00000000E+00  
  8                8.65710432E-05   7.21250817E+02   8.38841902E-01   1.60276742E-01   7.56807254E-12   5.18903236E-04   2.57805818E-04   6.07892163E-05   0.00000000E+00   0.00000000E+00  
  9                1.07977262E-04   7.33093105E+02   8.38843285E-01   1.60276231E-01   1.22774410E-11   5.20463674E-04   2.56627447E-04   6.07888735E-05   0.00000000E+00   0.00000000E+00  
  10               1.33442744E-04   7.41805843E+02   8.38842843E-01   1.60276185E-01   1.68970408E-11   5.20574470E-04   2.56752149E-04   6.07886279E-05   0.00000000E+00   0.00000000E+00  
