# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               Fe              
  1                1.00000000E-05   6.08847000E+02   8.38751274E-01   1.60299874E-01   2.53058802E-14   4.43997617E-04   3.25560238E-04   6.07987640E-05   0.00000000E+00   0.00000000E+00  
  2                1.57937550E-05   6.34479080E+02   8.38800430E-01   1.60287603E-01   1.16517609E-13   4.83493405E-04   2.88714966E-04   6.07940616E-05   0.00000000E+00   0.00000000E+00  
  3                2.38247959E-05   6.59990703E+02   8.38827755E-01   1.60280711E-01   4.76039399E-13   5.05755863E-04   2.68297599E-04   6.07914139E-05   0.00000000E+00   0.00000000E+00  
  4                3.39658332E-05   6.69932091E+02   8.38824302E-01   1.60281476E-01   7.23262628E-13   5.03566632E-04   2.70962046E-04   6.07914356E-05   0.00000000E+00   0.00000000E+00  
  5                4.64401058E-05   6.88951560E+02   8.38835030E-01   1.60278713E-01   1.84340553E-12   5.12501084E-04   2.62973176E-04   6.07903109E-05   0.00000000E+00   0.00000000E+00  
  6                6.17469174E-05   6.95772578E+02   8.38830723E-01   1.60279714E-01   2.33121461E-12   5.09456918E-04   2.66231841E-04   6.07903728E-05   0.00000000E+00   0.00000000E+00  
  7                8.04330909E-05   7.12951682E+02   8.38838030E-01   1.60277795E-01   5.11700308E-12   5.15611994E-04   2.60768132E-04   6.07895622E-05   0.00000000E+00   0.00000000E+00  
  8                1.03248899E-04   7.18553424E+02   8.38834043E-01   1.60278713E-01   6.03614583E-12   5.12763901E-04   2.63739578E-04   6.07895400E-05   0.00000000E+00   0.00000000E+00  
  9                1.31033142E-04   7.35010948E+02   8.38839642E-01   1.60277192E-01   1.22491831E-11   5.17584085E-04   2.59485978E-04   6.07888710E-05   0.00000000E+00   0.00000000E+00  
  10               1.64879895E-04   7.40122819E+02   8.38836036E-01   1.60277988E-01   1.40130537E-11   5.15051390E-04   2.62100406E-04   6.07887402E-05   0.00000000E+00   0.00000000E+00  
  11               2.06036461E-04   7.56435909E+02   8.38840488E-01   1.60276694E-01   2.71722649E-11   5.19075127E-04   2.58569403E-04   6.07881452E-05   0.00000000E+00   0.00000000E+00  
  12               2.56101916E-04   7.61414770E+02   8.38837160E-01   1.60277357E-01   3.06616538E-11   5.16853998E-04   2.60850502E-04   6.07878905E-05   0.00000000E+00   0.00000000E+00  
  13               3.16944481E-04   7.77823132E+02   8.38840538E-01   1.60276215E-01   5.75384081E-11   5.20279612E-04   2.57863379E-04   6.07873347E-05   0.00000000E+00   0.00000000E+00  
  14               3.90925139E-04   7.82794091E+02   8.38837376E-01   1.60276769E-01   6.43609244E-11   5.18295430E-04   2.59892751E-04   6.07869479E-05   0.00000000E+00   0.00000000E+00  
  15               4.80789156E-04   7.99409224E+02   8.38839812E-01   1.60275743E-01   1.17545150E-10   5.21240219E-04   2.57340805E-04   6.07864078E-05   0.00000000E+00   0.00000000E+00  
  16               5.89966530E-04   8.04389831E+02   8.38837352E-01   1.60276338E-01   1.30379209E-10   5.19412753E-04   2.59201693E-04   6.07859220E-05   0.00000000E+00   0.00000000E+00  
  17               7.22495474E-04   8.21252092E+02   8.38840370E-01   1.60275524E-01   2.32298589E-10   5.21968695E-04   2.56998190E-04   6.07854215E-05   0.00000000E+00   0.00000000E+00  
  18               8.83355730E-04   8.26243773E+02   8.38838048E-01   1.60276087E-01   2.55501344E-10   5.20237124E-04   2.58752791E-04   6.07847801E-05   0.00000000E+00   5.30229032E-16  
  19               1.07841516E-03   8.43438141E+02   8.38840723E-01   1.60275364E-01   4.45896651E-10   5.22503164E-04   2.56802177E-04   6.07842615E-05   0.00000000E+00   1.71237336E-15  
  20               1.31487849E-03   8.48471257E+02   8.38838494E-01   1.60275905E-01   4.86961500E-10   5.20836457E-04   2.58483922E-04   6.07834357E-05   0.00000000E+00   1.71237860E-15  
  21               1.60125976E-03   8.66076016E+02   8.38840920E-01   1.60275249E-01   8.35148849E-10   5.22887493E-04   2.56714918E-04   6.07828777E-05   0.00000000E+00   5.29286764E-15  
  22               1.94795516E-03   8.71203325E+02   8.38838765E-01   1.60275773E-01   9.07433108E-10   5.21271400E-04   2.58340539E-04   6.07818321E-05   0.00000000E+00   5.29288262E-15  
