# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               Fe              
  1                1.00000000E-05   7.05429239E+02   8.38854197E-01   1.60273403E-01   9.76020021E-12   5.28943863E-04   2.48721670E-04   6.07895155E-05   0.00000000E+00   0.00000000E+00  
  2                1.29329079E-05   7.00604483E+02   8.38853849E-01   1.60273530E-01   6.62500373E-12   5.28483832E-04   2.48827957E-04   6.07894673E-05   0.00000000E+00   0.00000000E+00  
  3                1.66646608E-05   7.22407636E+02   8.38853487E-01   1.60273370E-01   1.82960941E-11   5.29093212E-04   2.49120671E-04   6.07894135E-05   0.00000000E+00   0.00000000E+00  
  4                2.14141580E-05   7.16415576E+02   8.38852773E-01   1.60273475E-01   1.18716615E-11   5.28543988E-04   2.49290363E-04   6.07893207E-05   0.00000000E+00   0.00000000E+00  
  5                2.74633616E-05   7.37238609E+02   8.38851930E-01   1.60273258E-01   2.98408152E-11   5.29123143E-04   2.49471555E-04   6.07892396E-05   0.00000000E+00   0.00000000E+00  
  6                3.51608327E-05   7.31793972E+02   8.38851435E-01   1.60273461E-01   2.01760382E-11   5.28499896E-04   2.49763065E-04   6.07891421E-05   0.00000000E+00   0.00000000E+00  
  7                4.49591354E-05   7.52568057E+02   8.38851529E-01   1.60273296E-01   4.85662291E-11   5.29107678E-04   2.49832033E-04   6.07890762E-05   0.00000000E+00   0.00000000E+00  
  8                5.74149661E-05   7.48265191E+02   8.38850415E-01   1.60273425E-01   3.50847371E-11   5.28433658E-04   2.50236581E-04   6.07889017E-05   0.00000000E+00   0.00000000E+00  
  9                7.32458154E-05   7.69535989E+02   8.38849572E-01   1.60273145E-01   8.28527269E-11   5.29087623E-04   2.50198438E-04   6.07887891E-05   0.00000000E+00   0.00000000E+00  
  10               9.33467326E-05   7.66625763E+02   8.38848871E-01   1.60273371E-01   6.43778523E-11   5.28407215E-04   2.50672554E-04   6.07885959E-05   0.00000000E+00   0.00000000E+00  
