# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               CH4              H2O              NH3              H2S              H2O(s)           Ar              
  25               3.78336417E-02   8.10017263E+01   8.38832076E-01   1.60608802E-01   5.31825355E-04   2.82718743E-18   7.22458345E-09   2.30017906E-05   0.00000000E+00   4.22443193E-06  
  26               4.40899061E-02   8.50051515E+01   8.38832076E-01   1.60608802E-01   5.31825355E-04   2.90745395E-18   7.22458345E-09   2.30017906E-05   0.00000000E+00   4.22443193E-06  
  27               5.13702288E-02   8.91974453E+01   8.38832076E-01   1.60608802E-01   5.31825355E-04   2.98745813E-18   7.22458345E-09   2.30017906E-05   0.00000000E+00   4.22443193E-06  
  28               5.98615153E-02   9.36047465E+01   8.38832076E-01   1.60608802E-01   5.31825355E-04   3.04039843E-18   7.22458345E-09   2.30017906E-05   0.00000000E+00   4.22443193E-06  
  29               6.97924461E-02   9.82422781E+01   8.38832066E-01   1.60608800E-01   5.31825348E-04   1.42795477E-18   7.23916724E-09   2.30017903E-05   6.16615263E-18   4.22443188E-06  
  30               8.14383979E-02   1.03140886E+02   8.38831997E-01   1.60608787E-01   5.31825305E-04   7.70818908E-18   2.00262420E-08   2.30017884E-05   9.93089070E-17   4.22443153E-06  
  31               9.51142205E-02   1.08310998E+02   8.38831678E-01   1.60608726E-01   5.31825103E-04   1.08459707E-16   1.01749088E-07   2.30017797E-05   1.25657583E-15   4.22442992E-06  
  32               1.11086561E-01   1.13804955E+02   8.38830353E-01   1.60608472E-01   5.31824263E-04   1.38035895E-15   4.83784060E-07   2.30017434E-05   1.33817649E-14   4.22442325E-06  
  33               1.29225965E-01   1.19476298E+02   8.38826055E-01   1.60607649E-01   5.31821537E-04   1.48764170E-14   2.06701495E-06   2.30016255E-05   1.00668293E-13   4.22440160E-06  
  34               1.48042268E-01   1.24856804E+02   8.38805940E-01   1.60603798E-01   5.31808784E-04   1.15932085E-13   7.21207595E-06   2.30010739E-05   3.56877405E-13   4.22430030E-06  
  35               1.63073081E-01   1.28839861E+02   8.38805940E-01   1.60603798E-01   5.31808784E-04   4.73711353E-13   3.11655663E-05   2.30010739E-05   8.24958414E-13   4.22430030E-06  
  36               1.75097443E-01   1.31867439E+02   8.38729897E-01   1.60589238E-01   5.31760572E-04   1.30343937E-12   3.12470780E-05   2.29989887E-05   5.24866002E-12   4.22391734E-06  
  37               1.83927586E-01   1.33995557E+02   8.38729897E-01   1.60589238E-01   5.31760572E-04   6.55209939E-12   1.21819128E-04   2.29989887E-05   0.00000000E+00   4.22391734E-06  
  38               1.89902215E-01   1.35404851E+02   8.38729897E-01   1.60589238E-01   5.31760572E-04   6.55209939E-12   1.21819128E-04   2.29989887E-05   0.00000000E+00   4.22391734E-06  
  39               1.96949741E-01   1.37017571E+02   8.38729897E-01   1.60589238E-01   5.31760572E-04   6.56555966E-12   1.21819128E-04   2.29989887E-05   1.44553929E-11   4.22391734E-06  
  40               2.05259517E-01   1.38879809E+02   8.38729897E-01   1.60589238E-01   5.31760572E-04   2.10209526E-11   1.21819128E-04   2.29989887E-05   0.00000000E+00   4.22391734E-06  
  41               2.15053448E-01   1.40997213E+02   8.38729897E-01   1.60589238E-01   5.31760572E-04   2.10818572E-11   1.21819128E-04   2.29989887E-05   6.54073348E-11   4.22391734E-06  
  42               2.26591510E-01   1.43420654E+02   8.38729897E-01   1.60589238E-01   5.31760572E-04   8.64891920E-11   1.21819128E-04   2.29989887E-05   0.00000000E+00   4.22391734E-06  
  43               2.40178231E-01   1.46156725E+02   8.38729896E-01   1.60589238E-01   5.31760572E-04   8.68319217E-11   1.21819128E-04   2.29989887E-05   3.68068194E-10   4.22391734E-06  
  44               2.56170339E-01   1.49257981E+02   8.38729896E-01   1.60589238E-01   5.31760572E-04   4.54900116E-10   1.21819128E-04   2.29989887E-05   0.00000000E+00   4.22391734E-06  
  45               2.74985782E-01   1.52729446E+02   8.38729894E-01   1.60589237E-01   5.31760571E-04   4.57261921E-10   1.21819128E-04   2.29989886E-05   2.53642538E-09   4.22391733E-06  
  46               2.97114319E-01   1.56624993E+02   8.38729894E-01   1.60589237E-01   5.31760571E-04   2.99368730E-09   1.21819128E-04   2.29989886E-05   0.00000000E+00   4.22391733E-06  
  47               3.23130189E-01   1.60945171E+02   8.38729890E-01   1.60589236E-01   5.31760568E-04   2.99853857E-09   1.21819127E-04   2.29989885E-05   5.20999729E-09   4.22391731E-06  
  48               3.53707822E-01   1.65739263E+02   8.38729877E-01   1.60589234E-01   5.31760560E-04   8.22249348E-09   1.21819125E-04   2.29989882E-05   1.49900955E-08   4.22391725E-06  
  49               3.89640719E-01   1.71001246E+02   8.38729840E-01   1.60589227E-01   5.31760536E-04   2.32537915E-08   1.21819120E-04   2.29989872E-05   4.42536101E-08   4.22391706E-06  
  50               4.31862625E-01   1.76777688E+02   8.38729730E-01   1.60589206E-01   5.31760467E-04   6.76294552E-08   1.21819104E-04   2.29989841E-05   1.31119930E-07   4.22391650E-06  
  51               4.81466495E-01   1.83051983E+02   8.38729401E-01   1.60589143E-01   5.31760258E-04   1.99113551E-07   1.21819056E-04   2.29989751E-05   3.91469031E-07   4.22391485E-06  
  52               5.39737189E-01   1.89869278E+02   8.38728435E-01   1.60588958E-01   5.31759645E-04   5.91651831E-07   1.21818916E-04   2.29989486E-05   1.15159848E-06   4.22390998E-06  
  53               6.08081050E-01   1.97197772E+02   8.38725622E-01   1.60588419E-01   5.31757862E-04   1.74634385E-06   1.21818507E-04   2.29988715E-05   3.35037398E-06   4.22389582E-06  
  54               6.88059104E-01   2.05073334E+02   8.38717700E-01   1.60586903E-01   5.31752840E-04   5.10529287E-06   1.21817357E-04   2.29986543E-05   9.43629079E-06   4.22385592E-06  
  55               7.81433022E-01   2.13445096E+02   8.38696055E-01   1.60582758E-01   5.31739117E-04   1.45639781E-05   1.21814213E-04   2.29980607E-05   2.57843583E-05   4.22374692E-06  
  56               8.90086967E-01   2.22341051E+02   8.38504059E-01   1.60545997E-01   5.31617390E-04   4.04787320E-05   1.21786327E-04   2.29927960E-05   2.28782433E-04   4.22278001E-06  
  57               1.01479213E+00   2.31598351E+02   8.38504059E-01   1.60545997E-01   5.31617390E-04   2.69261165E-04   1.21786327E-04   2.29927960E-05   0.00000000E+00   4.22278001E-06  
  58               1.15556383E+00   2.41131757E+02   8.38074987E-01   1.60463844E-01   5.31345355E-04   2.69123823E-04   1.21724008E-04   2.29810303E-05   5.11711232E-04   4.22061916E-06  
  59               1.31388354E+00   2.50865569E+02   8.38074987E-01   1.60463844E-01   5.31345355E-04   7.80835056E-04   1.21724008E-04   2.29810303E-05   0.00000000E+00   4.22061916E-06  
  60               1.48754410E+00   2.60642271E+02   8.38074987E-01   1.60463844E-01   5.31345355E-04   7.80835056E-04   1.21724008E-04   2.29810303E-05   0.00000000E+00   4.22061916E-06  
  61               1.69041585E+00   2.71039201E+02   8.38074987E-01   1.60463844E-01   5.31345355E-04   7.80835056E-04   1.21724008E-04   2.29810303E-05   0.00000000E+00   4.22061916E-06  
  62               1.92715167E+00   2.82122710E+02   8.38074987E-01   1.60463844E-01   5.31345355E-04   7.80835056E-04   1.21724008E-04   2.29810303E-05   0.00000000E+00   4.22061916E-06  
  63               2.20301436E+00   2.93831035E+02   8.38074987E-01   1.60463844E-01   5.31345355E-04   7.80835056E-04   1.21724008E-04   2.29810303E-05   0.00000000E+00   4.22061916E-06  
  64               2.52409454E+00   3.06237148E+02   8.38074987E-01   1.60463844E-01   5.31345355E-04   7.80835056E-04   1.21724007E-04   2.29810303E-05   0.00000000E+00   4.22061916E-06  
  65               2.89722156E+00   3.19274139E+02   8.38074987E-01   1.60463844E-01   5.31345355E-04   7.80835009E-04   1.21724007E-04   2.29810303E-05   0.00000000E+00   4.22061916E-06  
  66               3.32997592E+00   3.33011961E+02   8.38074987E-01   1.60463844E-01   5.31345355E-04   7.80835009E-04   1.21724007E-04   2.29810303E-05   0.00000000E+00   4.22061916E-06  
  67               3.83094436E+00   3.47372480E+02   8.38074987E-01   1.60463844E-01   5.31345355E-04   7.80834711E-04   1.21724006E-04   2.29810303E-05   0.00000000E+00   4.22061916E-06  
  68               4.41072200E+00   3.62456118E+02   8.38074955E-01   1.60463838E-01   5.31345335E-04   7.80834681E-04   1.21723999E-04   2.29810294E-05   0.00000000E+00   4.22061900E-06  
  69               5.08107812E+00   3.78195824E+02   8.38074990E-01   1.60463841E-01   5.31345345E-04   7.80796891E-04   1.21723994E-04   2.29810299E-05   0.00000000E+00   4.22061908E-06  
  70               5.85441854E+00   3.94672889E+02   8.38074990E-01   1.60463841E-01   5.31345345E-04   7.80796891E-04   1.21723976E-04   2.29810299E-05   0.00000000E+00   4.22061908E-06  
  71               6.74340269E+00   4.11771294E+02   8.38074990E-01   1.60463841E-01   5.31345345E-04   7.80796892E-04   1.21723931E-04   2.29810299E-05   0.00000000E+00   4.22061908E-06  
  72               7.76107763E+00   4.29542590E+02   8.38074990E-01   1.60463841E-01   5.31345345E-04   7.80796904E-04   1.21723825E-04   2.29810299E-05   0.00000000E+00   4.22061908E-06  
  73               8.92396006E+00   4.47892363E+02   8.38074989E-01   1.60463841E-01   5.31345344E-04   7.80797209E-04   1.21723587E-04   2.29810298E-05   0.00000000E+00   4.22061907E-06  
  74               1.02492781E+01   4.66907629E+02   8.38074416E-01   1.60463732E-01   5.31344984E-04   7.80803168E-04   1.21722996E-04   2.29810143E-05   0.00000000E+00   4.22061622E-06  
  75               1.17544140E+01   4.86455761E+02   8.38074518E-01   1.60463711E-01   5.31344914E-04   7.80268068E-04   1.21721945E-04   2.29810112E-05   0.00000000E+00   4.22061566E-06  
  76               1.34567036E+01   5.06601815E+02   8.38072701E-01   1.60463711E-01   5.31344913E-04   7.82086455E-04   1.21719921E-04   2.29810112E-05   0.00000000E+00   4.22061565E-06  
  77               1.53754537E+01   5.27204865E+02   8.38072703E-01   1.60463710E-01   5.31344911E-04   7.82086453E-04   1.21716168E-04   2.29810111E-05   0.00000000E+00   4.22061564E-06  
  78               1.75410541E+01   5.48446498E+02   8.38072708E-01   1.60463709E-01   5.31344907E-04   7.82086448E-04   1.21709406E-04   2.29810109E-05   0.00000000E+00   4.22061561E-06  
  79               1.99851886E+01   5.70241370E+02   8.38070210E-01   1.60463227E-01   5.31343313E-04   7.82084101E-04   1.21697376E-04   2.29809420E-05   0.00000000E+00   4.22060294E-06  
  80               2.27382569E+01   5.92709694E+02   8.38072970E-01   1.60463464E-01   5.31344096E-04   7.79095524E-04   1.21677970E-04   2.29809759E-05   0.00000000E+00   4.22060917E-06  
  81               2.58271807E+01   6.15670706E+02   8.38072991E-01   1.60463459E-01   5.31344079E-04   7.79095521E-04   1.21646527E-04   2.29809751E-05   0.00000000E+00   4.22060903E-06  
  82               2.92747653E+01   6.39179452E+02   8.38073024E-01   1.60463451E-01   5.31344053E-04   7.79095526E-04   1.21597459E-04   2.29809740E-05   0.00000000E+00   4.22060883E-06  
  83               3.31163405E+01   6.63094888E+02   8.38073072E-01   1.60463439E-01   5.31344013E-04   7.79095549E-04   1.21524014E-04   2.29809723E-05   0.00000000E+00   4.22060851E-06  
  84               3.74061652E+01   6.87650328E+02   8.38073143E-01   1.60463422E-01   5.31343955E-04   7.79095608E-04   1.21415955E-04   2.29809698E-05   0.00000000E+00   4.22060806E-06  
  85               4.21947220E+01   7.12715768E+02   8.38073244E-01   1.60463397E-01   5.31343872E-04   7.79095736E-04   1.21262814E-04   2.29809663E-05   0.00000000E+00   4.22060741E-06  
  86               4.75293931E+01   7.38432887E+02   8.38073384E-01   1.60463363E-01   5.31343756E-04   7.79095987E-04   1.21049683E-04   2.29809614E-05   0.00000000E+00   4.22060650E-06  
  87               5.34562917E+01   7.64602527E+02   8.38073566E-01   1.60463316E-01   5.31343597E-04   7.79096435E-04   1.20764377E-04   2.29809546E-05   0.00000000E+00   4.22060527E-06  
  88               6.00281038E+01   7.91376274E+02   8.38073812E-01   1.60463255E-01   5.31343389E-04   7.79097208E-04   1.20388702E-04   2.29809459E-05   0.00000000E+00   4.22060367E-06  
  89               6.73306897E+01   8.18668128E+02   8.38074083E-01   1.60463170E-01   5.31343095E-04   7.79098431E-04   1.19910318E-04   2.29809336E-05   0.00000000E+00   4.22060143E-06  
  90               7.54823265E+01   8.46808441E+02   8.38074480E-01   1.60463073E-01   5.31342751E-04   7.79100385E-04   1.19305830E-04   2.29809195E-05   0.00000000E+00   4.22059887E-06  
  91               8.45825540E+01   8.75636105E+02   8.38074752E-01   1.60462913E-01   5.31342181E-04   7.79103204E-04   1.18568263E-04   2.29808963E-05   0.00000000E+00   4.22059468E-06  
  92               9.47071789E+01   9.05267010E+02   8.38075330E-01   1.60462770E-01   5.31341625E-04   7.79106946E-04   1.17681635E-04   2.29808750E-05   0.00000000E+00   4.22059091E-06  
  93               1.05903284E+02   9.35348272E+02   8.38075818E-01   1.60462571E-01   5.31340811E-04   7.79112107E-04   1.16659833E-04   2.29841006E-05   0.00000000E+00   4.22058567E-06  
  94               1.18203996E+02   9.65920942E+02   8.38076558E-01   1.60462381E-01   5.31339894E-04   7.79120769E-04   1.15501589E-04   2.29848258E-05   0.00000000E+00   4.22058069E-06  
  95               1.31668174E+02   9.96695052E+02   8.38077339E-01   1.60462172E-01   5.31338683E-04   7.79130021E-04   1.14239680E-04   2.29977812E-05   0.00000000E+00   4.22057517E-06  
  96               1.46455460E+02   1.02802841E+03   8.38078137E-01   1.60461937E-01   5.31336997E-04   7.79140421E-04   1.12868739E-04   2.30255912E-05   0.00000000E+00   4.22056900E-06  
  97               1.62711339E+02   1.05974957E+03   8.38078872E-01   1.60461676E-01   5.31334594E-04   7.79150702E-04   1.11428817E-04   2.30843445E-05   0.00000000E+00   4.22056213E-06  
  98               1.80557514E+02   1.09207838E+03   8.38079441E-01   1.60461376E-01   5.31331044E-04   7.79158949E-04   1.09921257E-04   2.32053190E-05   0.00000000E+00   4.22055424E-06  
  99               2.00096653E+02   1.12470884E+03   8.38079302E-01   1.60460958E-01   5.31325584E-04   7.79161788E-04   1.08399999E-04   2.34417385E-05   0.00000000E+00   4.22054325E-06  
  100              2.21408329E+02   1.15780120E+03   8.38078807E-01   1.60460584E-01   5.31317979E-04   7.79114094E-04   1.06866122E-04   2.42857097E-05   0.00000000E+00   4.22053341E-06  
  101              2.44580520E+02   1.19102288E+03   8.37985212E-01   1.60442239E-01   5.31247693E-04   7.79082240E-04   1.05363774E-04   2.42828647E-05   0.00000000E+00   4.22005089E-06  
