# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                H2O              CO               CH4              N2               Mg              
  11               5.61267421E-05   5.95558447E+02   8.38245139E-01   1.60422044E-01   4.05180384E-15   7.09283686E-04   6.62086138E-05   4.63285896E-04   6.08387785E-05   0.00000000E+00  
  12               6.72043267E-05   6.03415867E+02   8.38261399E-01   1.60418122E-01   6.60099531E-15   6.96961419E-04   7.83455558E-05   4.51051033E-04   6.08369510E-05   0.00000000E+00  
  13               8.06439627E-05   6.11835078E+02   8.38281602E-01   1.60413219E-01   1.10141710E-14   6.81610615E-04   9.35005819E-05   4.35791401E-04   6.08347674E-05   0.00000000E+00  
  14               9.69468076E-05   6.19425554E+02   8.38296621E-01   1.60409578E-01   1.70633931E-14   6.70245002E-04   1.04837273E-04   4.24434671E-04   6.08328909E-05   0.00000000E+00  
  15               1.16726231E-04   6.27671256E+02   8.38315823E-01   1.60404925E-01   2.72554265E-14   6.55712749E-04   1.19319865E-04   4.09919986E-04   6.08306541E-05   0.00000000E+00  
  16               1.40708368E-04   6.35122265E+02   8.38328526E-01   1.60401759E-01   4.07097384E-14   6.45981908E-04   1.29127351E-04   4.00145015E-04   6.08287961E-05   0.00000000E+00  
  17               1.69775159E-04   6.43300768E+02   8.38345948E-01   1.60397526E-01   6.29563082E-14   6.32807787E-04   1.42347957E-04   3.86939864E-04   6.08265636E-05   0.00000000E+00  
  18               2.04973697E-04   6.50741805E+02   8.38356840E-01   1.60394866E-01   9.17303944E-14   6.24582275E-04   1.50706042E-04   3.78641922E-04   6.08247283E-05   0.00000000E+00  
  19               2.47574457E-04   6.58973009E+02   8.38372705E-01   1.60391003E-01   1.38762322E-13   6.12591982E-04   1.62795252E-04   3.66593611E-04   6.08224742E-05   0.00000000E+00  
  20               2.99095758E-04   6.66519156E+02   8.38382201E-01   1.60388679E-01   1.99003004E-13   6.05425606E-04   1.70117097E-04   3.59342661E-04   6.08205854E-05   0.00000000E+00  
  21               3.61387145E-04   6.74933677E+02   8.38397183E-01   1.60385027E-01   2.97166380E-13   5.94106006E-04   1.81559681E-04   3.47951756E-04   6.08182422E-05   0.00000000E+00  
  22               4.36683690E-04   6.82740217E+02   8.38406291E-01   1.60382796E-01   4.23518324E-13   5.87232788E-04   1.88591805E-04   3.40990927E-04   6.08162024E-05   0.00000000E+00  
  23               5.27712340E-04   6.91478549E+02   8.38421169E-01   1.60379167E-01   6.29255234E-13   5.75992553E-04   1.99964369E-04   3.29672755E-04   6.08136927E-05   0.00000000E+00  
  24               6.37770907E-04   6.99653126E+02   8.38430452E-01   1.60376892E-01   8.95865765E-13   5.68985813E-04   2.07126884E-04   3.22577996E-04   6.08114351E-05   0.00000000E+00  
  25               7.70899527E-04   7.08835097E+02   8.38445751E-01   1.60373158E-01   1.33138414E-12   5.57424515E-04   2.18824319E-04   3.10934033E-04   6.08086995E-05   0.00000000E+00  
  26               9.32034148E-04   7.17530738E+02   8.38455957E-01   1.60370657E-01   1.90561900E-12   5.49716848E-04   2.26682622E-04   3.03137887E-04   6.08061487E-05   0.00000000E+00  
  27               1.12723077E-03   7.27294814E+02   8.38472154E-01   1.60366700E-01   2.84667409E-12   5.37471748E-04   2.39066937E-04   2.90804531E-04   6.08031341E-05   0.00000000E+00  
  28               1.36390494E-03   7.36637106E+02   8.38483614E-01   1.60363890E-01   4.11086240E-12   5.28808325E-04   2.47878378E-04   2.82049625E-04   6.08002447E-05   0.00000000E+00  
  29               1.65124962E-03   7.47157284E+02   8.38501187E-01   1.60359590E-01   6.20560739E-12   5.15508504E-04   2.61322803E-04   2.68652978E-04   6.07969044E-05   0.00000000E+00  
  30               2.00065692E-03   7.57362445E+02   8.38514552E-01   1.60356304E-01   9.10080724E-12   5.05387653E-04   2.71593625E-04   2.58433138E-04   6.07936221E-05   0.00000000E+00  
  31               2.42643016E-03   7.68839685E+02   8.38533737E-01   1.60351591E-01   1.39493674E-11   4.90832039E-04   2.86304620E-04   2.43766882E-04   6.07899313E-05   0.00000000E+00  
  32               2.94660013E-03   7.80127781E+02   8.38549156E-01   1.60347773E-01   2.08710288E-11   4.79110543E-04   2.98185551E-04   2.31932207E-04   6.07862353E-05   0.00000000E+00  
  33               3.58396517E-03   7.92854984E+02   8.38570125E-01   1.60342573E-01   3.26991935E-11   4.63101861E-04   3.14368355E-04   2.15791283E-04   6.07821817E-05   0.00000000E+00  
  34               4.36710120E-03   8.05482509E+02   8.38587335E-01   1.60338235E-01   5.01113762E-11   4.49896372E-04   3.27751768E-04   2.02450065E-04   6.07780762E-05   0.00000000E+00  
  35               5.33151887E-03   8.19596464E+02   8.38608742E-01   1.60332791E-01   8.00867804E-11   4.33266886E-04   3.44580481E-04   1.85660578E-04   6.07737094E-05   0.00000000E+00  
  36               6.52157128E-03   8.33697722E+02   8.38626510E-01   1.60328165E-01   1.25395096E-10   4.19395908E-04   3.58653657E-04   1.71625605E-04   6.07692417E-05   0.00000000E+00  
  37               7.99269070E-03   8.49439566E+02   8.38647336E-01   1.60322610E-01   2.04679975E-10   4.02663251E-04   3.75614719E-04   1.54700232E-04   6.07646116E-05   0.00000000E+00  
  38               9.81365310E-03   8.65242274E+02   8.38665845E-01   1.60318064E-01   3.27464672E-10   3.88712446E-04   3.89795379E-04   1.40553885E-04   6.07599181E-05   0.00000000E+00  
  39               1.20687901E-02   8.82766842E+02   8.38686977E-01   1.60312873E-01   5.44134672E-10   3.72786817E-04   4.05979160E-04   1.24402010E-04   6.07551791E-05   0.00000000E+00  
  40               1.48627107E-02   9.00562373E+02   8.38704940E-01   1.60308451E-01   8.90429690E-10   3.59257404E-04   4.19760909E-04   1.10649787E-04   6.07503192E-05   0.00000000E+00  
  41               1.83219776E-02   9.20229339E+02   8.38724515E-01   1.60303630E-01   1.51007583E-09   3.44516475E-04   4.34776280E-04   9.56615726E-05   6.07455532E-05   0.00000000E+00  
  42               2.26003334E-02   9.40265832E+02   8.38740959E-01   1.60299572E-01   2.52198425E-09   3.32139686E-04   4.47411932E-04   8.30505126E-05   6.07406716E-05   0.00000000E+00  
  43               2.78876614E-02   9.62507850E+02   8.38758377E-01   1.60295273E-01   4.37538271E-09   3.19030330E-04   4.60792656E-04   6.96921994E-05   6.07360688E-05   5.69279036E-16  
  44               3.44139013E-02   9.85491387E+02   8.38773087E-01   1.60291637E-01   7.52364050E-09   3.07962782E-04   4.72108834E-04   5.83960909E-05   6.07314314E-05   2.21819904E-15  
  45               4.24379843E-02   1.01071998E+03   8.38787454E-01   1.60288083E-01   1.33324676E-08   2.97150640E-04   4.83164097E-04   4.73589765E-05   6.07272061E-05   9.26218360E-15  
  46               5.22501343E-02   1.03687670E+03   8.38799273E-01   1.60285153E-01   2.34226834E-08   2.88254239E-04   4.92273721E-04   3.82654830E-05   6.07230428E-05   3.75777786E-14  
  47               6.41593953E-02   1.06551501E+03   8.38810206E-01   1.60282438E-01   4.22991272E-08   2.80015818E-04   5.00710294E-04   2.98435043E-05   6.07194974E-05   1.61940826E-13  
  48               7.84816948E-02   1.09505769E+03   8.38818747E-01   1.60280307E-01   7.53481888E-08   2.73563961E-04   5.07328294E-04   2.32384221E-05   6.07160800E-05   6.69346996E-13  
  49               9.55158622E-02   1.12709000E+03   8.38826108E-01   1.60278455E-01   1.36935508E-07   2.67974800E-04   5.13065052E-04   1.75133849E-05   6.07134020E-05   2.88056022E-12  
  50               1.15573290E-01   1.16002687E+03   8.38831563E-01   1.60277056E-01   2.44673057E-07   2.63780454E-04   5.17380237E-04   1.32085565E-05   6.07109042E-05   1.18023438E-11  
  51               1.39007220E-01   1.19515897E+03   8.38835820E-01   1.60275921E-01   4.40482189E-07   2.60418562E-04   5.20846162E-04   9.75198944E-06   6.07090161E-05   4.88528072E-11  
  52               1.66174970E-01   1.23083801E+03   8.38838644E-01   1.60275091E-01   7.72982966E-07   2.58027041E-04   5.23323719E-04   7.28256171E-06   6.07071132E-05   1.88933478E-10  
  53               1.97428294E-01   1.26873645E+03   8.38840498E-01   1.60274408E-01   1.36196375E-06   2.56172705E-04   5.25262811E-04   5.35070522E-06   6.07057391E-05   7.32734279E-10  
  54               2.33121286E-01   1.30729219E+03   8.38841102E-01   1.60273851E-01   2.34307248E-06   2.54907900E-04   5.26640817E-04   3.97873251E-06   6.07043163E-05   2.66960524E-09  
  55               2.73596975E-01   1.34818647E+03   8.38840164E-01   1.60273274E-01   4.04077562E-06   2.54117748E-04   5.27706180E-04   2.91826456E-06   6.07033277E-05   9.71832051E-09  
  56               3.19111984E-01   1.39012135E+03   8.38835932E-01   1.60272450E-01   6.83992633E-06   2.54235623E-04   5.28474082E-04   2.15313172E-06   6.07022656E-05   3.36052186E-08  
  57               3.69823155E-01   1.43513274E+03   8.38824936E-01   1.60270918E-01   1.16803935E-05   2.56232878E-04   5.29078230E-04   1.54830815E-06   6.07015584E-05   1.17152704E-07  
  58               4.25320588E-01   1.48206625E+03   8.38799251E-01   1.60267643E-01   1.97678830E-05   2.62370320E-04   5.29524921E-04   1.09361068E-06   6.07005835E-05   3.91731447E-07  
  59               4.83616868E-01   1.53478829E+03   8.38767333E-01   1.60265629E-01   3.46944627E-05   2.78525193E-04   5.29906311E-04   7.06426580E-07   6.07017849E-05   1.56834417E-06  
  60               5.42471955E-01   1.58328589E+03   8.38723131E-01   1.60260893E-01   5.62249568E-05   2.87745683E-04   5.30100324E-04   4.98302680E-07   6.07011570E-05   7.70363256E-06  
  61               6.00011141E-01   1.62663930E+03   8.38640331E-01   1.60252512E-01   8.43500622E-05   3.13325475E-04   5.30215830E-04   3.53189713E-07   6.06988987E-05   2.44120720E-05  
  62               6.51027532E-01   1.66253818E+03   8.38502863E-01   1.60241328E-01   1.16050327E-04   3.77338218E-04   5.30283304E-04   2.40062897E-07   6.06957978E-05   6.62084745E-05  
  63               6.95800702E-01   1.69207796E+03   8.38472371E-01   1.60238653E-01   1.49254036E-04   3.77226217E-04   5.30310609E-04   2.05843124E-07   6.06947745E-05   6.61719004E-05  
  64               7.36867027E-01   1.71797816E+03   8.38439795E-01   1.60235799E-01   1.84715289E-04   3.77132286E-04   5.30327498E-04   1.81008171E-07   6.06935871E-05   6.61386766E-05  
  65               7.83475817E-01   1.74581596E+03   8.38365332E-01   1.60225925E-01   2.30479119E-04   3.77020297E-04   5.30318399E-04   1.58831226E-07   6.06895813E-05   6.60989452E-05  
  66               8.22094039E-01   1.76797150E+03   8.38325833E-01   1.60222475E-01   2.73454784E-04   3.76944632E-04   5.30323036E-04   1.43759619E-07   6.06879969E-05   6.60684109E-05  
  67               8.51664096E-01   1.78425958E+03   8.38293033E-01   1.60219608E-01   3.09139691E-04   3.76890056E-04   5.30323936E-04   1.34017758E-07   6.06866382E-05   6.60452669E-05  
  68               8.85672594E-01   1.80256781E+03   8.38251904E-01   1.60216014E-01   3.53881925E-04   3.76829574E-04   5.30322622E-04   1.24094651E-07   6.06849480E-05   6.60187335E-05  
  69               9.24595360E-01   1.82266314E+03   8.38201206E-01   1.60211586E-01   4.09028962E-04   3.76764667E-04   5.30318220E-04   1.14469047E-07   6.06828242E-05   6.59886939E-05  
  70               9.68907377E-01   1.84484298E+03   8.38137701E-01   1.60206039E-01   4.78097578E-04   3.76695137E-04   5.30309911E-04   1.05019030E-07   6.06801872E-05   6.59546613E-05  
  71               1.01905404E+00   1.86877221E+03   8.38059529E-01   1.60199213E-01   5.63104372E-04   3.76624183E-04   5.30296708E-04   9.61521735E-08   6.06769125E-05   6.59165872E-05  
  72               1.07539580E+00   1.89463488E+03   8.37962355E-01   1.60190728E-01   6.68750918E-04   3.76554944E-04   5.30277460E-04   8.77565745E-08   6.06728840E-05   6.58740753E-05  
  73               1.13808093E+00   1.92190052E+03   8.37844269E-01   1.60180421E-01   7.97124915E-04   3.76498746E-04   5.30251262E-04   8.01510192E-08   6.06679817E-05   6.58273475E-05  
  74               1.20789390E+00   1.95092964E+03   8.37698731E-01   1.60167720E-01   9.55449370E-04   3.76387300E-04   5.30216420E-04   7.31343684E-08   6.06620106E-05   6.57756683E-05  
  75               1.28634944E+00   1.98165833E+03   8.37520055E-01   1.60152128E-01   1.14982053E-03   3.76263911E-04   5.30171138E-04   6.68164750E-08   6.06547008E-05   6.57183183E-05  
  76               1.37426989E+00   2.01432142E+03   8.37298792E-01   1.60132821E-01   1.39051983E-03   3.76125134E-04   5.30112821E-04   6.10488537E-08   6.06457567E-05   6.56545620E-05  
  77               1.47255778E+00   2.04845571E+03   8.37029571E-01   1.60109332E-01   1.68338795E-03   3.75970605E-04   5.30039725E-04   5.59783003E-08   6.06349246E-05   6.55842558E-05  
  78               1.58220508E+00   2.08431880E+03   8.36699538E-01   1.60080539E-01   2.04240811E-03   3.75795658E-04   5.29948290E-04   5.14362499E-08   6.06217964E-05   6.55065199E-05  
  79               1.70430952E+00   2.12138731E+03   8.36302786E-01   1.60045928E-01   2.47400698E-03   3.75599699E-04   5.29836662E-04   4.75247519E-08   6.06060926E-05   6.54212403E-05  
  80               1.84009568E+00   2.15995407E+03   8.35822636E-01   1.60004045E-01   2.99632603E-03   3.75376634E-04   5.29700175E-04   4.40754209E-08   6.05872752E-05   6.53273659E-05  
  81               1.99092675E+00   2.19945482E+03   8.35253685E-01   1.59954418E-01   3.61524380E-03   3.75125893E-04   5.29537144E-04   4.11641531E-08   6.05650713E-05   6.52248358E-05  
  82               2.15831272E+00   2.24024294E+03   8.34574854E-01   1.59895210E-01   4.35368834E-03   3.74839676E-04   5.29341617E-04   3.86313660E-08   6.05387924E-05   6.51123928E-05  
  83               2.34393153E+00   2.28163996E+03   8.33784877E-01   1.59826312E-01   5.21303660E-03   3.74518747E-04   5.29113094E-04   3.65575398E-08   6.05082801E-05   6.49902211E-05  
  84               2.54964052E+00   2.32406623E+03   8.32856746E-01   1.59745163E-01   6.22051594E-03   3.74152793E-04   5.28843214E-04   3.47946725E-08   6.04725618E-05   6.48567206E-05  
  85               2.77724746E+00   2.36674411E+03   8.31792308E-01   1.59652812E-01   7.36886954E-03   3.80428297E-04   5.28535958E-04   3.28336122E-08   6.04322410E-05   6.47127291E-05  
  86               3.02900327E+00   2.41025289E+03   8.30575485E-01   1.59546700E-01   8.69247485E-03   3.80020256E-04   5.28181738E-04   3.17187149E-08   6.03856904E-05   6.45565232E-05  
  87               3.30762952E+00   2.45381044E+03   8.29213200E-01   1.59427908E-01   1.01743194E-02   3.79552436E-04   5.27784552E-04   3.09294169E-08   6.03334505E-05   6.43888286E-05  
  88               3.61585350E+00   2.49806953E+03   8.27667991E-01   1.59293169E-01   1.18551501E-02   3.79013156E-04   5.27333654E-04   3.03352832E-08   6.02742335E-05   6.42076020E-05  
  89               3.95674422E+00   2.54220912E+03   8.25967455E-01   1.59144893E-01   1.37049402E-02   3.78413403E-04   5.26836844E-04   3.00220177E-08   6.02087362E-05   6.40142206E-05  
  90               4.33364927E+00   2.58692836E+03   8.24068513E-01   1.58979321E-01   1.57705484E-02   3.77738217E-04   5.26281717E-04   2.98751211E-08   6.01354103E-05   6.38064064E-05  
  91               4.75020878E+00   2.63134523E+03   8.22015480E-01   1.58800319E-01   1.80037644E-02   3.77004142E-04   5.25680874E-04   2.99882872E-08   6.00554297E-05   6.35862129E-05  
  92               5.21034824E+00   2.67625158E+03   8.19755719E-01   1.58603299E-01   2.04618402E-02   3.76191924E-04   5.25019120E-04   3.02502497E-08   5.99668029E-05   6.33509975E-05  
  93               5.71826460E+00   2.72075965E+03   8.17348494E-01   1.58393427E-01   2.30803049E-02   3.75323518E-04   5.24313351E-04   3.07570516E-08   5.98710739E-05   6.31034000E-05  
  94               6.27844833E+00   2.76564241E+03   8.14736767E-01   1.58165730E-01   2.59211992E-02   3.74377628E-04   5.23547059E-04   3.14098191E-08   5.97658644E-05   6.28407078E-05  
  95               6.89568587E+00   2.80999128E+03   8.11997611E-01   1.57926930E-01   2.89006789E-02   3.73383224E-04   5.22742249E-04   3.23106168E-08   5.96530979E-05   6.25662497E-05  
  96               7.57507591E+00   2.85474008E+03   8.09052752E-01   1.57670201E-01   3.21038827E-02   3.72310828E-04   5.21876261E-04   3.33482292E-08   5.95292500E-05   6.22765221E-05  
  97               8.32209738E+00   2.89888481E+03   8.06002922E-01   1.57404326E-01   3.54212327E-02   3.71199023E-04   5.20977879E-04   3.46420999E-08   5.93966741E-05   6.19757760E-05  
  98               9.14256190E+00   2.94340890E+03   8.02754870E-01   1.57121175E-01   3.89541567E-02   3.70012411E-04   5.20020077E-04   3.60783607E-08   5.92505601E-05   6.16600228E-05  
  99               1.00426518E+01   2.98724969E+03   7.99431700E-01   1.56831481E-01   4.25687402E-02   3.68799050E-04   5.19038049E-04   3.77913528E-08   5.90934731E-05   6.13343468E-05  
  100              1.10289246E+01   3.03151476E+03   7.95914201E-01   1.56524849E-01   4.63946504E-02   3.67513035E-04   5.17997230E-04   3.96513866E-08   5.89183453E-05   6.09938580E-05  
  101              1.21079491E+01   3.07499435E+03   7.92358321E-01   1.56214877E-01   5.02622447E-02   3.66216146E-04   5.16942241E-04   4.18191735E-08   5.87281601E-05   6.06449354E-05  
