# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               Fe              
  1                1.00000000E-05   8.74178200E+02   8.38849545E-01   1.60272776E-01   1.40539567E-08   5.30284972E-04   2.50562160E-04   6.07894895E-05   2.57562729E-15   1.25071227E-12  
  2                1.48904016E-05   9.47075235E+02   8.38849169E-01   1.60272753E-01   1.20505313E-07   5.30419221E-04   2.50776510E-04   6.07894882E-05   4.63742226E-13   6.48338866E-11  
  3                2.02148426E-05   1.01735934E+03   8.38848362E-01   1.60272686E-01   7.26012924E-07   5.30496325E-04   2.50882465E-04   6.07894688E-05   3.67080769E-11   1.69756305E-09  
  4                2.63248553E-05   1.02265396E+03   8.38848348E-01   1.60272685E-01   7.28950492E-07   5.30500829E-04   2.50885154E-04   6.07894600E-05   3.67079580E-11   1.69756282E-09  
  5                3.34432972E-05   1.07364317E+03   8.38846808E-01   1.60272549E-01   2.24096801E-06   5.30537189E-04   2.50935271E-04   6.07894111E-05   4.04605129E-10   9.77918295E-09  
  6                4.17623403E-05   1.07233293E+03   8.38847052E-01   1.60272567E-01   1.94519589E-06   5.30536430E-04   2.50932708E-04   6.07894084E-05   4.04603868E-10   9.77918268E-09  
  7                5.15270229E-05   1.11772022E+03   8.38844275E-01   1.60272322E-01   4.82994918E-06   5.30560633E-04   2.50996034E-04   6.07893175E-05   2.43949538E-09   3.55747745E-08  
  8                6.29906491E-05   1.11416987E+03   8.38844857E-01   1.60272360E-01   4.04700227E-06   5.30559009E-04   2.50993457E-04   6.07893206E-05   2.43948698E-09   3.55747767E-08  
  9                7.64868274E-05   1.15695188E+03   8.38840134E-01   1.60271951E-01   8.94383586E-06   5.30576577E-04   2.51178127E-04   6.07891670E-05   1.08546381E-08   1.03017383E-07  
  10               9.23911615E-05   1.15244758E+03   8.38840735E-01   1.60271924E-01   7.43254664E-06   5.30574671E-04   2.51176348E-04   6.07891440E-05   1.08545884E-08   1.03017344E-07  
  11               1.11154694E-04   1.19402666E+03   8.38832859E-01   1.60271270E-01   1.52485311E-05   5.30587493E-04   2.51840048E-04   6.07888968E-05   4.06467367E-08   6.16754992E-07  
  12               1.33286365E-04   1.18928734E+03   8.38833851E-01   1.60271223E-01   1.27313900E-05   5.30585737E-04   2.51839700E-04   6.07888642E-05   4.06465028E-08   6.16754644E-07  
