# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                H2O              CO               CH4              N2               Mg              
  24               3.56177246E-03   5.29074993E+02   8.38150501E-01   1.60444486E-01   2.98219212E-18   7.79758619E-04   1.01055128E-10   5.31281146E-04   5.91580122E-05   0.00000000E+00  
  25               4.15280931E-03   5.35955902E+02   8.38150554E-01   1.60444473E-01   5.92535516E-18   7.79758539E-04   1.59109776E-10   5.31281043E-04   5.91978915E-05   0.00000000E+00  
  26               4.83769077E-03   5.46760659E+02   8.38150645E-01   1.60444451E-01   1.33893395E-17   7.79758374E-04   2.78015329E-10   5.31280846E-04   5.92664586E-05   0.00000000E+00  
  27               5.63078987E-03   5.54526717E+02   8.38150712E-01   1.60444435E-01   2.76152112E-17   7.79758196E-04   4.54969406E-10   5.31280609E-04   5.93173057E-05   0.00000000E+00  
  28               6.54852266E-03   5.66372566E+02   8.38150814E-01   1.60444410E-01   6.46646956E-17   7.79757827E-04   8.27339177E-10   5.31280143E-04   5.93941617E-05   0.00000000E+00  
  29               7.60941844E-03   5.75324469E+02   8.38150897E-01   1.60444389E-01   1.39300514E-16   7.79757300E-04   1.41830474E-09   5.31279470E-04   5.94565304E-05   0.00000000E+00  
  30               8.83452992E-03   5.88431590E+02   8.38151010E-01   1.60444362E-01   3.40453264E-16   7.79756133E-04   2.70614596E-09   5.31278063E-04   5.95413682E-05   0.00000000E+00  
  31               1.02473421E-02   5.98807108E+02   8.38151107E-01   1.60444337E-01   7.74410586E-16   7.79754153E-04   4.91366892E-09   5.31275734E-04   5.96140413E-05   0.00000000E+00  
  32               1.18741652E-02   6.13504804E+02   8.38151231E-01   1.60444306E-01   1.99459601E-15   7.79749519E-04   9.94159691E-09   5.31270526E-04   5.97047234E-05   0.00000000E+00  
  33               1.37438455E-02   6.25758601E+02   8.38151334E-01   1.60444274E-01   4.80672407E-15   7.79740841E-04   1.92225951E-08   5.31261020E-04   5.97846444E-05   0.00000000E+00  
  34               1.58899290E-02   6.42481157E+02   8.38151470E-01   1.60444234E-01   1.30003048E-14   7.79719850E-04   4.11916134E-08   5.31238681E-04   5.98774659E-05   0.00000000E+00  
  35               1.83498208E-02   6.56960887E+02   8.38151590E-01   1.60444185E-01   3.30187036E-14   7.79677924E-04   8.45058057E-08   5.31194808E-04   5.99598350E-05   0.00000000E+00  
  36               2.11649265E-02   6.76018305E+02   8.38151761E-01   1.60444105E-01   9.28833098E-14   7.79574302E-04   1.90154116E-07   5.31088098E-04   6.00493759E-05   0.00000000E+00  
  37               2.43796229E-02   6.93075558E+02   8.38152064E-01   1.60443992E-01   2.44512214E-13   7.79359632E-04   4.07488736E-07   5.30869012E-04   6.01278826E-05   0.00000000E+00  
  38               2.80426876E-02   7.14795820E+02   8.38152800E-01   1.60443779E-01   6.99343090E-13   7.78829985E-04   9.40336199E-07   5.30332670E-04   6.02085259E-05   0.00000000E+00  
  39               3.22069729E-02   7.34572013E+02   8.38154299E-01   1.60443378E-01   1.88006112E-12   7.77709852E-04   2.06340121E-06   5.29203358E-04   6.02782133E-05   0.00000000E+00  
  40               3.69337058E-02   7.59040675E+02   8.38157935E-01   1.60442464E-01   5.44159190E-12   7.74986282E-04   4.78709959E-06   5.26466887E-04   6.03466146E-05   0.00000000E+00  
  41               4.23012142E-02   7.81883560E+02   8.38165438E-01   1.60440608E-01   1.49103080E-11   7.69321332E-04   1.04462054E-05   5.20785003E-04   6.04045707E-05   0.00000000E+00  
  42               4.84327999E-02   8.09758261E+02   8.38181748E-01   1.60436515E-01   4.36017361E-11   7.56810145E-04   2.29397924E-05   5.08249022E-04   6.04588752E-05   0.00000000E+00  
  43               5.55144673E-02   8.36405302E+02   8.38210925E-01   1.60429172E-01   1.21070690E-10   7.34281011E-04   4.54450141E-05   4.85679539E-04   6.05030619E-05   0.00000000E+00  
  44               6.38504251E-02   8.68532364E+02   8.38260746E-01   1.60416810E-01   3.53900486E-10   6.96149785E-04   8.35741112E-05   4.47461552E-04   6.05414292E-05   0.00000000E+00  
  45               7.39120219E-02   8.99825316E+02   8.38329340E-01   1.60399878E-01   9.83311831E-10   6.43842345E-04   1.35940008E-04   3.94995368E-04   6.05700144E-05   4.25612595E-17  
  46               8.64148577E-02   9.37057657E+02   8.38414691E-01   1.60378874E-01   2.78169918E-09   5.78923724E-04   2.01015877E-04   3.29817899E-04   6.05922879E-05   6.68497523E-16  
  47               1.02411406E-01   9.73976124E+02   8.38504841E-01   1.60356779E-01   7.23962025E-09   5.10573322E-04   2.69621220E-04   2.61126809E-04   6.06064859E-05   6.99914550E-15  
  48               1.23397813E-01   1.01629826E+03   8.38592186E-01   1.60335468E-01   1.82290629E-08   4.44633619E-04   3.35898257E-04   1.94785699E-04   6.06157425E-05   6.87232871E-14  
  49               1.51206130E-01   1.05687072E+03   8.38663962E-01   1.60317929E-01   4.13600833E-08   3.90451317E-04   3.90446567E-04   1.40200763E-04   6.06195139E-05   4.66397308E-13  
  50               1.87705838E-01   1.10078814E+03   8.38719245E-01   1.60304392E-01   8.91941216E-08   3.48706256E-04   4.32539225E-04   9.80898391E-05   6.06201070E-05   2.87842024E-12  
  51               2.34276396E-01   1.14098762E+03   8.38756330E-01   1.60295277E-01   1.76096473E-07   3.20663075E-04   4.60862588E-04   6.97605897E-05   6.06171848E-05   1.34884801E-11  
  52               2.91795496E-01   1.18321721E+03   8.38781761E-01   1.60288984E-01   3.35521877E-07   3.01351836E-04   4.80390105E-04   5.02320751E-05   6.06125823E-05   6.07566538E-11  
  53               3.60801437E-01   1.22145256E+03   8.38797916E-01   1.60284921E-01   6.01149844E-07   2.88949858E-04   4.92950142E-04   3.76733910E-05   6.06060658E-05   2.28538781E-10  
  54               4.41638235E-01   1.26246409E+03   8.38809205E-01   1.60281974E-01   1.05406343E-06   2.80064604E-04   5.01970379E-04   2.86547368E-05   6.05992437E-05   8.47542100E-10  
  55               5.34726956E-01   1.30023679E+03   8.38816464E-01   1.60279888E-01   1.76727463E-06   2.73984371E-04   5.08199527E-04   2.24269455E-05   6.05917037E-05   2.75013631E-09  
  56               6.40514644E-01   1.34124585E+03   8.38821195E-01   1.60278160E-01   2.92570772E-06   2.69383691E-04   5.13073674E-04   1.75533184E-05   6.05847078E-05   8.88292468E-09  
  57               7.59351196E-01   1.37930815E+03   8.38822809E-01   1.60276677E-01   4.67760735E-06   2.66319472E-04   5.16649308E-04   1.39770734E-05   6.05775033E-05   2.57600087E-08  
  58               8.91557386E-01   1.42095797E+03   8.38819166E-01   1.60274791E-01   7.41816811E-06   2.64680559E-04   5.19567563E-04   1.10554528E-05   6.05710037E-05   7.42526517E-08  
  59               1.03682212E+00   1.45973090E+03   8.38810088E-01   1.60272981E-01   1.14604280E-05   2.67281894E-04   5.21839030E-04   8.77918399E-06   6.05648589E-05   1.64009139E-07  
  60               1.19405544E+00   1.50231675E+03   8.38797136E-01   1.60270939E-01   1.76773324E-05   2.70700351E-04   5.23729860E-04   6.88198905E-06   6.05600347E-05   5.73696426E-07  
  61               1.36125202E+00   1.54252926E+03   8.38777333E-01   1.60268412E-01   2.69220172E-05   2.76146250E-04   5.25223793E-04   5.37929836E-06   6.05562611E-05   2.13063622E-06  
  62               1.53302270E+00   1.58721336E+03   8.38745420E-01   1.60264828E-01   3.99510764E-05   2.85831888E-04   5.26476779E-04   4.11341855E-06   6.05538872E-05   6.42653063E-06  
  63               1.70071304E+00   1.63113494E+03   8.38701234E-01   1.60260514E-01   5.66832172E-05   3.01545847E-04   5.27446627E-04   3.12760055E-06   6.05521533E-05   1.49134126E-05  
  64               1.85575368E+00   1.67108387E+03   8.38645344E-01   1.60255228E-01   7.76309848E-05   3.20981713E-04   5.28174881E-04   2.37999316E-06   6.05511614E-05   2.79572668E-05  
  65               2.00318150E+00   1.70435735E+03   8.38585871E-01   1.60249556E-01   1.01434146E-04   3.40121712E-04   5.28694272E-04   1.83993279E-06   6.05499018E-05   4.06688148E-05  
  66               2.13979258E+00   1.73565318E+03   8.38527470E-01   1.60244120E-01   1.28082644E-04   3.57632479E-04   5.29049088E-04   1.46536213E-06   6.05484287E-05   5.22181457E-05  
  67               2.26203641E+00   1.76009670E+03   8.38476364E-01   1.60239530E-01   1.56619803E-04   3.71000465E-04   5.29275796E-04   1.22195778E-06   6.05465161E-05   6.10075131E-05  
  68               2.37889982E+00   1.78471223E+03   8.38434763E-01   1.60235817E-01   1.87768843E-04   3.77905599E-04   5.29421888E-04   1.06254535E-06   6.05446344E-05   6.55641981E-05  
  69               2.49686944E+00   1.80627380E+03   8.38397743E-01   1.60231708E-01   2.19354066E-04   3.77759777E-04   5.29502264E-04   9.67999532E-07   6.05419578E-05   6.55134833E-05  
  70               2.60787236E+00   1.82803361E+03   8.38360980E-01   1.60227858E-01   2.53026586E-04   3.77633560E-04   5.29568447E-04   8.88430501E-07   6.05394970E-05   6.54655425E-05  
  71               2.70590245E+00   1.84446804E+03   8.38323970E-01   1.60223993E-01   2.86943584E-04   3.77528653E-04   5.29616973E-04   8.26363456E-07   6.05367680E-05   6.54206656E-05  
  72               2.80008825E+00   1.86202153E+03   8.38285091E-01   1.60219968E-01   3.22879485E-04   3.77435650E-04   5.29656903E-04   7.72334911E-07   6.05341355E-05   6.53778743E-05  
  73               2.89311097E+00   1.87663906E+03   8.38245729E-01   1.60215906E-01   3.59325052E-04   3.77355646E-04   5.29685956E-04   7.28971801E-07   6.05312482E-05   6.53370153E-05  
  74               2.98680607E+00   1.89323364E+03   8.38207723E-01   1.60212575E-01   4.00701877E-04   3.77280068E-04   5.29715759E-04   6.87209315E-07   6.05287182E-05   6.52954028E-05  
  75               3.08590000E+00   1.90801586E+03   8.38165981E-01   1.60208919E-01   4.46129192E-04   3.77210499E-04   5.29739389E-04   6.50388518E-07   6.05257303E-05   6.52521532E-05  
  76               3.19720664E+00   1.92652766E+03   8.38115962E-01   1.60204541E-01   5.00543634E-04   3.77145224E-04   5.29761176E-04   6.12871082E-07   6.05224437E-05   6.52050355E-05  
  77               3.32176670E+00   1.94428527E+03   8.38058463E-01   1.60199513E-01   5.63094525E-04   3.77077129E-04   5.29777662E-04   5.78263568E-07   6.05184807E-05   6.51539079E-05  
  78               3.46084016E+00   1.96576465E+03   8.37988036E-01   1.60193356E-01   6.39711481E-04   3.77001233E-04   5.29791255E-04   5.42574556E-07   6.05139511E-05   6.50969212E-05  
  79               3.61572823E+00   1.98659198E+03   8.37905997E-01   1.60186188E-01   7.28960580E-04   3.76921057E-04   5.29798401E-04   5.09669284E-07   6.05085297E-05   6.50347284E-05  
  80               3.78791039E+00   2.01109537E+03   8.37805882E-01   1.60177444E-01   8.37883233E-04   3.76829386E-04   5.29800166E-04   4.76605412E-07   6.05022820E-05   6.49658813E-05  
  81               3.97914617E+00   2.03505404E+03   8.37688914E-01   1.60167232E-01   9.65153037E-04   3.76725162E-04   5.29793671E-04   4.46538873E-07   6.04948909E-05   6.48910168E-05  
  82               4.19136944E+00   2.06264971E+03   8.37546862E-01   1.60154833E-01   1.11970737E-03   3.76611562E-04   5.29778979E-04   4.17009676E-07   6.04863378E-05   6.48086557E-05  
  83               4.42632959E+00   2.08971795E+03   8.37380917E-01   1.60140352E-01   1.30024663E-03   3.76493123E-04   5.29753860E-04   3.90512285E-07   6.04763206E-05   6.47194550E-05  
  84               4.68591300E+00   2.12025617E+03   8.37180894E-01   1.60122900E-01   1.51785506E-03   3.76363516E-04   5.29717347E-04   3.65039394E-07   6.04647259E-05   6.46219395E-05  
  85               4.97213971E+00   2.15022562E+03   8.36948081E-01   1.60102590E-01   1.77112554E-03   3.76226701E-04   5.29667806E-04   3.42514237E-07   6.04512745E-05   6.45168149E-05  
  86               5.28721201E+00   2.18341380E+03   8.36670198E-01   1.60078351E-01   2.07341998E-03   3.76076188E-04   5.29603301E-04   3.21281834E-07   6.04357521E-05   6.44026120E-05  
  87               5.63350098E+00   2.21602080E+03   8.36348749E-01   1.60050315E-01   2.42309990E-03   3.75915428E-04   5.29522741E-04   3.02777661E-07   6.04179038E-05   6.42800359E-05  
  88               6.01361349E+00   2.25150886E+03   8.35969542E-01   1.60017203E-01   2.83517385E-03   3.75737800E-04   5.29423142E-04   2.85688239E-07   6.03973915E-05   6.41476434E-05  
  89               6.43030134E+00   2.28642566E+03   8.35532758E-01   1.59979173E-01   3.30799196E-03   3.76851491E-04   5.29305080E-04   2.70181413E-07   6.03741716E-05   6.40060882E-05  
  90               6.88659940E+00   2.32369199E+03   8.35024649E-01   1.59934925E-01   3.85837448E-03   3.77959292E-04   5.29164078E-04   2.56075079E-07   6.03476951E-05   6.38539913E-05  
  91               7.38584946E+00   2.36055191E+03   8.34447256E-01   1.59884639E-01   4.48410231E-03   3.79060910E-04   5.28999910E-04   2.44074850E-07   6.03177656E-05   6.36919533E-05  
  92               7.93175109E+00   2.39940926E+03   8.33784105E-01   1.59826877E-01   5.20309804E-03   3.80148012E-04   5.28808527E-04   2.33369483E-07   6.02838949E-05   6.35186284E-05  
  93               8.52828190E+00   2.43789877E+03   8.33037901E-01   1.59761918E-01   6.01284965E-03   3.81220961E-04   5.28590262E-04   2.24416728E-07   6.02459378E-05   6.33345362E-05  
  94               9.17985882E+00   2.47802763E+03   8.32193472E-01   1.59688296E-01   6.93131321E-03   3.80966942E-04   5.28339552E-04   2.17474096E-07   6.02031540E-05   6.31384278E-05  
  95               9.89142284E+00   2.51782913E+03   8.31252807E-01   1.59606287E-01   7.95445673E-03   3.80677680E-04   5.28057961E-04   2.12007198E-07   6.01555477E-05   6.29307697E-05  
  96               1.06682011E+01   2.55897192E+03   8.30199876E-01   1.59514493E-01   9.09971442E-03   3.80349440E-04   5.27741121E-04   2.07584035E-07   6.01025118E-05   6.27104345E-05  
  97               1.15158356E+01   2.59977551E+03   8.29040532E-01   1.59413426E-01   1.03607157E-02   3.79986253E-04   5.27390281E-04   2.04454260E-07   6.00439458E-05   6.24779448E-05  
  98               1.24404185E+01   2.64165892E+03   8.27757344E-01   1.59301565E-01   1.17564166E-02   3.79583785E-04   5.27000497E-04   2.02281962E-07   5.99790769E-05   6.22319413E-05  
  99               1.34484636E+01   2.68314212E+03   8.26359823E-01   1.59179741E-01   1.32764660E-02   3.79147335E-04   5.26574061E-04   2.01287377E-07   5.99078505E-05   6.19730867E-05  
  100              1.45539059E+01   2.72581928E+03   8.24949788E-01   1.59056825E-01   1.48101337E-02   3.78704516E-04   5.26144478E-04   2.00093016E-07   5.98366345E-05   6.17134646E-05  
  101              1.57580809E+01   2.76791845E+03   8.23319727E-01   1.58914738E-01   1.65830848E-02   3.78202437E-04   5.25643199E-04   2.01343867E-07   5.97519131E-05   6.14283806E-05  
