# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               Fe              
  1                1.00000000E-05   7.10053621E+02   8.38853459E-01   1.60273152E-01   1.24679103E-11   5.29078089E-04   2.48116817E-04   6.07894349E-05   0.00000000E+00   2.51798411E-18  
  2                2.60342439E-05   8.49070175E+02   8.38849792E-01   1.60272794E-01   3.53818088E-09   5.30214236E-04   2.50320314E-04   6.07893972E-05   1.15062239E-16   9.01180700E-14  
  3                4.24352797E-05   8.94590698E+02   8.38849550E-01   1.60272782E-01   1.36775967E-08   5.30328803E-04   2.50552763E-04   6.07893776E-05   3.19050816E-15   1.07075013E-12  
  4                6.04563799E-05   9.34892858E+02   8.38849372E-01   1.60272772E-01   4.14258763E-08   5.30400678E-04   2.50690162E-04   6.07893675E-05   4.77356338E-14   2.11686909E-11  
  5                8.05991041E-05   9.57561612E+02   8.38849277E-01   1.60272766E-01   7.05261500E-08   5.30432375E-04   2.50742136E-04   6.07893440E-05   1.78370615E-13   2.11686845E-11  
  6                1.03353814E-04   9.86407783E+02   8.38849122E-01   1.60272755E-01   1.40795901E-07   5.30466253E-04   2.50800413E-04   6.07893306E-05   6.26880419E-13   7.41462127E-11  
  7                1.29173421E-04   1.00328641E+03   8.38849022E-01   1.60272747E-01   1.98660066E-07   5.30483125E-04   2.50825442E-04   6.07893049E-05   2.26729059E-12   3.66340249E-10  
  8                1.58554686E-04   1.02828352E+03   8.38848812E-01   1.60272730E-01   3.42746339E-07   5.30505113E-04   2.50861247E-04   6.07892882E-05   6.10092164E-12   3.66340053E-10  
  9                1.92025805E-04   1.04294950E+03   8.38848675E-01   1.60272719E-01   4.49018171E-07   5.30516427E-04   2.50877076E-04   6.07892595E-05   1.67532321E-11   1.37238176E-09  
  10               2.30189406E-04   1.06630424E+03   8.38848355E-01   1.60272691E-01   7.19457969E-07   5.30532594E-04   2.50903141E-04   6.07892379E-05   3.92975576E-11   1.37238079E-09  
  11               2.73702651E-04   1.08006132E+03   8.38848145E-01   1.60272673E-01   9.08493153E-07   5.30541067E-04   2.50914694E-04   6.07892048E-05   9.40616088E-11   4.41772347E-09  
  12               3.23316070E-04   1.10277626E+03   8.38847628E-01   1.60272627E-01   1.39324444E-06   5.30553731E-04   2.50938752E-04   6.07891755E-05   2.02860798E-10   4.41771928E-09  
  13               3.79853829E-04   1.11626583E+03   8.38847280E-01   1.60272595E-01   1.72417794E-06   5.30560468E-04   2.50948615E-04   6.07891352E-05   4.49927525E-10   1.29491838E-08  
  14               4.44277064E-04   1.13882215E+03   8.38846404E-01   1.60272517E-01   2.56556046E-06   5.30570674E-04   2.50987086E-04   6.07890920E-05   9.14782078E-10   1.29491666E-08  
  15               5.17727954E-04   1.15233880E+03   8.38845789E-01   1.60272456E-01   3.13291895E-06   5.30576151E-04   2.50999393E-04   6.07890386E-05   1.92847345E-09   4.96328262E-08  
  16               6.01505956E-04   1.17507184E+03   8.38844339E-01   1.60272335E-01   4.56085320E-06   5.30584486E-04   2.51112561E-04   6.07889774E-05   3.74127194E-09   4.96327369E-08  
  17               6.97060054E-04   1.18895849E+03   8.38842977E-01   1.60272173E-01   5.53253375E-06   5.30588814E-04   2.51142193E-04   6.07888828E-05   7.68077129E-09   4.96326402E-08  
  18               8.05964100E-04   1.21220696E+03   8.38840323E-01   1.60271965E-01   7.93530001E-06   5.30595466E-04   2.51565706E-04   6.07887871E-05   1.43756308E-08   2.39520879E-07  
  19               9.29982907E-04   1.22672441E+03   8.38837626E-01   1.60271629E-01   9.60314639E-06   5.30598592E-04   2.51673989E-04   6.07886234E-05   2.91763974E-08   2.39520092E-07  
  20               1.07083746E-03   1.25068095E+03   8.38831683E-01   1.60271149E-01   1.36173500E-05   5.30602870E-04   2.53301741E-04   6.07884228E-05   5.28240462E-08   2.39518983E-07  
  21               1.23042099E-03   1.26602380E+03   8.38824671E-01   1.60270211E-01   1.64857245E-05   5.30603336E-04   2.53980453E-04   6.07880285E-05   1.06685670E-07   8.42416740E-07  
  22               1.40987177E-03   1.29087339E+03   8.38814130E-01   1.60269640E-01   2.31862418E-05   5.30605391E-04   2.58847021E-04   6.07877924E-05   1.85852467E-07   8.42412026E-07  
  23               1.61165030E-03   1.30723217E+03   8.38793643E-01   1.60266252E-01   2.81523305E-05   5.30597596E-04   2.59133088E-04   6.07864673E-05   3.78994348E-07   8.42392649E-07  
  24               1.83256345E-03   1.33321932E+03   8.38767134E-01   1.60265254E-01   3.94482930E-05   5.30593504E-04   2.76711406E-04   6.07860712E-05   6.03825671E-07   3.83758536E-06  
  25               2.07313758E-03   1.35070612E+03   8.38756452E-01   1.60264227E-01   4.81814076E-05   5.30593192E-04   2.77660787E-04   6.07856441E-05   1.24760703E-06   3.83755213E-06  
  26               2.34199835E-03   1.37804334E+03   8.38722139E-01   1.60260273E-01   6.73514212E-05   5.30583733E-04   2.81792948E-04   6.07841275E-05   3.97428645E-06   3.83744580E-06  
  27               2.63587860E-03   1.39709863E+03   8.38693199E-01   1.60257349E-01   8.29109355E-05   5.30575437E-04   2.87798915E-04   6.07829824E-05   7.90613082E-06   1.41624380E-05  
  28               2.94458813E-03   1.42559911E+03   8.38626461E-01   1.60251402E-01   1.15412979E-04   5.30554607E-04   3.07615422E-04   6.07807160E-05   2.08631812E-05   1.41618618E-05  
  29               3.26459660E-03   1.44607707E+03   8.38516856E-01   1.60237589E-01   1.43315859E-04   5.30505518E-04   3.31408976E-04   6.07754510E-05   3.64693693E-05   1.41605957E-05  
  30               3.57050585E-03   1.47573763E+03   8.38394378E-01   1.60228215E-01   1.99476122E-04   5.30467055E-04   3.77415408E-04   6.07718997E-05   6.67560121E-05   5.55542249E-05  
  31               3.85768377E-03   1.49549315E+03   8.38353062E-01   1.60224598E-01   2.44431823E-04   5.30458243E-04   3.77316247E-04   6.07705134E-05   6.67521724E-05   5.55527939E-05  
  32               4.18090736E-03   1.52186693E+03   8.38282523E-01   1.60218423E-01   3.21186360E-04   5.30441723E-04   3.77175167E-04   6.07681673E-05   6.67467804E-05   5.55504283E-05  
  33               4.54389959E-03   1.54388352E+03   8.38212872E-01   1.60212328E-01   3.96971781E-04   5.30424574E-04   3.77055544E-04   6.07658383E-05   6.67414188E-05   5.55480925E-05  
  34               4.95042176E-03   1.57319856E+03   8.38093146E-01   1.60201854E-01   5.27240757E-04   5.30393627E-04   3.76882984E-04   6.07618591E-05   6.67336671E-05   5.55441792E-05  
  35               5.40371149E-03   1.59910004E+03   8.37964792E-01   1.60190629E-01   6.66888883E-04   5.30359491E-04   3.76725714E-04   6.07575841E-05   6.67255394E-05   5.55400002E-05  
