# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                H2O              CO               CH4              N2               Mg              
  32               5.97863047E-03   8.10542860E+02   8.38530519E-01   1.60351879E-01   5.26302054E-11   4.93188176E-04   2.85459381E-04   2.44843878E-04   6.07722977E-05   0.00000000E+00  
  33               7.30567731E-03   8.20064093E+02   8.38527905E-01   1.60352387E-01   6.96904293E-11   4.94995102E-04   2.83775884E-04   2.46571565E-04   6.07671120E-05   0.00000000E+00  
  34               8.93369292E-03   8.33684186E+02   8.38545417E-01   1.60347933E-01   1.07076767E-10   4.81381453E-04   2.97540411E-04   2.32833670E-04   6.07614818E-05   0.00000000E+00  
  35               1.09351916E-02   8.44446399E+02   8.38545593E-01   1.60347591E-01   1.45379365E-10   4.80783620E-04   2.98262969E-04   2.32147353E-04   6.07552192E-05   0.00000000E+00  
  36               1.34009919E-02   8.59525976E+02   8.38564556E-01   1.60342496E-01   2.28340811E-10   4.65429184E-04   3.13782902E-04   2.16648931E-04   6.07488496E-05   0.00000000E+00  
  37               1.64480237E-02   8.71992001E+02   8.38569519E-01   1.60341261E-01   3.20987490E-10   4.61693159E-04   3.17656065E-04   2.12805314E-04   6.07415758E-05   0.00000000E+00  
  38               2.02226068E-02   8.88914067E+02   8.38592174E-01   1.60335715E-01   5.17915407E-10   4.44598922E-04   3.34945854E-04   1.95533502E-04   6.07345634E-05   0.00000000E+00  
  39               2.49107631E-02   9.03370963E+02   8.38600800E-01   1.60333584E-01   7.54049439E-10   4.38098956E-04   3.41602362E-04   1.88900797E-04   6.07262574E-05   0.00000000E+00  
  40               3.07484890E-02   9.22603736E+02   8.38625512E-01   1.60327527E-01   1.25586948E-09   4.19459199E-04   3.60469521E-04   1.70048321E-04   6.07186585E-05   0.00000000E+00  
  41               3.80413750E-02   9.39604129E+02   8.38637752E-01   1.60324510E-01   1.90530522E-09   4.10234567E-04   3.69877021E-04   1.60659645E-04   6.07094597E-05   0.00000000E+00  
  42               4.71766674E-02   9.61552560E+02   8.38663127E-01   1.60318284E-01   3.27238378E-09   3.91102042E-04   3.89264164E-04   1.41284625E-04   6.07013759E-05   0.00000000E+00  
  43               5.86588814E-02   9.81687807E+02   8.38678049E-01   1.60314607E-01   5.18783769E-09   3.79855957E-04   4.00716663E-04   1.29846797E-04   6.06914799E-05   8.22435554E-16  
  44               7.31268204E-02   1.00729969E+03   8.38703547E-01   1.60308343E-01   9.28374367E-09   3.60633479E-04   4.20209650E-04   1.10363392E-04   6.06832545E-05   3.58061060E-15  
  45               9.13868468E-02   1.03132718E+03   8.38719717E-01   1.60304358E-01   1.54144054E-08   3.48443449E-04   4.32614155E-04   9.79700570E-05   6.06729958E-05   1.28025421E-14  
  46               1.14398708E-01   1.06112526E+03   8.38742908E-01   1.60298654E-01   2.85492276E-08   3.30953022E-04   4.50358701E-04   8.02330320E-05   6.06648893E-05   6.01361821E-14  
  47               1.43348342E-01   1.08984740E+03   8.38758582E-01   1.60294787E-01   4.95965000E-08   3.19119689E-04   4.62389631E-04   6.82102743E-05   6.06548505E-05   2.38534815E-13  
  48               1.79531558E-01   1.12453323E+03   8.38777804E-01   1.60290045E-01   9.46197138E-08   3.04590212E-04   4.77128979E-04   5.34766421E-05   6.06474179E-05   1.18740593E-12  
  49               2.24433719E-01   1.15851372E+03   8.38790990E-01   1.60286770E-01   1.70348850E-07   2.94580356E-04   4.87297544E-04   4.33139017E-05   6.06383323E-05   5.06998200E-12  
  50               2.79678118E-01   1.19886753E+03   8.38805219E-01   1.60283211E-01   3.32888897E-07   2.83714361E-04   4.98318950E-04   3.22967939E-05   6.06323636E-05   2.62192383E-11  
  51               3.46932467E-01   1.23825586E+03   8.38814388E-01   1.60280852E-01   6.09737479E-07   2.76570756E-04   5.05577404E-04   2.50424859E-05   6.06246710E-05   1.14548286E-10  
  52               4.27602802E-01   1.28337836E+03   8.38822742E-01   1.60278587E-01   1.17875389E-06   2.69815990E-04   5.12446344E-04   1.81767316E-05   6.06198520E-05   5.63878209E-10  
  53               5.23048087E-01   1.32680326E+03   8.38827232E-01   1.60277086E-01   2.11771481E-06   2.65623181E-04   5.16764609E-04   1.38609363E-05   6.06131377E-05   2.30582641E-09  
  54               6.34364724E-01   1.37541650E+03   8.38829763E-01   1.60275611E-01   3.94248440E-06   2.62126136E-04   5.20591419E-04   1.00354029E-05   6.06089782E-05   1.01534077E-08  
  55               7.62655884E-01   1.42188834E+03   8.38827028E-01   1.60274125E-01   6.82644706E-06   2.60476743E-04   5.22977247E-04   7.64836380E-06   6.06027717E-05   3.73233334E-08  
  56               9.08719800E-01   1.47355958E+03   8.38807200E-01   1.60270079E-01   1.21727678E-05   2.60970511E-04   5.25077334E-04   5.53731246E-06   6.05981163E-05   1.44747167E-07  
  57               1.06808198E+00   1.52304702E+03   8.38781496E-01   1.60268530E-01   2.03797881E-05   2.79742846E-04   5.26694981E-04   3.91284311E-06   6.05942865E-05   2.99933822E-07  
  58               1.23808860E+00   1.57808180E+03   8.38761384E-01   1.60265965E-01   3.51768767E-05   2.81254320E-04   5.27800920E-04   2.79946120E-06   6.05929429E-05   2.02432531E-06  
  59               1.41175352E+00   1.63470975E+03   8.38705254E-01   1.60259715E-01   5.97081359E-05   2.94408501E-04   5.28668994E-04   1.90996522E-06   6.05925160E-05   1.11017194E-05  
  60               1.57597394E+00   1.68346076E+03   8.38607960E-01   1.60250646E-01   9.13637457E-05   3.30062075E-04   5.29236668E-04   1.30894127E-06   6.05907944E-05   3.45375664E-05  
  61               1.71833621E+00   1.72242667E+03   8.38492624E-01   1.60240855E-01   1.26003458E-04   3.77913242E-04   5.29566911E-04   9.41615764E-07   6.05884059E-05   6.57964782E-05  
  62               1.84354114E+00   1.75470526E+03   8.38459147E-01   1.60237881E-01   1.62588017E-04   3.77708589E-04   5.29688773E-04   8.10201522E-07   6.05866109E-05   6.57329741E-05  
  63               1.95320641E+00   1.78141456E+03   8.38425553E-01   1.60234913E-01   1.99242500E-04   3.77557796E-04   5.29768502E-04   7.20623231E-07   6.05846034E-05   6.56783559E-05  
  64               2.07980456E+00   1.81089757E+03   8.38348762E-01   1.60224805E-01   2.47536686E-04   3.77391552E-04   5.29818352E-04   6.37029834E-07   6.05795782E-05   6.56136019E-05  
  65               2.17964086E+00   1.83296959E+03   8.38310011E-01   1.60221409E-01   2.89744579E-04   3.77287331E-04   5.29859977E-04   5.83761355E-07   6.05771485E-05   6.55653981E-05  
  66               2.25357980E+00   1.84894929E+03   8.38278593E-01   1.60218654E-01   3.23956113E-04   3.77215746E-04   5.29885364E-04   5.48882918E-07   6.05752400E-05   6.55298870E-05  
  67               2.34065411E+00   1.86703766E+03   8.38239423E-01   1.60215222E-01   3.66595833E-04   3.77139329E-04   5.29908923E-04   5.13434915E-07   6.05727880E-05   6.54886284E-05  
  68               2.44258228E+00   1.88769186E+03   8.38189486E-01   1.60210851E-01   4.20940269E-04   3.77057139E-04   5.29930447E-04   4.76727928E-07   6.05697605E-05   6.54406525E-05  
  69               2.56111064E+00   1.91063535E+03   8.38127069E-01   1.60205392E-01   4.88843028E-04   3.76973748E-04   5.29947292E-04   4.40847958E-07   6.05659334E-05   6.53857013E-05  
  70               2.69790909E+00   1.93620857E+03   8.38047851E-01   1.60198466E-01   5.74991450E-04   3.76891708E-04   5.29958596E-04   4.05371483E-07   6.05612235E-05   6.53229050E-05  
  71               2.85428225E+00   1.96394074E+03   8.37949480E-01   1.60189873E-01   6.81946573E-04   3.76825836E-04   5.29961805E-04   3.72117393E-07   6.05553931E-05   6.52523359E-05  
  72               3.03267580E+00   1.99420778E+03   8.37825572E-01   1.60179054E-01   8.16767935E-04   3.76705108E-04   5.29955549E-04   3.40552881E-07   6.05482661E-05   6.51728647E-05  
  73               3.23706104E+00   2.02685070E+03   8.37670579E-01   1.60165525E-01   9.85397940E-04   3.76574773E-04   5.29937183E-04   3.11617484E-07   6.05394524E-05   6.50835510E-05  
  74               3.47026045E+00   2.06213343E+03   8.37474904E-01   1.60148449E-01   1.19827946E-03   3.76431179E-04   5.29904355E-04   2.84820350E-07   6.05286575E-05   6.49832603E-05  
  75               3.73538786E+00   2.09958901E+03   8.37231852E-01   1.60127243E-01   1.46269288E-03   3.76274245E-04   5.29854198E-04   2.60992029E-07   6.05154679E-05   6.48716756E-05  
  76               4.03589250E+00   2.13942712E+03   8.36928277E-01   1.60100760E-01   1.79293806E-03   3.76099219E-04   5.29783391E-04   2.39566667E-07   6.04994517E-05   6.47475797E-05  
  77               4.37560165E+00   2.18114623E+03   8.36555459E-01   1.60068241E-01   2.19850108E-03   3.75905015E-04   5.29688828E-04   2.21011678E-07   6.04801188E-05   6.46106396E-05  
  78               4.75878021E+00   2.22493914E+03   8.36096243E-01   1.60028190E-01   2.69804201E-03   3.75685561E-04   5.29566043E-04   2.04725129E-07   6.04568842E-05   6.44595173E-05  
  79               5.19019316E+00   2.27025029E+03   8.35541130E-01   1.59979780E-01   3.30189211E-03   3.75439360E-04   5.29411854E-04   1.91001621E-07   6.04292039E-05   6.42939419E-05  
  80               5.67518233E+00   2.31722845E+03   8.34868298E-01   1.59920901E-01   4.03163551E-03   3.75158693E-04   5.29219667E-04   1.79305866E-07   6.03962188E-05   6.41123888E-05  
  81               6.21931071E+00   2.36531542E+03   8.34064511E-01   1.59851310E-01   4.89653249E-03   3.81409380E-04   5.28992476E-04   1.66860358E-07   6.03583378E-05   6.39149647E-05  
  82               6.82923028E+00   2.41469357E+03   8.33122943E-01   1.59769211E-01   5.92064555E-03   3.81133509E-04   5.28716518E-04   1.59132732E-07   6.03133666E-05   6.37002432E-05  
  83               7.51274944E+00   2.46487784E+03   8.32028577E-01   1.59673794E-01   7.11097811E-03   3.80795236E-04   5.28392789E-04   1.53188154E-07   6.02613561E-05   6.34679117E-05  
  84               8.27832889E+00   2.51609116E+03   8.30757722E-01   1.59562992E-01   8.49329309E-03   3.80390274E-04   5.28014601E-04   1.48622186E-07   6.02013445E-05   6.32164203E-05  
  85               9.13544192E+00   2.56783753E+03   8.29309848E-01   1.59436763E-01   1.00681563E-02   3.79922175E-04   5.27581382E-04   1.45559787E-07   6.01329125E-05   6.29458719E-05  
  86               1.00945148E+01   2.62036221E+03   8.27661567E-01   1.59293066E-01   1.18610026E-02   3.79385937E-04   5.27086371E-04   1.43674250E-07   6.00549753E-05   6.26547690E-05  
  87               1.11670516E+01   2.67314856E+03   8.25822033E-01   1.59132702E-01   1.38618638E-02   3.78788075E-04   5.26531670E-04   1.43128115E-07   5.99672647E-05   6.23436804E-05  
  88               1.23656392E+01   2.72653531E+03   8.23765845E-01   1.58953456E-01   1.60983617E-02   3.78122452E-04   5.25909814E-04   1.43616498E-07   5.98683936E-05   6.20110382E-05  
  89               1.37040359E+01   2.77987402E+03   8.21520467E-01   1.58757726E-01   1.85406127E-02   3.77402121E-04   5.25227981E-04   1.45403098E-07   5.97583653E-05   6.16583223E-05  
  90               1.51971601E+01   2.83368896E+03   8.19052283E-01   1.58542579E-01   2.12251714E-02   3.76618064E-04   5.24476240E-04   1.48144630E-07   5.96350530E-05   6.12836046E-05  
  91               1.68611873E+01   2.88734849E+03   8.16400127E-01   1.58311404E-01   2.41097835E-02   3.75787698E-04   5.23664895E-04   1.52127954E-07   5.94982304E-05   6.08888719E-05  
  92               1.87135063E+01   2.94138338E+03   8.13528379E-01   1.58061096E-01   2.72331850E-02   3.74901548E-04   5.22783229E-04   1.57054437E-07   5.93447082E-05   6.04722899E-05  
  93               2.07727799E+01   2.99511567E+03   8.10492184E-01   1.57796462E-01   3.05353766E-02   3.73983099E-04   5.21846037E-04   1.63266095E-07   5.91736608E-05   6.00365962E-05  
  94               2.30587865E+01   3.04918734E+03   8.07244302E-01   1.57513385E-01   3.40677305E-02   3.73018509E-04   5.20839078E-04   1.70434156E-07   5.89796017E-05   5.95796434E-05  
  95               2.55908940E+01   3.10275458E+03   8.03866251E-01   1.57218973E-01   3.77415628E-02   3.72040201E-04   5.19784527E-04   1.78997674E-07   5.87607020E-05   5.91055775E-05  
  96               2.83896310E+01   3.15654565E+03   8.00298149E-01   1.56908004E-01   4.16219940E-02   3.71028405E-04   5.18664359E-04   1.88579323E-07   5.85077091E-05   5.86120855E-05  
  97               3.14773363E+01   3.20974463E+03   7.96632850E-01   1.56588573E-01   4.56080111E-02   3.70018277E-04   5.17503750E-04   1.99663969E-07   5.82160103E-05   5.81036101E-05  
  98               3.48783027E+01   3.26318000E+03   7.92793318E-01   1.56253964E-01   4.97833885E-02   3.68981397E-04   5.16279451E-04   2.11839650E-07   5.78698428E-05   5.75771768E-05  
  99               3.86194631E+01   3.31595961E+03   7.88893177E-01   1.55914081E-01   5.40245222E-02   3.67958553E-04   5.15022219E-04   2.25713945E-07   5.74607250E-05   5.70378037E-05  
  100              4.27307043E+01   3.36906022E+03   7.84829945E-01   1.55559987E-01   5.84428588E-02   3.66908433E-04   5.13701115E-04   2.40800822E-07   5.69621043E-05   5.64814833E-05  
  101              4.72452392E+01   3.42156962E+03   7.80730502E-01   1.55202743E-01   6.29003754E-02   3.65874656E-04   5.12350234E-04   2.57813260E-07   5.63593718E-05   5.59134399E-05  
