# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               Fe              
  16               4.28511667E-04   8.22248794E+02   8.38847149E-01   1.60273796E-01   3.13716795E-10   5.27288032E-04   2.51958455E-04   6.07868924E-05   0.00000000E+00   8.16788566E-16  
  17               5.13130292E-04   8.35967436E+02   8.38847570E-01   1.60273640E-01   4.87573324E-10   5.27789761E-04   2.51693097E-04   6.07866743E-05   0.00000000E+00   2.57696930E-15  
  18               6.13407495E-04   8.43358037E+02   8.38847271E-01   1.60273696E-01   5.89457515E-10   5.27630374E-04   2.51934736E-04   6.07863229E-05   0.00000000E+00   2.57696963E-15  
  19               7.32179509E-04   8.57450824E+02   8.38847638E-01   1.60273558E-01   9.06469580E-10   5.28070845E-04   2.51703910E-04   6.07860857E-05   0.00000000E+00   7.90880491E-15  
  20               8.72795130E-04   8.65089372E+02   8.38847370E-01   1.60273609E-01   1.09221410E-09   5.27926958E-04   2.51920192E-04   6.07856745E-05   0.00000000E+00   7.90880505E-15  
  21               1.03916550E-03   8.79642314E+02   8.38847697E-01   1.60273486E-01   1.66599878E-09   5.28317751E-04   2.51715047E-04   6.07854133E-05   0.00000000E+00   2.37589331E-14  
  22               1.23589526E-03   8.87574519E+02   8.38847456E-01   1.60273531E-01   2.00263510E-09   5.28188077E-04   2.51908546E-04   6.07849337E-05   0.00000000E+00   2.37589304E-14  
  23               1.46834708E-03   9.02670086E+02   8.38847750E-01   1.60273420E-01   3.03592537E-09   5.28538055E-04   2.51722619E-04   6.07846438E-05   0.00000000E+00   7.06441306E-14  
  24               1.74280493E-03   9.11042782E+02   8.38847541E-01   1.60273459E-01   3.65574881E-09   5.28428532E-04   2.51889850E-04   6.07840905E-05   0.00000000E+00   7.06441099E-14  
  25               2.06657004E-03   9.26835790E+02   8.38847812E-01   1.60273357E-01   5.52873573E-09   5.28747150E-04   2.51716563E-04   6.07837708E-05   0.00000000E+00   2.10582549E-13  
  26               2.44840221E-03   9.35794845E+02   8.38847639E-01   1.60273388E-01   6.69111503E-09   5.28661271E-04   2.51855535E-04   6.07831400E-05   1.25255380E-15   2.10582438E-13  
  27               2.89860398E-03   9.52432865E+02   8.38847888E-01   1.60273295E-01   1.01209163E-08   5.28952124E-04   2.51693214E-04   6.07827892E-05   2.69809438E-15   6.36734815E-13  
  28               3.42923561E-03   9.62178632E+02   8.38847752E-01   1.60273316E-01   1.23601629E-08   5.28892801E-04   2.51802273E-04   6.07820797E-05   5.73552901E-15   6.36734284E-13  
  29               4.05428538E-03   9.79903560E+02   8.38847979E-01   1.60273230E-01   1.87810902E-08   5.29160158E-04   2.51648805E-04   6.07817020E-05   1.23083959E-14   1.96922043E-12  
  30               4.79006935E-03   9.90538949E+02   8.38847875E-01   1.60273244E-01   2.31550523E-08   5.29123969E-04   2.51731122E-04   6.07809112E-05   2.70506960E-14   1.96921802E-12  
  31               5.65536183E-03   1.00952594E+03   8.38848076E-01   1.60273165E-01   3.53986192E-08   5.29366932E-04   2.51588410E-04   6.07805106E-05   5.75207842E-14   6.32832855E-12  
  32               6.67177096E-03   1.02144327E+03   8.38848004E-01   1.60273168E-01   4.43914532E-08   5.29358820E-04   2.51640571E-04   6.07796557E-05   1.34199810E-13   6.32831737E-12  
  33               7.86389798E-03   1.04211654E+03   8.38848173E-01   1.60273095E-01   6.87415173E-08   5.29580432E-04   2.51507555E-04   6.07792542E-05   2.85382308E-13   2.15583861E-11  
  34               9.25967876E-03   1.05570486E+03   8.38848125E-01   1.60273088E-01   8.81629103E-08   5.29598767E-04   2.51531431E-04   6.07783624E-05   7.20294963E-13   2.15583321E-11  
  35               1.08903887E-02   1.07850060E+03   8.38848240E-01   1.60273020E-01   1.38949142E-07   5.29796351E-04   2.51411695E-04   6.07779887E-05   1.53455506E-12   7.94807956E-11  
  36               1.27907244E-02   1.09433210E+03   8.38848194E-01   1.60273003E-01   1.83642011E-07   5.29837217E-04   2.51411350E-04   6.07771079E-05   4.30164925E-12   7.94805146E-11  
  37               1.49986843E-02   1.11990166E+03   8.38848214E-01   1.60272937E-01   2.96635880E-07   5.30007662E-04   2.51309129E-04   6.07768075E-05   9.26360613E-12   3.25124297E-10  
  38               1.75563136E-02   1.13861193E+03   8.38848116E-01   1.60272910E-01   4.06354103E-07   5.30061472E-04   2.51293553E-04   6.07759958E-05   2.94102699E-11   3.25122675E-10  
  39               2.05141394E-02   1.16748359E+03   8.38847945E-01   1.60272841E-01   6.73228914E-07   5.30197882E-04   2.51218101E-04   6.07757965E-05   6.37014269E-11   1.49141064E-09  
  40               2.39270630E-02   1.18986520E+03   8.38847653E-01   1.60272793E-01   9.60705173E-07   5.30253331E-04   2.51198537E-04   6.07751035E-05   2.32901821E-10   1.49140000E-09  
  41               2.78536739E-02   1.22304532E+03   8.38847024E-01   1.60272700E-01   1.64282666E-06   5.30355541E-04   2.51180225E-04   6.07750383E-05   5.11631524E-10   7.79198349E-09  
  42               3.23540386E-02   1.25012161E+03   8.38846128E-01   1.60272591E-01   2.45366920E-06   5.30403848E-04   2.51175757E-04   6.07745037E-05   2.18659536E-09   7.79190194E-09  
  43               3.74879853E-02   1.28844746E+03   8.38843971E-01   1.60272359E-01   4.32347225E-06   5.30473239E-04   2.51317852E-04   6.07745435E-05   8.36523149E-09   4.66425057E-08  
  44               4.33043469E-02   1.32149102E+03   8.38839740E-01   1.60271857E-01   6.78318573E-06   5.30509019E-04   2.51793897E-04   6.07740924E-05   2.43151136E-08   4.66417033E-08  
  45               4.98157077E-02   1.36754163E+03   8.38825576E-01   1.60270120E-01   1.25668834E-05   5.30549302E-04   2.54266549E-04   6.07738224E-05   1.02671932E-07   1.38042525E-07  
  46               5.68673626E-02   1.41866704E+03   8.38796575E-01   1.60266943E-01   2.39440459E-05   5.30572119E-04   2.61901889E-04   6.07731875E-05   4.50721728E-07   1.15863121E-06  
  47               6.42570623E-02   1.46718032E+03   8.38756304E-01   1.60263872E-01   4.22676141E-05   5.30580098E-04   2.78462920E-04   6.07724533E-05   1.88888907E-06   1.15858042E-06  
  48               7.18784500E-02   1.51274765E+03   8.38704214E-01   1.60258736E-01   6.96101562E-05   5.30574372E-04   2.90260060E-04   6.07708011E-05   9.60451269E-06   5.76475750E-06  
  49               7.93404281E-02   1.55373701E+03   8.38596734E-01   1.60247739E-01   1.06193895E-04   5.30541100E-04   3.22491292E-04   6.07668751E-05   3.06657977E-05   5.76421546E-06  
  50               8.61198710E-02   1.58831810E+03   8.38473136E-01   1.60238534E-01   1.48950111E-04   5.30506512E-04   3.77250976E-04   6.07635906E-05   6.65952484E-05   1.68761346E-05  
  51               9.23933264E-02   1.61842225E+03   8.38396082E-01   1.60228435E-01   1.97486949E-04   5.30477822E-04   3.77130236E-04   6.07598199E-05   6.65777651E-05   1.68747080E-05  
  52               9.84708266E-02   1.64601815E+03   8.38344765E-01   1.60223950E-01   2.53311080E-04   5.30466803E-04   3.77030469E-04   6.07581483E-05   6.65632642E-05   5.55393486E-05  
  53               1.03878369E-01   1.66943107E+03   8.38291980E-01   1.60219337E-01   3.10733299E-04   5.30454448E-04   3.76943654E-04   6.07564056E-05   6.65502757E-05   5.55367192E-05  
  54               1.10018807E-01   1.69482587E+03   8.38223543E-01   1.60213358E-01   3.85180671E-04   5.30437521E-04   3.76847081E-04   6.07541272E-05   6.65354140E-05   5.55334776E-05  
  55               1.16958866E-01   1.72209253E+03   8.38135092E-01   1.60205630E-01   4.81394752E-04   5.30414723E-04   3.76740775E-04   6.07511636E-05   6.65184654E-05   5.55294819E-05  
  56               1.24758581E-01   1.75114285E+03   8.38021029E-01   1.60195666E-01   6.05461285E-04   5.30384409E-04   3.76625452E-04   6.07473270E-05   6.64991793E-05   5.55245531E-05  
  57               1.33456127E-01   1.78169102E+03   8.37875452E-01   1.60182951E-01   7.63787595E-04   5.30344839E-04   3.76504667E-04   6.07424170E-05   6.64773690E-05   5.55185104E-05  
  58               1.43035691E-01   1.81335169E+03   8.37692322E-01   1.60166958E-01   9.62929715E-04   5.30294242E-04   3.76386629E-04   6.07362326E-05   6.64529345E-05   5.55111787E-05  
  59               1.53458933E-01   1.84566790E+03   8.37466255E-01   1.60147220E-01   1.20879020E-03   5.30231049E-04   3.76259260E-04   6.07285945E-05   6.64258498E-05   5.55024090E-05  
  60               1.64937143E-01   1.87900101E+03   8.37185311E-01   1.60122694E-01   1.51442383E-03   5.30151848E-04   3.76075863E-04   6.07191027E-05   6.63953949E-05   5.54918067E-05  
  61               1.77780422E-01   1.91375776E+03   8.36833065E-01   1.60091946E-01   1.89762483E-03   5.30051917E-04   3.75868027E-04   6.07072047E-05   6.63605808E-05   5.54788296E-05  
  62               1.92125240E-01   1.94980063E+03   8.36394683E-01   1.60053685E-01   2.37452845E-03   5.29926965E-04   3.75631969E-04   6.06924044E-05   6.63208070E-05   5.54630170E-05  
  63               2.08123746E-01   1.98695536E+03   8.35854232E-01   1.60006520E-01   2.96246870E-03   5.29772387E-04   3.75363572E-04   6.06741676E-05   6.62754427E-05   5.54438762E-05  
  64               2.25946748E-01   2.02505414E+03   8.35194621E-01   1.59948962E-01   3.68003806E-03   5.29583245E-04   3.75058169E-04   6.06519214E-05   6.62238134E-05   5.54208793E-05  
  65               2.45787590E-01   2.06388100E+03   8.34399546E-01   1.59879591E-01   4.54496888E-03   5.29354831E-04   3.74711285E-04   6.06251166E-05   6.61652845E-05   5.53935247E-05  
  66               2.67867003E-01   2.10331906E+03   8.33450829E-01   1.59796822E-01   5.57703750E-03   5.29081899E-04   3.74317323E-04   6.05931421E-05   6.60991236E-05   5.53612501E-05  
  67               2.92432085E-01   2.14322567E+03   8.32331575E-01   1.59699183E-01   6.79461979E-03   5.28759575E-04   3.73870911E-04   6.05554264E-05   6.60246520E-05   5.53235330E-05  
  68               3.19758954E-01   2.18347855E+03   8.31025787E-01   1.59585282E-01   8.21511738E-03   5.28383244E-04   3.73366581E-04   6.05114254E-05   6.59412179E-05   5.52798778E-05  
  69               3.50155413E-01   2.22395888E+03   8.29519595E-01   1.59453909E-01   9.85361602E-03   5.27948907E-04   3.72799149E-04   6.04606619E-05   6.58482463E-05   5.52298529E-05  
  70               3.83964020E-01   2.26455034E+03   8.27802188E-01   1.59304123E-01   1.17218737E-02   5.27453444E-04   3.72163958E-04   6.04027555E-05   6.57452729E-05   5.51731196E-05  
  71               4.21565213E-01   2.30515586E+03   8.25863664E-01   1.59134858E-01   1.38285199E-02   5.26893321E-04   3.71455879E-04   6.03372726E-05   6.56317776E-05   5.51092950E-05  
  72               4.63291992E-01   2.34550178E+03   8.23707062E-01   1.58947227E-01   1.61648911E-02   5.26271584E-04   3.77484692E-04   6.02646546E-05   6.55082665E-05   5.50387689E-05  
  73               5.09607238E-01   2.38569412E+03   8.21337162E-01   1.58740566E-01   1.87429084E-02   5.25587330E-04   3.76643763E-04   6.01845074E-05   6.53743233E-05   5.49612868E-05  
  74               5.61115474E-01   2.42573330E+03   8.18744186E-01   1.58514461E-01   2.15635891E-02   5.24838525E-04   3.75714347E-04   6.00966635E-05   6.52295986E-05   5.48766804E-05  
  75               6.18372694E-01   2.46558015E+03   8.15931789E-01   1.58269232E-01   2.46229551E-02   5.24026219E-04   3.74695669E-04   6.00011740E-05   6.50741402E-05   5.47850448E-05  
  76               6.81961380E-01   2.50518462E+03   8.12907966E-01   1.58005575E-01   2.79123069E-02   5.23152712E-04   3.73588065E-04   5.98982150E-05   6.49081767E-05   5.46866088E-05  
  77               7.52539969E-01   2.54458173E+03   8.09674828E-01   1.57723674E-01   3.14293456E-02   5.22218603E-04   3.72389442E-04   5.97877407E-05   6.47316869E-05   5.45814169E-05  
  78               8.30841814E-01   2.58376126E+03   8.06241226E-01   1.57424302E-01   3.51644411E-02   5.21226435E-04   3.71100000E-04   5.96698933E-05   6.45448983E-05   5.44697186E-05  
  79               9.17664716E-01   2.62266237E+03   8.02625294E-01   1.57109037E-01   3.90978663E-02   5.20181425E-04   3.69723435E-04   5.95450821E-05   6.43483895E-05   5.43520470E-05  
  80               1.01386666E+00   2.66137205E+03   7.98826689E-01   1.56777851E-01   4.32299920E-02   5.19083458E-04   3.68256650E-04   5.94130394E-05   6.41420428E-05   5.42283686E-05  
  81               1.12036126E+00   2.69983353E+03   7.94865632E-01   1.56432505E-01   4.75388205E-02   5.17938350E-04   3.66704499E-04   5.92741144E-05   6.39265320E-05   5.40992809E-05  
  82               1.23812223E+00   2.73808653E+03   7.90748861E-01   1.56073586E-01   5.20170181E-02   5.16748024E-04   3.65066995E-04   5.91281070E-05   6.37020321E-05   5.39649691E-05  
  83               1.36818966E+00   2.77604542E+03   7.86504713E-01   1.55703565E-01   5.66337596E-02   5.15520632E-04   3.63352973E-04   5.89754389E-05   6.34695318E-05   5.38262793E-05  
  84               1.51167287E+00   2.81380236E+03   7.82131393E-01   1.55322284E-01   6.13909955E-02   5.14255628E-04   3.61559825E-04   5.88153509E-05   6.32289027E-05   5.36831370E-05  
  85               1.66975304E+00   2.85131615E+03   7.77650286E-01   1.54931606E-01   6.62654590E-02   5.12959154E-04   3.59694514E-04   5.86476997E-05   6.29808873E-05   5.35361769E-05  
  86               1.84369478E+00   2.88868306E+03   7.73055846E-01   1.54531049E-01   7.12631819E-02   5.11629573E-04   3.57753408E-04   5.84711569E-05   6.27252374E-05   5.33852119E-05  
  87               2.03486480E+00   2.92581601E+03   7.68379104E-01   1.54123317E-01   7.63504035E-02   5.10275803E-04   3.55748282E-04   5.82854174E-05   6.24630479E-05   5.32311702E-05  
  88               2.24473893E+00   2.96281802E+03   7.63611499E-01   1.53707662E-01   8.15364356E-02   5.08895327E-04   3.53674795E-04   5.80883857E-05   6.21939582E-05   5.30737720E-05  
  89               2.47491515E+00   2.99960853E+03   7.58784000E-01   1.53286784E-01   8.67875844E-02   5.07497035E-04   3.51545654E-04   5.78790213E-05   6.19190463E-05   5.29139414E-05  
  90               2.72711317E+00   3.03630437E+03   7.53882600E-01   1.52859463E-01   9.21190827E-02   5.06076828E-04   3.49354558E-04   5.76540379E-05   6.16377536E-05   5.27512323E-05  
  91               3.00311401E+00   3.07279929E+03   7.48943974E-01   1.52428894E-01   9.74910307E-02   5.04645230E-04   3.47117576E-04   5.74115790E-05   6.13513824E-05   5.25867441E-05  
  92               3.30485955E+00   3.10921547E+03   7.43949985E-01   1.51993495E-01   1.02923153E-01   5.03196938E-04   3.44826834E-04   5.71467968E-05   6.10592431E-05   5.24199069E-05  
  93               3.63448991E+00   3.14546587E+03   7.38934347E-01   1.51556207E-01   1.08378767E-01   5.01741606E-04   3.42497830E-04   5.68562529E-05   6.07624883E-05   5.22517238E-05  
  94               3.99436966E+00   3.18170133E+03   7.33869996E-01   1.51114667E-01   1.13887306E-01   5.00271331E-04   3.40118502E-04   5.65326412E-05   6.04600768E-05   5.20813485E-05  
  95               4.38708932E+00   3.21785005E+03   7.28787278E-01   1.50671522E-01   1.19415753E-01   4.98794774E-04   3.37703175E-04   5.61702264E-05   6.01530023E-05   5.19096754E-05  
  96               4.81549171E+00   3.25405748E+03   7.23657986E-01   1.50224311E-01   1.24994780E-01   4.97303676E-04   3.35238752E-04   5.57586562E-05   5.98401710E-05   5.17358200E-05  
  97               5.28270190E+00   3.29023997E+03   7.18516145E-01   1.49775999E-01   1.30587364E-01   4.95807734E-04   3.32741520E-04   5.52894829E-05   5.95226738E-05   5.15607825E-05  
  98               5.79216103E+00   3.32654213E+03   7.13332013E-01   1.49323993E-01   1.36225846E-01   4.94298213E-04   3.30197037E-04   5.47482408E-05   5.91993472E-05   5.13836272E-05  
  99               6.34765854E+00   3.36287802E+03   7.08141017E-01   1.48871379E-01   1.41871672E-01   4.92785181E-04   3.27622431E-04   5.41228577E-05   5.88712947E-05   5.12053897E-05  
  100              6.95336932E+00   3.39939766E+03   7.02910355E-01   1.48415297E-01   1.47560508E-01   4.91258979E-04   3.25000963E-04   5.33934486E-05   5.85372332E-05   5.10250370E-05  
  101              7.61389641E+00   3.43601634E+03   6.97675740E-01   1.47958857E-01   1.53253490E-01   4.89729717E-04   3.22349916E-04   5.25435093E-05   5.81982405E-05   5.08436055E-05  
