# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               CH4              H2O              NH3              H2S              H2O(s)           Ar              
  12               1.08888502E-02   6.44415802E+01   8.38831900E-01   1.60608980E-01   5.31825945E-04   7.81773041E-19   6.10384731E-09   2.30035185E-05   0.00000000E+00   4.22443661E-06  
  13               1.35438686E-02   6.51665997E+01   8.38831900E-01   1.60608980E-01   5.31825945E-04   8.82305171E-19   6.10384731E-09   2.30035185E-05   0.00000000E+00   4.22443661E-06  
  14               1.67444087E-02   6.78456345E+01   8.38831900E-01   1.60608980E-01   5.31825945E-04   9.55904058E-19   6.10384731E-09   2.30035185E-05   0.00000000E+00   4.22443661E-06  
  15               2.05949121E-02   6.85834429E+01   8.38831900E-01   1.60608980E-01   5.31825945E-04   1.01832982E-18   6.10384731E-09   2.30035185E-05   0.00000000E+00   4.22443661E-06  
  16               2.52193486E-02   7.12373034E+01   8.38831900E-01   1.60608980E-01   5.31825945E-04   9.39169033E-19   6.10384731E-09   2.30035185E-05   0.00000000E+00   4.22443661E-06  
  17               3.07581442E-02   7.21028537E+01   8.38831900E-01   1.60608980E-01   5.31825945E-04   9.81750263E-19   6.10384731E-09   2.30035185E-05   0.00000000E+00   4.22443661E-06  
  18               3.73835912E-02   7.47786784E+01   8.38831900E-01   1.60608980E-01   5.31825945E-04   1.02077801E-18   6.10384731E-09   2.30035185E-05   0.00000000E+00   4.22443661E-06  
  19               4.53197418E-02   7.58265818E+01   8.38831900E-01   1.60608980E-01   5.31825945E-04   1.05803748E-18   6.10384731E-09   2.30035185E-05   0.00000000E+00   4.22443661E-06  
  20               5.48520529E-02   7.86741301E+01   8.38831900E-01   1.60608980E-01   5.31825945E-04   1.08411381E-18   6.10384731E-09   2.30035185E-05   0.00000000E+00   4.22443661E-06  
  21               6.63210920E-02   7.99354377E+01   8.38831900E-01   1.60608980E-01   5.31825945E-04   1.12327571E-18   6.10384731E-09   2.30035185E-05   0.00000000E+00   4.22443661E-06  
  22               8.01763011E-02   8.29991559E+01   8.38831900E-01   1.60608980E-01   5.31825945E-04   6.57694878E-19   6.10384731E-09   2.30035185E-05   0.00000000E+00   4.22443661E-06  
  23               9.70122460E-02   8.46259347E+01   8.38831900E-01   1.60608980E-01   5.31825945E-04   6.74526293E-19   6.10384731E-09   2.30035185E-05   0.00000000E+00   4.22443661E-06  
  24               1.17548812E-01   8.79623539E+01   8.38831900E-01   1.60608980E-01   5.31825945E-04   6.96248351E-19   6.10384731E-09   2.30035185E-05   0.00000000E+00   4.22443661E-06  
  25               1.42621309E-01   8.99738104E+01   8.38831900E-01   1.60608980E-01   5.31825945E-04   7.87409311E-19   6.10384731E-09   2.30035185E-05   0.00000000E+00   4.22443661E-06  
  26               1.73339829E-01   9.37111371E+01   8.38831900E-01   1.60608980E-01   5.31825945E-04   8.36668446E-19   6.10384731E-09   2.30035185E-05   0.00000000E+00   4.22443661E-06  
  27               2.11177998E-01   9.62394997E+01   8.38831900E-01   1.60608980E-01   5.31825945E-04   8.87425177E-19   6.10384731E-09   2.30035185E-05   0.00000000E+00   4.22443661E-06  
  28               2.58046289E-01   1.00430337E+02   8.38831900E-01   1.60608980E-01   5.31825945E-04   5.00330359E-19   6.10384731E-09   2.30035185E-05   2.07099306E-18   4.22443661E-06  
  29               3.16227096E-01   1.03619671E+02   8.38831883E-01   1.60608977E-01   5.31825934E-04   2.60260051E-18   6.12767985E-09   2.30035181E-05   2.71924694E-17   4.22443653E-06  
  30               3.88301279E-01   1.08545075E+02   8.38831840E-01   1.60608968E-01   5.31825906E-04   2.99693474E-17   2.69074623E-08   2.30035169E-05   1.51531099E-16   4.22443631E-06  
  31               4.77183279E-01   1.12624563E+02   8.38831599E-01   1.60608922E-01   5.31825754E-04   1.83935178E-16   7.90345159E-08   2.30035103E-05   2.11792372E-15   4.22443510E-06  
  32               5.86145140E-01   1.18667966E+02   8.38830824E-01   1.60608774E-01   5.31825262E-04   2.32089932E-15   3.66041328E-07   2.30034890E-05   1.65882203E-14   4.22443119E-06  
  33               7.16634331E-01   1.24290366E+02   8.38826591E-01   1.60607963E-01   5.31822578E-04   1.91883298E-14   1.29503607E-06   2.30033729E-05   2.45234469E-13   4.22440987E-06  
  34               8.59927341E-01   1.31869586E+02   8.38803434E-01   1.60603530E-01   5.31807897E-04   2.65620984E-13   6.36590982E-06   2.30027379E-05   1.10637802E-12   4.22429326E-06  
  35               9.71404345E-01   1.37130269E+02   8.38803434E-01   1.60603530E-01   5.31807897E-04   1.38065515E-12   3.39414344E-05   2.30027379E-05   7.94449605E-12   4.22429326E-06  
  36               1.05713949E+00   1.41006446E+02   8.38729720E-01   1.60589416E-01   5.31761161E-04   9.32433170E-12   3.40203221E-05   2.30007164E-05   0.00000000E+00   4.22392202E-06  
  37               1.12346126E+00   1.43790137E+02   8.38729720E-01   1.60589416E-01   5.31761161E-04   9.34295639E-12   1.21819263E-04   2.30007164E-05   1.99733548E-11   4.22392202E-06  
  38               1.17145350E+00   1.45807101E+02   8.38729720E-01   1.60589416E-01   5.31761161E-04   2.93163112E-11   1.21819263E-04   2.30007164E-05   0.00000000E+00   4.22392202E-06  
  39               1.23052611E+00   1.48113144E+02   8.38729720E-01   1.60589416E-01   5.31761161E-04   2.94113570E-11   1.21819263E-04   2.30007164E-05   1.01928395E-10   4.22392202E-06  
  40               1.30322192E+00   1.50951003E+02   8.38729720E-01   1.60589416E-01   5.31761161E-04   1.31339752E-10   1.21819263E-04   2.30007164E-05   0.00000000E+00   4.22392202E-06  
  41               1.39266416E+00   1.54194732E+02   8.38729719E-01   1.60589416E-01   5.31761161E-04   1.32015816E-10   1.21819263E-04   2.30007164E-05   7.25020173E-10   4.22392202E-06  
  42               1.50268932E+00   1.58103041E+02   8.38729719E-01   1.60589416E-01   5.31761161E-04   8.57035989E-10   1.21819263E-04   2.30007164E-05   0.00000000E+00   4.22392202E-06  
  43               1.63801538E+00   1.62539274E+02   8.38729718E-01   1.60589415E-01   5.31761160E-04   8.58585933E-10   1.21819263E-04   2.30007164E-05   1.66218737E-09   4.22392201E-06  
  44               1.80444454E+00   1.67780508E+02   8.38729713E-01   1.60589414E-01   5.31761157E-04   2.52568115E-09   1.21819262E-04   2.30007162E-05   5.26330336E-09   4.22392199E-06  
  45               2.00911147E+00   1.73661883E+02   8.38729698E-01   1.60589411E-01   5.31761147E-04   7.80620724E-09   1.21819260E-04   2.30007158E-05   1.84706569E-08   4.22392191E-06  
  46               2.26080106E+00   1.80485617E+02   8.38729644E-01   1.60589401E-01   5.31761113E-04   2.63366219E-08   1.21819252E-04   2.30007143E-05   6.40942793E-08   4.22392164E-06  
  47               2.57034321E+00   1.88035473E+02   8.38729445E-01   1.60589363E-01   5.31760987E-04   9.06515220E-08   1.21819223E-04   2.30007089E-05   2.36718606E-07   4.22392064E-06  
  48               2.94921154E+00   1.96611288E+02   8.38728761E-01   1.60589232E-01   5.31760554E-04   3.28128423E-07   1.21819124E-04   2.30006901E-05   8.14680655E-07   4.22391720E-06  
  49               3.40657291E+00   2.05794998E+02   8.38726393E-01   1.60588779E-01   5.31759052E-04   1.14542346E-06   1.21818780E-04   2.30006252E-05   2.82145674E-06   4.22390527E-06  
  50               3.95265796E+00   2.15861606E+02   8.38718982E-01   1.60587360E-01   5.31754354E-04   3.97494188E-06   1.21817704E-04   2.30004219E-05   8.82745424E-06   4.22386795E-06  
  51               4.60069224E+00   2.26377123E+02   8.38695886E-01   1.60582938E-01   5.31739710E-04   1.28263762E-05   1.21814349E-04   2.29997886E-05   2.75129035E-05   4.22375163E-06  
  52               5.37010467E+00   2.37770595E+02   8.38630853E-01   1.60570486E-01   5.31698479E-04   4.03975167E-05   1.21804903E-04   2.29980052E-05   7.74790601E-05   4.22342412E-06  
  53               6.28292579E+00   2.49619377E+02   8.38073883E-01   1.60463844E-01   5.31345356E-04   1.17798865E-04   1.21724008E-04   2.29827312E-05   6.64141189E-04   4.22061917E-06  
  54               7.33028121E+00   2.61987711E+02   8.38073883E-01   1.60463844E-01   5.31345356E-04   7.81940054E-04   1.21724008E-04   2.29827312E-05   0.00000000E+00   4.22061917E-06  
  55               8.48564049E+00   2.73999681E+02   8.38073883E-01   1.60463844E-01   5.31345356E-04   7.81940054E-04   1.21724008E-04   2.29827312E-05   0.00000000E+00   4.22061917E-06  
  56               9.86573903E+00   2.87115445E+02   8.38073883E-01   1.60463844E-01   5.31345356E-04   7.81940054E-04   1.21724008E-04   2.29827312E-05   0.00000000E+00   4.22061917E-06  
  57               1.15011362E+01   3.00801832E+02   8.38073883E-01   1.60463844E-01   5.31345356E-04   7.81940054E-04   1.21724008E-04   2.29827312E-05   0.00000000E+00   4.22061917E-06  
  58               1.34249343E+01   3.15442746E+02   8.38073883E-01   1.60463844E-01   5.31345356E-04   7.81940049E-04   1.21724008E-04   2.29827312E-05   0.00000000E+00   4.22061917E-06  
  59               1.56710951E+01   3.30508572E+02   8.38073883E-01   1.60463844E-01   5.31345356E-04   7.81940035E-04   1.21724008E-04   2.29827312E-05   0.00000000E+00   4.22061917E-06  
  60               1.82898534E+01   3.46472418E+02   8.38073883E-01   1.60463844E-01   5.31345356E-04   7.81939995E-04   1.21724008E-04   2.29827312E-05   0.00000000E+00   4.22061917E-06  
  61               2.13386026E+01   3.62882012E+02   8.38073883E-01   1.60463844E-01   5.31345355E-04   7.81939890E-04   1.21724007E-04   2.29827312E-05   0.00000000E+00   4.22061916E-06  
  62               2.48733730E+01   3.80180470E+02   8.38073883E-01   1.60463844E-01   5.31345356E-04   7.81939012E-04   1.21724007E-04   2.29827312E-05   0.00000000E+00   4.22061917E-06  
  63               2.89420641E+01   3.97801194E+02   8.38073821E-01   1.60463832E-01   5.31345316E-04   7.81938954E-04   1.21723997E-04   2.29827295E-05   0.00000000E+00   4.22061885E-06  
  64               3.35957669E+01   4.16180082E+02   8.38073889E-01   1.60463838E-01   5.31345336E-04   7.81864667E-04   1.21723999E-04   2.29827304E-05   0.00000000E+00   4.22061901E-06  
  65               3.89099385E+01   4.34821442E+02   8.38073889E-01   1.60463838E-01   5.31345336E-04   7.81864674E-04   1.21723993E-04   2.29827304E-05   0.00000000E+00   4.22061901E-06  
  66               4.49432513E+01   4.54188837E+02   8.38073888E-01   1.60463838E-01   5.31345335E-04   7.81864854E-04   1.21723979E-04   2.29827303E-05   0.00000000E+00   4.22061901E-06  
  67               5.17450922E+01   4.73653366E+02   8.38073872E-01   1.60463836E-01   5.31345327E-04   7.81868553E-04   1.21723949E-04   2.29827300E-05   0.00000000E+00   4.22061894E-06  
  68               5.93642856E+01   4.93704599E+02   8.38073416E-01   1.60463761E-01   5.31345078E-04   7.81931366E-04   1.21723834E-04   2.29827192E-05   0.00000000E+00   4.22061696E-06  
  69               6.78956178E+01   5.13806987E+02   8.38071106E-01   1.60463676E-01   5.31344800E-04   7.83802212E-04   1.21723662E-04   2.29827072E-05   0.00000000E+00   4.22061475E-06  
  70               7.75227548E+01   5.34761764E+02   8.38071588E-01   1.60463718E-01   5.31344939E-04   7.83278246E-04   1.21723491E-04   2.29827132E-05   0.00000000E+00   4.22061586E-06  
  71               8.84044693E+01   5.56020609E+02   8.38071588E-01   1.60463718E-01   5.31344939E-04   7.83278246E-04   1.21723139E-04   2.29827132E-05   0.00000000E+00   4.22061586E-06  
  72               1.00671764E+02   5.78202975E+02   8.38071588E-01   1.60463718E-01   5.31344938E-04   7.83278246E-04   1.21722525E-04   2.29827132E-05   0.00000000E+00   4.22061585E-06  
  73               1.14432832E+02   6.00572400E+02   8.38069011E-01   1.60463224E-01   5.31343303E-04   7.83275836E-04   1.21721163E-04   2.29826424E-05   0.00000000E+00   4.22060286E-06  
  74               1.29793381E+02   6.23744585E+02   8.38071839E-01   1.60463471E-01   5.31344119E-04   7.80200551E-04   1.21719751E-04   2.29826778E-05   0.00000000E+00   4.22060935E-06  
  75               1.47024477E+02   6.47161380E+02   8.38071841E-01   1.60463471E-01   5.31344117E-04   7.80200573E-04   1.21717342E-04   2.29826777E-05   0.00000000E+00   4.22060934E-06  
  76               1.66410964E+02   6.71656020E+02   8.38071843E-01   1.60463470E-01   5.31344115E-04   7.80200616E-04   1.21713624E-04   2.29826776E-05   0.00000000E+00   4.22060932E-06  
  77               1.88201264E+02   6.96482151E+02   8.38071846E-01   1.60463469E-01   5.31344111E-04   7.80200691E-04   1.21708303E-04   2.29826775E-05   0.00000000E+00   4.22060930E-06  
  78               2.12620674E+02   7.22365842E+02   8.38071851E-01   1.60463468E-01   5.31344105E-04   7.80200825E-04   1.21700526E-04   2.29826773E-05   0.00000000E+00   4.22060926E-06  
  79               2.39892331E+02   7.48461184E+02   8.38071857E-01   1.60463466E-01   5.31344097E-04   7.80201048E-04   1.21690013E-04   2.29826770E-05   0.00000000E+00   4.22060922E-06  
  80               2.70336222E+02   7.75595320E+02   8.38071866E-01   1.60463464E-01   5.31344086E-04   7.80201417E-04   1.21675419E-04   2.29826767E-05   0.00000000E+00   4.22060915E-06  
  81               3.04701782E+02   8.03274875E+02   8.38071872E-01   1.60463459E-01   5.31344067E-04   7.80201998E-04   1.21656370E-04   2.29826760E-05   0.00000000E+00   4.22060904E-06  
  82               3.43699285E+02   8.32502898E+02   8.38071888E-01   1.60463455E-01   5.31344046E-04   7.80202925E-04   1.21630585E-04   2.29826754E-05   0.00000000E+00   4.22060893E-06  
  83               3.87905971E+02   8.62419475E+02   8.38071872E-01   1.60463443E-01   5.31343996E-04   7.80204313E-04   1.21598118E-04   2.29826735E-05   0.00000000E+00   4.22060861E-06  
  84               4.37736331E+02   8.93738787E+02   8.38071897E-01   1.60463436E-01   5.31343958E-04   7.80206221E-04   1.21556196E-04   2.29826722E-05   0.00000000E+00   4.22060842E-06  
  85               4.93418749E+02   9.25333740E+02   8.38071719E-01   1.60463388E-01   5.31343777E-04   7.80208742E-04   1.21506322E-04   2.29834644E-05   0.00000000E+00   4.22060716E-06  
  86               5.54053124E+02   9.57328183E+02   8.38071751E-01   1.60463378E-01   5.31343711E-04   7.80210718E-04   1.21446688E-04   2.29841811E-05   0.00000000E+00   4.22060689E-06  
  87               6.20360143E+02   9.89009116E+02   8.38071592E-01   1.60463329E-01   5.31343503E-04   7.80215914E-04   1.21380352E-04   2.29841724E-05   0.00000000E+00   4.22060561E-06  
  88               6.94473859E+02   1.02204676E+03   8.38071615E-01   1.60463312E-01   5.31343376E-04   7.80223361E-04   1.21301881E-04   2.29841670E-05   0.00000000E+00   4.22060518E-06  
  89               7.79021483E+02   1.05614476E+03   8.38071614E-01   1.60463290E-01   5.31343190E-04   7.80229485E-04   1.21214466E-04   2.29992750E-05   0.00000000E+00   4.22060460E-06  
  90               8.77556056E+02   1.09308331E+03   8.38071552E-01   1.60463256E-01   5.31342885E-04   7.80234958E-04   1.21110249E-04   2.30332314E-05   0.00000000E+00   4.22060369E-06  
  91               9.95331599E+02   1.13271426E+03   8.38071323E-01   1.60463195E-01   5.31342364E-04   7.80236764E-04   1.20993953E-04   2.31111166E-05   0.00000000E+00   4.22060208E-06  
  92               1.14014780E+03   1.17749327E+03   8.38070681E-01   1.60463071E-01   5.31341372E-04   7.80228945E-04   1.20854018E-04   2.33036542E-05   0.00000000E+00   4.22059882E-06  
  93               1.31900782E+03   1.22640662E+03   8.38069514E-01   1.60462899E-01   5.31339762E-04   7.80199692E-04   1.20702624E-04   2.37633081E-05   0.00000000E+00   4.22059430E-06  
  94               1.53969212E+03   1.28094079E+03   8.38068638E-01   1.60462798E-01   5.31337488E-04   7.80203929E-04   1.20532227E-04   2.42859170E-05   0.00000000E+00   4.22059165E-06  
  95               1.81169851E+03   1.33945100E+03   8.38068617E-01   1.60462763E-01   5.31333946E-04   7.80306462E-04   1.20365655E-04   2.42857006E-05   0.00000000E+00   4.22059073E-06  
  96               2.14644075E+03   1.40358108E+03   8.38068542E-01   1.60462723E-01   5.31327613E-04   7.80427886E-04   1.20196081E-04   2.42853091E-05   0.00000000E+00   4.22058967E-06  
  97               2.55979068E+03   1.47162481E+03   8.38068358E-01   1.60462678E-01   5.31316958E-04   7.80566255E-04   1.20053231E-04   2.42846304E-05   0.00000000E+00   4.22058850E-06  
  98               3.07003634E+03   1.54549248E+03   8.38067982E-01   1.60462620E-01   5.31298642E-04   7.80728830E-04   1.19928508E-04   2.42833998E-05   0.00000000E+00   4.22058696E-06  
  99               3.69329159E+03   1.62222470E+03   8.38067091E-01   1.60462506E-01   5.31269573E-04   7.80912480E-04   1.19853232E-04   2.42811016E-05   0.00000000E+00   4.22058396E-06  
  100              4.43935288E+03   1.70239108E+03   8.38065662E-01   1.60462391E-01   5.31224118E-04   7.81354761E-04   1.19812667E-04   2.42675158E-05   0.00000000E+00   4.22058094E-06  
  101              5.31153201E+03   1.78192683E+03   8.37969157E-01   1.60444114E-01   5.31099738E-04   7.81472171E-04   1.19812221E-04   2.42609098E-05   0.00000000E+00   4.22010020E-06  
