# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H2O              CH4              CO               H                NH3              N2              
  13               6.35097674E-04   1.75343369E+02   8.38648727E-01   1.60573871E-01   3.46325414E-05   5.31709687E-04   1.34299074E-51   1.82093519E-61   1.21807471E-04   1.67279253E-18  
  14               7.62614575E-04   1.78591572E+02   8.38648727E-01   1.60573871E-01   9.66038014E-05   5.31709687E-04   3.15804702E-50   2.49560878E-60   1.21807471E-04   3.39553239E-18  
  15               9.12766846E-04   1.82602195E+02   8.38502772E-01   1.60545925E-01   9.66930494E-05   5.31617151E-04   4.27545998E-49   5.66584820E-59   1.21786272E-04   8.48773834E-18  
  16               1.08713748E-03   1.85550540E+02   8.38502772E-01   1.60545925E-01   2.70622400E-04   5.31617151E-04   6.88483742E-48   5.04243637E-58   1.21786272E-04   1.47883183E-17  
  17               1.28755619E-03   1.90383048E+02   8.38074078E-01   1.60463844E-01   2.70484483E-04   5.31345356E-04   1.33442053E-46   1.65189190E-56   1.21724008E-04   4.38180606E-17  
  18               1.51369035E-03   1.94171971E+02   8.38074078E-01   1.60463844E-01   7.81744988E-04   5.31345356E-04   3.32769302E-45   2.21903794E-55   1.21724008E-04   9.25581130E-17  
  19               1.76169742E-03   2.01389761E+02   8.38074078E-01   1.60463844E-01   7.81744988E-04   5.31345356E-04   2.14197155E-43   2.56071522E-53   1.21724008E-04   4.72461000E-16  
  20               2.05209573E-03   2.09208040E+02   8.38074078E-01   1.60463844E-01   7.81744988E-04   5.31345356E-04   1.42171412E-41   3.03445420E-51   1.21724008E-04   2.45261192E-15  
  21               2.39230874E-03   2.15608964E+02   8.38074078E-01   1.60463844E-01   7.81744988E-04   5.31345356E-04   3.28786382E-40   1.14891610E-49   1.21724008E-04   8.07773931E-15  
  22               2.79103068E-03   2.22745386E+02   8.38074078E-01   1.60463844E-01   7.81744988E-04   5.31345356E-04   8.98664715E-39   5.18406801E-48   1.21724008E-04   2.86765674E-14  
  23               3.25840425E-03   2.28750881E+02   8.38074078E-01   1.60463844E-01   7.81744988E-04   5.31345356E-04   1.16654716E-37   1.04737561E-46   1.21724008E-04   7.37295358E-14  
  24               3.80632260E-03   2.35648181E+02   8.38074078E-01   1.60463844E-01   7.81744988E-04   5.31345356E-04   1.94384518E-36   2.75635579E-45   1.21724007E-04   2.11799495E-13  
  25               4.44869442E-03   2.41513378E+02   8.38074078E-01   1.60463844E-01   7.81744988E-04   5.31345356E-04   1.76882772E-35   3.78248568E-44   1.21724007E-04   4.67690361E-13  
  26               5.20174166E-03   2.48432893E+02   8.38074078E-01   1.60463844E-01   7.81744988E-04   5.31345356E-04   2.18034361E-34   7.15847971E-43   1.21724005E-04   1.18173027E-12  
  27               6.08431657E-03   2.54474480E+02   8.38074079E-01   1.60463844E-01   7.81744988E-04   5.31345356E-04   1.66140788E-33   8.07920519E-42   1.21724003E-04   2.42136190E-12  
  28               7.11857093E-03   2.61642018E+02   8.38074079E-01   1.60463844E-01   7.81744988E-04   5.31345356E-04   1.70908629E-32   1.25176845E-40   1.21723996E-04   5.67179112E-12  
  29               8.33033619E-03   2.67941674E+02   8.38074079E-01   1.60463844E-01   7.81744988E-04   5.31345356E-04   1.13916513E-31   1.21764994E-39   1.21723986E-04   1.09913467E-11  
  30               9.74965593E-03   2.75457274E+02   8.38074079E-01   1.60463844E-01   7.81744988E-04   5.31345356E-04   1.02322853E-30   1.62129437E-38   1.21723959E-04   2.43453368E-11  
  31               1.14112596E-02   2.82270844E+02   8.38074079E-01   1.60463844E-01   7.81744988E-04   5.31345356E-04   6.50001589E-30   1.48892560E-37   1.21723915E-04   4.63493395E-11  
  32               1.33556032E-02   2.90424028E+02   8.38074079E-01   1.60463844E-01   7.81744988E-04   5.31345356E-04   5.55307595E-29   1.86510954E-36   1.21723806E-04   1.00843141E-10  
  33               1.56300111E-02   2.97918147E+02   8.38074079E-01   1.60463844E-01   7.81744988E-04   5.31345356E-04   3.46714164E-28   1.66965020E-35   1.21723625E-04   1.91286319E-10  
  34               1.82894208E-02   3.06836937E+02   8.38074079E-01   1.60463844E-01   7.81744987E-04   5.31345356E-04   2.85320398E-27   1.99307820E-34   1.21723185E-04   4.11269680E-10  
  35               2.13971670E-02   3.15285021E+02   8.38074079E-01   1.60463844E-01   7.81744987E-04   5.31345355E-04   1.82942721E-26   1.82016965E-33   1.21722422E-04   7.93007021E-10  
  36               2.50263021E-02   3.25352006E+02   8.38074081E-01   1.60463844E-01   7.81744481E-04   5.31345354E-04   1.54351263E-25   2.20908216E-32   1.21720540E-04   1.73345568E-09  
  37               2.92615584E-02   3.35062971E+02   8.38074081E-01   1.60463843E-01   7.81744477E-04   5.31345351E-04   1.04480078E-24   2.11574025E-31   1.21717121E-04   3.44269925E-09  
  38               3.42013329E-02   3.46403315E+02   8.38074089E-01   1.60463842E-01   7.81742457E-04   5.31345347E-04   8.82767885E-24   2.54341495E-30   1.21708853E-04   7.57628783E-09  
  39               3.99598710E-02   3.57435074E+02   8.38074020E-01   1.60463824E-01   7.81742371E-04   5.31345289E-04   6.04955728E-23   2.44147089E-29   1.21693556E-04   1.52183709E-08  
  40               4.66697475E-02   3.70323624E+02   8.38074131E-01   1.60463826E-01   7.81647897E-04   5.31345294E-04   5.13708168E-22   2.91530294E-28   1.21656432E-04   3.37806899E-08  
  41               5.44830964E-02   3.83240212E+02   8.38074179E-01   1.60463814E-01   7.81647840E-04   5.31345256E-04   3.74378956E-21   2.94883554E-27   1.21583645E-04   7.01697620E-08  
  42               6.35768964E-02   3.98274076E+02   8.38074298E-01   1.60463785E-01   7.81647702E-04   5.31345161E-04   3.32147576E-20   3.63549420E-26   1.21404545E-04   1.59708800E-07  
  43               7.41580149E-02   4.13546830E+02   8.38074538E-01   1.60463727E-01   7.81647467E-04   5.31344967E-04   2.56687409E-19   3.85630590E-25   1.21040636E-04   3.41641504E-07  
  44               8.64770289E-02   4.31560219E+02   8.38072136E-01   1.60463002E-01   7.81645520E-04   5.31342568E-04   2.46426074E-18   5.08244531E-24   1.20117680E-04   8.02844717E-07  
  45               1.00872156E-01   4.52011236E+02   8.38076487E-01   1.60462847E-01   7.78122893E-04   5.31342054E-04   2.62498051E-17   7.43366478E-23   1.17831743E-04   1.94575410E-06  
  46               1.17839668E-01   4.73539090E+02   8.38077750E-01   1.60462085E-01   7.79998893E-04   5.31339532E-04   2.54234696E-16   9.72626299E-22   1.13083789E-04   4.31944223E-06  
  47               1.38157953E-01   4.96710748E+02   8.38083513E-01   1.60460688E-01   7.79992105E-04   5.31334906E-04   2.33603802E-15   1.20509458E-20   1.04376639E-04   8.67248736E-06  
  48               1.63069109E-01   5.21963021E+02   8.38092294E-01   1.60458560E-01   7.79981765E-04   5.31327857E-04   2.07903052E-14   1.44757594E-19   9.11081935E-05   1.53059027E-05  
  49               1.94393343E-01   5.50207002E+02   8.38103365E-01   1.60455876E-01   7.79968748E-04   5.31318970E-04   1.87918050E-13   1.77744855E-18   7.43816051E-05   2.36681790E-05  
  50               2.34407385E-01   5.81877193E+02   8.38114754E-01   1.60453115E-01   7.79955416E-04   5.31309825E-04   1.70478300E-12   2.20804590E-17   5.71718815E-05   3.22719935E-05  
  51               2.85363057E-01   6.17191322E+02   8.38124723E-01   1.60450698E-01   7.79943945E-04   5.31301807E-04   1.51265556E-11   2.69429442E-16   4.21087407E-05   3.98026471E-05  
  52               3.48905465E-01   6.55402590E+02   8.38132356E-01   1.60448845E-01   7.79935690E-04   5.31295564E-04   1.21693492E-10   2.96910585E-15   3.05681054E-05   4.55722621E-05  
  53               4.26039023E-01   6.95731757E+02   8.38137774E-01   1.60447519E-01   7.79930802E-04   5.31290439E-04   8.47175945E-10   2.79907678E-14   2.23378116E-05   4.96869060E-05  
  54               5.17155716E-01   7.37156092E+02   8.38141314E-01   1.60446573E-01   7.79927539E-04   5.31283210E-04   4.91935700E-09   2.16492339E-13   1.66913005E-05   5.25098029E-05  
  55               6.22352225E-01   7.78995381E+02   8.38143668E-01   1.60445905E-01   7.79916767E-04   5.31262087E-04   2.37466820E-08   1.36639740E-12   1.28289909E-05   5.44407042E-05  
  56               7.42245556E-01   8.20939445E+02   8.38145504E-01   1.60445447E-01   7.79863201E-04   5.31187326E-04   9.67553034E-08   7.15570872E-12   1.01459217E-05   5.57820644E-05  
  57               8.77798868E-01   8.62813940E+02   8.38146971E-01   1.60445048E-01   7.79656215E-04   5.30943368E-04   3.38804162E-07   3.17412479E-11   8.24362671E-06   5.67330590E-05  
  58               1.03009615E+00   9.04745800E+02   8.38148452E-01   1.60444543E-01   7.79005360E-04   5.30234020E-04   1.04513722E-06   1.22606762E-10   6.85289561E-06   5.74282272E-05  
  59               1.20041295E+00   9.46440467E+02   8.38150185E-01   1.60443594E-01   7.77272484E-04   5.28417922E-04   2.85532286E-06   4.16297597E-10   5.82635246E-06   5.79411209E-05  
  60               1.39095183E+00   9.88502119E+02   8.38154435E-01   1.60441938E-01   7.73126203E-04   5.24165015E-04   7.09744548E-06   1.28481697E-09   5.03545203E-06   5.83358947E-05  
  61               1.60500633E+00   1.03060206E+03   8.38166352E-01   1.60438992E-01   7.64463044E-04   5.15324064E-04   1.59195603E-05   3.61045380E-09   4.43046320E-06   5.86371529E-05  
  62               1.84742070E+00   1.07401667E+03   8.38189111E-01   1.60433399E-01   7.47553668E-04   4.98189714E-04   3.30209801E-05   9.61399142E-09   3.93751834E-06   5.88812311E-05  
  63               2.12579047E+00   1.11829234E+03   8.38227102E-01   1.60424096E-01   7.19074928E-04   4.69440717E-04   6.17198585E-05   2.40640552E-08   3.54931766E-06   5.90712377E-05  
  64               2.45205482E+00   1.16577236E+03   8.38286085E-01   1.60409674E-01   6.74687553E-04   4.24723476E-04   1.06366382E-04   5.95146796E-08   3.21380512E-06   5.92323949E-05  
  65               2.84217557E+00   1.21006475E+03   8.38348928E-01   1.60394309E-01   6.27275004E-04   3.76993601E-04   1.54027605E-04   1.28448372E-07   3.02074707E-06   5.93213962E-05  
  66               3.31211958E+00   1.25107453E+03   8.38405017E-01   1.60380576E-01   5.84864777E-04   3.34306670E-04   1.96657178E-04   2.46449919E-07   2.93592802E-06   5.93563555E-05  
  67               3.87717116E+00   1.29152672E+03   8.38455652E-01   1.60368149E-01   5.46479836E-04   2.95675435E-04   2.35237985E-04   4.46735647E-07   2.90481666E-06   5.93642372E-05  
  68               4.55269241E+00   1.33058135E+03   8.38497254E-01   1.60357886E-01   5.14801774E-04   2.63791089E-04   2.67080096E-04   7.60248181E-07   2.92691347E-06   5.93456413E-05  
  69               5.35342185E+00   1.37062833E+03   8.38534872E-01   1.60348529E-01   4.85975048E-04   2.34772839E-04   2.96057553E-04   1.26708052E-06   2.96803632E-06   5.93168327E-05  
  70               6.29357399E+00   1.41067367E+03   8.38566535E-01   1.60340508E-01   4.61400875E-04   2.10006591E-04   3.20784912E-04   2.04318967E-06   3.03391167E-06   5.92750852E-05  
  71               7.38782773E+00   1.45294348E+03   8.38596261E-01   1.60332725E-01   4.37867451E-04   1.86192513E-04   3.44556294E-04   3.29091277E-06   3.09837784E-06   5.92325193E-05  
  72               8.65244986E+00   1.49620196E+03   8.38621184E-01   1.60325630E-01   4.17185288E-04   1.64983607E-04   3.65719428E-04   5.20642971E-06   3.17226568E-06   5.91838649E-05  
  73               1.01008685E+01   1.54226970E+03   8.38642062E-01   1.60318260E-01   3.97535414E-04   1.44301490E-04   3.86347354E-04   8.26875073E-06   3.23626754E-06   5.91377926E-05  
  74               1.17343426E+01   1.58973969E+03   8.38645114E-01   1.60308945E-01   3.81471165E-04   1.25312645E-04   4.05267828E-04   1.29576531E-05   3.29905252E-06   5.90895793E-05  
  75               1.35209829E+01   1.64021661E+03   8.38648197E-01   1.60301315E-01   3.79095431E-04   1.03796690E-04   4.26715849E-04   2.03975927E-05   3.33648358E-06   5.90543057E-05  
  76               1.54167055E+01   1.69201427E+03   8.38652524E-01   1.60294251E-01   3.64962124E-04   8.73745995E-05   4.43061551E-04   3.16924834E-05   3.35553172E-06   5.90247814E-05  
  77               1.73676780E+01   1.74636902E+03   8.38636616E-01   1.60285283E-01   3.58196233E-04   7.08874743E-05   4.59462445E-04   4.92028843E-05   3.34139330E-06   5.90109265E-05  
  78               1.92505463E+01   1.79460372E+03   8.38574895E-01   1.60272435E-01   3.69226663E-04   5.71543316E-05   4.73111088E-04   7.10032115E-05   3.34074226E-06   5.89947788E-05  
  79               2.08919131E+01   1.83341572E+03   8.38471498E-01   1.60259753E-01   4.20752314E-04   4.39970382E-05   4.86224637E-04   9.39353763E-05   3.35027923E-06   5.89881154E-05  
  80               2.22071407E+01   1.86296063E+03   8.38457109E-01   1.60256771E-01   4.16748663E-04   3.99757718E-05   4.90202891E-04   1.15294270E-04   3.36125951E-06   5.89717779E-05  
  81               2.36618508E+01   1.89373777E+03   8.38437584E-01   1.60253523E-01   4.13153111E-04   3.63638320E-05   4.93767039E-04   1.41641218E-04   3.37887301E-06   5.89511375E-05  
  82               2.52645852E+01   1.92611293E+03   8.38401706E-01   1.60247950E-01   4.09843802E-04   3.30425861E-05   4.97028363E-04   1.74568614E-04   3.40042483E-06   5.89266372E-05  
  83               2.65885423E+01   1.95138604E+03   8.38377188E-01   1.60244862E-01   4.07600222E-04   3.07858051E-05   4.99240304E-04   2.04394909E-04   3.42183937E-06   5.89052645E-05  
  84               2.76247965E+01   1.97064761E+03   8.38355796E-01   1.60242329E-01   4.06031081E-04   2.92058287E-05   5.00784445E-04   2.29868009E-04   3.43865640E-06   5.88884685E-05  
  85               2.87934875E+01   1.99142749E+03   8.38329932E-01   1.60239427E-01   4.04504256E-04   2.76657432E-05   5.02283766E-04   2.60135835E-04   3.46010398E-06   5.88683307E-05  
  86               3.01060746E+01   2.01417912E+03   8.38298030E-01   1.60235993E-01   4.02962961E-04   2.61072899E-05   5.03795416E-04   2.96981509E-04   3.48401788E-06   5.88457329E-05  
  87               3.15737972E+01   2.03848632E+03   8.38228098E-01   1.60226004E-01   4.01478279E-04   2.46134904E-05   5.05216176E-04   3.40838650E-04   3.51288881E-06   5.88171299E-05  
  88               3.26372335E+01   2.05570253E+03   8.38197839E-01   1.60222985E-01   4.00521489E-04   2.36259879E-05   5.06164402E-04   3.75038850E-04   3.53344398E-06   5.87981848E-05  
  89               3.33865416E+01   2.06739822E+03   8.38175884E-01   1.60220817E-01   3.99908876E-04   2.30083648E-05   5.06754083E-04   3.99745831E-04   3.54919187E-06   5.87842030E-05  
  90               3.42469871E+01   2.08076966E+03   8.38149167E-01   1.60218206E-01   3.99268912E-04   2.23188494E-05   5.07410962E-04   4.29663661E-04   3.56642931E-06   5.87685227E-05  
  91               3.52314396E+01   2.09552076E+03   8.38117890E-01   1.60215195E-01   3.98575217E-04   2.16181610E-05   5.08074040E-04   4.64634475E-04   3.58761672E-06   5.87498496E-05  
  92               3.63572652E+01   2.11218001E+03   8.38079950E-01   1.60211581E-01   3.97825157E-04   2.08600792E-05   5.08788224E-04   5.06927412E-04   3.61113538E-06   5.87287620E-05  
  93               3.76404788E+01   2.13044319E+03   8.38035167E-01   1.60207373E-01   3.97073658E-04   2.00990180E-05   5.09498714E-04   5.56657575E-04   3.63949339E-06   5.87039471E-05  
  94               3.90981548E+01   2.15078552E+03   8.37980980E-01   1.60202332E-01   3.96284318E-04   1.92986187E-05   5.10240318E-04   6.16662164E-04   3.67105590E-06   5.86759551E-05  
  95               4.07484490E+01   2.17286140E+03   8.37916953E-01   1.60196443E-01   3.95510448E-04   1.85114832E-05   5.10959848E-04   6.87339268E-04   3.70838060E-06   5.86434221E-05  
  96               4.26106684E+01   2.19710737E+03   8.37839776E-01   1.60189404E-01   3.94721730E-04   1.77072560E-05   5.11685762E-04   7.72330710E-04   3.74993395E-06   5.86068031E-05  
  97               4.47053689E+01   2.22312567E+03   8.37748735E-01   1.60181176E-01   3.93968180E-04   1.69349599E-05   5.12368217E-04   8.72340222E-04   3.79833339E-06   5.85646741E-05  
  98               4.70545080E+01   2.25132575E+03   8.37639532E-01   1.60171373E-01   3.93222435E-04   1.61670529E-05   5.13032390E-04   9.92081889E-04   3.85207298E-06   5.85174144E-05  
  99               4.96816460E+01   2.28125744E+03   8.37511187E-01   1.60159928E-01   3.92529652E-04   1.54472899E-05   5.13633426E-04   1.13255406E-03   3.91383137E-06   5.84635330E-05  
  100              5.26122085E+01   2.31331666E+03   8.37356173E-01   1.60145968E-01   3.91862638E-04   1.47489532E-05   5.14193822E-04   1.29982655E-03   3.98208285E-06   5.84031931E-05  
  101              5.58730900E+01   2.34699824E+03   8.37169390E-01   1.60129955E-01   3.97128150E-04   1.39072779E-05   5.14898694E-04   1.49505495E-03   4.05969523E-06   5.83401040E-05  
