# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               Fe              
  1                1.00000000E-05   6.45691608E+02   8.38843985E-01   1.60276714E-01   3.02192333E-13   5.17697537E-04   2.55716498E-04   6.07904426E-05   0.00000000E+00   0.00000000E+00  
  2                1.66939717E-05   7.17307890E+02   8.38853150E-01   1.60273238E-01   1.40794776E-11   5.28921285E-04   2.48373638E-04   6.07893405E-05   0.00000000E+00   0.00000000E+00  
  3                2.44199198E-05   7.49965095E+02   8.38851056E-01   1.60272955E-01   5.83026646E-11   5.29517797E-04   2.48908542E-04   6.07892352E-05   0.00000000E+00   0.00000000E+00  
  4                3.34155426E-05   7.76122542E+02   8.38850687E-01   1.60272897E-01   1.64425944E-10   5.29788701E-04   2.49332280E-04   6.07892036E-05   0.00000000E+00   0.00000000E+00  
  5                4.40021420E-05   7.95972307E+02   8.38850442E-01   1.60272870E-01   3.36575813E-10   5.29927038E-04   2.49602120E-04   6.07891669E-05   0.00000000E+00   1.08709115E-15  
  6                5.65243246E-05   8.15989382E+02   8.38850229E-01   1.60272849E-01   6.73942507E-10   5.30039868E-04   2.49834718E-04   6.07891372E-05   0.00000000E+00   1.02966059E-14  
  7                7.13712441E-05   8.32498428E+02   8.38850083E-01   1.60272837E-01   1.14493995E-09   5.30112078E-04   2.49991893E-04   6.07890990E-05   0.00000000E+00   1.02966039E-14  
  8                8.89972624E-05   8.50369970E+02   8.38849944E-01   1.60272825E-01   2.00760776E-09   5.30180248E-04   2.50140392E-04   6.07890675E-05   0.00000000E+00   2.88189039E-14  
  9                1.09934268E-04   8.65478479E+02   8.38849845E-01   1.60272817E-01   3.12039409E-09   5.30227099E-04   2.50243688E-04   6.07890255E-05   0.00000000E+00   1.56635305E-13  
  10               1.34809982E-04   8.82349657E+02   8.38849746E-01   1.60272809E-01   5.07599507E-09   5.30274183E-04   2.50346256E-04   6.07889899E-05   0.00000000E+00   1.56635268E-13  
  11               1.64361626E-04   8.96809780E+02   8.38849673E-01   1.60272805E-01   7.48157668E-09   5.30307795E-04   2.50419112E-04   6.07889422E-05   9.82549513E-16   7.02532646E-13  
  12               1.99459321E-04   9.13223919E+02   8.38849596E-01   1.60272799E-01   1.15887289E-08   5.30342741E-04   2.50493696E-04   6.07889010E-05   1.88130657E-15   7.02532444E-13  
  13               2.41128457E-04   9.27394540E+02   8.38849537E-01   1.60272795E-01   1.64686708E-08   5.30368224E-04   2.50547428E-04   6.07888459E-05   6.91726288E-15   2.73922433E-12  
  14               2.90629160E-04   9.43577811E+02   8.38849471E-01   1.60272790E-01   2.45711252E-08   5.30395177E-04   2.50603330E-04   6.07887969E-05   1.24633405E-14   2.73922333E-12  
  15               3.49466720E-04   9.57654746E+02   8.38849417E-01   1.60272787E-01   3.39617472E-08   5.30415162E-04   2.50644201E-04   6.07887319E-05   4.14203296E-14   9.62686437E-12  
  16               4.19422540E-04   9.73886825E+02   8.38849352E-01   1.60272782E-01   4.93414940E-08   5.30436723E-04   2.50687541E-04   6.07886731E-05   7.13825160E-14   9.62685976E-12  
  17               5.02596529E-04   9.88122115E+02   8.38849296E-01   1.60272778E-01   6.69195440E-08   5.30452940E-04   2.50719718E-04   6.07885962E-05   2.21388188E-13   3.14319800E-11  
  18               6.01465732E-04   1.00463002E+03   8.38849223E-01   1.60272772E-01   9.54040378E-08   5.30470663E-04   2.50754239E-04   6.07885257E-05   3.69278283E-13   3.14319600E-11  
  19               7.18940945E-04   1.01921676E+03   8.38849154E-01   1.60272767E-01   1.27713180E-07   5.30484147E-04   2.50780234E-04   6.07884347E-05   1.09157678E-12   9.72532347E-11  
  20               8.58442694E-04   1.03618201E+03   8.38849060E-01   1.60272760E-01   1.79607831E-07   5.30499011E-04   2.50808324E-04   6.07883504E-05   1.77669392E-12   9.72531520E-11  
  21               1.02397571E-03   1.05127469E+03   8.38848966E-01   1.60272752E-01   2.38254771E-07   5.30510419E-04   2.50829728E-04   6.07882430E-05   5.07635321E-12   2.88390875E-10  
  22               1.22022761E-03   1.06882867E+03   8.38848833E-01   1.60272741E-01   3.31575743E-07   5.30523043E-04   2.50853036E-04   6.07881424E-05   8.09997365E-12   2.88390545E-10  
  23               1.45266230E-03   1.08455419E+03   8.38848695E-01   1.60272729E-01   4.37011478E-07   5.30532811E-04   2.50870927E-04   6.07880158E-05   2.25774806E-11   8.28836246E-10  
  24               1.72764464E-03   1.10283950E+03   8.38848492E-01   1.60272712E-01   6.03558121E-07   5.30543647E-04   2.50891182E-04   6.07878961E-05   3.54727405E-11   8.28834974E-10  
  25               2.05256202E-03   1.11932352E+03   8.38848276E-01   1.60272693E-01   7.92013493E-07   5.30552086E-04   2.50906472E-04   6.07877470E-05   9.71585428E-11   2.32413179E-09  
  26               2.43615474E-03   1.13839560E+03   8.38847952E-01   1.60272665E-01   1.08598752E-06   5.30561398E-04   2.50927213E-04   6.07876039E-05   1.50698628E-10   2.32412699E-09  
  27               2.88906032E-03   1.15562860E+03   8.38847594E-01   1.60272633E-01   1.41712342E-06   5.30568640E-04   2.50941158E-04   6.07874257E-05   4.03776994E-10   6.36713940E-09  
