# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               Fe              
  1                1.00000000E-05   6.63152353E+02   8.38851808E-01   1.60274475E-01   8.89730209E-13   5.24881487E-04   2.49739769E-04   6.07897253E-05   0.00000000E+00   0.00000000E+00  
  2                1.14353201E-04   7.61165822E+02   8.38849402E-01   1.60274079E-01   5.49165163E-11   5.26314517E-04   2.50829393E-04   6.07886347E-05   0.00000000E+00   4.62514350E-17  
  3                2.29231043E-04   7.90793524E+02   8.38848191E-01   1.60273761E-01   1.70287730E-10   5.27395292E-04   2.51318894E-04   6.07878148E-05   0.00000000E+00   7.68468369E-16  
  4                3.62473317E-04   8.22685110E+02   8.38847764E-01   1.60273655E-01   3.33036218E-10   5.27702608E-04   2.51487410E-04   6.07872300E-05   0.00000000E+00   1.49068530E-15  
  5                5.18659264E-04   8.38484870E+02   8.38848063E-01   1.60273494E-01   6.71919301E-10   5.28239981E-04   2.51347151E-04   6.07867670E-05   0.00000000E+00   6.26957505E-15  
  6                7.02572690E-04   8.63129001E+02   8.38847982E-01   1.60273464E-01   1.06144931E-09   5.28355616E-04   2.51455308E-04   6.07862613E-05   0.00000000E+00   1.03724987E-14  
  7                9.19444897E-04   8.75140099E+02   8.38848156E-01   1.60273367E-01   1.81945145E-09   5.28675297E-04   2.51375821E-04   6.07858382E-05   0.00000000E+00   3.17541951E-14  
  8                1.17554770E-03   8.96918523E+02   8.38848073E-01   1.60273355E-01   2.61093272E-09   5.28725095E-04   2.51467594E-04   6.07853121E-05   0.00000000E+00   4.90329610E-14  
  9                1.47804438E-03   9.07224299E+02   8.38848186E-01   1.60273288E-01   4.11207785E-09   5.28943526E-04   2.51417387E-04   6.07848711E-05   0.00000000E+00   1.26089052E-13  
  10               1.83549846E-03   9.27663413E+02   8.38848101E-01   1.60273286E-01   5.59239574E-09   5.28960636E-04   2.51500536E-04   6.07842881E-05   3.08851914E-16   1.85866332E-13  
