# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               Fe              
  1                1.00000000E-05   7.67432914E+02   8.38850608E-01   1.60272839E-01   2.03992328E-10   5.29839491E-04   2.49469728E-04   6.07894341E-05   0.00000000E+00   4.70975297E-16  
  2                1.56274403E-05   8.68085097E+02   8.38849609E-01   1.60272781E-01   9.07747181E-09   5.30269494E-04   2.50504376E-04   6.07894629E-05   9.89210077E-16   5.38054218E-13  
  3                2.18075489E-05   9.03866829E+02   8.38849444E-01   1.60272773E-01   2.59051382E-08   5.30348633E-04   2.50643410E-04   6.07894572E-05   1.28642882E-14   3.67176619E-12  
  4                2.89245455E-05   9.37744597E+02   8.38849289E-01   1.60272764E-01   6.53214008E-08   5.30405738E-04   2.50737649E-04   6.07894522E-05   1.22621195E-13   4.64294999E-11  
  5                3.72254343E-05   9.57802236E+02   8.38849193E-01   1.60272758E-01   1.04505088E-07   5.30433396E-04   2.50777633E-04   6.07894412E-05   3.92622537E-13   4.64294906E-11  
  6                4.69779875E-05   9.83840339E+02   8.38849028E-01   1.60272745E-01   1.94584776E-07   5.30464012E-04   2.50823519E-04   6.07894320E-05   1.19518268E-12   2.55520294E-10  
  7                5.84719793E-05   9.99813629E+02   8.38848913E-01   1.60272736E-01   2.69175391E-07   5.30480286E-04   2.50845037E-04   6.07894179E-05   4.02299099E-12   2.55520228E-10  
  8                7.20472080E-05   1.02301894E+03   8.38848680E-01   1.60272717E-01   4.44758616E-07   5.30501139E-04   2.50874842E-04   6.07894044E-05   9.89400983E-12   9.98098059E-10  
  9                8.80931252E-05   1.03732059E+03   8.38848518E-01   1.60272703E-01   5.76789304E-07   5.30512540E-04   2.50889123E-04   6.07893864E-05   2.62858677E-11   9.98097714E-10  
  10               1.07071520E-04   1.05926031E+03   8.38848165E-01   1.60272673E-01   8.92701876E-07   5.30528214E-04   2.50911817E-04   6.07893670E-05   5.74470916E-11   3.22329995E-09  
  11               1.29516314E-04   1.07285182E+03   8.38847917E-01   1.60272651E-01   1.11799223E-06   5.30536928E-04   2.50922541E-04   6.07893435E-05   1.34236034E-10   3.22329842E-09  
  12               1.56060069E-04   1.09424864E+03   8.38847361E-01   1.60272602E-01   1.65944378E-06   5.30549317E-04   2.50945245E-04   6.07893153E-05   2.71557050E-10   9.23484919E-09  
  13               1.87435357E-04   1.10760824E+03   8.38846943E-01   1.60272561E-01   2.03449055E-06   5.30556283E-04   2.50954728E-04   6.07892818E-05   5.86541288E-10   9.23484276E-09  
  14               2.24507791E-04   1.12885007E+03   8.38846051E-01   1.60272484E-01   2.93124546E-06   5.30566330E-04   2.50994267E-04   6.07892405E-05   1.12383981E-09   4.42170071E-08  
  15               2.68321491E-04   1.14216153E+03   8.38845403E-01   1.60272421E-01   3.53660264E-06   5.30572008E-04   2.51006634E-04   6.07891952E-05   2.28754344E-09   4.42169645E-08  
  16               3.20134294E-04   1.16342666E+03   8.38843869E-01   1.60272283E-01   4.97405011E-06   5.30580143E-04   2.51118305E-04   6.07891281E-05   4.18385368E-09   4.42168922E-08  
  17               3.81417239E-04   1.17690716E+03   8.38842694E-01   1.60272156E-01   5.93522350E-06   5.30584722E-04   2.51146772E-04   6.07890542E-05   8.17123756E-09   1.40169794E-07  
  18               4.53866004E-04   1.19845575E+03   8.38840159E-01   1.60271961E-01   8.20031943E-06   5.30591260E-04   2.51583519E-04   6.07889617E-05   1.44025637E-08   1.40169482E-07  
  19               5.39499523E-04   1.21229903E+03   8.38837561E-01   1.60271613E-01   9.71528854E-06   5.30594455E-04   2.51606883E-04   6.07887990E-05   2.73762197E-08   1.40169043E-07  
  20               6.40469640E-04   1.23432961E+03   8.38832805E-01   1.60271294E-01   1.32443489E-05   5.30599176E-04   2.53085379E-04   6.07886550E-05   4.66716821E-08   5.35567354E-07  
  21               7.59412146E-04   1.24872640E+03   8.38828066E-01   1.60270627E-01   1.56350316E-05   5.30600810E-04   2.53149158E-04   6.07883658E-05   8.73958965E-08   5.35564457E-07  
  22               8.98877428E-04   1.27145176E+03   8.38818702E-01   1.60269983E-01   2.11193589E-05   5.30602881E-04   2.56858837E-04   6.07880940E-05   1.48386223E-07   5.35561407E-07  
  23               1.06213718E-03   1.28660676E+03   8.38801107E-01   1.60266983E-01   2.49284525E-05   5.30596466E-04   2.56846814E-04   6.07869135E-05   1.48379842E-07   1.57281162E-06  
  24               1.24777987E-03   1.31013891E+03   8.38776077E-01   1.60266223E-01   3.34909240E-05   5.30592233E-04   2.75822275E-04   6.07865959E-05   1.48375048E-07   1.57280085E-06  
  25               1.45854141E-03   1.32612783E+03   8.38765229E-01   1.60264905E-01   3.96890863E-05   5.30590961E-04   2.76689092E-04   6.07860503E-05   5.80715549E-07   1.57278476E-06  
  26               1.70425173E-03   1.35074107E+03   8.38749712E-01   1.60263529E-01   5.31678718E-05   5.30590736E-04   2.78295261E-04   6.07854948E-05   1.66260945E-06   5.70353649E-06  
  27               1.98829364E-03   1.36774708E+03   8.38735212E-01   1.60262107E-01   6.30861854E-05   5.30588451E-04   2.80434653E-04   6.07849029E-05   3.07707925E-06   5.70347122E-06  
  28               2.31450856E-03   1.39341732E+03   8.38692227E-01   1.60257304E-01   8.40790770E-05   5.30574653E-04   2.87968627E-04   6.07830428E-05   8.01300524E-06   5.70328115E-06  
  29               2.67936224E-03   1.41166950E+03   8.38656420E-01   1.60253718E-01   1.00374630E-04   5.30563073E-04   2.97067785E-04   6.07816277E-05   1.39634343E-05   1.72000636E-05  
  30               3.07115732E-03   1.43822410E+03   8.38580260E-01   1.60247027E-01   1.33445020E-04   5.30538056E-04   3.22191884E-04   6.07790565E-05   3.04129876E-05   1.71992771E-05  
  31               3.48830105E-03   1.45754190E+03   8.38474583E-01   1.60234391E-01   1.60582617E-04   5.30492125E-04   3.48583016E-04   6.07742164E-05   4.77537885E-05   1.71978572E-05  
  32               3.91240708E-03   1.48517213E+03   8.38380965E-01   1.60227042E-01   2.14069141E-04   5.30464696E-04   3.77376338E-04   6.07714067E-05   6.67533833E-05   5.55536725E-05  
