# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               CH4              Mg              
  18               5.80419196E-03   8.47619514E+02   8.38706001E-01   1.60308197E-01   2.24563578E-10   4.20452180E-04   3.58494932E-04   6.07706040E-05   1.09810792E-04   0.00000000E+00  
  19               6.96627818E-03   8.52356106E+02   8.38687844E-01   1.60312606E-01   2.44067042E-10   4.06744947E-04   3.72213503E-04   6.07674210E-05   1.23546164E-04   0.00000000E+00  
  20               8.34580290E-03   8.66717215E+02   8.38703371E-01   1.60308785E-01   3.74201924E-10   4.18664669E-04   3.60518820E-04   6.07638915E-05   1.11660217E-04   0.00000000E+00  
  21               9.98489637E-03   8.71737896E+02   8.38685929E-01   1.60313021E-01   4.08353192E-10   4.05497647E-04   3.73695886E-04   6.07597777E-05   1.24853706E-04   0.00000000E+00  
  22               1.19315400E-02   8.86614145E+02   8.38701631E-01   1.60309157E-01   6.23852719E-10   4.17544077E-04   3.61868701E-04   6.07558731E-05   1.12835286E-04   0.00000000E+00  
  23               1.42470087E-02   8.92191151E+02   8.38685589E-01   1.60313051E-01   6.88918619E-10   4.05440482E-04   3.73986096E-04   6.07506982E-05   1.24963784E-04   0.00000000E+00  
  24               1.70021303E-02   9.07912147E+02   8.38702026E-01   1.60309007E-01   1.05798781E-09   4.18041003E-04   3.61604614E-04   6.07463844E-05   1.12386437E-04   0.00000000E+00  
  25               2.02864412E-02   9.14298772E+02   8.38687929E-01   1.60312427E-01   1.18912528E-09   4.07414439E-04   3.72252274E-04   6.07400364E-05   1.23036140E-04   0.00000000E+00  
  26               2.42028929E-02   9.31050029E+02   8.38704998E-01   1.60308228E-01   1.84019611E-09   4.20492614E-04   3.59393845E-04   6.07352860E-05   1.09976977E-04   0.00000000E+00  
  27               2.88868492E-02   9.38602435E+02   8.38693561E-01   1.60310999E-01   2.12125807E-09   4.11886924E-04   3.68032590E-04   6.07277029E-05   1.18603724E-04   0.00000000E+00  
  28               3.44956916E-02   9.56766673E+02   8.38711459E-01   1.60306596E-01   3.33070755E-09   4.25594109E-04   3.54548229E-04   6.07225334E-05   1.04911943E-04   0.00000000E+00  
  29               4.12306981E-02   9.65737320E+02   8.38702829E-01   1.60308681E-01   3.94810530E-09   4.19121033E-04   3.61067363E-04   6.07136550E-05   1.11403733E-04   0.00000000E+00  
  30               4.93254243E-02   9.85603880E+02   8.38721241E-01   1.60304152E-01   6.30361982E-09   4.33217233E-04   3.47194612E-04   6.07080845E-05   9.73198178E-05   1.07561616E-15  
  31               5.90855257E-02   9.96486255E+02   8.38715949E-01   1.60305421E-01   7.74407770E-09   4.29281736E-04   3.51192431E-04   6.06979844E-05   1.01271399E-04   2.30148864E-15  
  32               7.08657065E-02   1.01858732E+03   8.38734780E-01   1.60300789E-01   1.26559126E-08   4.43695277E-04   3.37000448E-04   6.06921426E-05   8.68674006E-05   5.86755206E-15  
  33               8.51202577E-02   1.03175477E+03   8.38732638E-01   1.60301288E-01   1.61444697E-08   4.42153726E-04   3.38618186E-04   6.06809186E-05   8.84223106E-05   1.45079677E-14  
  34               1.02361172E-01   1.05638563E+03   8.38750976E-01   1.60296775E-01   2.69517422E-08   4.56191886E-04   3.24789800E-04   6.06748776E-05   7.43914275E-05   3.66689080E-14  
  35               1.23256862E-01   1.07242990E+03   8.38751869E-01   1.60296532E-01   3.58844356E-08   4.56958300E-04   3.24110333E-04   6.06628464E-05   7.36355967E-05   1.06691474E-13  
  36               1.48546474E-01   1.10028513E+03   8.38769274E-01   1.60292245E-01   6.15173163E-08   4.70289915E-04   3.10969506E-04   6.06569319E-05   6.03093123E-05   2.70860165E-13  
  37               1.79152870E-01   1.11966133E+03   8.38772371E-01   1.60291459E-01   8.53861360E-08   4.72738361E-04   3.08610249E-04   6.06444641E-05   5.78688532E-05   9.20425929E-13  
  38               2.16055493E-01   1.15122352E+03   8.38787849E-01   1.60287631E-01   1.49936340E-07   4.84626521E-04   2.96884706E-04   6.06389864E-05   4.59845000E-05   2.32174237E-12  
  39               2.60543787E-01   1.17466673E+03   8.38792342E-01   1.60286491E-01   2.17415653E-07   4.88163134E-04   2.93432435E-04   6.06267524E-05   4.24535206E-05   9.24639542E-12  
  40               3.13902905E-01   1.21054023E+03   8.38805007E-01   1.60283316E-01   3.89997417E-07   4.97987736E-04   2.83738143E-04   6.06220477E-05   3.26316090E-05   3.86987368E-11  
  41               3.77646524E-01   1.23855468E+03   8.38809610E-01   1.60282105E-01   5.87484236E-07   5.01703260E-04   2.80096504E-04   6.06106143E-05   2.89197627E-05   1.05183638E-10  
  42               4.53112714E-01   1.27924233E+03   8.38818821E-01   1.60279670E-01   1.07003318E-06   5.09134840E-04   2.72771716E-04   6.06070750E-05   2.14899660E-05   4.49599591E-10  
  43               5.41825923E-01   1.31191180E+03   8.38822225E-01   1.60278599E-01   1.65249762E-06   5.12273479E-04   2.69714132E-04   6.05968747E-05   1.83532976E-05   1.28454795E-09  
  44               6.44963748E-01   1.35680476E+03   8.38827077E-01   1.60276849E-01   2.98811879E-06   5.17228622E-04   2.64957900E-04   6.05941792E-05   1.33988022E-05   5.30487445E-09  
  45               7.63659014E-01   1.39308683E+03   8.38827240E-01   1.60275863E-01   4.60798273E-06   5.19400930E-04   2.63167985E-04   6.05848537E-05   1.12262678E-05   1.49235983E-08  
  46               8.98930398E-01   1.44110844E+03   8.38824876E-01   1.60274233E-01   8.09981208E-06   5.22446364E-04   2.61469698E-04   6.05823937E-05   8.17863963E-06   5.65255212E-08  
  47               1.05167408E+00   1.48027062E+03   8.38805250E-01   1.60270469E-01   1.22962267E-05   5.23847910E-04   2.62358416E-04   6.05727470E-05   6.76517308E-06   1.50586711E-07  
  48               1.21723698E+00   1.53068234E+03   8.38780565E-01   1.60268835E-01   2.08589067E-05   5.25978829E-04   2.80494655E-04   6.05720147E-05   4.62728625E-06   3.34336356E-07  
  49               1.39375625E+00   1.57215691E+03   8.38767281E-01   1.60267093E-01   3.10783677E-05   5.26819083E-04   2.81209843E-04   6.05657233E-05   3.78094713E-06   1.36421330E-06  
  50               1.57827952E+00   1.62576114E+03   8.38724932E-01   1.60262043E-01   5.15451573E-05   5.27922443E-04   2.89278374E-04   6.05659564E-05   2.66025824E-06   7.30468407E-06  
  51               1.75114156E+00   1.67146797E+03   8.38654107E-01   1.60255190E-01   7.72112988E-05   5.28646213E-04   3.13238153E-04   6.05649035E-05   1.91145634E-06   2.32459449E-05  
  52               1.89477860E+00   1.70690971E+03   8.38564730E-01   1.60247480E-01   1.03978763E-04   5.29102524E-04   3.50204455E-04   6.05634410E-05   1.42622124E-06   4.74593634E-05  
  53               2.04275722E+00   1.74109077E+03   8.38482286E-01   1.60240049E-01   1.36846229E-04   5.29379640E-04   3.78055216E-04   6.05610700E-05   1.12188353E-06   6.56908006E-05  
  54               2.17840349E+00   1.77082647E+03   8.38449938E-01   1.60237169E-01   1.72215608E-04   5.29510585E-04   3.77848835E-04   6.05590781E-05   9.81183854E-07   6.56272960E-05  
  55               2.29737420E+00   1.79554839E+03   8.38417926E-01   1.60234336E-01   2.07162193E-04   5.29598834E-04   3.77695721E-04   6.05569255E-05   8.83125836E-07   6.55725779E-05  
  56               2.43312577E+00   1.82266462E+03   8.38344246E-01   1.60224504E-01   2.52163121E-04   5.29658136E-04   3.77527938E-04   6.05518284E-05   7.90577671E-07   6.55083610E-05  
  57               2.53806148E+00   1.84262238E+03   8.38309312E-01   1.60221439E-01   2.90222181E-04   5.29706130E-04   3.77427215E-04   6.05494113E-05   7.31753551E-07   6.54614979E-05  
  58               2.61452007E+00   1.85690951E+03   8.38281653E-01   1.60219011E-01   3.20356490E-04   5.29736154E-04   3.77354287E-04   6.05475749E-05   6.93134437E-07   6.54274843E-05  
  59               2.70359672E+00   1.87293105E+03   8.38247891E-01   1.60216050E-01   3.57120709E-04   5.29764877E-04   3.77280033E-04   6.05452484E-05   6.53886073E-07   6.53883924E-05  
  60               2.80680605E+00   1.89114447E+03   8.38205593E-01   1.60212344E-01   4.03164651E-04   5.29792790E-04   3.77200154E-04   6.05424493E-05   6.12795778E-07   6.53433269E-05  
  61               2.92573921E+00   1.91125878E+03   8.38153817E-01   1.60207811E-01   4.59507671E-04   5.29817088E-04   3.77119036E-04   6.05389635E-05   5.72340687E-07   6.52921544E-05  
  62               3.06196402E+00   1.93365982E+03   8.38089171E-01   1.60202154E-01   5.29818897E-04   5.29837624E-04   3.77037314E-04   6.05347661E-05   5.31656023E-07   6.52340192E-05  
  63               3.21645203E+00   1.95787731E+03   8.38010446E-01   1.60195273E-01   6.15392242E-04   5.29851740E-04   3.76988972E-04   6.05296476E-05   4.93008601E-07   6.51691514E-05  
  64               3.39098533E+00   1.98425833E+03   8.37913177E-01   1.60186776E-01   7.21243083E-04   5.29858808E-04   3.76878425E-04   6.05235298E-05   4.55691558E-07   6.50966754E-05  
  65               3.58943989E+00   2.01268306E+03   8.37793731E-01   1.60176345E-01   8.51213378E-04   5.29856494E-04   3.76761268E-04   6.05160763E-05   4.20892706E-07   6.50157384E-05  
  66               3.81425214E+00   2.04345613E+03   8.37645243E-01   1.60163383E-01   1.01277204E-03   5.29843421E-04   3.76634412E-04   6.05071102E-05   3.87949241E-07   6.49253305E-05  
  67               4.06806098E+00   2.07616318E+03   8.37463624E-01   1.60147533E-01   1.21036672E-03   5.29817138E-04   3.76498785E-04   6.04963046E-05   3.58042424E-07   6.48252854E-05  
  68               4.35374326E+00   2.11105100E+03   8.37239610E-01   1.60127987E-01   1.45407366E-03   5.29775563E-04   3.76350665E-04   6.04833845E-05   3.30505563E-07   6.47145623E-05  
  69               4.67444674E+00   2.14767293E+03   8.36967749E-01   1.60104271E-01   1.74982245E-03   5.29716255E-04   3.76190171E-04   6.04679737E-05   3.06101645E-07   6.45930008E-05  
  70               5.03363661E+00   2.18624246E+03   8.36636013E-01   1.60075335E-01   2.11069769E-03   5.29636330E-04   3.76012756E-04   6.04496869E-05   2.84149498E-07   6.44594991E-05  
  71               5.43513307E+00   2.22630553E+03   8.36237737E-01   1.60040599E-01   2.54394862E-03   5.29533289E-04   3.75817822E-04   6.04281020E-05   2.65103615E-07   6.43138883E-05  
  72               5.88316998E+00   2.26802624E+03   8.35758511E-01   1.59998806E-01   3.06525045E-03   5.29403457E-04   3.75600225E-04   6.04027211E-05   2.48359747E-07   6.41550452E-05  
  73               6.38244137E+00   2.31092866E+03   8.35189782E-01   1.59949007E-01   3.68175102E-03   5.29243244E-04   3.75358360E-04   6.03729601E-05   2.34212082E-07   6.39827095E-05  
  74               6.93775969E+00   2.35516668E+03   8.34510505E-01   1.59890277E-01   4.41124988E-03   5.29055270E-04   3.81612021E-04   6.03392578E-05   2.18282976E-07   6.37960076E-05  
  75               7.55491265E+00   2.40029030E+03   8.33730285E-01   1.59822248E-01   5.25984796E-03   5.28827588E-04   3.81395649E-04   6.02996549E-05   2.08485741E-07   6.35948941E-05  
  76               8.24072976E+00   2.44650597E+03   8.32822185E-01   1.59743072E-01   6.24756012E-03   5.28559522E-04   3.81126587E-04   6.02540957E-05   2.00389193E-07   6.33779204E-05  
  77               9.00233097E+00   2.49340537E+03   8.31782316E-01   1.59652411E-01   7.37860886E-03   5.28249602E-04   3.80806840E-04   6.02021661E-05   1.94118241E-07   6.31450700E-05  
  78               9.84778704E+00   2.54116799E+03   8.30592367E-01   1.59548669E-01   8.67290741E-03   5.27892666E-04   3.80433170E-04   6.01430856E-05   1.89293447E-07   6.28950991E-05  
  79               1.07858589E+01   2.58938514E+03   8.29253153E-01   1.59431919E-01   1.01295613E-02   5.27488522E-04   3.80009010E-04   6.00765106E-05   1.86056930E-07   6.26282005E-05  
  80               1.18261990E+01   2.63824920E+03   8.27746976E-01   1.59300617E-01   1.17678148E-02   5.27032052E-04   3.79530914E-04   6.00015701E-05   1.84093171E-07   6.23432109E-05  
  81               1.29793540E+01   2.68739699E+03   8.26079214E-01   1.59155234E-01   1.35818119E-02   5.26524310E-04   3.79003709E-04   5.99179399E-05   1.83536203E-07   6.20404973E-05  
  82               1.42568269E+01   2.73698667E+03   8.24235562E-01   1.58994523E-01   1.55871029E-02   5.25960974E-04   3.78425052E-04   5.98246467E-05   1.84161757E-07   6.17191396E-05  
  83               1.56711530E+01   2.78667598E+03   8.22228106E-01   1.58819540E-01   1.77705353E-02   5.25344922E-04   3.77802217E-04   5.97213358E-05   1.86119694E-07   6.13797940E-05  
  84               1.72359269E+01   2.83669774E+03   8.20040931E-01   1.58628896E-01   2.01494094E-02   5.24671247E-04   3.77132460E-04   5.96066104E-05   1.89189881E-07   6.10214849E-05  
  85               1.89656972E+01   2.88674416E+03   8.17690993E-01   1.58424072E-01   2.27052742E-02   5.23944102E-04   3.76425012E-04   5.94798023E-05   1.93530891E-07   6.06451087E-05  
  86               2.08760446E+01   2.93701197E+03   8.15165719E-01   1.58203973E-01   2.54517927E-02   5.23159349E-04   3.75678567E-04   5.93389104E-05   1.98985269E-07   6.02499921E-05  
  87               2.29836316E+01   2.98719482E+03   8.12489104E-01   1.57970690E-01   2.83628565E-02   5.22322999E-04   3.74904965E-04   5.91826306E-05   2.05740495E-07   5.98373862E-05  
  88               2.53061757E+01   3.03755143E+03   8.09644790E-01   1.57722798E-01   3.14562464E-02   5.21429666E-04   3.74101462E-04   5.90075382E-05   2.13628201E-07   5.94065533E-05  
  89               2.78610263E+01   3.08767643E+03   8.06670816E-01   1.57463613E-01   3.46905749E-02   5.20489220E-04   3.73284384E-04   5.88113689E-05   2.22907258E-07   5.89596099E-05  
  90               3.06661295E+01   3.13784316E+03   8.03549307E-01   1.57191579E-01   3.80852727E-02   5.19495713E-04   3.72449458E-04   5.85885269E-05   2.33396284E-07   5.84960657E-05  
  91               3.37407045E+01   3.18768989E+03   8.00321619E-01   1.56910299E-01   4.15953451E-02   5.18459785E-04   3.71612971E-04   5.83345035E-05   2.45364656E-07   5.80181467E-05  
  92               3.71055670E+01   3.23756740E+03   7.96961315E-01   1.56617469E-01   4.52495350E-02   5.17372800E-04   3.70765944E-04   5.80397513E-05   2.58609796E-07   5.75249893E-05  
  93               4.07835550E+01   3.28706594E+03   7.93520718E-01   1.56317649E-01   4.89909182E-02   5.16248221E-04   3.69926866E-04   5.76966232E-05   2.73495416E-07   5.70191229E-05  
  94               4.47997780E+01   3.33661850E+03   7.89962398E-01   1.56007576E-01   5.28601898E-02   5.15073951E-04   3.69080483E-04   5.72894024E-05   2.89791251E-07   5.64991642E-05  
  95               4.91818614E+01   3.38583848E+03   7.86341138E-01   1.55692023E-01   5.67977519E-02   5.13863795E-04   3.68244135E-04   5.68052578E-05   3.07909866E-07   5.59675525E-05  
  96               5.39602876E+01   3.43519680E+03   7.82610950E-01   1.55366980E-01   6.08536007E-02   5.12602806E-04   3.67396565E-04   5.62193863E-05   3.27610623E-07   5.54225451E-05  
  97               5.91688304E+01   3.48427474E+03   7.78834766E-01   1.55037931E-01   6.49592709E-02   5.11306661E-04   3.66556245E-04   5.55124562E-05   3.49406317E-07   5.48667190E-05  
  98               6.48446605E+01   3.53359476E+03   7.74955667E-01   1.54699909E-01   6.91766410E-02   5.09956822E-04   3.65694700E-04   5.46467418E-05   3.73026254E-07   5.42979161E-05  
  99               7.10284588E+01   3.58272658E+03   7.71041553E-01   1.54358831E-01   7.34318380E-02   5.08569899E-04   3.64830952E-04   5.35950639E-05   3.99069666E-07   5.37187810E-05  
  100              7.77654030E+01   3.63220833E+03   7.67028625E-01   1.54009129E-01   7.77942115E-02   5.07124870E-04   3.63930724E-04   5.23039362E-05   4.27256953E-07   5.31269544E-05  
  101              8.51057880E+01   3.68157687E+03   7.62993257E-01   1.53657459E-01   8.21806663E-02   5.05640175E-04   3.63016417E-04   5.07409817E-05   4.58324775E-07   5.25252045E-05  
