# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               Fe              
  1                1.00000000E-05   9.28543102E+02   8.38849247E-01   1.60272758E-01   8.37984882E-08   5.30391783E-04   2.50752589E-04   6.07894987E-05   8.58445913E-15   9.69788160E-12  
  2                1.06826643E-05   8.96181530E+02   8.38849430E-01   1.60272770E-01   2.87411499E-08   5.30333736E-04   2.50654487E-04   6.07894923E-05   8.58447252E-15   9.69788275E-12  
  3                1.15525820E-05   9.42367006E+02   8.38849169E-01   1.60272753E-01   1.18842631E-07   5.30412591E-04   2.50780312E-04   6.07894955E-05   2.37015374E-14   9.69788075E-12  
  4                1.26598345E-05   9.10995555E+02   8.38849366E-01   1.60272767E-01   4.28280408E-08   5.30362080E-04   2.50695858E-04   6.07894890E-05   2.37015715E-14   9.69788201E-12  
  5                1.40707991E-05   9.56529958E+02   8.38849084E-01   1.60272747E-01   1.63793304E-07   5.30431867E-04   2.50804359E-04   6.07894903E-05   1.01791047E-13   4.05687499E-11  
  6                1.58656047E-05   9.26967442E+02   8.38849297E-01   1.60272763E-01   6.33575416E-08   5.30389248E-04   2.50732971E-04   6.07894831E-05   1.01791170E-13   4.05687555E-11  
  7                1.81504605E-05   9.72279951E+02   8.38848981E-01   1.60272740E-01   2.26678160E-07   5.30451172E-04   2.50827357E-04   6.07894824E-05   2.80153754E-13   4.05687435E-11  
  8                2.10532178E-05   9.44850361E+02   8.38849216E-01   1.60272758E-01   9.48374523E-08   5.30416085E-04   2.50767924E-04   6.07894738E-05   2.80154001E-13   4.05687495E-11  
  9                2.47428241E-05   9.90288751E+02   8.38848845E-01   1.60272729E-01   3.19986981E-07   5.30470850E-04   2.50850143E-04   6.07894706E-05   8.29263396E-13   1.98714375E-10  
  10               2.94216072E-05   9.65278268E+02   8.38849112E-01   1.60272751E-01   1.45878998E-07   5.30442818E-04   2.50801795E-04   6.07894602E-05   8.29263743E-13   1.98714406E-10  
  11               3.53565817E-05   1.01106578E+03   8.38848656E-01   1.60272714E-01   4.66119857E-07   5.30490825E-04   2.50872991E-04   6.07894536E-05   2.65997891E-12   1.98714309E-10  
  12               4.28662553E-05   9.88506413E+02   8.38848969E-01   1.60272740E-01   2.31563655E-07   5.30468974E-04   2.50834467E-04   6.07894406E-05   2.65997837E-12   1.98714343E-10  
  13               5.23710491E-05   1.03460973E+03   8.38848382E-01   1.60272691E-01   6.99190874E-07   5.30510480E-04   2.50895380E-04   6.07894291E-05   9.00743850E-12   1.10169261E-09  
  14               6.43710129E-05   1.01427462E+03   8.38848768E-01   1.60272724E-01   3.75595557E-07   5.30493647E-04   2.50865004E-04   6.07894131E-05   9.00742942E-12   1.10169281E-09  
