# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               Fe              
  1                1.00000000E-05   7.21420717E+02   8.38851590E-01   1.60272949E-01   2.24613784E-11   5.29325651E-04   2.48383375E-04   6.07893894E-05   0.00000000E+00   0.00000000E+00  
  2                1.08872172E-05   7.50217338E+02   8.38850970E-01   1.60272871E-01   8.83632676E-11   5.29692104E-04   2.49077068E-04   6.07894071E-05   0.00000000E+00   0.00000000E+00  
  3                1.20149570E-05   7.38890096E+02   8.38851234E-01   1.60272907E-01   4.88960751E-11   5.29552790E-04   2.48779025E-04   6.07893786E-05   0.00000000E+00   0.00000000E+00  
  4                1.34513741E-05   7.65316633E+02   8.38850720E-01   1.60272854E-01   1.59831499E-10   5.29810131E-04   2.49342213E-04   6.07893935E-05   0.00000000E+00   0.00000000E+00  
  5                1.52798710E-05   7.54429600E+02   8.38850958E-01   1.60272884E-01   9.08855686E-11   5.29698224E-04   2.49075729E-04   6.07893570E-05   0.00000000E+00   0.00000000E+00  
  6                1.76098481E-05   7.80274632E+02   8.38850521E-01   1.60272843E-01   2.71762100E-10   5.29905390E-04   2.49551641E-04   6.07893697E-05   0.00000000E+00   0.00000000E+00  
  7                2.05758335E-05   7.70546941E+02   8.38850717E-01   1.60272869E-01   1.63564959E-10   5.29816933E-04   2.49330545E-04   6.07893233E-05   0.00000000E+00   0.00000000E+00  
  8                2.43529786E-05   7.96519848E+02   8.38850342E-01   1.60272834E-01   4.62929523E-10   5.29991646E-04   2.49737510E-04   6.07893344E-05   0.00000000E+00   0.00000000E+00  
  9                2.91563864E-05   7.88424960E+02   8.38850493E-01   1.60272856E-01   3.00340850E-10   5.29924041E-04   2.49566077E-04   6.07892759E-05   0.00000000E+00   9.03539174E-16  
  10               3.52653162E-05   8.14905674E+02   8.38850173E-01   1.60272827E-01   8.17034167E-10   5.30073388E-04   2.49913048E-04   6.07892856E-05   0.00000000E+00   2.93557704E-15  
  11               4.30223278E-05   8.08574652E+02   8.38850282E-01   1.60272845E-01   5.72909296E-10   5.30022998E-04   2.49787188E-04   6.07892127E-05   0.00000000E+00   2.93557731E-15  
  12               5.28714547E-05   8.35611777E+02   8.38850013E-01   1.60272819E-01   1.49850801E-09   5.30149879E-04   2.50077849E-04   6.07892209E-05   0.00000000E+00   1.00408449E-14  
  13               6.53566514E-05   8.30917656E+02   8.38850088E-01   1.60272834E-01   1.12587377E-09   5.30112347E-04   2.49988830E-04   6.07891304E-05   0.00000000E+00   1.00408454E-14  
  14               8.11818343E-05   8.58385303E+02   8.38849867E-01   1.60272813E-01   2.81589382E-09   5.30218991E-04   2.50227089E-04   6.07891360E-05   0.00000000E+00   3.47634039E-14  
  15               1.01209190E-04   8.55014128E+02   8.38849918E-01   1.60272825E-01   2.23160100E-09   5.30189925E-04   2.50164910E-04   6.07890236E-05   0.00000000E+00   3.47633463E-14  
  16               1.26550467E-04   8.82800147E+02   8.38849737E-01   1.60272807E-01   5.32038531E-09   5.30279231E-04   2.50357254E-04   6.07890250E-05   0.00000000E+00   1.18052697E-13  
  17               1.58567430E-04   8.80456197E+02   8.38849771E-01   1.60272818E-01   4.38602202E-09   5.30255316E-04   2.50314136E-04   6.07888845E-05   0.00000000E+00   1.18052692E-13  
