# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               Fe              
  1                1.00000000E-05   5.95577256E+02   8.38662199E-01   1.60321710E-01   9.61501971E-15   3.75035270E-04   3.92711810E-04   6.08067806E-05   0.00000000E+00   0.00000000E+00  
  2                1.47092378E-05   6.34804746E+02   8.38807655E-01   1.60285839E-01   1.23348808E-13   4.89022328E-04   2.83264825E-04   6.07934732E-05   0.00000000E+00   0.00000000E+00  
  3                2.18216743E-05   6.53504563E+02   8.38821572E-01   1.60282274E-01   3.34002112E-13   5.00716500E-04   2.72916446E-04   6.07919998E-05   0.00000000E+00   0.00000000E+00  
  4                3.07437343E-05   6.71217857E+02   8.38831405E-01   1.60279732E-01   8.20049533E-13   5.09041281E-04   2.65618223E-04   6.07909290E-05   0.00000000E+00   0.00000000E+00  
  5                4.16757424E-05   6.83148625E+02   8.38832878E-01   1.60279276E-01   1.40346922E-12   5.10652900E-04   2.64557929E-04   6.07905686E-05   0.00000000E+00   0.00000000E+00  
  6                5.49435866E-05   6.97270816E+02   8.38837100E-01   1.60278133E-01   2.68220347E-12   5.14400927E-04   2.61420851E-04   6.07900016E-05   0.00000000E+00   0.00000000E+00  
  7                7.10016988E-05   7.07086431E+02   8.38837119E-01   1.60278046E-01   4.00022627E-12   5.14753800E-04   2.61417997E-04   6.07897507E-05   0.00000000E+00   0.00000000E+00  
  8                9.03878042E-05   7.19922807E+02   8.38839779E-01   1.60277277E-01   6.92066917E-12   5.17239521E-04   2.59390955E-04   6.07893078E-05   0.00000000E+00   0.00000000E+00  
  9                1.13773817E-04   7.28918684E+02   8.38839435E-01   1.60277261E-01   9.72115946E-12   5.17291668E-04   2.59603262E-04   6.07890528E-05   0.00000000E+00   0.00000000E+00  
  10               1.41946189E-04   7.41257678E+02   8.38841256E-01   1.60276659E-01   1.59552298E-11   5.19179635E-04   2.58094474E-04   6.07886524E-05   0.00000000E+00   0.00000000E+00  
  11               1.75866293E-04   7.49878315E+02   8.38840684E-01   1.60276654E-01   2.16365058E-11   5.19104697E-04   2.58384086E-04   6.07883629E-05   0.00000000E+00   0.00000000E+00  
  12               2.16662985E-04   7.61979611E+02   8.38841777E-01   1.60276150E-01   3.42090327E-11   5.20588168E-04   2.57225402E-04   6.07879712E-05   0.00000000E+00   0.00000000E+00  
  13               2.65730022E-04   7.70360394E+02   8.38840716E-01   1.60276100E-01   4.51356878E-11   5.20407996E-04   2.57583316E-04   6.07876131E-05   0.00000000E+00   0.00000000E+00  
