# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                H2O              CO               CH4              N2               Mg              
  27               4.15134160E-03   7.97435588E+02   8.38556242E-01   1.60345768E-01   3.68354987E-11   4.74019833E-04   3.04534331E-04   2.25667086E-04   6.07798279E-05   0.00000000E+00  
  28               5.14610031E-03   7.98806717E+02   8.38505051E-01   1.60358151E-01   3.50317419E-11   5.12660623E-04   2.65983384E-04   2.64307448E-04   6.07762127E-05   0.00000000E+00  
  29               6.37030129E-03   8.17198617E+02   8.38549942E-01   1.60347153E-01   6.66087987E-11   4.78612216E-04   3.00217888E-04   2.30085603E-04   6.07705721E-05   0.00000000E+00  
  30               7.87875276E-03   8.18716559E+02   8.38499584E-01   1.60359312E-01   6.36179953E-11   5.16573048E-04   2.62329723E-04   2.68057431E-04   6.07648769E-05   0.00000000E+00  
  31               9.73246212E-03   8.37523837E+02   8.38542511E-01   1.60348749E-01   1.18756481E-10   4.83916236E-04   2.95166776E-04   2.35225570E-04   6.07588943E-05   0.00000000E+00  
  32               1.20139562E-02   8.39300209E+02   8.38493370E-01   1.60360568E-01   1.14320211E-10   5.20869093E-04   2.58271944E-04   2.72198699E-04   6.07506525E-05   0.00000000E+00  
  33               1.48174572E-02   8.58831872E+02   8.38535560E-01   1.60350103E-01   2.11779102E-10   4.88592414E-04   2.90727652E-04   2.39741311E-04   6.07441981E-05   0.00000000E+00  
  34               1.82714638E-02   8.61264232E+02   8.38489191E-01   1.60361138E-01   2.08162746E-10   5.23246431E-04   2.56119745E-04   2.74420683E-04   6.07329553E-05   0.00000000E+00  
  35               2.25236862E-02   8.81857013E+02   8.38531235E-01   1.60350516E-01   3.86058627E-10   4.90650534E-04   2.88899825E-04   2.41633117E-04   6.07259319E-05   0.00000000E+00  
  36               2.77741688E-02   8.85312787E+02   8.38489627E-01   1.60360618E-01   3.91171323E-10   5.22085655E-04   2.57501769E-04   2.73094980E-04   6.07113700E-05   0.00000000E+00  
  37               3.42619033E-02   9.07502794E+02   8.38534592E-01   1.60349647E-01   7.35410718E-10   4.88130436E-04   2.91661908E-04   2.38922742E-04   6.07038636E-05   0.00000000E+00  
  38               4.23073572E-02   9.12571713E+02   8.38499074E-01   1.60358269E-01   7.79113086E-10   5.14958134E-04   2.64867188E-04   2.65771501E-04   6.06857903E-05   0.00000000E+00  
  39               5.22990198E-02   9.36824367E+02   8.38546158E-01   1.60346775E-01   1.49356498E-09   4.79409426E-04   3.00647742E-04   2.29975538E-04   6.06778148E-05   0.00000000E+00  
  40               6.47696540E-02   9.44230741E+02   8.38518563E-01   1.60353471E-01   1.67809862E-09   5.00247307E-04   2.79847658E-04   2.50818662E-04   6.06563509E-05   0.00000000E+00  
  41               8.03810909E-02   9.71202663E+02   8.38567840E-01   1.60341433E-01   3.30347273E-09   4.63050268E-04   3.17313021E-04   2.13336127E-04   6.06480171E-05   0.00000000E+00  
  42               1.00011623E-01   9.81434646E+02   8.38548263E-01   1.60346177E-01   3.94498930E-09   4.77827968E-04   3.02586097E-04   2.28095870E-04   6.06232135E-05   0.00000000E+00  
  43               1.24770072E-01   1.01173701E+03   8.38598594E-01   1.60333871E-01   7.98420671E-09   4.39841832E-04   3.40876206E-04   1.89788411E-04   6.06145777E-05   1.67298095E-15  
  44               1.56156348E-01   1.02571464E+03   8.38587964E-01   1.60336434E-01   1.02311406E-08   4.47859418E-04   3.32934114E-04   1.97753568E-04   6.05869193E-05   4.16758240E-15  
  45               1.96032195E-01   1.06015521E+03   8.38637532E-01   1.60324305E-01   2.13102867E-08   4.10449533E-04   3.70668224E-04   1.60003055E-04   6.05780841E-05   1.79152984E-14  
  46               2.46921073E-01   1.07884518E+03   8.38635470E-01   1.60324775E-01   2.94095169E-08   4.11989727E-04   3.69231156E-04   1.61454696E-04   6.05482339E-05   5.94385198E-14  
  47               3.11925508E-01   1.11874780E+03   8.38682466E-01   1.60313263E-01   6.34541168E-08   3.76500938E-04   4.05034834E-04   1.25635704E-04   6.05397754E-05   4.13818766E-13  
  48               3.95185832E-01   1.14343514E+03   8.38687632E-01   1.60311964E-01   9.45872724E-08   3.72560387E-04   4.09095709E-04   1.21582193E-04   6.05089054E-05   1.11245119E-12  
  49               5.01530111E-01   1.18989881E+03   8.38728405E-01   1.60301946E-01   2.09957928E-07   3.41692115E-04   4.40227743E-04   9.04364162E-05   6.05011027E-05   8.17962014E-12  
  50               6.37464651E-01   1.22188528E+03   8.38737737E-01   1.60299600E-01   3.36292473E-07   3.34521112E-04   4.47513390E-04   8.31523637E-05   6.04705745E-05   2.61504440E-11  
  51               8.09301089E-01   1.27579503E+03   8.38768929E-01   1.60291823E-01   7.56396221E-07   3.10639348E-04   4.71587031E-04   5.90664497E-05   6.04635610E-05   1.93656029E-10  
  52               1.02449267E+00   1.31519881E+03   8.38777871E-01   1.60289420E-01   1.26498277E-06   3.03424138E-04   4.78902792E-04   5.17478625E-05   6.04342648E-05   6.80192586E-10  
  53               1.28863840E+00   1.37517924E+03   8.38796886E-01   1.60284184E-01   2.75674431E-06   2.87877628E-04   4.94689209E-04   3.59498825E-05   6.04270327E-05   4.51554025E-09  
  54               1.60775085E+00   1.41915945E+03   8.38800107E-01   1.60282199E-01   4.53304652E-06   2.83244776E-04   4.99644874E-04   3.09869867E-05   6.03976415E-05   1.49673605E-08  
  55               1.98579754E+00   1.48225869E+03   8.38803243E-01   1.60278229E-01   9.17028036E-06   2.75647374E-04   5.08863340E-04   2.17535335E-05   6.03884790E-05   8.02968556E-08  
  56               2.42578609E+00   1.52874883E+03   8.38784879E-01   1.60274089E-01   1.44491644E-05   2.76386950E-04   5.12024776E-04   1.85719249E-05   6.03582979E-05   2.33867779E-07  
  57               2.91854244E+00   1.59356430E+03   8.38760952E-01   1.60270564E-01   2.70685706E-05   2.89279904E-04   5.18035052E-04   1.25427812E-05   6.03510066E-05   9.68279088E-07  
  58               3.43673898E+00   1.64043185E+03   8.38737288E-01   1.60267092E-01   4.05483475E-05   2.91897300E-04   5.19964625E-04   1.05927374E-05   6.03273110E-05   3.90014660E-06  
  59               3.95218257E+00   1.70262735E+03   8.38654771E-01   1.60256747E-01   6.91757015E-05   3.13142887E-04   5.23367735E-04   7.14874257E-06   6.03252948E-05   1.96908525E-05  
  60               4.41155717E+00   1.75295454E+03   8.38517335E-01   1.60245799E-01   1.03494681E-04   3.81555429E-04   5.25845627E-04   4.63175463E-06   6.03253280E-05   6.51714691E-05  
  61               4.81314545E+00   1.79345206E+03   8.38474984E-01   1.60240839E-01   1.40616795E-04   3.80743035E-04   5.26563348E-04   3.89259630E-06   6.03201985E-05   6.50458286E-05  
  62               5.18074910E+00   1.82834892E+03   8.38438474E-01   1.60237442E-01   1.81031180E-04   3.80171698E-04   5.27057799E-04   3.38186750E-06   6.03152448E-05   6.49339928E-05  
  63               5.49459371E+00   1.85639659E+03   8.38402974E-01   1.60234204E-01   2.20107181E-04   3.79782723E-04   5.27382534E-04   3.04181790E-06   6.03102250E-05   6.48406758E-05  
  64               5.86284615E+00   1.88789389E+03   8.38322856E-01   1.60223686E-01   2.72136905E-04   3.79387166E-04   5.27668509E-04   2.71535874E-06   6.03015090E-05   6.47304446E-05  
  65               6.14228487E+00   1.91050479E+03   8.38283320E-01   1.60220167E-01   3.15381262E-04   3.79154398E-04   5.27852763E-04   2.51496812E-06   6.02961300E-05   6.46505056E-05  
  66               6.34507194E+00   1.92662580E+03   8.38251996E-01   1.60217382E-01   3.49625796E-04   3.78991806E-04   5.27971394E-04   2.38377955E-06   6.02921808E-05   6.45928367E-05  
  67               6.58959133E+00   1.94523030E+03   8.38212472E-01   1.60213881E-01   3.92776116E-04   3.78827738E-04   5.28091706E-04   2.24774692E-06   6.02870198E-05   6.45244971E-05  
  68               6.88209375E+00   1.96702426E+03   8.38161020E-01   1.60209335E-01   4.48896739E-04   3.78652242E-04   5.28217939E-04   2.10141795E-06   6.02807584E-05   6.44433942E-05  
  69               7.22916267E+00   1.99162258E+03   8.38095962E-01   1.60203604E-01   5.19787118E-04   3.78481781E-04   5.28337965E-04   1.95626335E-06   6.02727862E-05   6.43490490E-05  
  70               7.63751771E+00   2.01959727E+03   8.38011892E-01   1.60196217E-01   6.11355680E-04   3.78309977E-04   5.28453501E-04   1.80884144E-06   6.02631218E-05   6.42395179E-05  
  71               8.11628096E+00   2.05054516E+03   8.37905533E-01   1.60186891E-01   7.27223958E-04   3.78101687E-04   5.28553599E-04   1.66888688E-06   6.02510449E-05   6.41140452E-05  
  72               8.67668816E+00   2.08512142E+03   8.37767872E-01   1.60174838E-01   8.77132861E-04   3.77885303E-04   5.28639056E-04   1.53271697E-06   6.02363510E-05   6.39698984E-05  
  73               9.32899326E+00   2.12274069E+03   8.37593464E-01   1.60159588E-01   1.06699123E-03   3.77668621E-04   5.28700142E-04   1.40817548E-06   6.02182318E-05   6.38066274E-05  
  74               1.00844358E+01   2.16380734E+03   8.37369879E-01   1.60140056E-01   1.31032643E-03   3.77445227E-04   5.28735811E-04   1.29237624E-06   6.01963362E-05   6.36220674E-05  
  75               1.09554102E+01   2.20765706E+03   8.37089076E-01   1.60115543E-01   1.61587500E-03   3.77219683E-04   5.28738276E-04   1.19038188E-06   6.01697590E-05   6.34158918E-05  
  76               1.19557191E+01   2.25459629E+03   8.36734065E-01   1.60084567E-01   2.00212119E-03   3.76984422E-04   5.28705292E-04   1.09907675E-06   6.01379216E-05   6.31859888E-05  
  77               1.31008305E+01   2.30387020E+03   8.36293067E-01   1.60045897E-01   2.47971525E-03   3.76741187E-04   5.28629044E-04   1.02166125E-06   6.00996531E-05   6.29320843E-05  
  78               1.44075466E+01   2.35573688E+03   8.35740082E-01   1.59998197E-01   3.07199365E-03   3.82864135E-04   5.28527887E-04   9.38918762E-07   6.00560187E-05   6.26523789E-05  
  79               1.58956221E+01   2.40945124E+03   8.35079508E-01   1.59940608E-01   3.79038412E-03   3.82714293E-04   5.28356380E-04   8.85107239E-07   6.00028027E-05   6.23468194E-05  
  80               1.75880378E+01   2.46529741E+03   8.34277496E-01   1.59870697E-01   4.66261981E-03   3.82516491E-04   5.28128773E-04   8.40626820E-07   5.99403025E-05   6.20130507E-05  
  81               1.95102895E+01   2.52257085E+03   8.33324865E-01   1.59787666E-01   5.69867486E-03   3.82275553E-04   5.27840348E-04   8.06586730E-07   5.98673234E-05   6.16511431E-05  
  82               2.16916930E+01   2.58157682E+03   8.32193431E-01   1.59689056E-01   6.92919616E-03   3.81988380E-04   5.27484356E-04   7.80450246E-07   5.97824788E-05   6.12588213E-05  
  83               2.41656557E+01   2.64157448E+03   8.30880690E-01   1.59574654E-01   8.35688830E-03   3.81663790E-04   5.27057543E-04   7.63421890E-07   5.96845031E-05   6.08365447E-05  
  84               2.69701476E+01   2.70298881E+03   8.29355392E-01   1.59441736E-01   1.00157297E-02   3.81298977E-04   5.26551613E-04   7.53176426E-07   5.95715867E-05   6.03818484E-05  
  85               3.01479755E+01   2.76507870E+03   8.27624524E-01   1.59290913E-01   1.18980985E-02   3.80907324E-04   5.25965428E-04   7.51036619E-07   5.94423080E-05   5.98957005E-05  
  86               3.37469402E+01   2.82821865E+03   8.25660488E-01   1.59119782E-01   1.40339974E-02   3.80489321E-04   5.25290529E-04   7.55309553E-07   5.92942533E-05   5.93761080E-05  
  87               3.78198332E+01   2.89186551E+03   8.23474606E-01   1.58929334E-01   1.64110851E-02   3.80060895E-04   5.24526763E-04   7.66929242E-07   5.91253221E-05   5.88241868E-05  
  88               4.24249753E+01   2.95634018E+03   8.21043757E-01   1.58717554E-01   1.90544871E-02   3.79625930E-04   5.23665697E-04   7.84718745E-07   5.89317695E-05   5.82385948E-05  
  89               4.76263847E+01   3.02107797E+03   8.18392969E-01   1.58486627E-01   2.19369529E-02   3.79205336E-04   5.22710047E-04   8.09867054E-07   5.87099606E-05   5.76213248E-05  
  90               5.34904302E+01   3.08642340E+03   8.15500894E-01   1.58234695E-01   2.50816728E-02   3.78803019E-04   5.21650950E-04   8.41291996E-07   5.84532012E-05   5.69717681E-05  
  91               6.00821709E+01   3.15162303E+03   8.12417297E-01   1.57966099E-01   2.84344928E-02   3.78444202E-04   5.20497247E-04   8.80564594E-07   5.81549825E-05   5.62941340E-05  
  92               6.74711376E+01   3.21717860E+03   8.09113197E-01   1.57678312E-01   3.20269070E-02   3.78125151E-04   5.19237381E-04   9.26274770E-07   5.78024115E-05   5.55881263E-05  
  93               7.57318789E+01   3.28234744E+03   8.05652777E-01   1.57376930E-01   3.57890799E-02   3.77868532E-04   5.17883044E-04   9.80296131E-07   5.73822674E-05   5.48585208E-05  
  94               8.49468508E+01   3.34771623E+03   8.02000753E-01   1.57058875E-01   3.97593601E-02   3.77660628E-04   5.16419514E-04   1.04129204E-06   5.68700834E-05   5.41047250E-05  
  95               9.52077577E+01   3.41264905E+03   7.98225255E-01   1.56730086E-01   4.38636202E-02   3.77516707E-04   5.14857995E-04   1.11133275E-06   5.62402691E-05   5.33311502E-05  
  96               1.06617502E+02   3.47783379E+03   7.94278504E-01   1.56386393E-01   4.81537895E-02   3.77409996E-04   5.13178433E-04   1.18908312E-06   5.54481720E-05   5.25364903E-05  
  97               1.19292406E+02   3.54261937E+03   7.90239310E-01   1.56034662E-01   5.25441173E-02   3.77352252E-04   5.11392749E-04   1.27717681E-06   5.44499320E-05   5.17250621E-05  
  98               1.33363560E+02   3.60781317E+03   7.86042380E-01   1.55669193E-01   5.71055599E-02   3.77303125E-04   5.09473835E-04   1.37414979E-06   5.31697202E-05   5.08946982E-05  
  99               1.48977202E+02   3.67269797E+03   7.81780625E-01   1.55298078E-01   6.17370165E-02   3.77276661E-04   5.07435032E-04   1.48335633E-06   5.15428595E-05   5.00499027E-05  
  100              1.66299772E+02   3.73815915E+03   7.77373388E-01   1.54914274E-01   6.65261241E-02   3.77222206E-04   5.05242668E-04   1.60322854E-06   4.94566528E-05   4.91879293E-05  
  101              1.85520868E+02   3.80350125E+03   7.72918165E-01   1.54526271E-01   7.13667825E-02   3.77159513E-04   5.02908604E-04   1.73772471E-06   4.68364962E-05   4.83129396E-05  
