# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               Fe              
  1                1.00000000E-05   7.49342790E+02   8.38850967E-01   1.60272868E-01   8.84691047E-11   5.29690325E-04   2.49082610E-04   6.07894177E-05   0.00000000E+00   9.87787829E-17  
  2                1.56309825E-05   8.62908718E+02   8.38849640E-01   1.60272782E-01   7.55062204E-09   5.30255935E-04   2.50474853E-04   6.07894601E-05   6.37240121E-16   3.82190341E-13  
  3                2.16474114E-05   9.06670344E+02   8.38849429E-01   1.60272772E-01   2.84838489E-08   5.30353955E-04   2.50654171E-04   6.07894591E-05   1.61044297E-14   4.37957518E-12  
  4                2.84402991E-05   9.42179674E+02   8.38849262E-01   1.60272762E-01   7.53180876E-08   5.30412224E-04   2.50749998E-04   6.07894552E-05   1.71463674E-13   2.59046036E-11  
  5                3.62366133E-05   9.66220302E+02   8.38849131E-01   1.60272753E-01   1.35041121E-07   5.30443926E-04   2.50796976E-04   6.07894465E-05   7.17824468E-13   7.46317619E-11  
  6                4.52625695E-05   9.91880118E+02   8.38848946E-01   1.60272739E-01   2.47052326E-07   5.30472446E-04   2.50838676E-04   6.07894374E-05   1.92430630E-12   4.51335689E-10  
  7                5.57542338E-05   1.01054738E+03   8.38848780E-01   1.60272725E-01   3.66186879E-07   5.30490338E-04   2.50862811E-04   6.07894248E-05   8.26265852E-12   4.51335555E-10  
  8                6.79794221E-05   1.03270558E+03   8.38848511E-01   1.60272702E-01   5.85124311E-07   5.30508991E-04   2.50888864E-04   6.07894108E-05   1.76110060E-11   1.82110350E-09  
  9                8.22407575E-05   1.04918308E+03   8.38848265E-01   1.60272681E-01   7.99103006E-07   5.30521284E-04   2.50904600E-04   6.07893936E-05   5.60542598E-11   1.82110277E-09  
  10               9.88899230E-05   1.06976697E+03   8.38847844E-01   1.60272644E-01   1.19060864E-06   5.30535012E-04   2.50923888E-04   6.07893727E-05   1.01861701E-10   5.92401520E-09  
  11               1.18329112E-04   1.08525198E+03   8.38847446E-01   1.60272607E-01   1.55569803E-06   5.30544273E-04   2.50942313E-04   6.07893483E-05   1.83617004E-10   5.92401185E-09  
  12               1.41026068E-04   1.10516626E+03   8.38846766E-01   1.60272546E-01   2.22337812E-06   5.30555014E-04   2.50957710E-04   6.07893165E-05   4.83221451E-10   3.02440340E-08  
