# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               Fe              
  1                1.00000000E-05   6.16196679E+02   8.38784868E-01   1.60291598E-01   4.24882004E-14   4.70254390E-04   3.00273168E-04   6.07957450E-05   0.00000000E+00   0.00000000E+00  
  2                1.65008170E-05   6.48703747E+02   8.38829101E-01   1.60280473E-01   2.84586663E-13   5.06219904E-04   2.67196136E-04   6.07915306E-05   0.00000000E+00   0.00000000E+00  
  3                2.51498155E-05   6.70991412E+02   8.38839089E-01   1.60277844E-01   8.94680358E-13   5.14920437E-04   2.59819496E-04   6.07904361E-05   0.00000000E+00   0.00000000E+00  
  4                3.58333096E-05   6.85630768E+02   8.38840785E-01   1.60277303E-01   1.74180740E-12   5.16823691E-04   2.58594008E-04   6.07900612E-05   0.00000000E+00   0.00000000E+00  
  5                4.88752051E-05   7.01246700E+02   8.38843556E-01   1.60276490E-01   3.52809565E-12   5.19535187E-04   2.56536516E-04   6.07896209E-05   0.00000000E+00   0.00000000E+00  
  6                6.47589339E-05   7.12619381E+02   8.38843710E-01   1.60276341E-01   5.60467392E-12   5.20061373E-04   2.56408596E-04   6.07893698E-05   0.00000000E+00   0.00000000E+00  
  7                8.40702335E-05   7.26356661E+02   8.38845167E-01   1.60275827E-01   9.94614209E-12   5.21715769E-04   2.55223048E-04   6.07890283E-05   0.00000000E+00   0.00000000E+00  
  8                1.07536098E-04   7.36549952E+02   8.38845014E-01   1.60275761E-01   1.45810839E-11   5.21928333E-04   2.55302379E-04   6.07887819E-05   0.00000000E+00   0.00000000E+00  
  9                1.36024597E-04   7.49601388E+02   8.38845603E-01   1.60275306E-01   2.42823133E-11   5.23139613E-04   2.54470343E-04   6.07884436E-05   0.00000000E+00   0.00000000E+00  
  10               1.70593256E-04   7.59427115E+02   8.38844734E-01   1.60275214E-01   3.42905249E-11   5.23264250E-04   2.54583305E-04   6.07881565E-05   0.00000000E+00   0.00000000E+00  
  11               2.12533302E-04   7.72312799E+02   8.38845201E-01   1.60274836E-01   5.50669101E-11   5.24220125E-04   2.53951627E-04   6.07878235E-05   0.00000000E+00   0.00000000E+00  
  12               2.63423998E-04   7.82095434E+02   8.38844096E-01   1.60274735E-01   7.60628066E-11   5.24300320E-04   2.54073612E-04   6.07874934E-05   0.00000000E+00   0.00000000E+00  
  13               3.25161051E-04   7.95048406E+02   8.38844821E-01   1.60274498E-01   1.19100445E-10   5.25071692E-04   2.53584928E-04   6.07871818E-05   0.00000000E+00   0.00000000E+00  
  14               4.00058028E-04   8.04926143E+02   8.38844693E-01   1.60274492E-01   1.61855745E-10   5.25115119E-04   2.53716639E-04   6.07868373E-05   0.00000000E+00   0.00000000E+00  
  15               4.90880844E-04   8.18087837E+02   8.38845273E-01   1.60274297E-01   2.48637008E-10   5.25747635E-04   2.53331711E-04   6.07865000E-05   0.00000000E+00   5.24782206E-16  
  16               6.00977579E-04   8.28150588E+02   8.38845132E-01   1.60274298E-01   3.33606972E-10   5.25761661E-04   2.53469305E-04   6.07860954E-05   0.00000000E+00   1.90012360E-15  
  17               7.34361633E-04   8.41570080E+02   8.38845596E-01   1.60274136E-01   5.03790485E-10   5.26281368E-04   2.53165331E-04   6.07857177E-05   0.00000000E+00   1.90012107E-15  
  18               8.95877802E-04   8.51844436E+02   8.38845441E-01   1.60274146E-01   6.68001407E-10   5.26267313E-04   2.53309846E-04   6.07852374E-05   0.00000000E+00   6.53026407E-15  
  19               1.09132687E-03   8.65572550E+02   8.38845819E-01   1.60274011E-01   9.93688010E-10   5.26698955E-04   2.53065372E-04   6.07848035E-05   0.00000000E+00   6.53025569E-15  
  20               1.32768998E-03   8.76075869E+02   8.38845649E-01   1.60274027E-01   1.30292233E-09   5.26659528E-04   2.53216336E-04   6.07842287E-05   0.00000000E+00   2.13401063E-14  
  21               1.61331607E-03   8.90118695E+02   8.38845957E-01   1.60273915E-01   1.90987553E-09   5.27018486E-04   2.53018545E-04   6.07837196E-05   0.00000000E+00   2.13400784E-14  
  22               1.95822921E-03   9.00863439E+02   8.38845774E-01   1.60273938E-01   2.47770658E-09   5.26956402E-04   2.53175495E-04   6.07830274E-05   0.00000000E+00   6.64471127E-14  
  23               2.37439824E-03   9.15232523E+02   8.38846027E-01   1.60273843E-01   3.58111941E-09   5.27256388E-04   2.53013608E-04   6.07824211E-05   0.00000000E+00   6.64470188E-14  
  24               2.87618985E-03   9.26230743E+02   8.38845831E-01   1.60273873E-01   4.59913314E-09   5.27173892E-04   2.53176526E-04   6.07815840E-05   0.00000000E+00   1.98440982E-13  
  25               3.48116615E-03   9.41021553E+02   8.38846047E-01   1.60273791E-01   6.57451368E-09   5.27432572E-04   2.53036758E-04   6.07808577E-05   9.43406796E-16   1.98440658E-13  
  26               4.21053369E-03   9.52428588E+02   8.38845850E-01   1.60273823E-01   8.39634962E-09   5.27342187E-04   2.53196609E-04   6.07798480E-05   2.36655285E-15   5.77077770E-13  
  27               5.08966697E-03   9.67789154E+02   8.38846044E-01   1.60273749E-01   1.19166033E-08   5.27574019E-04   2.53067999E-04   6.07789767E-05   4.16654001E-15   5.77076626E-13  
  28               6.14894907E-03   9.79740331E+02   8.38845854E-01   1.60273780E-01   1.51811415E-08   5.27483650E-04   2.53219166E-04   6.07777628E-05   1.03549859E-14   1.66042876E-12  
  29               7.42458955E-03   9.95915418E+02   8.38846045E-01   1.60273709E-01   2.15145188E-08   5.27706876E-04   2.53086931E-04   6.07767288E-05   1.80590259E-14   1.66042457E-12  
  30               8.95975376E-03   1.00863972E+03   8.38845876E-01   1.60273735E-01   2.74766021E-08   5.27630947E-04   2.53217305E-04   6.07752868E-05   4.52504478E-14   4.78897219E-12  
  31               1.08055889E-02   1.02579495E+03   8.38846067E-01   1.60273664E-01   3.89792174E-08   5.27851994E-04   2.53076713E-04   6.07740706E-05   7.82055567E-14   4.78895644E-12  
  32               1.30226247E-02   1.03954900E+03   8.38845932E-01   1.60273680E-01   5.01359210E-08   5.27803540E-04   2.53174869E-04   6.07723852E-05   2.00787287E-13   1.41532746E-11  
  33               1.56819804E-02   1.05813317E+03   8.38846141E-01   1.60273602E-01   7.18045726E-08   5.28042368E-04   2.53008692E-04   6.07710015E-05   3.48071554E-13   1.41532122E-11  
  34               1.88670789E-02   1.07331732E+03   8.38846055E-01   1.60273603E-01   9.36373771E-08   5.28038077E-04   2.53059383E-04   6.07690860E-05   9.37310503E-13   4.35926523E-11  
  35               2.26747695E-02   1.09364032E+03   8.38846269E-01   1.60273517E-01   1.35807054E-07   5.28293882E-04   2.52869033E-04   6.07675536E-05   1.62784819E-12   4.35923928E-11  
  36               2.72169745E-02   1.11074968E+03   8.38846230E-01   1.60273498E-01   1.80793158E-07   5.28344393E-04   2.52862430E-04   6.07654558E-05   4.70864638E-12   1.43987447E-10  
  37               3.26222815E-02   1.13342685E+03   8.38846427E-01   1.60273401E-01   2.67650739E-07   5.28620208E-04   2.52646200E-04   6.07638495E-05   8.29156843E-12   1.43986273E-10  
  38               3.90458411E-02   1.15300727E+03   8.38846400E-01   1.60273360E-01   3.65657922E-07   5.28721519E-04   2.52586252E-04   6.07616462E-05   2.62269418E-11   5.20654989E-10  
  39               4.66673897E-02   1.17871938E+03   8.38846503E-01   1.60273252E-01   5.55727372E-07   5.29003126E-04   2.52360205E-04   6.07600530E-05   4.68806601E-11   5.20649106E-10  
  40               5.56905790E-02   1.20172452E+03   8.38846390E-01   1.60273184E-01   7.86828938E-07   5.29146209E-04   2.52256644E-04   6.07578793E-05   1.67734895E-10   2.12107596E-09  
  41               6.63424041E-02   1.23151016E+03   8.38846212E-01   1.60273056E-01   1.23804200E-06   5.29415784E-04   2.52054784E-04   6.07564406E-05   3.08414068E-10   2.12104214E-09  
  42               7.88710722E-02   1.25888838E+03   8.38845749E-01   1.60272946E-01   1.82550563E-06   5.29573680E-04   2.51939902E-04   6.07544476E-05   1.26766170E-09   9.86830372E-09  
  43               9.35385370E-02   1.29367923E+03   8.38844665E-01   1.60272744E-01   2.97833283E-06   5.29803909E-04   2.51829867E-04   6.07532743E-05   4.07151006E-09   9.86807720E-09  
  44               1.10607234E-01   1.32658640E+03   8.38842563E-01   1.60272462E-01   4.58996127E-06   5.29949719E-04   2.51941671E-04   6.07515973E-05   1.14081838E-08   5.25838787E-08  
  45               1.30312434E-01   1.36740197E+03   8.38837189E-01   1.60271811E-01   7.75438749E-06   5.30123770E-04   2.52741904E-04   6.07506846E-05   3.93034049E-08   5.25820355E-08  
  46               1.52806929E-01   1.40679974E+03   8.38814723E-01   1.60268321E-01   1.24413907E-05   5.30228651E-04   2.55034736E-04   6.07483403E-05   1.18977344E-07   3.21216601E-07  
  47               1.77383359E-01   1.45525597E+03   8.38785715E-01   1.60267235E-01   2.18774536E-05   5.30361888E-04   2.76169463E-04   6.07482120E-05   2.50749401E-07   3.21200492E-07  
  48               2.03841334E-01   1.51163031E+03   8.38756051E-01   1.60263883E-01   4.07944223E-05   5.30445766E-04   2.79017383E-04   6.07479472E-05   2.20998087E-06   9.52810207E-07  
  49               2.31189758E-01   1.56408631E+03   8.38694749E-01   1.60257814E-01   6.98160999E-05   5.30482491E-04   2.94445557E-04   6.07463503E-05   1.23001955E-05   5.12747017E-06  
  50               2.57026373E-01   1.60922382E+03   8.38578667E-01   1.60246715E-01   1.07610611E-04   5.30478004E-04   3.34237175E-04   6.07427181E-05   3.82819195E-05   5.12684564E-06  
  51               2.80428107E-01   1.64709362E+03   8.38471902E-01   1.60238640E-01   1.51740504E-04   5.30467105E-04   3.77164385E-04   6.07400463E-05   6.64138717E-05   1.51207078E-05  
  52               3.02072819E-01   1.67988669E+03   8.38392145E-01   1.60228153E-01   2.01622411E-04   5.30443482E-04   3.77041667E-04   6.07360972E-05   6.63834560E-05   1.51190502E-05  
  53               3.21489613E-01   1.70769400E+03   8.38343768E-01   1.60223927E-01   2.54247899E-04   5.30437305E-04   3.76950088E-04   6.07344520E-05   6.63587734E-05   5.55239350E-05  
  54               3.37158009E-01   1.72913654E+03   8.38299527E-01   1.60220062E-01   3.02372439E-04   5.30429717E-04   3.76878961E-04   6.07329118E-05   6.63389522E-05   5.55208248E-05  
  55               3.55372048E-01   1.75308166E+03   8.38241955E-01   1.60215033E-01   3.64996846E-04   5.30418186E-04   3.76798985E-04   6.07308843E-05   6.63159875E-05   5.55170264E-05  
  56               3.76413272E-01   1.77944296E+03   8.38167312E-01   1.60208515E-01   4.46184128E-04   5.30401501E-04   3.76710661E-04   6.07282271E-05   6.62895856E-05   5.55124026E-05  
  57               4.00549484E-01   1.80821530E+03   8.38070431E-01   1.60200054E-01   5.51548549E-04   5.30378109E-04   3.76615138E-04   6.07247621E-05   6.62593888E-05   5.55067686E-05  
  58               4.27992490E-01   1.83912484E+03   8.37945834E-01   1.60189174E-01   6.87024449E-04   5.30346324E-04   3.76516919E-04   6.07202900E-05   6.62251793E-05   5.54999464E-05  
  59               4.58673083E-01   1.87174003E+03   8.37787807E-01   1.60175379E-01   8.58811511E-04   5.30304455E-04   3.76447715E-04   6.07146222E-05   6.61869919E-05   5.54917775E-05  
  60               4.92849651E-01   1.90581026E+03   8.37589531E-01   1.60158072E-01   1.07450584E-03   5.30250513E-04   3.76302383E-04   6.07075141E-05   6.61445563E-05   5.54820438E-05  
  61               5.31723431E-01   1.94210863E+03   8.37335175E-01   1.60135873E-01   1.35120570E-03   5.30180010E-04   3.76136021E-04   6.06984212E-05   6.60962916E-05   5.54701461E-05  
  62               5.75803340E-01   1.98036735E+03   8.37012045E-01   1.60107674E-01   1.70272207E-03   5.30089248E-04   3.75945679E-04   6.06868985E-05   6.60416188E-05   5.54556749E-05  
  63               6.25658949E-01   2.02049807E+03   8.36603551E-01   1.60072029E-01   2.14710229E-03   5.29973440E-04   3.75726598E-04   6.06723823E-05   6.59797417E-05   5.54380906E-05  
  64               6.81933985E-01   2.06216328E+03   8.36093991E-01   1.60027569E-01   2.70142489E-03   5.29828033E-04   3.75474802E-04   6.06543220E-05   6.59100024E-05   5.54168966E-05  
  65               7.45359673E-01   2.10530091E+03   8.35462337E-01   1.59972461E-01   3.38856630E-03   5.29646971E-04   3.75183705E-04   6.06320036E-05   6.58314271E-05   5.53914158E-05  
  66               8.16762310E-01   2.14958167E+03   8.34690727E-01   1.59905149E-01   4.22795599E-03   5.29425086E-04   3.74848174E-04   6.06047993E-05   6.57432759E-05   5.53610859E-05  
  67               8.97077163E-01   2.19495294E+03   8.33755461E-01   1.59823566E-01   5.24537451E-03   5.29155548E-04   3.74460266E-04   6.05718978E-05   6.56444724E-05   5.53251477E-05  
  68               9.87361807E-01   2.24109899E+03   8.32639349E-01   1.59726214E-01   6.45951868E-03   5.28833382E-04   3.74014467E-04   6.05326825E-05   6.55342979E-05   5.52830595E-05  
  69               1.08880792E+00   2.28794244E+03   8.31318455E-01   1.59610803E-01   7.89427611E-03   5.28451000E-04   3.73501926E-04   6.04862389E-05   6.54115982E-05   5.52339862E-05  
  70               1.20258400E+00   2.33505420E+03   8.29781246E-01   1.59477197E-01   9.55691278E-03   5.28007618E-04   3.79649751E-04   6.04325951E-05   6.52763671E-05   5.51778793E-05  
  71               1.33018602E+00   2.38247777E+03   8.28023725E-01   1.59323927E-01   1.14687302E-02   5.27499029E-04   3.79037290E-04   6.03708519E-05   6.51277299E-05   5.51141782E-05  
  72               1.47345599E+00   2.43009055E+03   8.26027650E-01   1.59149861E-01   1.36400555E-02   5.26921109E-04   3.78329266E-04   6.03006105E-05   6.49649631E-05   5.50424476E-05  
  73               1.63423211E+00   2.47780153E+03   8.23785618E-01   1.58954355E-01   1.60789362E-02   5.26271692E-04   3.77523534E-04   6.02215092E-05   6.47876308E-05   5.49624273E-05  
  74               1.81454524E+00   2.52551977E+03   8.21294802E-01   1.58737164E-01   1.87884405E-02   5.25549928E-04   3.76618540E-04   6.01333022E-05   6.45954738E-05   5.48739965E-05  
  75               2.01666538E+00   2.57323012E+03   8.18551413E-01   1.58497958E-01   2.17726855E-02   5.24754680E-04   3.75611558E-04   6.00356632E-05   6.43881600E-05   5.47769968E-05  
  76               2.24308682E+00   2.62079203E+03   8.15565907E-01   1.58237649E-01   2.50202928E-02   5.23888911E-04   3.74504569E-04   5.99286691E-05   6.41659450E-05   5.46717138E-05  
  77               2.49653289E+00   2.66822015E+03   8.12340544E-01   1.57956434E-01   2.85287993E-02   5.22953213E-04   3.73296247E-04   5.98120355E-05   6.39287317E-05   5.45581712E-05  
  78               2.77994819E+00   2.71547790E+03   8.08884804E-01   1.57655139E-01   3.22878881E-02   5.21950248E-04   3.71987865E-04   5.96855906E-05   6.36767344E-05   5.44366178E-05  
  79               3.09652112E+00   2.76247242E+03   8.05218126E-01   1.57335460E-01   3.62764083E-02   5.20885545E-04   3.70584642E-04   5.95493306E-05   6.34105708E-05   5.43076115E-05  
  80               3.44969163E+00   2.80921045E+03   8.01352373E-01   1.56998430E-01   4.04814493E-02   5.19762431E-04   3.69089225E-04   5.94027715E-05   6.31305618E-05   5.41714723E-05  
  81               3.84316613E+00   2.85571144E+03   7.97298828E-01   1.56645032E-01   4.48907342E-02   5.18584058E-04   3.67504366E-04   5.92451022E-05   6.28370234E-05   5.40285029E-05  
  82               4.28092024E+00   2.90200341E+03   7.93067861E-01   1.56276171E-01   4.94929763E-02   5.17353296E-04   3.65832805E-04   5.90750697E-05   6.25302616E-05   5.38789792E-05  
  83               4.76720965E+00   2.94803235E+03   7.88682204E-01   1.55893827E-01   5.42634400E-02   5.16076569E-04   3.64082646E-04   5.88913453E-05   6.22110791E-05   5.37235620E-05  
  84               5.30660903E+00   2.99385320E+03   7.84149386E-01   1.55498657E-01   5.91939292E-02   5.14755895E-04   3.62256306E-04   5.86913734E-05   6.18797064E-05   5.35624414E-05  
  85               5.90402762E+00   3.03943920E+03   7.79489378E-01   1.55092400E-01   6.42627127E-02   5.13396864E-04   3.60361606E-04   5.84722120E-05   6.15368619E-05   5.33961934E-05  
  86               6.56448884E+00   3.08479132E+03   7.74717142E-01   1.54676362E-01   6.94535045E-02   5.12003602E-04   3.58404640E-04   5.82296920E-05   6.11831456E-05   5.32252481E-05  
  87               7.29345094E+00   3.12988773E+03   7.69852276E-01   1.54252249E-01   7.47449800E-02   5.10581552E-04   3.56393704E-04   5.79585650E-05   6.08193101E-05   5.30501753E-05  
  88               8.09701797E+00   3.17478544E+03   7.64900845E-01   1.53820589E-01   8.01305286E-02   5.09132214E-04   3.54331465E-04   5.76513745E-05   6.04455512E-05   5.28711201E-05  
  89               8.98195775E+00   3.21952021E+03   7.59872259E-01   1.53382203E-01   8.55999034E-02   5.07658023E-04   3.52221909E-04   5.72987937E-05   6.00621539E-05   5.26883245E-05  
  90               9.95578749E+00   3.26413761E+03   7.54773648E-01   1.52937710E-01   9.11453336E-02   5.06160710E-04   3.50067843E-04   5.68889316E-05   5.96692855E-05   5.25019539E-05  
  91               1.10268801E+01   3.30867730E+03   7.49612987E-01   1.52487804E-01   9.67581285E-02   5.04642208E-04   3.47872153E-04   5.64070107E-05   5.92671072E-05   5.23121923E-05  
  92               1.22045714E+01   3.35319543E+03   7.44394416E-01   1.52032844E-01   1.02433765E-01   5.03103289E-04   3.45635597E-04   5.58345059E-05   5.88556085E-05   5.21190989E-05  
  93               1.34992648E+01   3.39774856E+03   7.39121355E-01   1.51573126E-01   1.08168502E-01   5.01544459E-04   3.43358055E-04   5.51486976E-05   5.84347258E-05   5.19227036E-05  
  94               1.49225648E+01   3.44238892E+03   7.33797660E-01   1.51108984E-01   1.13958118E-01   4.99966287E-04   3.41038987E-04   5.43222015E-05   5.80043838E-05   5.17230420E-05  
  95               1.64874106E+01   3.48717865E+03   7.28424443E-01   1.50640511E-01   1.19801375E-01   4.98368479E-04   3.38675855E-04   5.33221558E-05   5.75643891E-05   5.15200586E-05  
  96               1.82082162E+01   3.53217428E+03   7.23003519E-01   1.50167861E-01   1.25696263E-01   4.96750867E-04   3.36265675E-04   5.21103004E-05   5.71145569E-05   5.13137122E-05  
  97               2.01010287E+01   3.57744634E+03   7.17532833E-01   1.49690851E-01   1.31644981E-01   4.95112083E-04   3.33802729E-04   5.06425095E-05   5.66545597E-05   5.11038372E-05  
  98               2.21837185E+01   3.62305084E+03   7.12013264E-01   1.49209553E-01   1.37646532E-01   4.93451523E-04   3.31281871E-04   4.88707852E-05   5.61841626E-05   5.08903503E-05  
