# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                H2O              CO               CH4              N2               Mg              
  37               1.93741068E-02   8.26081797E+02   8.38305232E-01   1.60406540E-01   5.41963432E-11   6.63625401E-04   1.15698701E-04   4.15126235E-04   6.07086903E-05   0.00000000E+00  
  38               2.23522144E-02   8.49166742E+02   8.38374349E-01   1.60389281E-01   1.21148349E-10   6.10486922E-04   1.68791633E-04   3.61922634E-04   6.07110700E-05   0.00000000E+00  
  39               2.61407759E-02   8.79121511E+02   8.38476745E-01   1.60363798E-01   3.26188579E-10   5.31775356E-04   2.47597792E-04   2.83003948E-04   6.07135466E-05   0.00000000E+00  
  40               3.10674387E-02   9.05890714E+02   8.38554087E-01   1.60344951E-01   7.32961220E-10   4.73365710E-04   3.06259577E-04   2.24299259E-04   6.07114239E-05   0.00000000E+00  
  41               3.75517815E-02   9.39378209E+02   8.38639989E-01   1.60323978E-01   1.90463394E-09   4.08533396E-04   3.71530119E-04   1.59004307E-04   6.07103727E-05   0.00000000E+00  
  42               4.60396840E-02   9.69445067E+02   8.38691772E-01   1.60311300E-01   4.15299623E-09   3.69481661E-04   4.10983356E-04   1.19554069E-04   6.07068001E-05   4.76896417E-16  
  43               5.69469527E-02   1.00541088E+03   8.38741418E-01   1.60299125E-01   1.00088428E-08   3.32058496E-04   4.48856397E-04   8.16885047E-05   6.07050172E-05   4.43800007E-15  
  44               7.06252325E-02   1.03721640E+03   8.38768333E-01   1.60292503E-01   2.03171313E-08   3.11776001E-04   4.69450078E-04   6.11068013E-05   6.07011029E-05   2.62207125E-14  
  45               8.72619493E-02   1.07352755E+03   8.38792717E-01   1.60286495E-01   4.37519192E-08   2.93392751E-04   4.88125606E-04   4.24426437E-05   6.06991070E-05   1.76810779E-13  
  46               1.07000112E-01   1.10511763E+03   8.38805522E-01   1.60283320E-01   8.06300339E-08   2.83719376E-04   4.97986299E-04   3.25925299E-05   6.06951278E-05   7.99398631E-13  
  47               1.29890855E-01   1.14077326E+03   8.38817473E-01   1.60280342E-01   1.56209050E-07   2.74656498E-04   5.07221975E-04   2.33664092E-05   6.06932294E-05   4.03838917E-12  
  48               1.56087688E-01   1.17151900E+03   8.38823676E-01   1.60278764E-01   2.64174170E-07   2.69893499E-04   5.12096411E-04   1.85000042E-05   6.06893716E-05   1.45339654E-11  
  49               1.85745803E-01   1.20632118E+03   8.38829657E-01   1.60277207E-01   4.69135253E-07   2.65222990E-04   5.16873096E-04   1.37306893E-05   6.06875279E-05   5.83642629E-11  
  50               2.19078956E-01   1.23668047E+03   8.38832747E-01   1.60276336E-01   7.46378075E-07   2.62672682E-04   5.19496937E-04   1.11127875E-05   6.06838846E-05   1.79071810E-10  
  51               2.56298518E-01   1.27169271E+03   8.38835726E-01   1.60275413E-01   1.25575155E-06   2.60035628E-04   5.22215350E-04   8.39994782E-06   6.06823388E-05   6.23621171E-10  
  52               2.97643666E-01   1.30260815E+03   8.38836828E-01   1.60274818E-01   1.92559188E-06   2.58568197E-04   5.23763080E-04   6.85641312E-06   6.06790911E-05   1.73565568E-09  
  53               3.43303348E-01   1.33860152E+03   8.38837465E-01   1.60274178E-01   3.12625971E-06   2.57272440E-04   5.25397616E-04   5.22581871E-06   6.06779331E-05   3.34516057E-09  
  54               3.93463479E-01   1.37082724E+03   8.38835453E-01   1.60273439E-01   4.68796975E-06   2.56554304E-04   5.26362033E-04   4.26330258E-06   6.06751291E-05   1.43709690E-08  
  55               4.48184145E-01   1.40857922E+03   8.38831968E-01   1.60272782E-01   7.44294092E-06   2.57547032E-04   5.27395287E-04   3.23182059E-06   6.06744862E-05   2.64532097E-08  
  56               5.07775584E-01   1.44257643E+03   8.38825813E-01   1.60271628E-01   1.09845750E-05   2.57086490E-04   5.27995473E-04   2.63090977E-06   6.06720741E-05   1.06341453E-07  
  57               5.72100982E-01   1.48231835E+03   8.38803976E-01   1.60268441E-01   1.70974023E-05   2.60999268E-04   5.28638504E-04   1.97954593E-06   6.06709532E-05   2.94850902E-07  
  58               6.39012141E-01   1.51833709E+03   8.38779895E-01   1.60267283E-01   2.49357198E-05   2.77734465E-04   5.29114759E-04   1.49844594E-06   6.06699347E-05   5.39145683E-07  
  59               7.07747509E-01   1.56111131E+03   8.38760730E-01   1.60265257E-01   3.86096181E-05   2.80255756E-04   5.29496587E-04   1.11212623E-06   6.06707065E-05   2.44833165E-06  
  60               7.77124163E-01   1.60100837E+03   8.38720749E-01   1.60260957E-01   5.67698330E-05   2.89356853E-04   5.29755714E-04   8.39291293E-07   6.06701727E-05   8.53108225E-06  
  61               8.42904924E-01   1.63628799E+03   8.38662265E-01   1.60255515E-01   7.85164373E-05   3.09197257E-04   5.29936156E-04   6.39349711E-07   6.06690254E-05   2.15216435E-05  
  62               9.00362980E-01   1.66536500E+03   8.38585637E-01   1.60248494E-01   1.01457805E-04   3.38244243E-04   5.30051133E-04   4.98056747E-07   6.06671777E-05   4.04822925E-05  
  63               9.57960976E-01   1.69298923E+03   8.38489996E-01   1.60240164E-01   1.28305643E-04   3.77414535E-04   5.30130562E-04   3.86510262E-07   6.06647829E-05   6.60649371E-05  
  64               1.00798994E+00   1.71598213E+03   8.38465448E-01   1.60238005E-01   1.55057256E-04   3.77315176E-04   5.30166229E-04   3.44795517E-07   6.06638421E-05   6.60308529E-05  
  65               1.05122927E+00   1.73500791E+03   8.38441992E-01   1.60235946E-01   1.80605436E-04   3.77237270E-04   5.30189990E-04   3.15007019E-07   6.06628428E-05   6.60017648E-05  
  66               1.09906423E+00   1.75546098E+03   8.38413182E-01   1.60233420E-01   2.11975885E-04   3.77156776E-04   5.30210684E-04   2.86692626E-07   6.06615966E-05   6.59697929E-05  
  67               1.15184014E+00   1.77701483E+03   8.38347336E-01   1.60224436E-01   2.49818295E-04   3.77061506E-04   5.30207490E-04   2.60798580E-07   6.06577497E-05   6.59325557E-05  
  68               1.19389457E+00   1.79379924E+03   8.38316712E-01   1.60221760E-01   2.83142072E-04   3.77001489E-04   5.30217164E-04   2.42701082E-07   6.06563721E-05   6.59049604E-05  
  69               1.22543024E+00   1.80588275E+03   8.38292669E-01   1.60219657E-01   3.09305988E-04   3.76956996E-04   5.30222192E-04   2.30971953E-07   6.06552299E-05   6.58845310E-05  
  70               1.26070395E+00   1.81935288E+03   8.38263614E-01   1.60217117E-01   3.40915152E-04   3.76912889E-04   5.30226399E-04   2.18614096E-07   6.06539104E-05   6.58616174E-05  
  71               1.30004292E+00   1.83373350E+03   8.38230010E-01   1.60214180E-01   3.77479865E-04   3.76860853E-04   5.30228796E-04   2.06709500E-07   6.06523094E-05   6.58364391E-05  
  72               1.34381724E+00   1.84961816E+03   8.38189326E-01   1.60210625E-01   4.21736524E-04   3.76808099E-04   5.30229524E-04   1.94407702E-07   6.06504494E-05   6.58083701E-05  
  73               1.39232806E+00   1.86639337E+03   8.38142281E-01   1.60206515E-01   4.72905236E-04   3.76754868E-04   5.30227628E-04   1.82824043E-07   6.06482170E-05   6.57777545E-05  
  74               1.44588834E+00   1.88469137E+03   8.38085498E-01   1.60201555E-01   5.34657777E-04   3.76699626E-04   5.30222993E-04   1.71119178E-07   6.06456206E-05   6.57439286E-05  
  75               1.50477437E+00   1.90379368E+03   8.38020009E-01   1.60195835E-01   6.05851507E-04   3.76647003E-04   5.30214825E-04   1.60332030E-07   6.06425463E-05   6.57073474E-05  
  76               1.56893486E+00   1.92425993E+03   8.37941783E-01   1.60189006E-01   6.90853802E-04   3.76623928E-04   5.30202761E-04   1.49695202E-07   6.06389968E-05   6.56675052E-05  
  77               1.63873634E+00   1.94534717E+03   8.37852377E-01   1.60181202E-01   7.88119596E-04   3.76545986E-04   5.30186300E-04   1.40109395E-07   6.06348679E-05   6.56248836E-05  
  78               1.71548269E+00   1.96803783E+03   8.37744636E-01   1.60171799E-01   9.05329333E-04   3.76459944E-04   5.30164278E-04   1.30685773E-07   6.06300375E-05   6.55780905E-05  
  79               1.79969545E+00   1.99153422E+03   8.37620074E-01   1.60160929E-01   1.04083699E-03   3.76368827E-04   5.30136302E-04   1.22202163E-07   6.06243958E-05   6.55276245E-05  
  80               1.89193083E+00   2.01657758E+03   8.37470695E-01   1.60147895E-01   1.20334046E-03   3.76268020E-04   5.30100738E-04   1.13997834E-07   6.06178036E-05   6.54725052E-05  
  81               1.99278500E+00   2.04231525E+03   8.37298697E-01   1.60132888E-01   1.39044780E-03   3.76160720E-04   5.30057516E-04   1.06727414E-07   6.06101699E-05   6.54133111E-05  
  82               2.10289755E+00   2.06952668E+03   8.37093613E-01   1.60114995E-01   1.61354646E-03   3.76041511E-04   5.30004232E-04   9.97826852E-08   6.06012756E-05   6.53489294E-05  
  83               2.22295831E+00   2.09730226E+03   8.36858840E-01   1.60094514E-01   1.86893945E-03   3.75913924E-04   5.29941263E-04   9.37181865E-08   6.05910642E-05   6.52800419E-05  
  84               2.35371300E+00   2.12645916E+03   8.36580892E-01   1.60070268E-01   2.17129931E-03   3.75771559E-04   5.29865272E-04   8.79823309E-08   6.05792164E-05   6.52053826E-05  
  85               2.49596956E+00   2.15603478E+03   8.36265104E-01   1.60042723E-01   2.51482052E-03   3.75618514E-04   5.29777278E-04   8.30483306E-08   6.05657342E-05   6.51257624E-05  
  86               2.65060297E+00   2.18689918E+03   8.35894169E-01   1.60010368E-01   2.91833001E-03   3.75447095E-04   5.29672788E-04   7.84137485E-08   6.05501725E-05   6.50397203E-05  
  87               2.81856114E+00   2.21803787E+03   8.35476363E-01   1.59973927E-01   3.37282488E-03   3.75262295E-04   5.29553730E-04   7.44905753E-08   6.05326237E-05   6.49482347E-05  
  88               3.00087315E+00   2.25034591E+03   8.34990328E-01   1.59931537E-01   3.90153770E-03   3.75055106E-04   5.29414376E-04   7.08353364E-08   6.05125024E-05   6.48496643E-05  
  89               3.19865477E+00   2.28276421E+03   8.34448654E-01   1.59884297E-01   4.49077352E-03   3.74831854E-04   5.29257948E-04   6.78103534E-08   6.04900369E-05   6.47452003E-05  
  90               3.41311812E+00   2.31621463E+03   8.33823542E-01   1.59829576E-01   5.16861930E-03   3.74581164E-04   5.29076122E-04   6.50217318E-08   6.04643429E-05   6.46328539E-05  
  91               3.64536363E+00   2.34960042E+03   8.33128639E-01   1.59769461E-01   5.91504941E-03   3.80927767E-04   5.28876862E-04   6.16940107E-08   6.04364649E-05   6.45143370E-05  
  92               3.89683100E+00   2.38389153E+03   8.32348012E-01   1.59701388E-01   6.76415179E-03   3.80681477E-04   5.28649235E-04   5.96826708E-08   6.04046849E-05   6.43876152E-05  
  93               4.16928485E+00   2.41803483E+03   8.31496897E-01   1.59627170E-01   7.68993661E-03   3.80404138E-04   5.28400272E-04   5.81463468E-08   6.03698956E-05   6.42541516E-05  
  94               4.46438968E+00   2.45300864E+03   8.30538396E-01   1.59543591E-01   8.73253911E-03   3.80084212E-04   5.28119596E-04   5.67746512E-08   6.03309611E-05   6.41116500E-05  
  95               4.78394394E+00   2.48770721E+03   8.29505569E-01   1.59453533E-01   9.85599400E-03   3.79734317E-04   5.27816435E-04   5.58289853E-08   6.02887641E-05   6.39621328E-05  
  96               5.12992834E+00   2.52318065E+03   8.28353185E-01   1.59353054E-01   1.11095008E-02   3.79339234E-04   5.27477977E-04   5.50164773E-08   6.02418714E-05   6.38029317E-05  
  97               5.50443911E+00   2.55826966E+03   8.27125615E-01   1.59246022E-01   1.24447907E-02   3.78915620E-04   5.27116711E-04   5.45949745E-08   6.01915190E-05   6.36365342E-05  
  98               5.90972639E+00   2.59406632E+03   8.25769159E-01   1.59127754E-01   1.39202753E-02   3.78444653E-04   5.26717350E-04   5.42884207E-08   6.01359559E-05   6.34599488E-05  
  99               6.34819261E+00   2.62936836E+03   8.24341108E-01   1.59003248E-01   1.54736310E-02   3.77947679E-04   5.26296109E-04   5.43524012E-08   6.00768211E-05   6.32761766E-05  
  100              6.82238969E+00   2.66536178E+03   8.22775104E-01   1.58866718E-01   1.71770399E-02   3.77400879E-04   5.25834027E-04   5.45108558E-08   6.00118857E-05   6.30817143E-05  
  101              7.33504023E+00   2.70076257E+03   8.21144968E-01   1.58724599E-01   1.89501965E-02   3.76831736E-04   5.25352072E-04   5.50301165E-08   5.99432995E-05   6.28802358E-05  
