# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H2O              CH4              CO               H                NH3              N2              
  42               3.16935014E-02   3.62932798E+02   8.38074242E-01   1.60463827E-01   7.81583250E-04   5.31345300E-04   2.79019886E-22   8.34395881E-29   1.21645732E-04   3.91313558E-08  
  43               3.67481156E-02   3.78056449E+02   8.38074326E-01   1.60463807E-01   7.81583152E-04   5.31345233E-04   3.33470139E-21   1.40228055E-27   1.21519518E-04   1.02230585E-07  
  44               4.25870208E-02   3.94317256E+02   8.38074541E-01   1.60463755E-01   7.81582898E-04   5.31345060E-04   3.91045012E-20   2.29033508E-26   1.21193534E-04   2.65202876E-07  
  45               4.93352774E-02   4.13013484E+02   8.38072127E-01   1.60463023E-01   7.81579399E-04   5.31342636E-04   5.35682373E-19   4.35511463E-25   1.20253852E-04   7.34766196E-07  
  46               5.71654317E-02   4.30729852E+02   8.38076705E-01   1.60463003E-01   7.77959702E-04   5.31342570E-04   5.00841872E-18   5.55781257E-24   1.18338593E-04   1.69238828E-06  
  47               6.63402059E-02   4.51364707E+02   8.38079335E-01   1.60462178E-01   7.78033293E-04   5.31339837E-04   5.59546273E-17   8.43261811E-23   1.13658668E-04   4.03203750E-06  
  48               7.72455969E-02   4.71398821E+02   8.38082567E-01   1.60460944E-01   7.79885867E-04   5.31335752E-04   4.62413542E-16   9.33144194E-22   1.05968566E-04   7.87662064E-06  
  49               9.05483602E-02   4.95458033E+02   8.38091729E-01   1.60458723E-01   7.79875075E-04   5.31328397E-04   4.76834309E-15   1.30163153E-20   9.21249051E-05   1.47976087E-05  
  50               1.07191018E-01   5.20000007E+02   8.38102237E-01   1.60456175E-01   7.79862704E-04   5.31319962E-04   3.98889475E-14   1.47531081E-19   7.62485403E-05   2.27348250E-05  
  51               1.28465021E-01   5.50144357E+02   8.38114725E-01   1.60453148E-01   7.79848026E-04   5.31309937E-04   4.27888701E-13   2.17457812E-18   5.73794638E-05   3.21682150E-05  
  52               1.55664400E-01   5.81401446E+02   8.38124611E-01   1.60450751E-01   7.79836483E-04   5.31301997E-04   3.72547704E-12   2.61072687E-17   4.24419275E-05   3.96360741E-05  
  53               1.89786908E-01   6.18218033E+02   8.38133094E-01   1.60448694E-01   7.79826831E-04   5.31295152E-04   3.66957849E-11   3.54754305E-16   2.96229126E-05   4.60448014E-05  
  54               2.31275045E-01   6.54367095E+02   8.38138421E-01   1.60447400E-01   7.79821302E-04   5.31290639E-04   2.59820535E-10   3.42096385E-15   2.15634854E-05   5.00740240E-05  
  55               2.80341423E-01   6.94493504E+02   8.38142435E-01   1.60446412E-01   7.79817647E-04   5.31285784E-04   1.82772534E-09   3.22396775E-14   1.54480095E-05   5.31313871E-05  
  56               3.37055702E-01   7.32046998E+02   8.38144641E-01   1.60445789E-01   7.79813016E-04   5.31276504E-04   8.99868105E-09   2.08581250E-13   1.18201461E-05   5.49450824E-05  
  57               4.01461641E-01   7.72728595E+02   8.38146333E-01   1.60445285E-01   7.79788553E-04   5.31240488E-04   4.31925984E-08   1.29015013E-12   9.00206473E-06   5.63539320E-05  
  58               4.73937910E-01   8.09915808E+02   8.38147568E-01   1.60444973E-01   7.79698407E-04   5.31130227E-04   1.52055033E-07   5.76160537E-12   7.30280168E-06   5.72034448E-05  
  59               5.55165995E-01   8.50484023E+02   8.38148926E-01   1.60444607E-01   7.79347440E-04   5.30741639E-04   5.38432138E-07   2.55151205E-11   5.87645805E-06   5.79164759E-05  
  60               6.45866923E-01   8.87337622E+02   8.38150453E-01   1.60444118E-01   7.78456240E-04   5.29798148E-04   1.47838574E-06   8.68678876E-11   4.99165913E-06   5.83586849E-05  
  61               7.46874952E-01   9.27976801E+02   8.38153218E-01   1.60442922E-01   7.75851415E-04   5.27110223E-04   4.15792044E-06   3.01173750E-10   4.19174802E-06   5.87581704E-05  
  62               8.59389856E-01   9.64792523E+02   8.38158517E-01   1.60440982E-01   7.70680450E-04   5.21852150E-04   9.40251931E-06   8.41401178E-10   3.68734672E-06   5.90095972E-05  
  63               9.85640070E-01   1.00622396E+03   8.38175172E-01   1.60436887E-01   7.58376615E-04   5.09374080E-04   2.18532810E-05   2.45721853E-09   3.19631848E-06   5.92534541E-05  
  64               1.12884909E+00   1.04440446E+03   8.38201663E-01   1.60430400E-01   7.38549883E-04   4.89351257E-04   4.18370450E-05   6.06708630E-09   2.88068210E-06   5.94086076E-05  
  65               1.29452306E+00   1.08881802E+03   8.38252705E-01   1.60417929E-01   7.00177248E-04   4.50696940E-04   8.04238059E-05   1.61201650E-08   2.55102052E-06   5.95682275E-05  
  66               1.49065369E+00   1.13148889E+03   8.38317255E-01   1.60402168E-01   6.51527225E-04   4.01734679E-04   1.29310669E-04   3.80103258E-08   2.33346731E-06   5.96702022E-05  
  67               1.73055781E+00   1.18322058E+03   8.38412134E-01   1.60379002E-01   5.79941659E-04   3.29727325E-04   2.01220020E-04   9.94931216E-08   2.09396564E-06   5.97794849E-05  
  68               2.03205731E+00   1.23487082E+03   8.38501448E-01   1.60357167E-01   5.12448666E-04   2.61837612E-04   2.69028086E-04   2.37340161E-07   1.94102315E-06   5.98451387E-05  
  69               2.40580102E+00   1.27640721E+03   8.38553608E-01   1.60344365E-01   4.72897903E-04   2.22035515E-04   3.08785827E-04   4.43110119E-07   1.92523471E-06   5.98454754E-05  
  70               2.86032961E+00   1.32262856E+03   8.38605215E-01   1.60331633E-01   4.33608143E-04   1.82505785E-04   3.48270907E-04   8.49266538E-07   1.90406783E-06   5.98473796E-05  
  71               3.40274085E+00   1.36221771E+03   8.38635015E-01   1.60324155E-01   4.10631702E-04   1.59363118E-04   3.71385086E-04   1.40762625E-06   1.95318015E-06   5.98158990E-05  
  72               4.03960046E+00   1.40830631E+03   8.38668419E-01   1.60315585E-01   3.84522108E-04   1.33025180E-04   3.97687182E-04   2.46972766E-06   1.97204073E-06   5.97975056E-05  
  73               4.78071328E+00   1.44955071E+03   8.38688039E-01   1.60310073E-01   3.68326401E-04   1.16486811E-04   4.14196675E-04   3.91702260E-06   2.03615631E-06   5.97571940E-05  
  74               5.63253345E+00   1.49803338E+03   8.38709327E-01   1.60303290E-01   3.49535035E-04   9.68251577E-05   4.33819583E-04   6.59741910E-06   2.06355850E-06   5.97326853E-05  
  75               6.59688259E+00   1.54272380E+03   8.38716996E-01   1.60297742E-01   3.37867675E-04   8.34118688E-05   4.47194323E-04   1.02851729E-05   2.12107026E-06   5.96930191E-05  
  76               7.66287172E+00   1.59505345E+03   8.38714362E-01   1.60289653E-01   3.27846664E-04   6.71528599E-05   4.63400413E-04   1.69718859E-05   2.13493524E-06   5.96724952E-05  
  77               8.80266554E+00   1.64357678E+03   8.38706087E-01   1.60284412E-01   3.30794154E-04   5.43822728E-05   4.76127768E-04   2.61497427E-05   2.16506209E-06   5.96463361E-05  
  78               9.97294888E+00   1.69916944E+03   8.38691365E-01   1.60277366E-01   3.24914264E-04   4.22830179E-05   4.88172462E-04   4.21584155E-05   2.14602808E-06   5.96417468E-05  
  79               1.11259355E+01   1.74941961E+03   8.38645747E-01   1.60268863E-01   3.34570227E-04   3.28234642E-05   4.97579878E-04   6.31648787E-05   2.13753846E-06   5.96351688E-05  
  80               1.21755236E+01   1.79138123E+03   8.38565631E-01   1.60258273E-01   3.61963385E-04   2.55718129E-05   5.04785564E-04   8.68798304E-05   2.13847972E-06   5.96287463E-05  
  81               1.30926709E+01   1.82596973E+03   8.38487268E-01   1.60250456E-01   3.97208442E-04   2.03963962E-05   5.09931814E-04   1.11693538E-04   2.14246879E-06   5.96248203E-05  
  82               1.38913220E+01   1.85438053E+03   8.38467252E-01   1.60247870E-01   3.95226122E-04   1.84290049E-05   5.11873238E-04   1.36246054E-04   2.14929266E-06   5.96145864E-05  
  83               1.47706966E+01   1.88431033E+03   8.38431557E-01   1.60242963E-01   3.93409570E-04   1.66338073E-05   5.13632678E-04   1.66824908E-04   2.15840892E-06   5.96017732E-05  
  84               1.55006946E+01   1.90798141E+03   8.38407393E-01   1.60240337E-01   3.92159949E-04   1.53978116E-05   5.14843532E-04   1.94834905E-04   2.16782109E-06   5.95907940E-05  
  85               1.60736825E+01   1.92597079E+03   8.38386606E-01   1.60238166E-01   3.91299901E-04   1.45479257E-05   5.15673156E-04   2.18629974E-04   2.17585998E-06   5.95818185E-05  
  86               1.67172209E+01   1.94556976E+03   8.38361394E-01   1.60235612E-01   3.90443171E-04   1.37016669E-05   5.16496116E-04   2.47225219E-04   2.18557304E-06   5.95713613E-05  
  87               1.74372484E+01   1.96670582E+03   8.38331009E-01   1.60232617E-01   3.89608076E-04   1.28765448E-05   5.17294529E-04   2.81408305E-04   2.19750160E-06   5.95590912E-05  
  88               1.82395428E+01   1.98954019E+03   8.38262741E-01   1.60223065E-01   3.88775381E-04   1.20662767E-05   5.18054231E-04   3.22604961E-04   2.21112676E-06   5.95429016E-05  
  89               1.88193496E+01   2.00538489E+03   8.38234525E-01   1.60220416E-01   3.88270927E-04   1.15574808E-05   5.18540444E-04   3.53943497E-04   2.22197441E-06   5.95323275E-05  
  90               1.92263120E+01   2.01644932E+03   8.38213453E-01   1.60218438E-01   3.87921178E-04   1.12164239E-05   5.18865153E-04   3.77321689E-04   2.22919375E-06   5.95250437E-05  
  91               1.96911146E+01   2.02858692E+03   8.38189048E-01   1.60216170E-01   3.87591408E-04   1.08711875E-05   5.19191657E-04   4.04289413E-04   2.23859502E-06   5.95161632E-05  
  92               2.02202634E+01   2.04235076E+03   8.38159587E-01   1.60213446E-01   3.87202447E-04   1.04931363E-05   5.19547781E-04   4.36833175E-04   2.24869229E-06   5.95062816E-05  
  93               2.08206615E+01   2.05730984E+03   8.38125417E-01   1.60210317E-01   3.86853750E-04   1.01175723E-05   5.19898276E-04   4.74432602E-04   2.26148461E-06   5.94944115E-05  
  94               2.14994987E+01   2.07403783E+03   8.38084350E-01   1.60206577E-01   3.86440663E-04   9.71773407E-06   5.20268900E-04   5.19638846E-04   2.27539000E-06   5.94811636E-05  
  95               2.22670145E+01   2.09207629E+03   8.38036680E-01   1.60202268E-01   3.86038360E-04   9.32955046E-06   5.20623628E-04   5.72005698E-04   2.29267088E-06   5.94653849E-05  
  96               2.31321326E+01   2.11205087E+03   8.37979271E-01   1.60197105E-01   3.85617133E-04   8.92434439E-06   5.20989863E-04   6.34985485E-04   2.31160997E-06   5.94477307E-05  
  97               2.41043563E+01   2.13333773E+03   8.37912801E-01   1.60191165E-01   3.85217397E-04   8.54137802E-06   5.21328324E-04   7.07780726E-04   2.33471963E-06   5.94269310E-05  
  98               2.51937821E+01   2.15660947E+03   8.37833095E-01   1.60184069E-01   3.84808687E-04   8.15141263E-06   5.21666603E-04   7.94977607E-04   2.36008765E-06   5.94036874E-05  
  99               2.64112248E+01   2.18108982E+03   8.37741366E-01   1.60175944E-01   3.84432501E-04   7.79434778E-06   5.21964877E-04   8.95195724E-04   2.39059879E-06   5.93765553E-05  
  100              2.77682707E+01   2.20750943E+03   8.37632130E-01   1.60166295E-01   3.84057041E-04   7.43983884E-06   5.22251377E-04   1.01444469E-03   2.42412061E-06   5.93462812E-05  
  101              2.92774458E+01   2.23495860E+03   8.37505471E-01   1.60154944E-01   3.83721754E-04   7.12607447E-06   5.22486900E-04   1.15041955E-03   2.46383869E-06   5.93111459E-05  
