# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H2O              CH4              H                CO               NH3              N2              
  61               1.12575354E+01   1.23348301E+03   8.38172845E-01   1.60437151E-01   7.56682258E-04   5.06771861E-04   9.83775437E-08   2.44633737E-05   1.04257601E-05   5.56370606E-05  
  62               1.28311181E+01   1.26908053E+03   8.38185346E-01   1.60434035E-01   7.47324510E-04   4.97227728E-04   1.69849819E-07   3.39894820E-05   1.02091601E-05   5.57430314E-05  
  63               1.46070251E+01   1.30395281E+03   8.38199698E-01   1.60430458E-01   7.36483717E-04   4.86205942E-04   2.80687568E-07   4.49901596E-05   1.00915166E-05   5.57988977E-05  
  64               1.66128533E+01   1.33869940E+03   8.38215899E-01   1.60426415E-01   7.24165070E-04   4.73710339E-04   4.49904358E-07   5.74611054E-05   1.00402291E-05   5.58208206E-05  
  65               1.88807898E+01   1.37348001E+03   8.38233602E-01   1.60421982E-01   7.10615531E-04   4.59988182E-04   7.02701063E-07   7.11548712E-05   1.00455295E-05   5.58135727E-05  
  66               2.14439154E+01   1.40893912E+03   8.38253029E-01   1.60417089E-01   6.95652315E-04   4.44851267E-04   1.08092670E-06   8.62584498E-05   1.00823070E-05   5.57894433E-05  
  67               2.43376196E+01   1.44525487E+03   8.38273950E-01   1.60411767E-01   6.79401208E-04   4.28417835E-04   1.64212115E-06   1.02652664E-04   1.01439876E-05   5.57514738E-05  
  68               2.75935363E+01   1.48301587E+03   8.38296675E-01   1.60405893E-01   6.61555876E-04   4.10356317E-04   2.48232766E-06   1.20666850E-04   1.02102249E-05   5.57093689E-05  
  69               3.12392058E+01   1.52228746E+03   8.38320760E-01   1.60399482E-01   6.42314547E-04   3.90800378E-04   3.73408834E-06   1.40165496E-04   1.02773597E-05   5.56645352E-05  
  70               3.53136588E+01   1.56343092E+03   8.38345778E-01   1.60392442E-01   6.21638466E-04   3.69698504E-04   5.60698963E-06   1.61197022E-04   1.03377149E-05   5.56201693E-05  
  71               3.98438482E+01   1.60632902E+03   8.38370166E-01   1.60384788E-01   6.00258240E-04   3.47435330E-04   8.38371363E-06   1.83374010E-04   1.03939229E-05   5.55744104E-05  
  72               4.48291352E+01   1.65121400E+03   8.38379671E-01   1.60373892E-01   5.78809709E-04   3.23859895E-04   1.25039094E-05   2.06834793E-04   1.04337480E-05   5.55316386E-05  
  73               5.02136789E+01   1.69795363E+03   8.38391616E-01   1.60364425E-01   5.70587741E-04   2.96162068E-04   1.85712678E-05   2.34403792E-04   1.04470277E-05   5.54990936E-05  
  74               5.59519252E+01   1.74692924E+03   8.38414174E-01   1.60355322E-01   5.46464984E-04   2.70851674E-04   2.75463665E-05   2.59558718E-04   1.04206265E-05   5.54801245E-05  
  75               6.19753521E+01   1.79506228E+03   8.38424785E-01   1.60345744E-01   5.26603989E-04   2.47290433E-04   3.97225134E-05   2.82942663E-04   1.04139222E-05   5.54475131E-05  
  76               6.81186327E+01   1.83965598E+03   8.38418221E-01   1.60335940E-01   5.15492428E-04   2.26546538E-04   5.47058168E-05   3.03501321E-04   1.04547020E-05   5.53908157E-05  
  77               7.40954015E+01   1.88077448E+03   8.38387623E-01   1.60324273E-01   5.15479295E-04   2.06570891E-04   7.24861162E-05   3.23289834E-04   1.05010469E-05   5.53328422E-05  
  78               8.04985460E+01   1.92126921E+03   8.38326866E-01   1.60309915E-01   5.30708193E-04   1.85716208E-04   9.43664006E-05   3.43956219E-04   1.05820912E-05   5.52597688E-05  
  79               8.64328468E+01   1.95714419E+03   8.38278437E-01   1.60299446E-01   5.45384263E-04   1.68638167E-04   1.18114983E-04   3.60871824E-04   1.06585829E-05   5.51936854E-05  
  80               9.16390513E+01   1.98646353E+03   8.38268204E-01   1.60295027E-01   5.37242681E-04   1.60342299E-04   1.40904302E-04   3.69010463E-04   1.07436012E-05   5.51220895E-05  
  81               9.74012210E+01   2.01794368E+03   8.38252873E-01   1.60290134E-01   5.29033339E-04   1.51957624E-04   1.69332698E-04   3.77214210E-04   1.08342718E-05   5.50438824E-05  
  82               1.03757615E+02   2.05044338E+03   8.38220238E-01   1.60282848E-01   5.21476185E-04   1.44212452E-04   2.03295729E-04   3.84750545E-04   1.09494801E-05   5.49496620E-05  
  83               1.09018640E+02   2.07652809E+03   8.38199034E-01   1.60278560E-01   5.15790502E-04   1.38361710E-04   2.34452638E-04   3.90428645E-04   1.10422665E-05   5.48731757E-05  
  84               1.13101730E+02   2.09571613E+03   8.38180822E-01   1.60275337E-01   5.12003871E-04   1.34437165E-04   2.59648760E-04   3.94218940E-04   1.11222927E-05   5.48101802E-05  
  85               1.17729330E+02   2.11715891E+03   8.38157904E-01   1.60271570E-01   5.07894000E-04   1.30185705E-04   2.90426825E-04   3.98313842E-04   1.12088023E-05   5.47404408E-05  
  86               1.22959691E+02   2.14022488E+03   8.38129868E-01   1.60267396E-01   5.03877618E-04   1.25995770E-04   3.26613664E-04   4.02326096E-04   1.13141687E-05   5.46582215E-05  
  87               1.28844954E+02   2.16553129E+03   8.38094990E-01   1.60262555E-01   4.99705012E-04   1.21618034E-04   3.70450747E-04   4.06498663E-04   1.14300202E-05   5.45667086E-05  
  88               1.35438785E+02   2.19256805E+03   8.38022642E-01   1.60251385E-01   4.95648994E-04   1.17330091E-04   4.22212133E-04   4.10534995E-04   1.15647098E-05   5.44598356E-05  
  89               1.40479331E+02   2.21269897E+03   8.37987506E-01   1.60247160E-01   4.92778126E-04   1.14297000E-04   4.64429099E-04   4.13386255E-04   1.16658952E-05   5.43804586E-05  
  90               1.44229035E+02   2.22716403E+03   8.37960322E-01   1.60243976E-01   4.90863113E-04   1.12260904E-04   4.96698481E-04   4.15286144E-04   1.17439020E-05   5.43201810E-05  
  91               1.48541574E+02   2.24355981E+03   8.37927432E-01   1.60240215E-01   4.88759800E-04   1.10016086E-04   5.35439268E-04   4.17371735E-04   1.18320007E-05   5.42514922E-05  
  92               1.53486687E+02   2.26172811E+03   8.37888337E-01   1.60235890E-01   4.86595542E-04   1.07688699E-04   5.81006371E-04   4.19515481E-04   1.19358020E-05   5.41715376E-05  
  93               1.59140137E+02   2.28198771E+03   8.37841311E-01   1.60230824E-01   4.84310493E-04   1.05214209E-04   6.35363254E-04   4.21776817E-04   1.20538521E-05   5.40803506E-05  
  94               1.65583538E+02   2.30431321E+03   8.37783165E-01   1.60224565E-01   4.81975672E-04   1.02661421E-04   6.99717295E-04   4.24082375E-04   1.21895284E-05   5.39757886E-05  
  95               1.72904815E+02   2.32874803E+03   8.37709591E-01   1.60217395E-01   4.84443545E-04   9.92652718E-05   7.75756961E-04   4.27227365E-04   1.23455130E-05   5.38619393E-05  
  96               1.81199747E+02   2.35550143E+03   8.37629322E-01   1.60209410E-01   4.82188544E-04   9.66027394E-05   8.66206328E-04   4.29566831E-04   1.25206707E-05   5.37278178E-05  
  97               1.90572857E+02   2.38424427E+03   8.37534837E-01   1.60200249E-01   4.80065495E-04   9.40299588E-05   9.71912523E-04   4.31770496E-04   1.27224534E-05   5.35747625E-05  
  98               2.01137251E+02   2.41548698E+03   8.37421711E-01   1.60189471E-01   4.77956849E-04   9.14193166E-05   1.09786281E-03   4.33955592E-04   1.29460308E-05   5.34038898E-05  
  99               2.13016899E+02   2.44871141E+03   8.37289159E-01   1.60177094E-01   4.76053667E-04   8.89622510E-05   1.24462611E-03   4.35927562E-04   1.32005899E-05   5.32106798E-05  
  100              2.26348401E+02   2.48441268E+03   8.37131537E-01   1.60162578E-01   4.74246940E-04   8.65368352E-05   1.41850432E-03   4.37795715E-04   1.34813794E-05   5.29960342E-05  
  101              2.41284286E+02   2.52202578E+03   8.36947980E-01   1.60145927E-01   4.72717591E-04   8.43208267E-05   1.62016916E-03   4.39377760E-04   1.37979480E-05   5.27552141E-05  
