# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               Fe              
  1                1.00000000E-05   6.23378726E+02   8.38808584E-01   1.60285722E-01   6.96782791E-14   4.88947616E-04   2.82427697E-04   6.07936179E-05   0.00000000E+00   0.00000000E+00  
  2                1.64153174E-05   6.79511199E+02   8.38851747E-01   1.60274605E-01   1.81693840E-12   5.25098500E-04   2.50310296E-04   6.07896355E-05   0.00000000E+00   0.00000000E+00  
  3                2.44940242E-05   7.00741408E+02   8.38852226E-01   1.60274117E-01   4.84970532E-12   5.26621189E-04   2.49728633E-04   6.07893758E-05   0.00000000E+00   0.00000000E+00  
  4                3.40742369E-05   7.27862108E+02   8.38852444E-01   1.60273567E-01   1.68491973E-11   5.28308377E-04   2.49114556E-04   6.07891719E-05   0.00000000E+00   0.00000000E+00  
  5                4.54439548E-05   7.40100310E+02   8.38851640E-01   1.60273427E-01   2.66629849E-11   5.28457153E-04   2.49321536E-04   6.07890168E-05   0.00000000E+00   0.00000000E+00  
  6                5.89451542E-05   7.62350023E+02   8.38850457E-01   1.60273124E-01   6.67062847E-11   5.29119942E-04   2.49336213E-04   6.07888956E-05   0.00000000E+00   0.00000000E+00  
  7                7.50014007E-05   7.72006429E+02   8.38850282E-01   1.60273127E-01   9.14412371E-11   5.29151445E-04   2.49506811E-04   6.07887850E-05   0.00000000E+00   0.00000000E+00  
  8                9.41318096E-05   7.92429118E+02   8.38850267E-01   1.60273022E-01   1.98197426E-10   5.29525476E-04   2.49624854E-04   6.07887337E-05   0.00000000E+00   0.00000000E+00  
  9                1.16943548E-04   8.01075136E+02   8.38850133E-01   1.60273029E-01   2.55408362E-10   5.29533285E-04   2.49751551E-04   6.07886129E-05   0.00000000E+00   6.08293915E-16  
  10               1.44161572E-04   8.20702623E+02   8.38850069E-01   1.60272960E-01   5.08889104E-10   5.29776862E-04   2.49882197E-04   6.07885697E-05   0.00000000E+00   3.22175532E-15  
