# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               Fe              
  1                1.00000000E-05   5.82047823E+02   8.38534183E-01   1.60352894E-01   3.42676818E-15   2.77295814E-04   4.89421465E-04   6.08182514E-05   0.00000000E+00   0.00000000E+00  
  2                1.36772047E-05   6.16954484E+02   8.38746296E-01   1.60300978E-01   3.82966214E-14   4.40958859E-04   3.29428524E-04   6.07989771E-05   0.00000000E+00   0.00000000E+00  
  3                1.97566528E-05   6.38952766E+02   8.38792553E-01   1.60289482E-01   1.39516348E-13   4.77771732E-04   2.94709702E-04   6.07945905E-05   0.00000000E+00   0.00000000E+00  
  4                2.77510024E-05   6.52899165E+02   8.38801883E-01   1.60287085E-01   2.85253659E-13   4.85670414E-04   2.87776783E-04   6.07935025E-05   0.00000000E+00   0.00000000E+00  
  5                3.77159858E-05   6.67569736E+02   8.38812847E-01   1.60284297E-01   5.96729851E-13   4.94720938E-04   2.79598446E-04   6.07922985E-05   0.00000000E+00   0.00000000E+00  
  6                4.99580376E-05   6.77917477E+02   8.38814156E-01   1.60283902E-01   9.50246860E-13   4.96145731E-04   2.78669154E-04   6.07919126E-05   0.00000000E+00   0.00000000E+00  
  7                6.48742269E-05   6.90383215E+02   8.38820068E-01   1.60282371E-01   1.68918835E-12   5.01117426E-04   2.74263813E-04   6.07911518E-05   0.00000000E+00   0.00000000E+00  
  8                8.29972255E-05   6.99387191E+02   8.38819929E-01   1.60282347E-01   2.44842160E-12   5.01309395E-04   2.74408732E-04   6.07908654E-05   0.00000000E+00   0.00000000E+00  
  9                1.04957873E-04   7.11031458E+02   8.38824179E-01   1.60281215E-01   4.05124199E-12   5.04944110E-04   2.71211159E-04   6.07902282E-05   0.00000000E+00   0.00000000E+00  
  10               1.31543766E-04   7.19496014E+02   8.38823605E-01   1.60281281E-01   5.61268188E-12   5.04798711E-04   2.71618120E-04   6.07899317E-05   0.00000000E+00   0.00000000E+00  
  11               1.63677268E-04   7.30806350E+02   8.38826969E-01   1.60280364E-01   8.90391599E-12   5.07706155E-04   2.69074983E-04   6.07893426E-05   0.00000000E+00   0.00000000E+00  
  12               2.02487021E-04   7.39000948E+02   8.38826109E-01   1.60280477E-01   1.19748543E-11   5.07369631E-04   2.69626101E-04   6.07890073E-05   0.00000000E+00   0.00000000E+00  
  13               2.49294601E-04   7.50143063E+02   8.38828746E-01   1.60279710E-01   1.84011972E-11   5.09735707E-04   2.67573968E-04   6.07884307E-05   0.00000000E+00   0.00000000E+00  
  14               3.05707212E-04   7.58181313E+02   8.38827562E-01   1.60279855E-01   2.41847775E-11   5.09241787E-04   2.68248506E-04   6.07880362E-05   0.00000000E+00   0.00000000E+00  
  15               3.73651322E-04   7.69337915E+02   8.38829650E-01   1.60279172E-01   3.63579778E-11   5.11255527E-04   2.66513517E-04   6.07874367E-05   0.00000000E+00   0.00000000E+00  
  16               4.55477050E-04   7.77398118E+02   8.38828138E-01   1.60279309E-01   4.71087794E-11   5.10699709E-04   2.67226809E-04   6.07869548E-05   0.00000000E+00   0.00000000E+00  
  17               5.53971346E-04   7.88702586E+02   8.38829702E-01   1.60278659E-01   6.97245589E-11   5.12463313E-04   2.65715199E-04   6.07863015E-05   0.00000000E+00   0.00000000E+00  
  18               6.72495532E-04   7.96844714E+02   8.38827641E-01   1.60278770E-01   8.92996942E-11   5.11848019E-04   2.66468903E-04   6.07857051E-05   0.00000000E+00   0.00000000E+00  
  19               8.15035332E-04   8.08330451E+02   8.38829440E-01   1.60278283E-01   1.30323873E-10   5.13390414E-04   2.65155545E-04   6.07850298E-05   0.00000000E+00   0.00000000E+00  
  20               9.86416386E-04   8.16568939E+02   8.38828396E-01   1.60278512E-01   1.65102125E-10   5.12701163E-04   2.65967776E-04   6.07843477E-05   0.00000000E+00   0.00000000E+00  
  21               1.19232423E-03   8.28238113E+02   8.38829949E-01   1.60278088E-01   2.37649936E-10   5.14038823E-04   2.64837197E-04   6.07835893E-05   0.00000000E+00   0.00000000E+00  
  22               1.43958665E-03   8.36579905E+02   8.38828810E-01   1.60278342E-01   2.97956074E-10   5.13265639E-04   2.65718352E-04   6.07827555E-05   0.00000000E+00   6.82383510E-16  
  23               1.73630274E-03   8.48508624E+02   8.38830196E-01   1.60277963E-01   4.24348497E-10   5.14462049E-04   2.64710230E-04   6.07818855E-05   0.00000000E+00   1.93269686E-15  
  24               2.09219449E-03   8.57074574E+02   8.38829034E-01   1.60278224E-01   5.28975276E-10   5.13662808E-04   2.65606459E-04   6.07808666E-05   0.00000000E+00   1.93269909E-15  
  25               2.51877136E-03   8.69361597E+02   8.38830326E-01   1.60277870E-01   7.47956577E-10   5.14774513E-04   2.64667092E-04   6.07798568E-05   0.00000000E+00   5.36627797E-15  
  26               3.02981834E-03   8.78251940E+02   8.38829190E-01   1.60278127E-01   9.29991140E-10   5.13988496E-04   2.65541711E-04   6.07786178E-05   0.00000000E+00   5.36628312E-15  
  27               3.64169756E-03   8.91093772E+02   8.38830499E-01   1.60277771E-01   1.31352427E-09   5.15103446E-04   2.64587097E-04   6.07774457E-05   0.00000000E+00   1.49296685E-14  
  28               4.37398401E-03   9.00505987E+02   8.38829494E-01   1.60277996E-01   1.63846544E-09   5.14413114E-04   2.65361231E-04   6.07759568E-05   0.00000000E+00   1.49296765E-14  
  29               5.24974652E-03   9.13992343E+02   8.38830831E-01   1.60277635E-01   2.31500208E-09   5.15540974E-04   2.64382250E-04   6.07745996E-05   0.00000000E+00   4.19077452E-14  
  30               6.29658465E-03   9.24048713E+02   8.38830001E-01   1.60277818E-01   2.90396964E-09   5.14979940E-04   2.65023339E-04   6.07728310E-05   0.00000000E+00   4.19077436E-14  
  31               7.54775530E-03   9.38398199E+02   8.38831431E-01   1.60277437E-01   4.12461159E-09   5.16171175E-04   2.63971540E-04   6.07712774E-05   0.00000000E+00   1.20435635E-13  
  32               9.04341042E-03   9.49276365E+02   8.38830823E-01   1.60277566E-01   5.21999305E-09   5.15776359E-04   2.64443625E-04   6.07692038E-05   0.00000000E+00   1.20435538E-13  
  33               1.08309209E-02   9.64647683E+02   8.38832333E-01   1.60277166E-01   7.46681181E-09   5.17021945E-04   2.63327881E-04   6.07674392E-05   1.50764676E-15   3.59302258E-13  
  34               1.29671581E-02   9.76655447E+02   8.38832029E-01   1.60277221E-01   9.59130072E-09   5.16857174E-04   2.63568779E-04   6.07650577E-05   3.84605207E-15   3.59301581E-13  
  35               1.55191605E-02   9.93574861E+02   8.38833732E-01   1.60276774E-01   1.39694099E-08   5.18246028E-04   2.62303357E-04   6.07631278E-05   6.96188761E-15   1.14595802E-12  
  36               1.85666869E-02   1.00706639E+03   8.38833777E-01   1.60276743E-01   1.83129319E-08   5.18346973E-04   2.62277719E-04   6.07604676E-05   1.91140218E-14   1.14595423E-12  
  37               2.22020277E-02   1.02568756E+03   8.38835545E-01   1.60276281E-01   2.71189406E-08   5.19782785E-04   2.60955988E-04   6.07583944E-05   3.47838197E-14   3.92516632E-12  
  38               2.65342143E-02   1.04106115E+03   8.38835930E-01   1.60276165E-01   3.64609527E-08   5.20144415E-04   2.60668204E-04   6.07555250E-05   1.04543595E-13   3.92514631E-12  
  39               3.16879060E-02   1.06218137E+03   8.38837798E-01   1.60275676E-01   5.56257890E-08   5.21660258E-04   2.59258959E-04   6.07534654E-05   1.95354475E-13   1.49561749E-11  
  40               3.78071264E-02   1.08007482E+03   8.38838482E-01   1.60275483E-01   7.73226080E-08   5.22257707E-04   2.58733210E-04   6.07505462E-05   6.60851481E-13   1.49560635E-11  
  41               4.50506741E-02   1.10407539E+03   8.38840238E-01   1.60275013E-01   1.21452361E-07   5.23703255E-04   2.57383434E-04   6.07486225E-05   1.25251714E-12   6.42996120E-11  
  42               5.35961889E-02   1.12528644E+03   8.38841087E-01   1.60274767E-01   1.75967399E-07   5.24452212E-04   2.56702538E-04   6.07458947E-05   4.90007503E-12   6.42989342E-11  
  43               6.36437334E-02   1.15325681E+03   8.38842591E-01   1.60274337E-01   2.87852601E-07   5.25755114E-04   2.55484569E-04   6.07443846E-05   1.60966720E-11   3.19390424E-10  
  44               7.54291933E-02   1.17847479E+03   8.38843327E-01   1.60274086E-01   4.35055969E-07   5.26489036E-04   2.54812267E-04   6.07420532E-05   4.37220760E-11   3.19385749E-10  
  45               8.92011920E-02   1.21102077E+03   8.38844271E-01   1.60273730E-01   7.38089144E-07   5.27506389E-04   2.53868371E-04   6.07410582E-05   1.55376077E-10   1.82243277E-09  
  46               1.05221006E-01   1.24131748E+03   8.38844549E-01   1.60273489E-01   1.16809487E-06   5.28118219E-04   2.53316721E-04   6.07393372E-05   4.67206398E-10   1.82239519E-09  
  47               1.23748056E-01   1.27972705E+03   8.38844453E-01   1.60273168E-01   2.06394429E-06   5.28831610E-04   2.52697300E-04   6.07390244E-05   1.81030786E-09   1.19973674E-08  
  48               1.45030225E-01   1.31610006E+03   8.38843175E-01   1.60272839E-01   3.40970054E-06   5.29262119E-04   2.52433755E-04   6.07380012E-05   5.96688470E-09   1.19970081E-08  
  49               1.69265298E-01   1.36088253E+03   8.38839292E-01   1.60272232E-01   6.19067946E-06   5.29692871E-04   2.52654366E-04   6.07381968E-05   2.43287777E-08   8.76429732E-08  
  50               1.96523010E-01   1.40426218E+03   8.38827953E-01   1.60270722E-01   1.05971054E-05   5.29955663E-04   2.54579812E-04   6.07375270E-05   8.55567718E-08   8.76386371E-08  
  51               2.26582361E-01   1.46048218E+03   8.38800024E-01   1.60267429E-01   2.06865774E-05   5.30210524E-04   2.61580944E-04   6.07380688E-05   3.97131252E-07   2.82883616E-07  
  52               2.58386360E-01   1.51386153E+03   8.38762816E-01   1.60264755E-01   3.72019629E-05   5.30354237E-04   2.78340279E-04   6.07383511E-05   1.71431416E-06   7.87540471E-07  
  53               2.90754633E-01   1.56311334E+03   8.38715218E-01   1.60260018E-01   6.15890754E-05   5.30420880E-04   2.89314067E-04   6.07373573E-05   8.91984046E-06   3.91575556E-06  
