# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                H2O              CO               CH4              N2               Mg              
  23               3.25103605E-03   4.95870510E+02   8.38148458E-01   1.60444978E-01   7.18050552E-20   7.79773590E-04   3.86107603E-12   5.31282881E-04   5.76235956E-05   0.00000000E+00  
  24               3.75920757E-03   5.02966904E+02   8.38148562E-01   1.60444953E-01   1.41394151E-19   7.79773473E-04   6.01809608E-12   5.31282795E-04   5.77023066E-05   0.00000000E+00  
  25               4.34049482E-03   5.14545798E+02   8.38149042E-01   1.60444837E-01   4.28218545E-19   7.79772920E-04   1.43481494E-11   5.31282401E-04   5.80647274E-05   0.00000000E+00  
  26               5.00489621E-03   5.22729875E+02   8.38149187E-01   1.60444802E-01   8.89915418E-19   7.79772758E-04   2.37241794E-11   5.31282274E-04   5.81746269E-05   0.00000000E+00  
  27               5.76359054E-03   5.35451848E+02   8.38149623E-01   1.60444696E-01   2.75170769E-18   7.79772256E-04   5.81406264E-11   5.31281887E-04   5.85040001E-05   0.00000000E+00  
  28               6.62903261E-03   5.44910845E+02   8.38149792E-01   1.60444655E-01   6.03773135E-18   7.79772061E-04   1.02024378E-10   5.31281705E-04   5.86318054E-05   0.00000000E+00  
  29               7.61496239E-03   5.58934418E+02   8.38150175E-01   1.60444562E-01   1.90013448E-17   7.79771563E-04   2.56241426E-10   5.31281237E-04   5.89212468E-05   0.00000000E+00  
  30               8.73645831E-03   5.69808156E+02   8.38150349E-01   1.60444519E-01   4.37138443E-17   7.79771259E-04   4.74135303E-10   5.31280872E-04   5.90525854E-05   0.00000000E+00  
  31               1.00099616E-02   5.85338868E+02   8.38150678E-01   1.60444440E-01   1.39779661E-16   7.79770388E-04   1.21889826E-09   5.31279843E-04   5.93000883E-05   0.00000000E+00  
  32               1.14530743E-02   5.98002761E+02   8.38150848E-01   1.60444397E-01   3.40057868E-16   7.79769304E-04   2.40021296E-09   5.31278494E-04   5.94299619E-05   0.00000000E+00  
  33               1.30846082E-02   6.15516564E+02   8.38151131E-01   1.60444328E-01   1.11975572E-15   7.79765599E-04   6.40572265E-09   5.31274185E-04   5.96400419E-05   0.00000000E+00  
  34               1.49243960E-02   6.30397516E+02   8.38151282E-01   1.60444283E-01   2.89221169E-15   7.79759069E-04   1.34924193E-08   5.31266841E-04   5.97619457E-05   0.00000000E+00  
  35               1.69957976E-02   6.50124678E+02   8.38151538E-01   1.60444221E-01   9.69089872E-15   7.79736791E-04   3.69721735E-08   5.31242857E-04   5.99318868E-05   0.00000000E+00  
  36               1.93237169E-02   6.67410769E+02   8.38151660E-01   1.60444158E-01   2.61047203E-14   7.79693429E-04   8.18772081E-08   5.31197284E-04   6.00366478E-05   0.00000000E+00  
  37               2.19343151E-02   6.89705713E+02   8.38151900E-01   1.60444042E-01   8.84298996E-14   7.79549067E-04   2.28879936E-07   5.31048652E-04   6.01694416E-05   0.00000000E+00  
  38               2.48535045E-02   7.09983848E+02   8.38152201E-01   1.60443873E-01   2.49071574E-13   7.79246481E-04   5.34322223E-07   5.30740550E-04   6.02567087E-05   0.00000000E+00  
  39               2.81084537E-02   7.35496065E+02   8.38153649E-01   1.60443517E-01   8.56140690E-13   7.78256616E-04   1.52703271E-06   5.29741061E-04   6.03583739E-05   0.00000000E+00  
  40               3.17269556E-02   7.59413660E+02   8.38156649E-01   1.60442781E-01   2.51184914E-12   7.76054705E-04   3.72796624E-06   5.27527658E-04   6.04279840E-05   0.00000000E+00  
  41               3.57515218E-02   7.89883306E+02   8.38166563E-01   1.60440354E-01   9.12407235E-12   7.68617697E-04   1.11453868E-05   5.20075023E-04   6.05063981E-05   0.00000000E+00  
  42               4.02650841E-02   8.14954317E+02   8.38183436E-01   1.60436196E-01   2.42171610E-11   7.55796450E-04   2.39301451E-05   5.07239854E-04   6.05476963E-05   0.00000000E+00  
  43               4.54388619E-02   8.47892979E+02   8.38230612E-01   1.60424552E-01   8.10536530E-11   7.19811970E-04   5.98211578E-05   4.71232239E-04   6.05952428E-05   0.00000000E+00  
  44               5.15491841E-02   8.76553051E+02   8.38294961E-01   1.60408429E-01   2.12521543E-10   6.70226705E-04   1.09341907E-04   4.21587021E-04   6.06186125E-05   0.00000000E+00  
  45               5.92393424E-02   9.16651617E+02   8.38423848E-01   1.60376596E-01   7.49847775E-10   5.71714348E-04   2.07913477E-04   3.22838136E-04   6.06443833E-05   0.00000000E+00  
  46               6.95517623E-02   9.55857444E+02   8.38546913E-01   1.60346614E-01   2.28399356E-09   4.78784324E-04   3.01182861E-04   2.29468393E-04   6.06559077E-05   9.61645098E-17  
  47               8.38004795E-02   9.99131613E+02   8.38653300E-01   1.60320635E-01   6.98088531E-09   3.98503399E-04   3.82000118E-04   1.48603618E-04   6.06630292E-05   1.69183233E-15  
  48               1.03130444E-01   1.04000278E+03   8.38717883E-01   1.60304823E-01   1.80155992E-08   3.49793979E-04   4.31177373E-04   9.94156985E-05   6.06642183E-05   1.88411678E-14  
  49               1.28135196E-01   1.08210927E+03   8.38761713E-01   1.60294068E-01   4.40033721E-08   3.16732916E-04   4.64617575E-04   6.59757455E-05   6.06640641E-05   1.77752737E-13  
  50               1.58931683E-01   1.12006633E+03   8.38785645E-01   1.60288171E-01   9.14444232E-08   2.98655029E-04   4.82941483E-04   4.76571607E-05   6.06605805E-05   1.09416520E-12  
  51               1.95413510E-01   1.15873324E+03   8.38802954E-01   1.60283881E-01   1.83364280E-07   2.85530364E-04   4.96256112E-04   3.43481219E-05   6.06575036E-05   6.06965074E-12  
  52               2.37677279E-01   1.19389676E+03   8.38813042E-01   1.60281341E-01   3.28950188E-07   2.77802785E-04   5.04112033E-04   2.64977459E-05   6.06525746E-05   2.53360818E-11  
  53               2.85885771E-01   1.23050522E+03   8.38821115E-01   1.60279258E-01   5.85850690E-07   2.71509904E-04   5.10512722E-04   2.01018483E-05   6.06487883E-05   1.02936398E-10  
  54               3.40289679E-01   1.26427715E+03   8.38825938E-01   1.60277929E-01   9.62638897E-07   2.67571185E-04   5.14533260E-04   1.60854026E-05   6.06436350E-05   3.41980146E-10  
  55               4.01133930E-01   1.30019894E+03   8.38829873E-01   1.60276725E-01   1.59637294E-06   2.64110144E-04   5.18083786E-04   1.25382583E-05   6.06399345E-05   1.15354285E-09  
  56               4.68715030E-01   1.33381598E+03   8.38831598E-01   1.60275823E-01   2.48911965E-06   2.61887372E-04   5.20423757E-04   1.02006735E-05   6.06350928E-05   3.34255613E-09  
  57               5.43307227E-01   1.36998024E+03   8.38832432E-01   1.60274993E-01   3.94123794E-06   2.60336290E-04   5.22574418E-04   8.05183370E-06   6.06317776E-05   6.04900430E-09  
  58               6.25237648E-01   1.40408041E+03   8.38829543E-01   1.60273860E-01   5.92641689E-06   2.59174910E-04   5.24016478E-04   6.60929331E-06   6.06272171E-05   2.62641507E-08  
  59               7.14522695E-01   1.44120460E+03   8.38824942E-01   1.60273052E-01   9.09647872E-06   2.61208176E-04   5.25429908E-04   5.19537172E-06   6.06244929E-05   4.45397201E-08  
  60               8.11452475E-01   1.47674664E+03   8.38806882E-01   1.60269520E-01   1.34017350E-05   2.60490229E-04   5.26355602E-04   4.25989090E-06   6.06198054E-05   1.77851827E-07  
  61               9.13253949E-01   1.51576545E+03   8.38784010E-01   1.60268525E-01   2.02375115E-05   2.78953868E-04   5.27478453E-04   3.13222146E-06   6.06189095E-05   2.82916010E-07  
  62               1.01883577E+00   1.55357870E+03   8.38771810E-01   1.60266962E-01   2.95852212E-05   2.79526238E-04   5.28097546E-04   2.50918131E-06   6.06171281E-05   1.07914641E-06  
  63               1.12871382E+00   1.59650361E+03   8.38746577E-01   1.60264223E-01   4.49100872E-05   2.84074018E-04   5.28709378E-04   1.88895980E-06   6.06174638E-05   4.43608821E-06  
  64               1.23614208E+00   1.63662036E+03   8.38695790E-01   1.60258912E-01   6.50556401E-05   2.98162024E-04   5.29160705E-04   1.41920746E-06   6.06169564E-05   1.38478836E-05  
  65               1.33492556E+00   1.66986047E+03   8.38622333E-01   1.60251511E-01   8.70598965E-05   3.22849027E-04   5.29456667E-04   1.09640205E-06   6.06149762E-05   3.00320822E-05  
  66               1.41821844E+00   1.69767920E+03   8.38516298E-01   1.60243768E-01   1.10227832E-04   3.77838254E-04   5.29712702E-04   8.08698797E-07   6.06139511E-05   6.59064223E-05  
  67               1.50230726E+00   1.72298808E+03   8.38483233E-01   1.60239808E-01   1.35452022E-04   3.77683183E-04   5.29792194E-04   7.16747290E-07   6.06119233E-05   6.58597024E-05  
  68               1.57913213E+00   1.74657477E+03   8.38457577E-01   1.60237538E-01   1.63456966E-04   3.77550784E-04   5.29862352E-04   6.39582613E-07   6.06109291E-05   6.58171040E-05  
  69               1.64450922E+00   1.76444772E+03   8.38435518E-01   1.60235594E-01   1.87510083E-04   3.77461377E-04   5.29903457E-04   5.92223503E-07   6.06094624E-05   6.57824764E-05  
  70               1.71683066E+00   1.78526932E+03   8.38406047E-01   1.60233000E-01   2.19632685E-04   3.77358743E-04   5.29948216E-04   5.39080208E-07   6.06081491E-05   6.57431038E-05  
  71               1.79661204E+00   1.80564853E+03   8.38342179E-01   1.60224146E-01   2.54953970E-04   3.77254027E-04   5.29961015E-04   4.96929403E-07   6.06037441E-05   6.56992184E-05  
  72               1.85820145E+00   1.82243804E+03   8.38311816E-01   1.60221488E-01   2.88012659E-04   3.77181060E-04   5.29986547E-04   4.62586397E-07   6.06023621E-05   6.56661907E-05  
  73               1.90310576E+00   1.83282916E+03   8.38291871E-01   1.60219741E-01   3.09726010E-04   3.77138143E-04   5.29997397E-04   4.45802168E-07   6.06008995E-05   6.56436709E-05  
  74               1.95345202E+00   1.84619231E+03   8.38263702E-01   1.60217274E-01   3.40385678E-04   3.77085529E-04   5.30013124E-04   4.21818007E-07   6.05996416E-05   6.56167979E-05  
  75               2.00973982E+00   1.85880268E+03   8.38235684E-01   1.60214822E-01   3.70878482E-04   3.77035147E-04   5.30022581E-04   4.03977602E-07   6.05977050E-05   6.55888012E-05  
  76               2.07246597E+00   1.87454596E+03   8.38196951E-01   1.60211433E-01   4.13017215E-04   3.76981457E-04   5.30035232E-04   3.79875813E-07   6.05958736E-05   6.55559180E-05  
  77               2.14214102E+00   1.88948401E+03   8.38157749E-01   1.60208007E-01   4.55675653E-04   3.76923550E-04   5.30041478E-04   3.61847996E-07   6.05932982E-05   6.55216786E-05  
  78               2.21938840E+00   1.90771257E+03   8.38104336E-01   1.60203337E-01   5.13775406E-04   3.76861548E-04   5.30048941E-04   3.38490707E-07   6.05906932E-05   6.54819530E-05  
  79               2.30457747E+00   1.92499958E+03   8.38049703E-01   1.60198563E-01   5.73170867E-04   3.76811339E-04   5.30049848E-04   3.21107027E-07   6.05872688E-05   6.54407345E-05  
  80               2.39780122E+00   1.94556564E+03   8.37976605E-01   1.60192178E-01   6.52612922E-04   3.76779995E-04   5.30049743E-04   2.99368325E-07   6.05836707E-05   6.53937557E-05  
  81               2.49964456E+00   1.96491685E+03   8.37902038E-01   1.60185668E-01   7.33741333E-04   3.76707199E-04   5.30043068E-04   2.83523703E-07   6.05791911E-05   6.53454088E-05  
  82               2.61180920E+00   1.98789556E+03   8.37801901E-01   1.60176925E-01   8.42692931E-04   3.76616356E-04   5.30032778E-04   2.63819335E-07   6.05742701E-05   6.52901145E-05  
  83               2.73508048E+00   2.00962521E+03   8.37698511E-01   1.60167902E-01   9.55172641E-04   3.76533305E-04   5.30015779E-04   2.49578082E-07   6.05683169E-05   6.52328520E-05  
  84               2.87029354E+00   2.03501686E+03   8.37561248E-01   1.60155923E-01   1.10450575E-03   3.76430571E-04   5.29991963E-04   2.32227206E-07   6.05616011E-05   6.51679194E-05  
  85               3.01832889E+00   2.05910058E+03   8.37418318E-01   1.60143452E-01   1.25999581E-03   3.76334498E-04   5.29961329E-04   2.19709346E-07   6.05537482E-05   6.51006955E-05  
  86               3.18014223E+00   2.08673836E+03   8.37231572E-01   1.60127159E-01   1.46315278E-03   3.76216869E-04   5.29920181E-04   2.04842370E-07   6.05447222E-05   6.50251482E-05  
  87               3.35674490E+00   2.11300345E+03   8.37036167E-01   1.60110113E-01   1.67572131E-03   3.76104574E-04   5.29871936E-04   1.94177245E-07   6.05344334E-05   6.49469759E-05  
  88               3.54924922E+00   2.14266926E+03   8.36784884E-01   1.60088193E-01   1.94907774E-03   3.75968059E-04   5.29809032E-04   1.81750436E-07   6.05224795E-05   6.48597959E-05  
  89               3.75884183E+00   2.17092297E+03   8.36521203E-01   1.60065194E-01   2.23591372E-03   3.75835241E-04   5.29738520E-04   1.72903683E-07   6.05091122E-05   6.47696057E-05  
  90               3.98683785E+00   2.20233068E+03   8.36188283E-01   1.60036156E-01   2.59807108E-03   3.75675147E-04   5.29648911E-04   1.62791280E-07   6.04935178E-05   6.46697694E-05  
  91               4.23461948E+00   2.23238979E+03   8.35837534E-01   1.60005567E-01   2.97961560E-03   3.75516337E-04   5.29550708E-04   1.55614951E-07   6.04763173E-05   6.45663759E-05  
  92               4.50373016E+00   2.26526592E+03   8.35403790E-01   1.59967740E-01   3.45144339E-03   3.75327074E-04   5.29428922E-04   1.47590875E-07   6.04562872E-05   6.44527903E-05  
  93               4.79579149E+00   2.29687539E+03   8.34944004E-01   1.59927439E-01   3.94943901E-03   3.75135581E-04   5.29295966E-04   1.41952214E-07   6.04342766E-05   6.43349001E-05  
  94               5.11235719E+00   2.33091804E+03   8.34381321E-01   1.59878865E-01   4.55213334E-03   3.81429489E-04   5.29138712E-04   1.33450982E-07   6.04094956E-05   6.42064770E-05  
  95               5.45532383E+00   2.36380901E+03   8.33795934E-01   1.59827821E-01   5.18883034E-03   3.81265900E-04   5.28967644E-04   1.29231153E-07   6.03821422E-05   6.40733910E-05  
  96               5.82706274E+00   2.39869731E+03   8.33103867E-01   1.59767474E-01   5.94157831E-03   3.81059123E-04   5.28765333E-04   1.24762455E-07   6.03508113E-05   6.39293834E-05  
  97               6.22975460E+00   2.43278350E+03   8.32367226E-01   1.59703245E-01   6.74281973E-03   3.80831185E-04   5.28547980E-04   1.21686400E-07   6.03169101E-05   6.37794450E-05  
  98               6.66586291E+00   2.46824672E+03   8.31521638E-01   1.59629516E-01   7.66257433E-03   3.80561318E-04   5.28298283E-04   1.18664113E-07   6.02786967E-05   6.36188439E-05  
  99               7.13800106E+00   2.50324337E+03   8.30616480E-01   1.59550597E-01   8.64712847E-03   3.80268077E-04   5.28029460E-04   1.16647731E-07   6.02373536E-05   6.34511435E-05  
  100              7.64909815E+00   2.53922702E+03   8.29598994E-01   1.59461886E-01   9.75386814E-03   3.79933873E-04   5.27727012E-04   1.14822969E-07   6.01913304E-05   6.32727672E-05  
  101              8.20224203E+00   2.57481161E+03   8.28514903E-01   1.59367371E-01   1.09330535E-02   3.79576186E-04   5.27403398E-04   1.13835134E-07   6.01417678E-05   6.30866810E-05  
