# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               Fe              
  1                1.00000000E-05   6.22025553E+02   8.38804713E-01   1.60286680E-01   6.35327295E-14   4.85890000E-04   2.85333751E-04   6.07939633E-05   0.00000000E+00   0.00000000E+00  
  2                1.62859982E-05   6.80707935E+02   8.38852072E-01   1.60274502E-01   1.95359446E-12   5.25421231E-04   2.50057352E-04   6.07896106E-05   0.00000000E+00   0.00000000E+00  
  3                2.41314967E-05   7.04299729E+02   8.38852841E-01   1.60273963E-01   5.91539266E-12   5.27180578E-04   2.49347371E-04   6.07893566E-05   0.00000000E+00   0.00000000E+00  
  4                3.33074410E-05   7.30625979E+02   8.38852689E-01   1.60273483E-01   1.95622121E-11   5.28541515E-04   2.49006023E-04   6.07891759E-05   0.00000000E+00   0.00000000E+00  
  5                4.40481267E-05   7.44905468E+02   8.38851519E-01   1.60273287E-01   3.41324959E-11   5.28801867E-04   2.49173628E-04   6.07890273E-05   0.00000000E+00   0.00000000E+00  
  6                5.66343256E-05   7.66185844E+02   8.38850556E-01   1.60273065E-01   8.10226408E-11   5.29303804E-04   2.49295997E-04   6.07889341E-05   0.00000000E+00   0.00000000E+00  
  7                7.14156798E-05   7.77579313E+02   8.38850417E-01   1.60273048E-01   1.19923182E-10   5.29399298E-04   2.49450579E-04   6.07888457E-05   0.00000000E+00   0.00000000E+00  
  8                8.88097930E-05   7.96740273E+02   8.38850321E-01   1.60272975E-01   2.44664388E-10   5.29668992E-04   2.49617422E-04   6.07888027E-05   0.00000000E+00   0.00000000E+00  
  9                1.09298418E-04   8.06831261E+02   8.38850209E-01   1.60272969E-01   3.34782024E-10   5.29717182E-04   2.49734937E-04   6.07887095E-05   0.00000000E+00   1.01213674E-15  
  10               1.33447320E-04   8.25127110E+02   8.38850102E-01   1.60272922E-01   6.29336845E-10   5.29890638E-04   2.49887446E-04   6.07886716E-05   0.00000000E+00   5.31557260E-15  
  11               1.61913479E-04   8.34715179E+02   8.38850015E-01   1.60272919E-01   8.27506063E-10   5.29921274E-04   2.49977143E-04   6.07885706E-05   0.00000000E+00   5.31557184E-15  
  12               1.95468563E-04   8.52769336E+02   8.38849916E-01   1.60272886E-01   1.47940422E-09   5.30043911E-04   2.50106762E-04   6.07885335E-05   0.00000000E+00   1.54559437E-14  
  13               2.35009263E-04   8.62214786E+02   8.38849846E-01   1.60272884E-01   1.89952803E-09   5.30065844E-04   2.50176503E-04   6.07884222E-05   0.00000000E+00   6.56648654E-14  
  14               2.81588797E-04   8.80263356E+02   8.38849760E-01   1.60272860E-01   3.26957181E-09   5.30156661E-04   2.50283524E-04   6.07883826E-05   0.00000000E+00   6.56648385E-14  
  15               3.36429529E-04   8.89708567E+02   8.38849704E-01   1.60272859E-01   4.12500542E-09   5.30173066E-04   2.50338424E-04   6.07882585E-05   0.00000000E+00   2.54796664E-13  
  16               4.00962869E-04   9.07916570E+02   8.38849629E-01   1.60272841E-01   6.89097367E-09   5.30242719E-04   2.50425748E-04   6.07882139E-05   0.00000000E+00   2.54796546E-13  
  17               4.76844460E-04   9.17518934E+02   8.38849582E-01   1.60272841E-01   8.59299853E-09   5.30255708E-04   2.50469720E-04   6.07880751E-05   1.67482879E-15   9.22216573E-13  
  18               5.66043399E-04   9.36014861E+02   8.38849515E-01   1.60272826E-01   1.40096195E-08   5.30310548E-04   2.50540709E-04   6.07880236E-05   4.25842350E-15   9.22216062E-13  
  19               6.70922009E-04   9.45853366E+02   8.38849474E-01   1.60272826E-01   1.73106087E-08   5.30321033E-04   2.50576347E-04   6.07878672E-05   9.44689045E-15   3.15864802E-12  
  20               7.94253029E-04   9.64797781E+02   8.38849410E-01   1.60272814E-01   2.76925674E-08   5.30365251E-04   2.50634224E-04   6.07878066E-05   2.29502269E-14   3.15864583E-12  
  21               9.39249155E-04   9.75100381E+02   8.38849370E-01   1.60272813E-01   3.41170647E-08   5.30374358E-04   2.50663800E-04   6.07876311E-05   5.03463215E-14   1.04795249E-11  
  22               1.10965648E-03   9.94737364E+02   8.38849301E-01   1.60272802E-01   5.39104454E-08   5.30410897E-04   2.50711358E-04   6.07875611E-05   1.18054772E-13   1.04795156E-11  
  23               1.30979171E-03   1.00572931E+03   8.38849257E-01   1.60272800E-01   6.65582314E-08   5.30419294E-04   2.50736325E-04   6.07873659E-05   2.60712576E-13   3.42667588E-11  
  24               1.54465925E-03   1.02628080E+03   8.38849172E-01   1.60272788E-01   1.04376399E-07   5.30449964E-04   2.50775634E-04   6.07872863E-05   5.94081551E-13   3.42667187E-11  
  25               1.81998614E-03   1.03817970E+03   8.38849117E-01   1.60272785E-01   1.29635240E-07   5.30458003E-04   2.50796928E-04   6.07870716E-05   1.33859399E-12   1.11436450E-10  
  26               2.14237779E-03   1.05981011E+03   8.38848997E-01   1.60272771E-01   2.02203635E-07   5.30483883E-04   2.50829517E-04   6.07869820E-05   2.97532472E-12   1.11436278E-10  
  27               2.51933558E-03   1.07276464E+03   8.38848917E-01   1.60272765E-01   2.52974885E-07   5.30491584E-04   2.50847691E-04   6.07867479E-05   6.87008008E-12   3.61948961E-10  
