# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               Fe              
  1                1.00000000E-05   6.40546906E+02   8.38839334E-01   1.60277925E-01   2.17405544E-13   5.13796704E-04   2.59210959E-04   6.07908547E-05   0.00000000E+00   0.00000000E+00  
  2                1.65614688E-05   7.14630458E+02   8.38853248E-01   1.60273273E-01   1.23067784E-11   5.28824485E-04   2.48353018E-04   6.07893443E-05   0.00000000E+00   0.00000000E+00  
  3                2.40539462E-05   7.55361032E+02   8.38850984E-01   1.60272928E-01   7.56504602E-11   5.29611680E-04   2.49006092E-04   6.07892521E-05   0.00000000E+00   0.00000000E+00  
  4                3.26377686E-05   7.78882265E+02   8.38850647E-01   1.60272886E-01   1.87830705E-10   5.29823583E-04   2.49382295E-04   6.07892190E-05   0.00000000E+00   3.73363290E-16  
  5                4.25994351E-05   8.04421094E+02   8.38850332E-01   1.60272851E-01   4.85826758E-10   5.29996630E-04   2.49730746E-04   6.07892041E-05   0.00000000E+00   5.85633036E-15  
  6                5.42227217E-05   8.20923018E+02   8.38850170E-01   1.60272838E-01   8.37021633E-10   5.30074842E-04   2.49903706E-04   6.07891695E-05   0.00000000E+00   5.85632935E-15  
  7                6.78278842E-05   8.42064636E+02   8.38849986E-01   1.60272822E-01   1.68876553E-09   5.30163529E-04   2.50101659E-04   6.07891531E-05   0.00000000E+00   4.48377258E-14  
  8                8.37746480E-05   8.55981791E+02   8.38849891E-01   1.60272816E-01   2.54073797E-09   5.30208098E-04   2.50200865E-04   6.07891150E-05   0.00000000E+00   4.48377187E-14  
  9                1.02483228E-04   8.75314394E+02   8.38849767E-01   1.60272806E-01   4.56722292E-09   5.30265804E-04   2.50330104E-04   6.07890963E-05   0.00000000E+00   1.31337860E-13  
  10               1.24435209E-04   8.88116553E+02   8.38849701E-01   1.60272803E-01   6.42806346E-09   5.30296074E-04   2.50395333E-04   6.07890542E-05   0.00000000E+00   6.30235041E-13  
  11               1.50195053E-04   9.06644278E+02   8.38849608E-01   1.60272796E-01   1.08045506E-08   5.30337825E-04   2.50486679E-04   6.07890325E-05   1.60194991E-15   6.30234875E-13  
  12               1.80412719E-04   9.18950798E+02   8.38849557E-01   1.60272793E-01   1.46174073E-08   5.30360247E-04   2.50533069E-04   6.07889853E-05   4.92942970E-15   2.57183604E-12  
  13               2.15866833E-04   9.37110758E+02   8.38849479E-01   1.60272787E-01   2.34550828E-08   5.30392153E-04   2.50600627E-04   6.07889596E-05   1.12179644E-14   2.57183519E-12  
  14               2.57495010E-04   9.49167362E+02   8.38849434E-01   1.60272785E-01   3.08357160E-08   5.30409482E-04   2.50635007E-04   6.07889057E-05   3.10998112E-14   9.32566582E-12  
  15               3.06398408E-04   9.67265350E+02   8.38849359E-01   1.60272779E-01   4.78481423E-08   5.30434812E-04   2.50686753E-04   6.07888748E-05   6.64315831E-14   9.32566192E-12  
  16               3.63852834E-04   9.79397837E+02   8.38849312E-01   1.60272776E-01   6.18161484E-08   5.30448828E-04   2.50713520E-04   6.07888131E-05   1.72793400E-13   3.12932017E-11  
  17               4.31349247E-04   9.97750691E+02   8.38849227E-01   1.60272770E-01   9.37758969E-08   5.30469589E-04   2.50754440E-04   6.07887760E-05   3.52601634E-13   3.12931846E-11  
  18               5.10610255E-04   1.01021770E+03   8.38849171E-01   1.60272766E-01   1.19963060E-07   5.30481308E-04   2.50776072E-04   6.07887056E-05   8.84273074E-13   9.96677627E-11  
  19               6.03641469E-04   1.02904343E+03   8.38849062E-01   1.60272757E-01   1.79066795E-07   5.30498669E-04   2.50809111E-04   6.07886614E-05   1.56802350E-12   9.96676904E-11  
  20               7.12751522E-04   1.04201906E+03   8.38848984E-01   1.60272751E-01   2.27785504E-07   5.30508670E-04   2.50827102E-04   6.07885810E-05   2.63025948E-12   3.05274574E-10  
