# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H2O              CH4              CO               H                NH3              N2              
  18               7.14671908E-04   2.44668857E+02   8.38074151E-01   1.60463844E-01   7.81671482E-04   5.31345355E-04   1.82165330E-32   5.25602772E-42   1.21723916E-04   4.57588803E-11  
  19               8.39988206E-04   2.51007857E+02   8.38074151E-01   1.60463844E-01   7.81671482E-04   5.31345355E-04   1.23528079E-31   5.51368019E-41   1.21723841E-04   8.30558468E-11  
  20               9.86272216E-04   2.54534273E+02   8.38074151E-01   1.60463844E-01   7.81671482E-04   5.31345355E-04   4.22805245E-31   2.51689498E-40   1.21723747E-04   1.30467078E-10  
  21               1.15701646E-03   2.61070630E+02   8.38074151E-01   1.60463844E-01   7.81671481E-04   5.31345355E-04   2.87054570E-30   2.62739477E-39   1.21723539E-04   2.34442044E-10  
  22               1.35626192E-03   2.64901711E+02   8.38074151E-01   1.60463844E-01   7.81671481E-04   5.31345355E-04   1.02562386E-29   1.25491978E-38   1.21723265E-04   3.71313679E-10  
  23               1.58869711E-03   2.71973651E+02   8.38074152E-01   1.60463844E-01   7.81671481E-04   5.31345355E-04   6.75828119E-29   1.25072965E-37   1.21722673E-04   6.67086616E-10  
  24               1.85976189E-03   2.76299929E+02   8.38074152E-01   1.60463844E-01   7.81671480E-04   5.31345354E-04   2.38696044E-28   5.87102270E-37   1.21721893E-04   1.05722746E-09  
  25               2.17580110E-03   2.83801811E+02   8.38074153E-01   1.60463844E-01   7.81671479E-04   5.31345353E-04   1.43908995E-27   5.25841634E-36   1.21720280E-04   1.86357727E-09  
  26               2.54418531E-03   2.88458437E+02   8.38074155E-01   1.60463843E-01   7.81671477E-04   5.31345352E-04   4.97984498E-27   2.41019478E-35   1.21718161E-04   2.92290424E-09  
  27               2.97352597E-03   2.96255036E+02   8.38074158E-01   1.60463843E-01   7.81671474E-04   5.31345350E-04   2.80152197E-26   1.98730863E-34   1.21713921E-04   5.04267380E-09  
  28               3.47381706E-03   3.01268099E+02   8.38074161E-01   1.60463842E-01   7.81671386E-04   5.31345347E-04   9.63754378E-26   9.04111990E-34   1.21708325E-04   7.84012290E-09  
  29               4.05670026E-03   3.09459581E+02   8.38074168E-01   1.60463840E-01   7.81671293E-04   5.31345341E-04   5.28799255E-25   7.20324662E-33   1.21697205E-04   1.33997375E-08  
  30               4.73561549E-03   3.14935151E+02   8.38074178E-01   1.60463837E-01   7.81670962E-04   5.31345333E-04   1.87000785E-24   3.37147430E-32   1.21682130E-04   2.09362347E-08  
  31               5.52614647E-03   3.23744338E+02   8.38074198E-01   1.60463832E-01   7.81670618E-04   5.31345316E-04   1.03480981E-23   2.68454907E-31   1.21652047E-04   3.59760097E-08  
  32               6.44630806E-03   3.29908264E+02   8.38074226E-01   1.60463826E-01   7.81669587E-04   5.31345294E-04   3.81056542E-23   1.30804128E-30   1.21609905E-04   5.70440092E-08  
  33               7.51712824E-03   3.39544414E+02   8.38074280E-01   1.60463812E-01   7.81668605E-04   5.31345248E-04   2.14127787E-22   1.04687952E-29   1.21525654E-04   9.91646711E-08  
  34               8.76293186E-03   3.46559033E+02   8.38074362E-01   1.60463792E-01   7.81665548E-04   5.31345182E-04   8.38330194E-22   5.42988991E-29   1.21402461E-04   1.60753467E-07  
  35               1.02123495E-02   3.57177995E+02   8.38074502E-01   1.60463747E-01   7.81662604E-04   5.31345032E-04   4.97800013E-21   4.55638837E-28   1.21152600E-04   2.85666924E-07  
  36               1.18988281E-02   3.65335321E+02   8.38074759E-01   1.60463682E-01   7.81629176E-04   5.31344820E-04   2.13424406E-20   2.59314176E-27   1.20768797E-04   4.77544040E-07  
  37               1.38628321E-02   3.77356188E+02   8.38075280E-01   1.60463554E-01   7.81596118E-04   5.31344395E-04   1.37379511E-19   2.34153709E-26   1.19985741E-04   8.69023309E-07  
  38               1.61537455E-02   3.87077762E+02   8.38076123E-01   1.60463349E-01   7.81562711E-04   5.31343715E-04   6.81719800E-19   1.55290182E-25   1.18719131E-04   1.50225027E-06  
  39               1.88365556E-02   4.00970510E+02   8.38077227E-01   1.60462822E-01   7.81530602E-04   5.31341972E-04   5.27781949E-18   1.68837396E-24   1.16159724E-04   2.78175404E-06  
  40               2.19991102E-02   4.13084930E+02   8.38079937E-01   1.60462094E-01   7.80808794E-04   5.31339559E-04   3.26970195E-17   1.42124979E-23   1.12049682E-04   4.83649906E-06  
  41               2.57681910E-02   4.30188655E+02   8.38084094E-01   1.60460914E-01   7.80489001E-04   5.31335653E-04   2.81578635E-16   1.71293041E-22   1.05145828E-04   8.28797826E-06  
  42               3.03242137E-02   4.46095643E+02   8.38089856E-01   1.60459346E-01   7.80167317E-04   5.31330459E-04   1.95981253E-15   1.63493157E-21   9.58180152E-05   1.29512900E-05  
  43               3.59261882E-02   4.66762382E+02   8.38097571E-01   1.60457304E-01   7.79843304E-04   5.31323698E-04   1.82900554E-14   2.15946515E-20   8.35385347E-05   1.90902557E-05  
  44               4.29173949E-02   4.86774233E+02   8.38106720E-01   1.60455171E-01   7.79518044E-04   5.31316634E-04   1.41101694E-13   2.31504142E-19   6.99864712E-05   2.58654784E-05  
  45               5.17251890E-02   5.12372124E+02   8.38115786E-01   1.60452882E-01   7.79880761E-04   5.31309055E-04   1.29639698E-12   2.99926458E-18   5.57232313E-05   3.29962304E-05  
  46               6.28225661E-02   5.37967823E+02   8.38124307E-01   1.60450817E-01   7.79870794E-04   5.31302207E-04   9.60461810E-12   3.05840487E-17   4.28493220E-05   3.94324016E-05  
  47               7.66946903E-02   5.69022557E+02   8.38131809E-01   1.60448997E-01   7.79862134E-04   5.31296110E-04   8.17290366E-11   3.58068142E-16   3.15125788E-05   4.51000832E-05  
  48               9.37168320E-02   6.00019487E+02   8.38137519E-01   1.60447610E-01   7.79855609E-04   5.31291056E-04   5.36199404E-10   3.12121938E-15   2.28752600E-05   4.94182165E-05  
  49               1.14083145E-01   6.37198161E+02   8.38141835E-01   1.60446544E-01   7.79849456E-04   5.31284853E-04   3.18850563E-09   2.42859930E-14   1.62910780E-05   5.27099032E-05  
  50               1.37898640E-01   6.73284415E+02   8.38144755E-01   1.60445797E-01   7.79837954E-04   5.31270867E-04   1.46301321E-08   1.41886242E-13   1.17622624E-05   5.49740274E-05  
  51               1.65289024E-01   7.11725137E+02   8.38146863E-01   1.60445244E-01   7.79795074E-04   5.31221305E-04   6.21513673E-08   7.60230583E-13   8.52608652E-06   5.65919057E-05  
  52               1.96346635E-01   7.47850307E+02   8.38148343E-01   1.60444839E-01   7.79654412E-04   5.31067752E-04   2.13836549E-07   3.22939806E-12   6.42768338E-06   5.76409533E-05  
  53               2.31191216E-01   7.86405614E+02   8.38149812E-01   1.60444423E-01   7.79184576E-04   5.30574686E-04   7.04194292E-07   1.31301050E-11   4.96982755E-06   5.83697221E-05  
  54               2.70190048E-01   8.21960647E+02   8.38151881E-01   1.60443825E-01   7.77966050E-04   5.29320039E-04   1.95410365E-06   4.44329695E-11   3.98177546E-06   5.88635179E-05  
  55               3.13807733E-01   8.60872319E+02   8.38156257E-01   1.60442575E-01   7.74698654E-04   5.25996983E-04   5.26715464E-06   1.48759189E-10   3.24915697E-06   5.92293421E-05  
  56               3.62656731E-01   8.96315501E+02   8.38165073E-01   1.60440161E-01   7.67790291E-04   5.19010006E-04   1.22360190E-05   4.32673658E-10   2.72640793E-06   5.94897741E-05  
  57               4.17650202E-01   9.36437211E+02   8.38184493E-01   1.60435164E-01   7.52824044E-04   5.03923628E-04   2.72887403E-05   1.29386127E-09   2.31180212E-06   5.96951122E-05  
  58               4.80383113E-01   9.73031325E+02   8.38217773E-01   1.60426804E-01   7.27357925E-04   4.78289881E-04   5.28721763E-05   3.51895485E-09   2.00218020E-06   5.98466041E-05  
  59               5.53555573E-01   1.01675968E+03   8.38272799E-01   1.60413191E-01   6.85529004E-04   4.36214573E-04   9.48760014E-05   1.02188536E-08   1.74077630E-06   5.99718183E-05  
  60               6.41254064E-01   1.05794498E+03   8.38345618E-01   1.60395344E-01   6.30438588E-04   3.80807164E-04   1.50200365E-04   2.77189293E-08   1.53806500E-06   6.00658159E-05  
  61               7.49068748E-01   1.10967273E+03   8.38431085E-01   1.60374483E-01   5.65942446E-04   3.15938203E-04   2.14982218E-04   7.15261275E-08   1.36967787E-06   6.01411259E-05  
  62               8.83764061E-01   1.15977571E+03   8.38514058E-01   1.60354214E-01   5.03270219E-04   2.52895541E-04   2.77948524E-04   1.53942511E-07   1.25670234E-06   6.01885938E-05  
  63               1.05441270E+00   1.21248006E+03   8.38590661E-01   1.60335468E-01   4.45330325E-04   1.94601410E-04   3.36178904E-04   3.15980198E-07   1.17737598E-06   6.02193294E-05  
  64               1.27090582E+00   1.25372285E+03   8.38648210E-01   1.60321327E-01   4.01677464E-04   1.50661169E-04   3.80076247E-04   5.77293991E-07   1.14711264E-06   6.02268867E-05  
  65               1.53976491E+00   1.30070759E+03   8.38689892E-01   1.60310981E-01   3.69837152E-04   1.18587107E-04   4.12120615E-04   1.03197381E-06   1.14558058E-06   6.02210072E-05  
  66               1.86325607E+00   1.33852192E+03   8.38716211E-01   1.60304267E-01   3.49373369E-04   9.79184204E-05   4.32769343E-04   1.71150712E-06   1.17346005E-06   6.02013937E-05  
  67               2.24340073E+00   1.38381983E+03   8.38736711E-01   1.60298721E-01   3.32874059E-04   8.11129436E-05   4.49555920E-04   2.84023653E-06   1.20565319E-06   6.01794158E-05  
  68               2.68286135E+00   1.42144738E+03   8.38749563E-01   1.60294488E-01   3.21269434E-04   6.89876934E-05   4.61663471E-04   4.50511536E-06   1.24849295E-06   6.01520909E-05  
  69               3.18381860E+00   1.46791048E+03   8.38756857E-01   1.60289907E-01   3.11372277E-04   5.76521060E-05   4.72977364E-04   7.25095564E-06   1.28348975E-06   6.01278598E-05  
  70               3.74431047E+00   1.50826308E+03   8.38756906E-01   1.60285817E-01   3.06914246E-04   4.83198435E-05   4.82287147E-04   1.13333985E-05   1.31893221E-06   6.01034357E-05  
  71               4.35858908E+00   1.55824310E+03   8.38752236E-01   1.60281370E-01   3.03469406E-04   3.92729746E-05   4.91308234E-04   1.79979758E-05   1.33930631E-06   6.00858975E-05  
  72               5.01328721E+00   1.60277994E+03   8.38737770E-01   1.60276639E-01   3.03865848E-04   3.16768889E-05   4.98876535E-04   2.78461400E-05   1.35262073E-06   6.00719324E-05  
  73               5.68023187E+00   1.65626972E+03   8.38708249E-01   1.60270684E-01   3.09816435E-04   2.47261669E-05   5.05796036E-04   4.13767899E-05   1.35467732E-06   6.00639492E-05  
  74               6.31966664E+00   1.70378219E+03   8.38659180E-01   1.60264174E-01   3.27858586E-04   1.91153931E-05   5.11376492E-04   5.85205158E-05   1.35464673E-06   6.00588153E-05  
  75               6.90275898E+00   1.74456480E+03   8.38608358E-01   1.60257825E-01   3.43708689E-04   1.47945418E-05   5.15668267E-04   7.94561540E-05   1.34927176E-06   6.00566158E-05  
  76               7.45874215E+00   1.78006171E+03   8.38553937E-01   1.60251597E-01   3.60081828E-04   1.17855487E-05   5.18649891E-04   1.02503819E-04   1.34777288E-06   6.00532087E-05  
  77               7.96719143E+00   1.81181509E+03   8.38501898E-01   1.60246052E-01   3.74833353E-04   9.69805539E-06   5.20713142E-04   1.27396337E-04   1.34835490E-06   6.00493266E-05  
  78               8.40833997E+00   1.83680674E+03   8.38459627E-01   1.60241920E-01   3.85124372E-04   8.32061647E-06   5.22070760E-04   1.53512661E-04   1.35131357E-06   6.00444733E-05  
  79               8.82232189E+00   1.86074544E+03   8.38432845E-01   1.60239050E-01   3.84330058E-04   7.55870147E-06   5.22815160E-04   1.81494603E-04   1.35467748E-06   6.00385483E-05  
  80               9.23389702E+00   1.88206224E+03   8.38405075E-01   1.60236172E-01   3.83716855E-04   6.97472100E-06   5.23381806E-04   2.10293768E-04   1.35959502E-06   6.00320171E-05  
  81               9.65033993E+00   1.90457482E+03   8.38371521E-01   1.60232385E-01   3.83193768E-04   6.47966318E-06   5.23856740E-04   2.40632556E-04   1.36411120E-06   6.00254765E-05  
  82               1.00450334E+01   1.92343662E+03   8.38337801E-01   1.60228629E-01   3.82770245E-04   6.08216854E-06   5.24234425E-04   2.71008753E-04   1.36978209E-06   6.00185066E-05  
  83               1.03913775E+01   1.94122508E+03   8.38303055E-01   1.60224805E-01   3.82401319E-04   5.73538647E-06   5.24561460E-04   3.02425321E-04   1.37472083E-06   6.00120141E-05  
  84               1.07140821E+01   1.95553122E+03   8.38268970E-01   1.60221070E-01   3.82105996E-04   5.46032433E-06   5.24817382E-04   3.33020568E-04   1.38059150E-06   6.00052451E-05  
  85               1.10264630E+01   1.97090193E+03   8.38233591E-01   1.60217232E-01   3.81842214E-04   5.21141562E-06   5.25047010E-04   3.64977168E-04   1.38564781E-06   5.99989365E-05  
  86               1.13367788E+01   1.98394620E+03   8.38203343E-01   1.60214511E-01   3.81615165E-04   4.99775242E-06   5.25244903E-04   3.98141699E-04   1.39194380E-06   5.99924007E-05  
  87               1.16630609E+01   1.99925964E+03   8.38168678E-01   1.60211401E-01   3.81392648E-04   4.78238180E-06   5.25442755E-04   4.36100670E-04   1.39799261E-06   5.99856992E-05  
  88               1.20318019E+01   2.01416786E+03   8.38129894E-01   1.60207940E-01   3.81181567E-04   4.58260489E-06   5.25623097E-04   4.78521835E-04   1.40569398E-06   5.99778135E-05  
  89               1.24476984E+01   2.03239356E+03   8.38083393E-01   1.60203803E-01   3.80957718E-04   4.37322759E-06   5.25809789E-04   5.29351384E-04   1.41378262E-06   5.99691560E-05  
  90               1.29156204E+01   2.05055492E+03   8.38029219E-01   1.60199002E-01   3.80733875E-04   4.17186037E-06   5.25985016E-04   5.88523932E-04   1.42388820E-06   5.99588536E-05  
  91               1.34408280E+01   2.07178537E+03   8.37964182E-01   1.60193252E-01   3.80500929E-04   3.96522429E-06   5.26160973E-04   6.59520248E-04   1.43500200E-06   5.99472532E-05  
  92               1.40288968E+01   2.09351764E+03   8.37887658E-01   1.60186506E-01   3.80265530E-04   3.76734693E-06   5.26323290E-04   7.43011278E-04   1.44821888E-06   5.99337470E-05  
  93               1.46860670E+01   2.11766770E+03   8.37796967E-01   1.60178528E-01   3.80029013E-04   3.57241719E-06   5.26476819E-04   8.41904611E-04   1.46317074E-06   5.99183773E-05  
  94               1.54184260E+01   2.14324925E+03   8.37690504E-01   1.60169181E-01   3.79800167E-04   3.38899514E-06   5.26612339E-04   9.57932605E-04   1.48061128E-06   5.99006642E-05  
  95               1.62326774E+01   2.17002714E+03   8.37565337E-01   1.60158209E-01   3.79575484E-04   3.21415451E-06   5.26731702E-04   1.09428929E-03   1.50041529E-06   5.98805104E-05  
  96               1.71359456E+01   2.19860264E+03   8.37418807E-01   1.60145382E-01   3.79358638E-04   3.05167371E-06   5.26830117E-04   1.25385913E-03   1.52301481E-06   5.98575473E-05  
  97               1.81359670E+01   2.22829146E+03   8.37248290E-01   1.60130472E-01   3.79150533E-04   2.90254802E-06   5.26905558E-04   1.43949536E-03   1.54871140E-06   5.98314660E-05  
  98               1.92410642E+01   2.25970894E+03   8.37048707E-01   1.60112993E-01   3.78948144E-04   2.76473960E-06   5.26958119E-04   1.65629430E-03   1.57745913E-06   5.98020105E-05  
  99               2.04601718E+01   2.29207820E+03   8.36816217E-01   1.60092760E-01   3.80009878E-04   2.63270357E-06   5.26993914E-04   1.90702912E-03   1.60977213E-06   5.97692833E-05  
  100              2.18089073E+01   2.32621532E+03   8.36588816E-01   1.60072676E-01   3.78557496E-04   2.51436982E-06   5.27013830E-04   2.15503066E-03   1.64153349E-06   5.97359512E-05  
  101              2.32921878E+01   2.36110016E+03   8.36280190E-01   1.60046283E-01   3.84658566E-04   2.37809688E-06   5.27032039E-04   2.48163579E-03   1.68150362E-06   5.96970080E-05  
