# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               Fe              
  1                1.00000000E-05   6.21740389E+02   8.38803888E-01   1.60286895E-01   6.23052901E-14   4.85219793E-04   2.85971623E-04   6.07940409E-05   0.00000000E+00   0.00000000E+00  
  2                1.61279677E-05   6.54966085E+02   8.38838231E-01   1.60278171E-01   4.25282624E-13   5.13551832E-04   2.60338314E-04   6.07907577E-05   0.00000000E+00   0.00000000E+00  
  3                2.40645400E-05   6.85044335E+02   8.38848940E-01   1.60275280E-01   2.05629410E-12   5.23106423E-04   2.52451152E-04   6.07896783E-05   0.00000000E+00   0.00000000E+00  
  4                3.36870447E-05   6.95707201E+02   8.38847973E-01   1.60275402E-01   3.14490695E-12   5.22806167E-04   2.53159873E-04   6.07895511E-05   0.00000000E+00   0.00000000E+00  
  5                4.52238198E-05   7.18394657E+02   8.38850911E-01   1.60274435E-01   9.04648105E-12   5.25965712E-04   2.50925138E-04   6.07891775E-05   0.00000000E+00   0.00000000E+00  
  6                5.90564554E-05   7.25453467E+02   8.38849664E-01   1.60274582E-01   1.13394325E-11   5.25398226E-04   2.51670314E-04   6.07890379E-05   0.00000000E+00   0.00000000E+00  
  7                7.56097022E-05   7.45932797E+02   8.38850699E-01   1.60273977E-01   2.73627677E-11   5.27220272E-04   2.50540263E-04   6.07888011E-05   0.00000000E+00   0.00000000E+00  
  8                9.54231245E-05   7.51696105E+02   8.38849320E-01   1.60274018E-01   3.19993401E-11   5.26750787E-04   2.51109135E-04   6.07886006E-05   0.00000000E+00   0.00000000E+00  
  9                1.19120911E-04   7.71342296E+02   8.38848955E-01   1.60273519E-01   7.04391650E-11   5.27983334E-04   2.50439945E-04   6.07884046E-05   0.00000000E+00   0.00000000E+00  
  10               1.47487979E-04   7.76476940E+02   8.38848381E-01   1.60273651E-01   7.94971861E-11   5.27603993E-04   2.50880434E-04   6.07882120E-05   0.00000000E+00   0.00000000E+00  
  11               1.81451342E-04   7.95797851E+02   8.38849076E-01   1.60273376E-01   1.64535473E-10   5.28497572E-04   2.50458474E-04   6.07880973E-05   0.00000000E+00   0.00000000E+00  
  12               2.22125846E-04   8.00653224E+02   8.38848617E-01   1.60273484E-01   1.82107314E-10   5.28187267E-04   2.50808748E-04   6.07878625E-05   0.00000000E+00   0.00000000E+00  
  13               2.70825285E-04   8.19994751E+02   8.38849110E-01   1.60273273E-01   3.61036128E-10   5.28868552E-04   2.50526130E-04   6.07877664E-05   0.00000000E+00   0.00000000E+00  
  14               3.29127748E-04   8.24751710E+02   8.38848733E-01   1.60273362E-01   3.94894920E-10   5.28610002E-04   2.50812016E-04   6.07874849E-05   0.00000000E+00   1.27680446E-15  
  15               3.98895413E-04   8.44365702E+02   8.38849102E-01   1.60273194E-01   7.59026262E-10   5.29149649E-04   2.50611184E-04   6.07873983E-05   0.00000000E+00   4.90840248E-15  
  16               4.82351574E-04   8.49202569E+02   8.38848789E-01   1.60273268E-01   8.26025445E-10   5.28934322E-04   2.50847280E-04   6.07870654E-05   0.00000000E+00   4.90840385E-15  
  17               5.82119492E-04   8.69261306E+02   8.38849075E-01   1.60273131E-01   1.55036617E-09   5.29372352E-04   2.50697215E-04   6.07869824E-05   0.00000000E+00   1.79211313E-14  
  18               7.01318195E-04   8.74253763E+02   8.38848813E-01   1.60273194E-01   1.68261517E-09   5.29191059E-04   2.50895118E-04   6.07865916E-05   0.00000000E+00   1.79211337E-14  
  19               8.43630399E-04   8.94788598E+02   8.38849039E-01   1.60273081E-01   3.08787023E-09   5.29550215E-04   2.50778926E-04   6.07865056E-05   0.00000000E+00   6.22456109E-14  
  20               1.01341967E-03   8.99938115E+02   8.38848813E-01   1.60273135E-01   3.34097581E-09   5.29393954E-04   2.50948340E-04   6.07860477E-05   0.00000000E+00   6.22456101E-14  
  21               1.21582943E-03   9.20993045E+02   8.38848997E-01   1.60273041E-01   6.00508415E-09   5.29692527E-04   2.50853986E-04   6.07859527E-05   0.00000000E+00   2.07087105E-13  
