# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               Fe              
  1                1.00000000E-05   6.08327306E+02   8.38748496E-01   1.60300556E-01   2.43839619E-14   4.41835032E-04   3.27651250E-04   6.07990137E-05   0.00000000E+00   0.00000000E+00  
  2                1.55027880E-05   6.45990904E+02   8.38827992E-01   1.60280768E-01   2.47357338E-13   5.05223940E-04   2.68010982E-04   6.07916625E-05   0.00000000E+00   0.00000000E+00  
  3                2.31371391E-05   6.67094274E+02   8.38838107E-01   1.60278115E-01   7.40643083E-13   5.14001649E-04   2.60534665E-04   6.07905677E-05   0.00000000E+00   0.00000000E+00  
  4                3.25208573E-05   6.83829003E+02   8.38842167E-01   1.60276986E-01   1.65131314E-12   5.17800288E-04   2.57563292E-04   6.07900244E-05   0.00000000E+00   0.00000000E+00  
  5                4.38885287E-05   6.98129671E+02   8.38844218E-01   1.60276363E-01   3.14479367E-12   5.19906652E-04   2.56062377E-04   6.07896588E-05   0.00000000E+00   0.00000000E+00  
  6                5.75980094E-05   7.11268650E+02   8.38845531E-01   1.60275919E-01   5.53732348E-12   5.21389391E-04   2.55074641E-04   6.07893545E-05   0.00000000E+00   0.00000000E+00  
  7                7.41000758E-05   7.23516248E+02   8.38846230E-01   1.60275570E-01   9.17878763E-12   5.22458878E-04   2.54421638E-04   6.07890765E-05   0.00000000E+00   0.00000000E+00  
  8                9.39403987E-05   7.35398574E+02   8.38846639E-01   1.60275280E-01   1.47448130E-11   5.23347630E-04   2.53903830E-04   6.07888151E-05   0.00000000E+00   0.00000000E+00  
  9                1.17775056E-04   7.46861476E+02   8.38846857E-01   1.60275008E-01   2.29161274E-11   5.24048709E-04   2.53531639E-04   6.07885494E-05   0.00000000E+00   0.00000000E+00  
  10               1.46385671E-04   7.58201479E+02   8.38846564E-01   1.60274763E-01   3.49828501E-11   5.24657747E-04   2.53224015E-04   6.07882848E-05   0.00000000E+00   0.00000000E+00  
  11               1.80722843E-04   7.69232866E+02   8.38846451E-01   1.60274536E-01   5.20334732E-11   5.25136161E-04   2.53016023E-04   6.07880109E-05   0.00000000E+00   0.00000000E+00  
  12               2.21934196E-04   7.80255820E+02   8.38845741E-01   1.60274324E-01   7.64886047E-11   5.25560216E-04   2.52842823E-04   6.07877300E-05   0.00000000E+00   0.00000000E+00  
  13               2.71394424E-04   7.91096085E+02   8.38845950E-01   1.60274225E-01   1.10310384E-10   5.25900006E-04   2.52731346E-04   6.07874716E-05   0.00000000E+00   0.00000000E+00  
  14               3.30756673E-04   8.02027340E+02   8.38846136E-01   1.60274134E-01   1.57972652E-10   5.26210065E-04   2.52635537E-04   6.07871999E-05   0.00000000E+00   0.00000000E+00  
  15               4.01988355E-04   8.12875545E+02   8.38846267E-01   1.60274059E-01   2.23051384E-10   5.26463789E-04   2.52577836E-04   6.07869104E-05   0.00000000E+00   0.00000000E+00  
  16               4.87438458E-04   8.23895232E+02   8.38846389E-01   1.60273989E-01   3.13790363E-10   5.26702696E-04   2.52524163E-04   6.07866027E-05   0.00000000E+00   8.09931906E-16  
  17               5.89907833E-04   8.34905260E+02   8.38846476E-01   1.60273930E-01   4.36688799E-10   5.26902106E-04   2.52495145E-04   6.07862712E-05   0.00000000E+00   2.68918689E-15  
  18               7.12733242E-04   8.46135702E+02   8.38846561E-01   1.60273874E-01   6.06545925E-10   5.27093499E-04   2.52465133E-04   6.07859167E-05   0.00000000E+00   2.68918516E-15  
  19               8.59886585E-04   8.57383754E+02   8.38846617E-01   1.60273827E-01   8.34422688E-10   5.27252858E-04   2.52454128E-04   6.07855317E-05   0.00000000E+00   8.55430124E-15  
  20               1.03609021E-03   8.68887835E+02   8.38846677E-01   1.60273780E-01   1.14688730E-09   5.27408268E-04   2.52439305E-04   6.07851186E-05   0.00000000E+00   8.55413065E-15  
  21               1.24695030E-03   8.80448409E+02   8.38846715E-01   1.60273742E-01   1.56363788E-09   5.27538892E-04   2.52438083E-04   6.07846683E-05   0.00000000E+00   2.63313502E-14  
  22               1.49911356E-03   8.92317135E+02   8.38846760E-01   1.60273702E-01   2.13297615E-09   5.27670167E-04   2.52429758E-04   6.07841849E-05   0.00000000E+00   2.63313297E-14  
  23               1.80044693E-03   9.04317002E+02   8.38846793E-01   1.60273668E-01   2.89318087E-09   5.27785186E-04   2.52428566E-04   6.07836589E-05   0.00000000E+00   7.94527164E-14  
  24               2.16024882E-03   9.16664606E+02   8.38846834E-01   1.60273632E-01   3.92929737E-09   5.27902703E-04   2.52419205E-04   6.07830948E-05   0.00000000E+00   7.94526415E-14  
  25               2.58956752E-03   9.29142065E+02   8.38846863E-01   1.60273602E-01   5.30476057E-09   5.28004351E-04   2.52417246E-04   6.07824796E-05   0.00000000E+00   2.35180663E-13  
  26               3.10180383E-03   9.42001526E+02   8.38846900E-01   1.60273570E-01   7.17351729E-09   5.28108906E-04   2.52407318E-04   6.07818194E-05   4.71284261E-16   2.35180387E-13  
  27               3.71288262E-03   9.55115788E+02   8.38846932E-01   1.60273541E-01   9.67502523E-09   5.28205710E-04   2.52398638E-04   6.07811030E-05   2.04494623E-15   6.92742142E-13  
  28               4.44165533E-03   9.68675105E+02   8.38846973E-01   1.60273510E-01   1.30823494E-08   5.28306524E-04   2.52381526E-04   6.07803356E-05   2.14094698E-15   6.92741094E-13  
  29               5.31039851E-03   9.82519388E+02   8.38847008E-01   1.60273481E-01   1.76456054E-08   5.28399877E-04   2.52365935E-04   6.07795031E-05   9.30184818E-15   2.04379954E-12  
  30               6.34533804E-03   9.96939687E+02   8.38847055E-01   1.60273449E-01   2.39229322E-08   5.28501781E-04   2.52338424E-04   6.07786184E-05   9.59202546E-15   2.04379548E-12  
  31               7.57722598E-03   1.01185113E+03   8.38847105E-01   1.60273416E-01   3.25005430E-08   5.28605049E-04   2.52305276E-04   6.07776727E-05   4.31602172E-14   6.18156327E-12  
  32               9.04200180E-03   1.02745371E+03   8.38847166E-01   1.60273380E-01   4.44433047E-08   5.28717432E-04   2.52260001E-04   6.07766772E-05   4.40707690E-14   6.18154678E-12  
  33               1.07814332E-02   1.04370587E+03   8.38847229E-01   1.60273342E-01   6.10491444E-08   5.28833702E-04   2.52207234E-04   6.07756270E-05   2.09072578E-13   1.94768785E-11  
