# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               CH4              H2O              NH3              H2S              H2O(s)           Ar              
  38               9.27645245E-02   1.33247031E+02   8.38729898E-01   1.60589238E-01   5.31760574E-04   3.96670463E-12   1.21819128E-04   2.30012185E-05   7.68449831E-12   4.22391735E-06  
  39               9.62706324E-02   1.34857757E+02   8.38729898E-01   1.60589238E-01   5.31760574E-04   1.16512029E-11   1.21819128E-04   2.30012185E-05   0.00000000E+00   4.22391735E-06  
  40               1.00374421E-01   1.36716128E+02   8.38729898E-01   1.60589238E-01   5.31760574E-04   1.16804792E-11   1.21819128E-04   2.30012185E-05   3.14407071E-11   4.22391735E-06  
  41               1.05175516E-01   1.38800670E+02   8.38729898E-01   1.60589238E-01   5.31760574E-04   4.31211863E-11   1.21819128E-04   2.30012185E-05   0.00000000E+00   4.22391735E-06  
  42               1.10789628E-01   1.41179388E+02   8.38729898E-01   1.60589238E-01   5.31760573E-04   4.32684149E-11   1.21819128E-04   2.30012185E-05   1.58113303E-10   4.22391735E-06  
  43               1.17351101E-01   1.43835043E+02   8.38729898E-01   1.60589238E-01   5.31760573E-04   2.01381718E-10   1.21819128E-04   2.30012185E-05   0.00000000E+00   4.22391735E-06  
  44               1.25015897E-01   1.46834974E+02   8.38729898E-01   1.60589238E-01   5.31760573E-04   2.02280074E-10   1.21819128E-04   2.30012185E-05   9.64774301E-10   4.22391735E-06  
  45               1.33965126E-01   1.50159641E+02   8.38729898E-01   1.60589238E-01   5.31760573E-04   1.16705438E-09   1.21819128E-04   2.30012185E-05   0.00000000E+00   4.22391735E-06  
  46               1.44409211E-01   1.53878127E+02   8.38729892E-01   1.60589237E-01   5.31760569E-04   1.17351624E-09   1.21819127E-04   2.30012183E-05   6.93967108E-09   4.22391732E-06  
  47               1.56592838E-01   1.57963500E+02   8.38729892E-01   1.60589237E-01   5.31760569E-04   8.11318732E-09   1.21819127E-04   2.30012183E-05   0.00000000E+00   4.22391732E-06  
  48               1.70800503E-01   1.62482468E+02   8.38729880E-01   1.60589235E-01   5.31760562E-04   8.12643807E-09   1.21819126E-04   2.30012180E-05   1.42309206E-08   4.22391726E-06  
  49               1.87363351E-01   1.67401375E+02   8.38729845E-01   1.60589228E-01   5.31760540E-04   2.23954812E-08   1.21819121E-04   2.30012171E-05   4.09452743E-08   4.22391709E-06  
  50               2.06667045E-01   1.72784903E+02   8.38729747E-01   1.60589209E-01   5.31760477E-04   6.34500461E-08   1.21819106E-04   2.30012144E-05   1.17405707E-07   4.22391659E-06  
  51               2.29156864E-01   1.78589543E+02   8.38729461E-01   1.60589154E-01   5.31760296E-04   1.81172704E-07   1.21819065E-04   2.30012065E-05   3.40677605E-07   4.22391515E-06  
  52               2.55350170E-01   1.84878673E+02   8.38728644E-01   1.60588998E-01   5.31759779E-04   5.22753518E-07   1.21818946E-04   2.30011841E-05   9.72389562E-07   4.22391104E-06  
  53               2.85849074E-01   1.91606973E+02   8.38726322E-01   1.60588553E-01   5.31758306E-04   1.49770102E-06   1.21818609E-04   2.30011204E-05   2.76659556E-06   4.22389934E-06  
  54               3.21311137E-01   1.98835312E+02   8.38719918E-01   1.60587327E-01   5.31754246E-04   4.27125919E-06   1.21817679E-04   2.30009448E-05   7.62849378E-06   4.22386709E-06  
  55               3.62483692E-01   2.06498999E+02   8.38702614E-01   1.60584014E-01   5.31743275E-04   1.19179026E-05   1.21815166E-04   2.30004703E-05   2.06131674E-05   4.22377995E-06  
  56               4.10171794E-01   2.14658735E+02   8.38549142E-01   1.60554629E-01   5.31645972E-04   3.26484348E-05   1.21792875E-04   2.29962615E-05   1.82864104E-04   4.22300705E-06  
  57               4.64766153E-01   2.23155077E+02   8.38549142E-01   1.60554629E-01   5.31645972E-04   2.15512539E-04   1.21792875E-04   2.29962615E-05   0.00000000E+00   4.22300705E-06  
  58               5.26365551E-01   2.31956374E+02   8.38074989E-01   1.60463844E-01   5.31345356E-04   2.15391168E-04   1.21724008E-04   2.29832584E-05   5.65443889E-04   4.22061917E-06  
  59               5.95011519E-01   2.40880484E+02   8.38074989E-01   1.60463844E-01   5.31345356E-04   7.80835057E-04   1.21724008E-04   2.29832584E-05   0.00000000E+00   4.22061917E-06  
  60               6.68972779E-01   2.49742651E+02   8.38074989E-01   1.60463844E-01   5.31345356E-04   7.80835057E-04   1.21724008E-04   2.29832584E-05   0.00000000E+00   4.22061917E-06  
  61               7.54840547E-01   2.59131598E+02   8.38074989E-01   1.60463844E-01   5.31345356E-04   7.80835057E-04   1.21724008E-04   2.29832584E-05   0.00000000E+00   4.22061917E-06  
  62               8.54499299E-01   2.69158574E+02   8.38074989E-01   1.60463844E-01   5.31345356E-04   7.80835057E-04   1.21724008E-04   2.29832584E-05   0.00000000E+00   4.22061917E-06  
  63               9.70118453E-01   2.79732174E+02   8.38074989E-01   1.60463844E-01   5.31345356E-04   7.80835057E-04   1.21724008E-04   2.29832584E-05   0.00000000E+00   4.22061917E-06  
  64               1.10415483E+00   2.90970017E+02   8.38074989E-01   1.60463844E-01   5.31345356E-04   7.80835057E-04   1.21724008E-04   2.29832584E-05   0.00000000E+00   4.22061917E-06  
  65               1.25944966E+00   3.02770589E+02   8.38074989E-01   1.60463844E-01   5.31345356E-04   7.80835057E-04   1.21724008E-04   2.29832584E-05   0.00000000E+00   4.22061917E-06  
  66               1.43923258E+00   3.15260836E+02   8.38074989E-01   1.60463844E-01   5.31345356E-04   7.80835044E-04   1.21724007E-04   2.29832584E-05   0.00000000E+00   4.22061917E-06  
  67               1.64714388E+00   3.28327494E+02   8.38074989E-01   1.60463844E-01   5.31345356E-04   7.80834926E-04   1.21724007E-04   2.29832584E-05   0.00000000E+00   4.22061917E-06  
  68               1.88733789E+00   3.42103925E+02   8.38074988E-01   1.60463844E-01   5.31345356E-04   7.80834925E-04   1.21724004E-04   2.29832583E-05   0.00000000E+00   4.22061917E-06  
  69               2.16473161E+00   3.56481992E+02   8.38074989E-01   1.60463844E-01   5.31345356E-04   7.80834242E-04   1.21723998E-04   2.29832583E-05   0.00000000E+00   4.22061917E-06  
  70               2.48495072E+00   3.71612684E+02   8.38074974E-01   1.60463841E-01   5.31345346E-04   7.80834228E-04   1.21723979E-04   2.29832579E-05   0.00000000E+00   4.22061909E-06  
  71               2.85421217E+00   3.87368320E+02   8.38074990E-01   1.60463843E-01   5.31345351E-04   7.80816125E-04   1.21723936E-04   2.29832581E-05   0.00000000E+00   4.22061913E-06  
  72               3.27926028E+00   4.03888615E+02   8.38074990E-01   1.60463843E-01   5.31345351E-04   7.80816126E-04   1.21723826E-04   2.29832581E-05   0.00000000E+00   4.22061913E-06  
  73               3.76739640E+00   4.21018765E+02   8.38074991E-01   1.60463843E-01   5.31345351E-04   7.80816130E-04   1.21723565E-04   2.29832581E-05   0.00000000E+00   4.22061913E-06  
  74               4.32727311E+00   4.38919582E+02   8.38074636E-01   1.60463775E-01   5.31345126E-04   7.80815924E-04   1.21722917E-04   2.29832484E-05   0.00000000E+00   4.22061734E-06  
  75               4.96840372E+00   4.57435758E+02   8.38075011E-01   1.60463806E-01   5.31345230E-04   7.80395911E-04   1.21721646E-04   2.29832529E-05   0.00000000E+00   4.22061817E-06  
  76               5.70078666E+00   4.76717168E+02   8.38074565E-01   1.60463730E-01   5.31344979E-04   7.80449837E-04   1.21718865E-04   2.29832420E-05   0.00000000E+00   4.22061617E-06  
  77               6.53469834E+00   4.96566660E+02   8.38072687E-01   1.60463730E-01   5.31344976E-04   7.82330908E-04   1.21713451E-04   2.29832419E-05   0.00000000E+00   4.22061615E-06  
  78               7.48140975E+00   5.17138443E+02   8.38072694E-01   1.60463728E-01   5.31344970E-04   7.82330900E-04   1.21703003E-04   2.29832417E-05   0.00000000E+00   4.22061610E-06  
  79               8.55645560E+00   5.38292102E+02   8.38069996E-01   1.60463206E-01   5.31343242E-04   7.82328355E-04   1.21683431E-04   2.29831669E-05   0.00000000E+00   4.22060237E-06  
  80               9.77732614E+00   5.60249164E+02   8.38072991E-01   1.60463460E-01   5.31344082E-04   7.79095492E-04   1.21649227E-04   2.29832033E-05   0.00000000E+00   4.22060905E-06  
  81               1.11612652E+01   5.82809167E+02   8.38073030E-01   1.60463450E-01   5.31344051E-04   7.79095457E-04   1.21590495E-04   2.29832019E-05   0.00000000E+00   4.22060881E-06  
  82               1.27245783E+01   6.06126879E+02   8.38073095E-01   1.60463435E-01   5.31343999E-04   7.79095404E-04   1.21492663E-04   2.29831997E-05   0.00000000E+00   4.22060839E-06  
  83               1.44836319E+01   6.29947300E+02   8.38073197E-01   1.60463410E-01   5.31343916E-04   7.79095331E-04   1.21337790E-04   2.29831961E-05   0.00000000E+00   4.22060774E-06  
  84               1.64599986E+01   6.54481894E+02   8.38073356E-01   1.60463371E-01   5.31343788E-04   7.79095235E-04   1.21097850E-04   2.29831906E-05   0.00000000E+00   4.22060673E-06  
  85               1.86824338E+01   6.79573721E+02   8.38073590E-01   1.60463314E-01   5.31343598E-04   7.79095127E-04   1.20742538E-04   2.29831824E-05   0.00000000E+00   4.22060522E-06  
  86               2.11793362E+01   7.05449404E+02   8.38073931E-01   1.60463231E-01   5.31343322E-04   7.79095027E-04   1.20226587E-04   2.29831705E-05   0.00000000E+00   4.22060304E-06  
  87               2.39788969E+01   7.31868387E+02   8.38074402E-01   1.60463116E-01   5.31342939E-04   7.79094991E-04   1.19512649E-04   2.29831541E-05   0.00000000E+00   4.22060002E-06  
  88               2.71096670E+01   7.59013477E+02   8.38075037E-01   1.60462961E-01   5.31342418E-04   7.79095107E-04   1.18546605E-04   2.29831317E-05   0.00000000E+00   4.22059593E-06  
  89               3.06039346E+01   7.86653876E+02   8.38075834E-01   1.60462756E-01   5.31341727E-04   7.79095506E-04   1.17301325E-04   2.29831023E-05   0.00000000E+00   4.22059054E-06  
  90               3.45178115E+01   8.15119764E+02   8.38076868E-01   1.60462501E-01   5.31340857E-04   7.79096394E-04   1.15724505E-04   2.29830658E-05   0.00000000E+00   4.22058384E-06  
  91               3.89128826E+01   8.44310488E+02   8.38077914E-01   1.60462153E-01   5.31339644E-04   7.79098010E-04   1.13811957E-04   2.29830156E-05   0.00000000E+00   4.22057467E-06  
  92               4.38443367E+01   8.74429666E+02   8.38079409E-01   1.60461788E-01   5.31338306E-04   7.79100627E-04   1.11542471E-04   2.29829628E-05   0.00000000E+00   4.22056507E-06  
  93               4.93576088E+01   9.05179930E+02   8.38080906E-01   1.60461339E-01   5.31336549E-04   7.79105280E-04   1.08979337E-04   2.29828975E-05   0.00000000E+00   4.22055327E-06  
  94               5.54847684E+01   9.36629825E+02   8.38082753E-01   1.60460882E-01   5.31334481E-04   7.79113105E-04   1.06152762E-04   2.29828301E-05   0.00000000E+00   4.22054126E-06  
  95               6.22527615E+01   9.68395823E+02   8.38084667E-01   1.60460399E-01   5.31331804E-04   7.79122493E-04   1.03184675E-04   2.29939491E-05   0.00000000E+00   4.22052855E-06  
  96               6.97305226E+01   1.00076434E+03   8.38086602E-01   1.60459889E-01   5.31328087E-04   7.79133821E-04   1.00100508E-04   2.30196449E-05   0.00000000E+00   4.22051513E-06  
  97               7.79952391E+01   1.03353013E+03   8.38088416E-01   1.60459362E-01   5.31322694E-04   7.79145740E-04   9.70160235E-05   2.30782034E-05   0.00000000E+00   4.22050126E-06  
  98               8.71096725E+01   1.06691050E+03   8.38089976E-01   1.60458803E-01   5.31314458E-04   7.79155869E-04   9.39471213E-05   2.32074402E-05   0.00000000E+00   4.22048656E-06  
  99               9.71224084E+01   1.10054358E+03   8.38090746E-01   1.60458155E-01   5.31301676E-04   7.79159932E-04   9.10088873E-05   2.34754767E-05   0.00000000E+00   4.22046951E-06  
  100              1.08067817E+02   1.13457970E+03   8.38091150E-01   1.60457573E-01   5.31282503E-04   7.79129178E-04   8.81948462E-05   2.42852536E-05   0.00000000E+00   4.22045421E-06  
  101              1.19986247E+02   1.16864527E+03   8.37998305E-01   1.60439044E-01   5.31194508E-04   7.79088517E-04   8.55846209E-05   2.42823747E-05   0.00000000E+00   4.21996686E-06  
