# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               Fe              
  1                1.00000000E-05   6.37945635E+02   8.38836607E-01   1.60278735E-01   1.83691970E-13   5.11346553E-04   2.61444112E-04   6.07911362E-05   0.00000000E+00   0.00000000E+00  
  2                1.09194106E-05   6.43293683E+02   8.38839500E-01   1.60277975E-01   2.48203381E-13   5.13879921E-04   2.59310598E-04   6.07908436E-05   0.00000000E+00   0.00000000E+00  
  3                1.21129504E-05   6.50083343E+02   8.38842707E-01   1.60277126E-01   3.62213115E-13   5.16713228E-04   2.56950299E-04   6.07905202E-05   0.00000000E+00   0.00000000E+00  
  4                1.36537437E-05   6.54792771E+02   8.38843279E-01   1.60276944E-01   4.57293652E-13   5.17394535E-04   2.56555531E-04   6.07904168E-05   0.00000000E+00   0.00000000E+00  
  5                1.56354200E-05   6.61636667E+02   8.38844910E-01   1.60276485E-01   6.49328877E-13   5.18978590E-04   2.55376684E-04   6.07902165E-05   0.00000000E+00   0.00000000E+00  
  6                1.81785870E-05   6.66688734E+02   8.38844775E-01   1.60276476E-01   8.15633192E-13   5.19104864E-04   2.55510214E-04   6.07901538E-05   0.00000000E+00   0.00000000E+00  
  7                2.14359276E-05   6.74062830E+02   8.38845733E-01   1.60276180E-01   1.16012399E-12   5.20159614E-04   2.54831958E-04   6.07899917E-05   0.00000000E+00   0.00000000E+00  
  8                2.56029458E-05   6.79866808E+02   8.38845354E-01   1.60276226E-01   1.48483156E-12   5.20104174E-04   2.55144540E-04   6.07899235E-05   0.00000000E+00   0.00000000E+00  
  9                3.09273940E-05   6.88117766E+02   8.38846055E-01   1.60275986E-01   2.15601826E-12   5.20966954E-04   2.54647933E-04   6.07897580E-05   0.00000000E+00   0.00000000E+00  
  10               3.77255201E-05   6.94910519E+02   8.38845658E-01   1.60276026E-01   2.84477232E-12   5.20913189E-04   2.54963635E-04   6.07896590E-05   0.00000000E+00   0.00000000E+00  
  11               4.63973184E-05   7.04144698E+02   8.38846238E-01   1.60275801E-01   4.23084816E-12   5.21703337E-04   2.54530392E-04   6.07894722E-05   0.00000000E+00   0.00000000E+00  
  12               5.74517268E-05   7.11908645E+02   8.38845856E-01   1.60275819E-01   5.73338664E-12   5.21687084E-04   2.54807021E-04   6.07893309E-05   0.00000000E+00   0.00000000E+00  
  13               7.15306801E-05   7.22025812E+02   8.38846283E-01   1.60275603E-01   8.66111628E-12   5.22406565E-04   2.54427635E-04   6.07891150E-05   0.00000000E+00   0.00000000E+00  
  14               8.94487623E-05   7.30616059E+02   8.38845854E-01   1.60275598E-01   1.19312380E-11   5.22402823E-04   2.54680951E-04   6.07889228E-05   0.00000000E+00   0.00000000E+00  
  15               1.12231210E-04   7.41465823E+02   8.38846021E-01   1.60275389E-01   1.81248864E-11   5.23034149E-04   2.54366298E-04   6.07886682E-05   0.00000000E+00   0.00000000E+00  
  16               1.41176130E-04   7.50739620E+02   8.38845438E-01   1.60275353E-01   2.51501905E-11   5.23018005E-04   2.54615046E-04   6.07884112E-05   0.00000000E+00   0.00000000E+00  
  17               1.77917302E-04   7.62233672E+02   8.38845175E-01   1.60275136E-01   3.81918491E-11   5.23564903E-04   2.54358976E-04   6.07881014E-05   0.00000000E+00   0.00000000E+00  
  18               2.24545470E-04   7.72139155E+02   8.38844412E-01   1.60275065E-01   5.31608668E-11   5.23535260E-04   2.54602779E-04   6.07877647E-05   0.00000000E+00   0.00000000E+00  
  19               2.83701027E-04   7.84347000E+02   8.38843707E-01   1.60274824E-01   8.08038969E-11   5.24032645E-04   2.54373164E-04   6.07873829E-05   0.00000000E+00   0.00000000E+00  
  20               3.58731334E-04   7.95028755E+02   8.38843488E-01   1.60274836E-01   1.13297079E-10   5.24028897E-04   2.54577374E-04   6.07869992E-05   0.00000000E+00   0.00000000E+00  
