# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               Fe              
  1                1.00000000E-05   6.25599105E+02   8.38814336E-01   1.60284272E-01   8.10071500E-14   4.93544756E-04   2.78071335E-04   6.07930966E-05   0.00000000E+00   0.00000000E+00  
  2                2.72069733E-05   7.02729018E+02   8.38852085E-01   1.60274254E-01   5.12138007E-12   5.26370351E-04   2.50030584E-04   6.07893727E-05   0.00000000E+00   0.00000000E+00  
  3                4.75066241E-05   7.27970204E+02   8.38851016E-01   1.60273874E-01   1.43471502E-11   5.27172138E-04   2.50101481E-04   6.07890285E-05   0.00000000E+00   0.00000000E+00  
  4                7.05410930E-05   7.56705936E+02   8.38849882E-01   1.60273333E-01   4.70240457E-11   5.28478631E-04   2.49702122E-04   6.07887638E-05   0.00000000E+00   0.00000000E+00  
  5                9.68432593E-05   7.68940442E+02   8.38849581E-01   1.60273356E-01   7.01538929E-11   5.28464977E-04   2.49978372E-04   6.07885764E-05   0.00000000E+00   0.00000000E+00  
  6                1.27024171E-04   7.90944296E+02   8.38849829E-01   1.60273177E-01   1.60204326E-10   5.29074246E-04   2.49907213E-04   6.07884618E-05   0.00000000E+00   0.00000000E+00  
  7                1.61749919E-04   7.99524408E+02   8.38849593E-01   1.60273211E-01   2.03630788E-10   5.29000021E-04   2.50107760E-04   6.07882703E-05   0.00000000E+00   3.90036334E-16  
  8                2.01766031E-04   8.19229718E+02   8.38849720E-01   1.60273092E-01   4.05802131E-10   5.29399247E-04   2.50098840E-04   6.07881859E-05   0.00000000E+00   1.90961942E-15  
  9                2.47915385E-04   8.26391382E+02   8.38849541E-01   1.60273122E-01   4.85076497E-10   5.29328647E-04   2.50246451E-04   6.07879806E-05   0.00000000E+00   1.90961951E-15  
  10               3.01162199E-04   8.45190866E+02   8.38849618E-01   1.60273033E-01   9.00852101E-10   5.29622973E-04   2.50257570E-04   6.07879123E-05   0.00000000E+00   7.74228745E-15  
  11               3.62604707E-04   8.51692425E+02   8.38849479E-01   1.60273057E-01   1.04415121E-09   5.29562746E-04   2.50370806E-04   6.07876886E-05   0.00000000E+00   7.74228727E-15  
  12               4.33500158E-04   8.70230129E+02   8.38849528E-01   1.60272988E-01   1.85892560E-09   5.29792440E-04   2.50389041E-04   6.07876304E-05   0.00000000E+00   2.82767912E-14  
  13               5.15276814E-04   8.76544576E+02   8.38849419E-01   1.60273007E-01   2.12573772E-09   5.29744876E-04   2.50477702E-04   6.07873871E-05   0.00000000E+00   2.82767883E-14  
  14               6.09566997E-04   8.95212975E+02   8.38849451E-01   1.60272951E-01   3.68432121E-09   5.29929687E-04   2.50498205E-04   6.07873363E-05   0.00000000E+00   9.75562549E-14  
  15               7.18216115E-04   9.01663777E+02   8.38849365E-01   1.60272965E-01   4.20013151E-09   5.29894737E-04   2.50568233E-04   6.07870738E-05   0.00000000E+00   9.75562352E-14  
  16               8.43325575E-04   9.20769763E+02   8.38849385E-01   1.60272919E-01   7.15991483E-09   5.30046033E-04   2.50589069E-04   6.07870300E-05   5.71726188E-16   3.27207158E-13  
  17               9.87295743E-04   9.27564751E+02   8.38849316E-01   1.60272930E-01   8.18185184E-09   5.30022067E-04   2.50644553E-04   6.07867492E-05   1.71009841E-15   3.27207054E-13  
  18               1.15299136E-03   9.47208233E+02   8.38849323E-01   1.60272892E-01   1.37488062E-08   5.30145245E-04   2.50665319E-04   6.07867096E-05   2.87246432E-15   1.07522912E-12  
  19               1.34366502E-03   9.54474291E+02   8.38849267E-01   1.60272899E-01   1.57835338E-08   5.30129675E-04   2.50709609E-04   6.07864096E-05   8.63803716E-15   1.07522863E-12  
  20               1.56302941E-03   9.74893804E+02   8.38849260E-01   1.60272867E-01   2.62940599E-08   5.30230619E-04   2.50729695E-04   6.07863744E-05   1.40533090E-14   3.53208330E-12  
  21               1.81525630E-03   9.82889824E+02   8.38849213E-01   1.60272871E-01   3.04917479E-08   5.30222582E-04   2.50764948E-04   6.07860583E-05   4.35714300E-14   3.53208105E-12  
  22               2.10508946E-03   1.00428457E+03   8.38849188E-01   1.60272844E-01   5.05314913E-08   5.30305091E-04   2.50784219E-04   6.07860279E-05   6.89227966E-14   1.17102933E-11  
  23               2.43781864E-03   1.01318113E+03   8.38849144E-01   1.60272846E-01   5.93211101E-08   5.30302859E-04   2.50812252E-04   6.07856988E-05   2.22408538E-13   1.17102831E-11  
  24               2.81941351E-03   1.03574794E+03   8.38849091E-01   1.60272822E-01   9.80398111E-08   5.30369911E-04   2.50830664E-04   6.07856743E-05   6.00754378E-13   3.95580155E-11  
  25               3.25644517E-03   1.04579718E+03   8.38849042E-01   1.60272821E-01   1.16926213E-07   5.30372252E-04   2.50852929E-04   6.07853382E-05   1.16516688E-12   3.95579686E-11  
  26               3.75626004E-03   1.06980807E+03   8.38848942E-01   1.60272796E-01   1.93368248E-07   5.30426421E-04   2.50870509E-04   6.07853230E-05   3.07265260E-12   1.37334404E-10  
  27               4.32682656E-03   1.08126622E+03   8.38848872E-01   1.60272792E-01   2.34896800E-07   5.30431975E-04   2.50888271E-04   6.07849874E-05   6.35088272E-12   1.37334184E-10  
  28               4.97696203E-03   1.10697367E+03   8.38848687E-01   1.60272764E-01   3.89382090E-07   5.30475166E-04   2.50905330E-04   6.07849837E-05   1.63273149E-11   4.96289910E-10  
  29               5.71597620E-03   1.12023223E+03   8.38848564E-01   1.60272753E-01   4.83919332E-07   5.30482885E-04   2.50919747E-04   6.07846598E-05   3.65163407E-11   4.96288823E-10  
  30               6.55472050E-03   1.14799889E+03   8.38848211E-01   1.60272713E-01   8.06307464E-07   5.30516846E-04   2.50938458E-04   6.07846705E-05   9.19036219E-11   1.88484603E-09  
  31               7.50570216E-03   1.16341029E+03   8.38847954E-01   1.60272688E-01   1.02692969E-06   5.30525427E-04   2.50951007E-04   6.07843644E-05   2.23643194E-10   1.88484034E-09  
  32               8.58279645E-03   1.19356798E+03   8.38847237E-01   1.60272620E-01   1.72039219E-06   5.30551517E-04   2.50987889E-04   6.07843837E-05   5.50028072E-10   7.53549110E-09  
  33               9.80041419E-03   1.21157815E+03   8.38846573E-01   1.60272547E-01   2.24959830E-06   5.30559916E-04   2.51003982E-04   6.07840909E-05   1.46484700E-09   7.53545843E-09  
  34               1.11736628E-02   1.24471625E+03   8.38844909E-01   1.60272407E-01   3.80291513E-06   5.30579565E-04   2.51197567E-04   6.07841080E-05   3.51553708E-09   3.23625824E-08  
  35               1.27173223E-02   1.26621545E+03   8.38842385E-01   1.60272065E-01   5.14444978E-06   5.30586680E-04   2.51263587E-04   6.07837627E-05   1.05122584E-08   3.23623415E-08  
  36               1.44413337E-02   1.30342158E+03   8.38837131E-01   1.60271697E-01   8.85545282E-06   5.30600457E-04   2.52951833E-04   6.07837351E-05   2.45896455E-08   1.56068205E-07  
  37               1.63532473E-02   1.33003885E+03   8.38827827E-01   1.60270434E-01   1.25830368E-05   5.30603821E-04   2.53793111E-04   6.07831251E-05   8.65518703E-08   1.56065825E-07  
  38               1.84388436E-02   1.37550530E+03   8.38799988E-01   1.60267058E-01   2.31532213E-05   5.30603781E-04   2.59375035E-04   6.07820740E-05   3.54036509E-07   1.17840889E-06  
  39               2.06033369E-02   1.41851860E+03   8.38762096E-01   1.60264495E-01   3.96997894E-05   5.30599646E-04   2.77393778E-04   6.07812820E-05   1.15173914E-06   1.17837612E-06  
  40               2.28390785E-02   1.45929789E+03   8.38722568E-01   1.60260611E-01   6.41837040E-05   5.30592114E-04   2.84505903E-04   6.07799370E-05   5.82176700E-06   5.70303901E-06  
  41               2.50831595E-02   1.49715494E+03   8.38636168E-01   1.60251454E-01   9.78164492E-05   5.30562075E-04   3.06632132E-04   6.07765695E-05   2.02796275E-05   5.70264154E-06  
  42               2.72018084E-02   1.53038860E+03   8.38525445E-01   1.60242189E-01   1.39039809E-04   5.30526105E-04   3.48947164E-04   6.07731444E-05   4.80181830E-05   1.75780729E-05  
  43               2.91788336E-02   1.55955486E+03   8.38405919E-01   1.60229264E-01   1.86846763E-04   5.30480870E-04   3.77255933E-04   6.07683004E-05   6.66786891E-05   1.75764588E-05  
  44               3.10430634E-02   1.58554838E+03   8.38356333E-01   1.60224928E-01   2.40792836E-04   5.30469870E-04   3.77150016E-04   6.07666821E-05   6.66701835E-05   5.55473637E-05  
  45               3.28230192E-02   1.60921730E+03   8.38300935E-01   1.60220084E-01   3.01063699E-04   5.30456647E-04   3.77050276E-04   6.07648616E-05   6.66618637E-05   5.55451239E-05  
  46               3.48080978E-02   1.63436724E+03   8.38229454E-01   1.60213835E-01   3.78829404E-04   5.30438723E-04   3.76940463E-04   6.07625016E-05   6.66523456E-05   5.55423326E-05  
  47               3.70142404E-02   1.66096404E+03   8.38137256E-01   1.60205776E-01   4.79131341E-04   5.30414741E-04   3.76819775E-04   6.07594481E-05   6.66414329E-05   5.55388445E-05  
  48               3.94561361E-02   1.68883817E+03   8.38019143E-01   1.60195454E-01   6.07619776E-04   5.30383172E-04   3.76688480E-04   6.07555272E-05   6.66289308E-05   5.55344997E-05  
  49               4.21446076E-02   1.71781743E+03   8.37868975E-01   1.60182333E-01   7.70967902E-04   5.30342221E-04   3.76548031E-04   6.07505347E-05   6.66146215E-05   5.55291106E-05  
  50               4.50781787E-02   1.74757996E+03   8.37680735E-01   1.60165886E-01   9.75694002E-04   5.30290121E-04   3.76403198E-04   6.07442700E-05   6.65983382E-05   5.55224979E-05  
  51               4.82039287E-02   1.77737577E+03   8.37452063E-01   1.60145913E-01   1.22434607E-03   5.30226155E-04   3.76289839E-04   6.07366572E-05   6.65802068E-05   5.55146108E-05  
  52               5.15239174E-02   1.80706814E+03   8.37178094E-01   1.60121988E-01   1.52240253E-03   5.30148936E-04   3.76100874E-04   6.07275339E-05   6.65600779E-05   5.55053037E-05  
  53               5.51947621E-02   1.83781905E+03   8.36838492E-01   1.60092336E-01   1.89185887E-03   5.30052667E-04   3.75889391E-04   6.07162243E-05   6.65367814E-05   5.54939167E-05  
  54               5.92487744E-02   1.86948940E+03   8.36420936E-01   1.60055882E-01   2.34611921E-03   5.29933780E-04   3.75652739E-04   6.07023190E-05   6.65098504E-05   5.54800733E-05  
