# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H2O              CH4              CO               H                NH3              N2              
  13               5.68781645E-04   2.02445105E+02   8.38074130E-01   1.60463844E-01   7.81694188E-04   5.31345356E-04   3.01167462E-40   1.81470066E-50   1.21724008E-04   1.75803922E-14  
  14               6.74963024E-04   2.10082756E+02   8.38074130E-01   1.60463844E-01   7.81694188E-04   5.31345356E-04   8.96942809E-39   9.62682314E-49   1.21724008E-04   5.60643222E-14  
  15               7.99608035E-04   2.14041115E+02   8.38074130E-01   1.60463844E-01   7.81694188E-04   5.31345356E-04   5.03328352E-38   7.61990069E-48   1.21724008E-04   1.18689025E-13  
  16               9.45950320E-04   2.21548868E+02   8.38074130E-01   1.60463844E-01   7.81694188E-04   5.31345356E-04   9.56596624E-37   2.47204762E-46   1.21724007E-04   3.19508404E-13  
  17               1.11775685E-03   2.25436733E+02   8.38074130E-01   1.60463844E-01   7.81694188E-04   5.31345356E-04   4.45734089E-36   1.58324266E-45   1.21724007E-04   6.17000740E-13  
  18               1.31947268E-03   2.32790681E+02   8.38074130E-01   1.60463844E-01   7.81694188E-04   5.31345356E-04   5.96100923E-35   3.49950072E-44   1.21724005E-04   1.45059552E-12  
  19               1.55629773E-03   2.36581443E+02   8.38074130E-01   1.60463844E-01   7.81694188E-04   5.31345356E-04   2.38156809E-34   1.88304614E-43   1.21724003E-04   2.58780198E-12  
  20               1.83438467E-03   2.43859027E+02   8.38074130E-01   1.60463844E-01   7.81694188E-04   5.31345356E-04   2.49854726E-33   3.19559956E-42   1.21723997E-04   5.51386675E-12  
  21               2.16092379E-03   2.47561748E+02   8.38074130E-01   1.60463844E-01   7.81694188E-04   5.31345356E-04   9.46798968E-33   1.62272406E-41   1.21723989E-04   9.40235325E-12  
  22               2.54433689E-03   2.54933512E+02   8.38074130E-01   1.60463844E-01   7.81694188E-04   5.31345356E-04   9.02497494E-32   2.46898697E-40   1.21723969E-04   1.91519312E-11  
  23               2.99442351E-03   2.58833928E+02   8.38074130E-01   1.60463844E-01   7.81694188E-04   5.31345356E-04   3.37763642E-31   1.23482360E-39   1.21723944E-04   3.20677361E-11  
  24               3.52267817E-03   2.66620036E+02   8.38074130E-01   1.60463844E-01   7.81694188E-04   5.31345356E-04   2.90294881E-30   1.66277435E-38   1.21723881E-04   6.32317896E-11  
  25               4.14250643E-03   2.70853762E+02   8.38074130E-01   1.60463844E-01   7.81694188E-04   5.31345356E-04   1.07089133E-29   8.17416605E-38   1.21723799E-04   1.04506521E-10  
  26               4.86960106E-03   2.79007834E+02   8.38074130E-01   1.60463844E-01   7.81694188E-04   5.31345356E-04   8.38183378E-29   9.85279437E-37   1.21723607E-04   2.00363827E-10  
  27               5.72219300E-03   2.83606659E+02   8.38074130E-01   1.60463844E-01   7.81694188E-04   5.31345356E-04   3.05821466E-28   4.77920124E-36   1.21723353E-04   3.27396240E-10  
  28               6.72173601E-03   2.92176701E+02   8.38074130E-01   1.60463844E-01   7.81694187E-04   5.31345356E-04   2.21241415E-27   5.24085622E-35   1.21722782E-04   6.12874312E-10  
  29               7.89326807E-03   2.97195780E+02   8.38074131E-01   1.60463844E-01   7.81694137E-04   5.31345355E-04   8.16206241E-27   2.57145507E-34   1.21722013E-04   9.97278735E-10  
  30               9.26602076E-03   3.06256676E+02   8.38074132E-01   1.60463844E-01   7.81694086E-04   5.31345354E-04   5.77521277E-26   2.72577726E-33   1.21720297E-04   1.85503849E-09  
  31               1.08737864E-02   3.11859065E+02   8.38074133E-01   1.60463843E-01   7.81693877E-04   5.31345353E-04   2.24081416E-25   1.41063933E-32   1.21717893E-04   3.05698798E-09  
  32               1.27558977E-02   3.21685949E+02   8.38074137E-01   1.60463842E-01   7.81693666E-04   5.31345350E-04   1.60167120E-24   1.49135061E-31   1.21712518E-04   5.74437957E-09  
  33               1.49581316E-02   3.28155280E+02   8.38074142E-01   1.60463841E-01   7.81692933E-04   5.31345345E-04   6.67010890E-24   8.30390749E-31   1.21704584E-04   9.71068959E-09  
  34               1.75337914E-02   3.38976247E+02   8.38074152E-01   1.60463838E-01   7.81692240E-04   5.31345335E-04   4.92791307E-23   8.95570000E-30   1.21686682E-04   1.86601768E-08  
  35               2.05442218E-02   3.46574067E+02   8.38074171E-01   1.60463833E-01   7.81689769E-04   5.31345319E-04   2.22744315E-22   5.41668997E-29   1.21658757E-04   3.26209869E-08  
  36               2.40610858E-02   3.58682956E+02   8.38074163E-01   1.60463813E-01   7.81687382E-04   5.31345253E-04   1.69788111E-21   5.93756729E-28   1.21595453E-04   6.42655977E-08  
  37               2.81677092E-02   3.67696905E+02   8.38074237E-01   1.60463792E-01   7.81625248E-04   5.31345182E-04   8.32616145E-21   3.89333013E-27   1.21491475E-04   1.16246570E-07  
  38               3.29625709E-02   3.81348554E+02   8.38074401E-01   1.60463748E-01   7.81563533E-04   5.31345038E-04   6.75601219E-20   4.48615400E-26   1.21251895E-04   2.36019784E-07  
  39               3.85610182E-02   3.92096081E+02   8.38074687E-01   1.60463676E-01   7.81501742E-04   5.31344797E-04   3.82496472E-19   3.40302434E-25   1.20828439E-04   4.47720622E-07  
  40               4.51041807E-02   4.07894967E+02   8.38075336E-01   1.60463511E-01   7.81443566E-04   5.31344251E-04   3.51953437E-18   4.39768404E-24   1.19839009E-04   9.42372892E-07  
  41               5.27677779E-02   4.21315328E+02   8.38075884E-01   1.60463106E-01   7.81420608E-04   5.31342913E-04   2.28935219E-17   3.83253861E-23   1.18060319E-04   1.83156440E-06  
  42               6.17975247E-02   4.40341263E+02   8.38077886E-01   1.60462451E-01   7.81132140E-04   5.31340743E-04   2.17550147E-16   5.06945212E-22   1.14409876E-04   3.65653764E-06  
  43               7.25424335E-02   4.57192566E+02   8.38081310E-01   1.60461451E-01   7.80841992E-04   5.31337431E-04   1.55505944E-15   4.89020192E-21   1.08609899E-04   6.55614678E-06  
  44               8.55198849E-02   4.79737452E+02   8.38086988E-01   1.60459905E-01   7.80549125E-04   5.31332311E-04   1.56169371E-14   6.84165405E-20   9.94052324E-05   1.11578935E-05  
  45               1.01445352E-01   5.00897212E+02   8.38094295E-01   1.60457968E-01   7.80252071E-04   5.31325896E-04   1.18808504E-13   7.09442037E-19   8.77547757E-05   1.69823870E-05  
  46               1.21280639E-01   5.28632716E+02   8.38103828E-01   1.60455776E-01   7.79917430E-04   5.31318638E-04   1.11233149E-12   9.24998005E-18   7.37586612E-05   2.39796131E-05  
  47               1.46232405E-01   5.55382409E+02   8.38113222E-01   1.60453499E-01   7.79906464E-04   5.31311090E-04   7.90763095E-12   8.96162149E-17   5.95650962E-05   3.10755318E-05  
  48               1.77683500E-01   5.88629372E+02   8.38122322E-01   1.60451292E-01   7.79896014E-04   5.31303726E-04   6.28505296E-11   9.77255060E-16   4.58124278E-05   3.79510289E-05  
  49               2.16906862E-01   6.20995485E+02   8.38129798E-01   1.60449475E-01   7.79887709E-04   5.31297378E-04   3.91208613E-10   8.11767640E-15   3.45004480E-05   4.36063296E-05  
  50               2.64897633E-01   6.59716975E+02   8.38135834E-01   1.60447989E-01   7.79880680E-04   5.31290452E-04   2.38484329E-09   6.54628556E-14   2.53063881E-05   4.82027962E-05  
  51               3.22339247E-01   6.97633465E+02   8.38140086E-01   1.60446918E-01   7.79871700E-04   5.31278495E-04   1.07542462E-08   3.78429120E-13   1.87576259E-05   5.14767710E-05  
  52               3.89588726E-01   7.40020078E+02   8.38143253E-01   1.60446107E-01   7.79841652E-04   5.31239949E-04   4.64865275E-08   2.08599940E-12   1.38885142E-05   5.39110190E-05  
  53               4.66847631E-01   7.78809871E+02   8.38145443E-01   1.60445523E-01   7.79744122E-04   5.31126018E-04   1.58173031E-07   8.82799360E-12   1.06096529E-05   5.55502275E-05  
  54               5.54691722E-01   8.21725809E+02   8.38147273E-01   1.60444996E-01   7.79408645E-04   5.30760909E-04   5.20753232E-07   3.61760247E-11   8.25949737E-06   5.67251034E-05  
  55               6.53931006E-01   8.60391588E+02   8.38149080E-01   1.60444387E-01   7.78548341E-04   5.29855367E-04   1.42267680E-06   1.20943124E-10   6.67630230E-06   5.75164638E-05  
  56               7.65491668E-01   9.03547413E+02   8.38152232E-01   1.60443349E-01   7.76253826E-04   5.27492228E-04   3.77898471E-06   3.98451333E-10   5.48498664E-06   5.81117094E-05  
  57               8.90556662E-01   9.42075210E+02   8.38158470E-01   1.60441555E-01   7.71460461E-04   5.22600001E-04   8.65940392E-06   1.13190465E-09   4.64533275E-06   5.85308110E-05  
  58               1.03134668E+00   9.85893398E+02   8.38171963E-01   1.60437995E-01   7.61120126E-04   5.12116221E-04   1.91211927E-05   3.24392188E-09   3.97638915E-06   5.88638182E-05  
  59               1.19132311E+00   1.02542210E+03   8.38195297E-01   1.60432062E-01   7.43314307E-04   4.94123639E-04   3.70798236E-05   8.38121483E-09   3.48387281E-06   5.91075882E-05  
  60               1.37570830E+00   1.07185085E+03   8.38235067E-01   1.60422221E-01   7.13238616E-04   4.63798228E-04   6.73538976E-05   2.22366193E-08   3.06989645E-06   5.93103333E-05  
  61               1.59150809E+00   1.11484138E+03   8.38286479E-01   1.60409652E-01   6.74556196E-04   4.24828705E-04   1.06262449E-04   5.07925064E-08   2.76817895E-06   5.94555846E-05  
  62               1.84750106E+00   1.16660384E+03   8.38348224E-01   1.60394557E-01   6.28007105E-04   3.77964502E-04   1.53058270E-04   1.09497008E-07   2.53017888E-06   5.95675294E-05  
  63               2.15591805E+00   1.20882540E+03   8.38410992E-01   1.60379203E-01   5.80601298E-04   3.30253088E-04   2.00704245E-04   2.10297818E-07   2.38211207E-06   5.96339215E-05  
  64               2.53230647E+00   1.25416473E+03   8.38472575E-01   1.60364112E-01   5.33997021E-04   2.83356701E-04   2.47539634E-04   3.90007370E-07   2.28796668E-06   5.96727794E-05  
  65               2.99112583E+00   1.29224888E+03   8.38522474E-01   1.60351836E-01   4.96099620E-04   2.45215645E-04   2.85633105E-04   6.68969167E-07   2.26865440E-06   5.96747183E-05  
  66               3.54463045E+00   1.33521598E+03   8.38565356E-01   1.60341201E-01   4.63338514E-04   2.12230555E-04   3.18576438E-04   1.13096289E-06   2.27999615E-06   5.96611005E-05  
  67               4.20375980E+00   1.37229465E+03   8.38598189E-01   1.60332905E-01   4.37940154E-04   1.86611830E-04   3.44160182E-04   1.82073525E-06   2.32863052E-06   5.96289577E-05  
  68               4.98016323E+00   1.41557132E+03   8.38627053E-01   1.60325334E-01   4.15120386E-04   1.63473547E-04   3.67262676E-04   2.93910108E-06   2.38371605E-06   5.95926527E-05  
  69               5.88517028E+00   1.45418001E+03   8.38649002E-01   1.60318907E-01   3.96645947E-04   1.44464666E-04   3.86235824E-04   4.61038405E-06   2.45467944E-06   5.95477273E-05  
  70               6.92659631E+00   1.50020197E+03   8.38665869E-01   1.60312027E-01   3.79504197E-04   1.25926610E-04   4.04731386E-04   7.31977971E-06   2.51609638E-06   5.95058095E-05  
  71               8.10535015E+00   1.54274357E+03   8.38675622E-01   1.60305590E-01   3.67665675E-04   1.09242238E-04   4.21370291E-04   1.13948992E-05   2.57822904E-06   5.94627420E-05  
  72               9.41476768E+00   1.59319795E+03   8.38681074E-01   1.60298758E-01   3.56638688E-04   9.26690542E-05   4.37890923E-04   1.79287107E-05   2.61850799E-06   5.94288230E-05  
  73               1.08292969E+01   1.64037870E+03   8.38676520E-01   1.60291693E-01   3.49647467E-04   7.76908228E-05   4.52812431E-04   2.76355033E-05   2.64607224E-06   5.94005918E-05  
  74               1.22922175E+01   1.69472405E+03   8.38656710E-01   1.60283500E-01   3.48399718E-04   6.36755827E-05   4.66767507E-04   4.07339409E-05   2.65703859E-06   5.93809570E-05  
  75               1.37080125E+01   1.74485442E+03   8.38616671E-01   1.60274905E-01   3.59870881E-04   5.14422469E-05   4.78946139E-04   5.73129645E-05   2.66277687E-06   5.93669696E-05  
  76               1.49808575E+01   1.78592043E+03   8.38573575E-01   1.60266853E-01   3.70287298E-04   4.16473068E-05   4.88689136E-04   7.74910703E-05   2.66104323E-06   5.93573457E-05  
  77               1.61837787E+01   1.82281734E+03   8.38526601E-01   1.60259605E-01   3.82393967E-04   3.43031809E-05   4.95987054E-04   1.00580360E-04   2.66384846E-06   5.93470465E-05  
  78               1.73620252E+01   1.85628659E+03   8.38478461E-01   1.60253006E-01   3.93985328E-04   2.90269451E-05   5.01221811E-04   1.25469763E-04   2.67198615E-06   5.93352513E-05  
  79               1.84664527E+01   1.88661650E+03   8.38438379E-01   1.60248051E-01   4.02063963E-04   2.52781844E-05   5.04934297E-04   1.52290605E-04   2.68234485E-06   5.93227692E-05  
  80               1.94527509E+01   1.91190149E+03   8.38412905E-01   1.60244699E-01   3.99914365E-04   2.31315594E-05   5.07044890E-04   1.80742164E-04   2.69524783E-06   5.93075087E-05  
  81               2.04105312E+01   1.93606786E+03   8.38385141E-01   1.60241325E-01   3.98177139E-04   2.13971189E-05   5.08743891E-04   2.11092282E-04   2.70889636E-06   5.92922074E-05  
  82               2.13641115E+01   1.95866112E+03   8.38355664E-01   1.60237945E-01   3.96770353E-04   1.99900753E-05   5.10116084E-04   2.42829014E-04   2.72398931E-06   5.92764831E-05  
  83               2.23316104E+01   1.98133249E+03   8.38320633E-01   1.60233755E-01   3.95567719E-04   1.87894783E-05   5.11279688E-04   2.75967769E-04   2.73905548E-06   5.92607105E-05  
  84               2.32557292E+01   2.00170539E+03   8.38284767E-01   1.60229579E-01   3.94564469E-04   1.77831928E-05   5.12249739E-04   3.09724897E-04   2.75482577E-06   5.92448767E-05  
  85               2.40794877E+01   2.01978552E+03   8.38248034E-01   1.60225388E-01   3.93699442E-04   1.69157793E-05   5.13081617E-04   3.44225775E-04   2.77008992E-06   5.92295685E-05  
  86               2.48564294E+01   2.03589930E+03   8.38211097E-01   1.60221239E-01   3.92983200E-04   1.61893102E-05   5.13773572E-04   3.78735396E-04   2.78564276E-06   5.92144438E-05  
  87               2.56163930E+01   2.05176699E+03   8.38173030E-01   1.60217028E-01   3.92347003E-04   1.55462972E-05   5.14382248E-04   4.14362070E-04   2.80077501E-06   5.91996645E-05  
  88               2.63789138E+01   2.06680884E+03   8.38138664E-01   1.60213799E-01   3.91771301E-04   1.49608404E-05   5.14935935E-04   4.52503968E-04   2.81713858E-06   5.91845102E-05  
  89               2.71882627E+01   2.08288287E+03   8.38099773E-01   1.60210177E-01   3.91204015E-04   1.43893984E-05   5.15472666E-04   4.95559018E-04   2.83459883E-06   5.91682632E-05  
  90               2.81094990E+01   2.10019900E+03   8.38055024E-01   1.60206054E-01   3.90650922E-04   1.38321787E-05   5.15991041E-04   5.44964684E-04   2.85463098E-06   5.91499361E-05  
  91               2.91558427E+01   2.11977897E+03   8.38001861E-01   1.60201194E-01   3.90078727E-04   1.32648045E-05   5.16513753E-04   6.03545559E-04   2.87717264E-06   5.91292355E-05  
  92               3.03412712E+01   2.14080054E+03   8.37938696E-01   1.60195467E-01   3.89507739E-04   1.26987276E-05   5.17028200E-04   6.72997006E-04   2.90352824E-06   5.91052966E-05  
  93               3.16798970E+01   2.16413386E+03   8.37863124E-01   1.60188660E-01   3.88933359E-04   1.21294220E-05   5.17537664E-04   7.55937341E-04   2.93349314E-06   5.90780190E-05  
  94               3.31866857E+01   2.18905670E+03   8.37773363E-01   1.60180625E-01   3.88372140E-04   1.15730624E-05   5.18024929E-04   8.54283544E-04   2.96801525E-06   5.90467626E-05  
  95               3.48776449E+01   2.21617911E+03   8.37666584E-01   1.60171116E-01   3.87823847E-04   1.10292773E-05   5.18488905E-04   9.71109173E-04   3.00715559E-06   5.90112670E-05  
  96               3.67698111E+01   2.24504333E+03   8.37539605E-01   1.60159819E-01   3.87298847E-04   1.05081951E-05   5.18917730E-04   1.10942975E-03   3.05158388E-06   5.89709394E-05  
  97               3.88814958E+01   2.27580335E+03   8.37388227E-01   1.60146512E-01   3.87996741E-04   9.98643613E-06   5.19336373E-04   1.27247842E-03   3.10179635E-06   5.89261557E-05  
  98               4.12323317E+01   2.30852718E+03   8.37210086E-01   1.60130892E-01   3.88751777E-04   9.49668627E-06   5.19707423E-04   1.46454511E-03   3.15835270E-06   5.88755404E-05  
  99               4.38438983E+01   2.34262492E+03   8.37001949E-01   1.60112679E-01   3.89567263E-04   9.04391689E-06   5.20024035E-04   1.68913890E-03   3.22201096E-06   5.88184263E-05  
  100              4.67524315E+01   2.37881360E+03   8.36795153E-01   1.60094680E-01   3.91574060E-04   8.55631413E-06   5.20380344E-04   1.91052577E-03   3.28455754E-06   5.87630076E-05  
  101              4.99724412E+01   2.41609013E+03   8.36522134E-01   1.60070806E-01   3.91348681E-04   8.21767162E-06   5.20541491E-04   2.20763804E-03   3.36422840E-06   5.86906241E-05  
