# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               Fe              
  1                1.00000000E-05   6.47565211E+02   8.38844975E-01   1.60276409E-01   3.40256557E-13   5.18874008E-04   2.55395772E-04   6.07903432E-05   0.00000000E+00   0.00000000E+00  
  2                3.56901053E-05   6.80657812E+02   8.38835680E-01   1.60278432E-01   1.31588639E-12   5.13245093E-04   2.62618641E-04   6.07904121E-05   0.00000000E+00   0.00000000E+00  
  3                6.58932792E-05   7.00214736E+02   8.38832444E-01   1.60279089E-01   2.87381928E-12   5.11460249E-04   2.65138522E-04   6.07901227E-05   0.00000000E+00   0.00000000E+00  
  4                1.02480681E-04   7.14730306E+02   8.38829563E-01   1.60279674E-01   4.97300465E-12   5.09750939E-04   2.67307181E-04   6.07898134E-05   0.00000000E+00   0.00000000E+00  
  5                1.47264012E-04   7.28837692E+02   8.38829060E-01   1.60279677E-01   8.51003469E-12   5.09832050E-04   2.67646221E-04   6.07893241E-05   0.00000000E+00   0.00000000E+00  
  6                2.02354994E-04   7.40693385E+02   8.38827533E-01   1.60279936E-01   1.30033687E-11   5.09035667E-04   2.68749563E-04   6.07888718E-05   0.00000000E+00   0.00000000E+00  
  7                2.70284339E-04   7.53244949E+02   8.38827553E-01   1.60279776E-01   2.04454700E-11   5.09533602E-04   2.68568653E-04   6.07882809E-05   0.00000000E+00   0.00000000E+00  
  8                3.54165990E-04   7.64123856E+02   8.38826278E-01   1.60279932E-01   2.95057639E-11   5.08957914E-04   2.69383418E-04   6.07877103E-05   0.00000000E+00   0.00000000E+00  
  9                4.57849059E-04   7.76034933E+02   8.38826129E-01   1.60279735E-01   4.42485018E-11   5.09474096E-04   2.69127437E-04   6.07870160E-05   0.00000000E+00   0.00000000E+00  
  10               5.86109331E-04   7.86566446E+02   8.38824616E-01   1.60279807E-01   6.18574511E-11   5.08941186E-04   2.69859964E-04   6.07862908E-05   0.00000000E+00   0.00000000E+00  
  11               7.44805513E-04   7.98364201E+02   8.38823761E-01   1.60279542E-01   9.04169920E-11   5.09454599E-04   2.69572071E-04   6.07854450E-05   0.00000000E+00   0.00000000E+00  
  12               9.41230663E-04   8.08992690E+02   8.38822979E-01   1.60279695E-01   1.24583005E-10   5.09007354E-04   2.70196808E-04   6.07845945E-05   0.00000000E+00   0.00000000E+00  
  13               1.18438694E-03   8.21006780E+02   8.38823473E-01   1.60279531E-01   1.79684029E-10   5.09545124E-04   2.69863446E-04   6.07836273E-05   0.00000000E+00   0.00000000E+00  
  14               1.48540184E-03   8.31987357E+02   8.38822842E-01   1.60279650E-01   2.46086486E-10   5.09198827E-04   2.70371937E-04   6.07825688E-05   0.00000000E+00   0.00000000E+00  
  15               1.85791091E-03   8.44385437E+02   8.38823370E-01   1.60279480E-01   3.51955062E-10   5.09746527E-04   2.70010522E-04   6.07813972E-05   0.00000000E+00   9.13805279E-16  
  16               2.31872715E-03   8.55779117E+02   8.38822805E-01   1.60279585E-01   4.79385407E-10   5.09438307E-04   2.70466587E-04   6.07800842E-05   0.00000000E+00   3.00578253E-15  
  17               2.88835995E-03   8.68572828E+02   8.38823273E-01   1.60279433E-01   6.79296362E-10   5.09926193E-04   2.70146809E-04   6.07786566E-05   0.00000000E+00   3.00577742E-15  
  18               3.59201109E-03   8.80372087E+02   8.38822687E-01   1.60279545E-01   9.18853557E-10   5.09590862E-04   2.70615225E-04   6.07770267E-05   0.00000000E+00   9.52926093E-15  
  19               4.46030520E-03   8.93510550E+02   8.38823005E-01   1.60279433E-01   1.28689002E-09   5.09950367E-04   2.70404893E-04   6.07752708E-05   0.00000000E+00   9.52924425E-15  
  20               5.53063621E-03   9.05613252E+02   8.38822275E-01   1.60279583E-01   1.72186599E-09   5.09493720E-04   2.70978341E-04   6.07732354E-05   0.00000000E+00   2.86885150E-14  
