# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               Fe              
  1                1.00000000E-05   6.33306745E+02   8.38829995E-01   1.60280399E-01   1.35552368E-13   5.05991721E-04   2.66387443E-04   6.07917185E-05   0.00000000E+00   0.00000000E+00  
  2                1.79510470E-05   6.53708482E+02   8.38832394E-01   1.60279623E-01   3.72941507E-13   5.09000996E-04   2.64748556E-04   6.07911986E-05   0.00000000E+00   0.00000000E+00  
  3                2.78901668E-05   6.73128873E+02   8.38837617E-01   1.60278190E-01   9.63079792E-13   5.13882078E-04   2.60939841E-04   6.07904893E-05   0.00000000E+00   0.00000000E+00  
  4                4.02179262E-05   6.83118091E+02   8.38834342E-01   1.60278917E-01   1.42620526E-12   5.11771908E-04   2.63454454E-04   6.07904820E-05   0.00000000E+00   0.00000000E+00  
  5                5.55045371E-05   6.98959269E+02   8.38838305E-01   1.60277828E-01   2.92535467E-12   5.15372943E-04   2.60527760E-04   6.07899043E-05   0.00000000E+00   0.00000000E+00  
  6                7.44920379E-05   7.07147662E+02   8.38835438E-01   1.60278465E-01   3.91808622E-12   5.13457851E-04   2.62693073E-04   6.07898233E-05   0.00000000E+00   0.00000000E+00  
  7                9.80620174E-05   7.21766597E+02   8.38838722E-01   1.60277539E-01   7.30022788E-12   5.16452999E-04   2.60216250E-04   6.07892896E-05   0.00000000E+00   0.00000000E+00  
  8                1.27335847E-04   7.29220147E+02   8.38836034E-01   1.60278118E-01   9.32822775E-12   5.14653428E-04   2.62196047E-04   6.07891263E-05   0.00000000E+00   0.00000000E+00  
  9                1.63662078E-04   7.43333383E+02   8.38838735E-01   1.60277305E-01   1.64218020E-11   5.17217839E-04   2.60062216E-04   6.07886020E-05   0.00000000E+00   0.00000000E+00  
  10               2.08745469E-04   7.50553092E+02   8.38836131E-01   1.60277824E-01   2.05018816E-11   5.15527975E-04   2.61894751E-04   6.07883368E-05   0.00000000E+00   0.00000000E+00  
  11               2.64658762E-04   7.64648305E+02   8.38838335E-01   1.60277063E-01   3.49562390E-11   5.17840183E-04   2.59959414E-04   6.07877882E-05   0.00000000E+00   0.00000000E+00  
  12               3.34045255E-04   7.71979210E+02   8.38835468E-01   1.60277439E-01   4.32756054E-11   5.16296678E-04   2.61624810E-04   6.07873724E-05   0.00000000E+00   0.00000000E+00  
  13               4.20124500E-04   7.86411247E+02   8.38836464E-01   1.60276628E-01   7.25770779E-11   5.18459756E-04   2.59801993E-04   6.07867515E-05   0.00000000E+00   0.00000000E+00  
  14               5.26949524E-04   7.94060211E+02   8.38834509E-01   1.60277083E-01   8.97436714E-11   5.17074188E-04   2.61297712E-04   6.07862483E-05   0.00000000E+00   0.00000000E+00  
  15               6.59488153E-04   8.08970861E+02   8.38836847E-01   1.60276446E-01   1.48703669E-10   5.19087924E-04   2.59595691E-04   6.07856246E-05   0.00000000E+00   0.00000000E+00  
  16               8.23927474E-04   8.17007753E+02   8.38835069E-01   1.60276859E-01   1.83839348E-10   5.17826778E-04   2.60956656E-04   6.07849593E-05   0.00000000E+00   0.00000000E+00  
